logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
2.903481221785406685e+00 9.915212342095185427e-01 7.504041020427281694e+01 2.238428552265698049e-02 1.233301663474618559e-01 6.511560240908047248e-02 -8.514607829133697958e-01 6.876177098126416698e-02 4.889108011452773794e-02
3.160855830178217030e+00 9.079916545387644033e-01 7.367155378469414018e+01 2.238158400530308387e-02 1.239555085903233933e-01 9.441364842396510193e-02 -8.713751362080524032e-01 4.940496354516132199e-02 7.415473101315631088e-02
2.914258422026261730e+00 9.931846230030991762e-01 7.257219693324839227e+01 2.231628525499790641e-02 1.283411410259523988e-01 7.088015258575859623e-02 -8.170382499145611988e-01 6.678284001724188977e-03 5.932399581695893542e-02
3.182855949838852894e+00 9.486001388031154447e-01 7.316784841625445779e+01 2.250908929754102950e-02 1.235168527953491302e-01 7.118690491917877006e-02 -8.449975134230436336e-01 6.688117553683948016e-03 3.024650383304158113e-02
2.879875181004962315e+00 9.674229903314051082e-01 7.545701774302794718e+01 2.234395020039568053e-02 1.266363507738393901e-01 4.420805880607463906e-02 -8.483147769074357303e-01 7.515085850508058940e-02 4.119713562461520956e-02
2.878623858390319867e+00 9.448709536330375247e-01 7.303678038984753584e+01 2.244412805980983833e-02 1.222507607304292587e-01 7.897104179104434685e-02 -8.592049093016012051e-01 8.782155806331638434e-03 5.091792886477100599e-02
3.167068304901494269e+00 9.460053169176807497e-01 7.509972957286794326e+01 2.251331409414491710e-02 1.298898817928878513e-01 1.567822373981422532e-02 -8.386970160180633460e-01 7.253939882135095052e-02 1.675758230233351243e-02
3.006848909592207519e+00 9.643936831582403668e-01 7.567150815697368671e+01 2.213012594224550780e-02 1.262445227142212634e-01 6.890419751773285695e-02 -8.749793453380605435e-01 9.232851225294162745e-02 4.475891095320815027e-02
2.939055025996463844e+00 9.754637069158893503e-01 6.913389009091376636e+01 2.256498912312622854e-02 1.197462010984142733e-01 6.568931221970385204e-02 -7.500439784008898769e-01 2.981936721705724831e-03 4.640957412649810571e-02
3.083711140658698113e+00 9.896611905040537671e-01 7.550040384313717823e+01 2.212636501703980907e-02 1.232046026364390923e-01 4.632687936423788427e-02 -8.585391435221780831e-01 9.415797304911611987e-02 7.687367526591246114e-02
2.924795598265366614e+00 9.076250547415229963e-01 7.266382303290438927e+01 2.216247726554544314e-02 1.274654722450969668e-01 9.008172843981082992e-03 -7.906818600167377920e-01 5.356688064072655936e-02 7.101006668403797573e-02
2.818913028976870017e+00 9.445950035533110523e-01 7.642346960475114770e+01 2.200452529669295540e-02 1.269716222752941825e-01 4.690416965217111822e-02 -8.885517947194712107e-01 9.610132234863338896e-02 4.680886903672153154e-02
2.988423828533574689e+00 9.694004274464130821e-01 7.709588936499744705e+01 2.241651173161766930e-02 1.292882242507945867e-01 5.272206483403893418e-02 -9.436929592020670832e-01 8.519352379511360707e-02 7.941598646672654027e-02
2.963994030114957656e+00 9.339876773094876183e-01 7.179264664533755536e+01 2.207253599945990449e-02 1.262924733378738007e-01 3.125708782112762707e-02 -7.797957388404650469e-01 3.301527474739419932e-02 7.925199869474097714e-02
3.132219580810263970e+00 9.393511731527669495e-01 7.338096805971558467e+01 2.259728590321863351e-02 1.246141619338179685e-01 5.241534539827502615e-02 -8.277924793476643117e-01 3.479965976343651207e-02 5.723550309667095604e-02
2.988886590715892133e+00 9.313098961651101737e-01 7.397063314989537730e+01 2.234629644317785366e-02 1.262041023627477609e-01 9.170240240581473135e-02 -8.435974050256433987e-01 7.319595263873909796e-02 1.402426346392098531e-02
3.026453335465324024e+00 9.192980609090376509e-01 7.586226163919464227e+01 2.225217964136700505e-02 1.222190054648002872e-01 4.981350517234366809e-02 -8.803054991618468605e-01 9.017944375840096505e-02 6.623788664233323797e-02
3.087188365768345211e+00 9.721591175157973108e-01 7.387525927486549904e+01 2.228367012694412383e-02 1.269452187417049183e-01 3.478357667902387540e-03 -8.339188272331397034e-01 6.755256090475132702e-02 5.215432541405581185e-02
3.056622706961330316e+00 9.176323540510411547e-01 7.341351203549422166e+01 2.231084720298913415e-02 1.119989985685315437e-01 9.032036204159460402e-02 -8.401626890209852316e-01 6.795440177274778004e-02 1.029998104100791900e-02
2.933735158147510624e+00 9.349487022009609349e-01 7.364446902719294030e+01 2.229000078396136536e-02 1.257179339580726807e-01 5.816533134835041863e-02 -8.551093856499631940e-01 3.331473716692220227e-02 3.072738505755901600e-02
2.919560188022313429e+00 9.319908657584720091e-01 7.283358677682193161e+01 2.233295566490973647e-02 1.277969138757773238e-01 8.086301032122654442e-02 -8.347241522734178965e-01 3.777617365739880523e-02 6.642227523623349394e-02
3.042605409721898191e+00 9.012398399279388794e-01 7.265149121447987568e+01 2.238159987836698533e-02 1.257246014650394983e-01 3.393548563143235219e-02 -8.204681810322118629e-01 3.625505449668973285e-02 2.886613234503319220e-02
3.131906282283237974e+00 9.591897369174613441e-01 7.657043640207676560e+01 2.243043728079281360e-02 1.223058431969192283e-01 4.804400467588196971e-02 -8.957027680252158675e-01 8.875961399595552748e-02 1.286422005624845294e-02
3.035062171206326376e+00 9.452828770163900218e-01 7.445954821701040771e+01 2.217413693046780404e-02 1.245076159916632258e-01 1.491689790541350646e-02 -8.827651831514415903e-01 4.715891442477113810e-02 7.684388170733875978e-02
3.155047033825062464e+00 9.428068112373730880e-01 7.389043981222430091e+01 2.221006745364114895e-02 1.240694918374578154e-01 4.671388842126403956e-02 -8.598800608777326104e-01 3.788194300226230271e-02 5.442918729099640446e-02
3.069184561358240693e+00 9.156192834705126904e-01 7.122669519034370467e+01 2.242648435690574454e-02 1.148551896955107426e-01 1.672974234943736156e-03 -7.300542293440310804e-01 8.337567238825743798e-02 4.164636307022520634e-02
3.186800588858984984e+00 9.846059726613665131e-01 7.339089750831944059e+01 2.229969206354673675e-02 1.212203836300662085e-01 4.038832631095103098e-02 -8.061761642756848367e-01 8.154755214096182092e-02 5.769485147192855018e-02
3.003301760388957131e+00 9.007516374405408754e-01 7.580048671969790064e+01 2.258900227176320261e-02 1.205678669892616128e-01 9.628768290565968557e-02 -8.776552584122729872e-01 8.697006474424107125e-02 6.394336856790182322e-02
3.002057024296000520e+00 9.417056339932183828e-01 7.483885872414521145e+01 2.226494618177141116e-02 1.295608193597373448e-01 2.344627059822679965e-02 -8.674388309046625611e-01 6.179439741298721478e-02 3.766141093042615212e-02
2.957776227162709048e+00 9.973120049359361916e-01 7.193395168598368627e+01 2.233050096545930591e-02 1.191411788160559732e-01 5.327600652580960494e-02 -8.063826760507408764e-01 2.708966970872224780e-02 3.891384202427151939e-02
3.034465286250560556e+00 9.748520608424091627e-01 7.462341532377210740e+01 2.212396640004726106e-02 1.247987277687366559e-01 3.420145199573698669e-02 -8.818844966620247305e-01 4.782809140105227785e-02 6.301782057828274330e-02
2.877580804947688531e+00 9.606581418572410769e-01 7.517997433397415818e+01 2.240016121291454887e-02 1.291028233050398877e-01 5.295023732294110164e-02 -8.546709998373624995e-01 9.170624982176930895e-02 3.201023982962546144e-02
3.197655605192153416e+00 9.898602890768271045e-01 7.245862279594250310e+01 2.240060342383065617e-02 1.218966259802831409e-01 9.288541260949051415e-02 -8.277008508941212650e-01 2.602238976236077167e-02 3.989890361817557962e-02
3.034617707772988116e+00 9.492583844778901270e-01 7.502130038220421682e+01 2.200012659158035941e-02 1.242333131779103234e-01 2.762615376030622821e-02 -8.448581632196419111e-01 9.465349320669491640e-02 3.778783694526763326e-02
2.913588438580168027e+00 9.690607662483889939e-01 7.458229606691557478e+01 2.232971292581950248e-02 1.173805505948945643e-01 7.331126948906788177e-02 -8.579620622188750545e-01 7.799778915444031957e-02 5.577227589410223979e-02
2.947757518481583183e+00 9.911822851314043836e-01 7.132921590837386816e+01 2.237487272648465420e-02 1.184170693350341808e-01 9.632454323985766009e-02 -7.991270418628722005e-01 1.484067755755099673e-02 4.488261332706660472e-02
2.937279717129530177e+00 9.837116969297882152e-01 7.557148495485301964e+01 2.248326665484261938e-02 1.282256870975747032e-01 3.073788355254175597e-02 -8.680445124610964847e-01 6.241696734326116630e-02 1.238342680617186484e-02
3.129699429118697918e+00 9.234142974990625641e-01 7.427626541708002605e+01 2.241225113951805098e-02 1.275390633108967608e-01 7.760854216395202121e-02 -8.753140338325646752e-01 4.720781915882495128e-02 6.943533383510978874e-02
2.885942354671842569e+00 9.410587391186567841e-01 7.500001835638049386e+01 2.233238045713128311e-02 1.274312058779222545e-01 8.025756046161643120e-02 -8.566927418371341751e-01 5.415075249719203399e-02 2.391467534710065013e-02
2.839058333487565200e+00 9.039246397824504120e-01 7.112793432827101014e+01 2.235154285338946181e-02 1.142261864033491808e-01 6.368083582917337393e-02 -7.965910794694694985e-01 1.671359418305745637e-02 4.001851609653200859e-02
3.043001520080212075e+00 9.553019574194593355e-01 7.544696374946933304e+01 2.204084655663851242e-02 1.219288317502726648e-01 5.000214532537941570e-02 -8.793079268687211680e-01 8.827987850970556161e-02 1.149414650958910204e-02
2.941317335122002774e+00 9.367564201344354968e-01 7.142398944923732529e+01 2.217877453569011906e-02 1.190613810856720051e-01 8.872582631521085117e-02 -8.283138773798048859e-01 1.888253545162115257e-02 5.759663773376857282e-02
2.805304616044872024e+00 9.829304868764192626e-01 7.367370006648120295e+01 2.227830214101760367e-02 1.229835222238099268e-01 1.999728108638031479e-02 -8.009791153300742650e-01 9.475142365588901106e-02 5.101897067367894972e-02
2.842251883021365000e+00 9.577512560743116632e-01 7.326994074348120023e+01 2.202811007065955812e-02 1.242737454629682797e-01 8.163830864171311985e-02 -8.606513037024678958e-01 3.455195429791544509e-02 1.980829753917816988e-02
2.896532777372318179e+00 9.869110030927484845e-01 7.698128484177357223e+01 2.200594676063533442e-02 1.274101603935936800e-01 2.057811150183986443e-02 -9.199252355692069116e-01 9.874086094280620785e-02 1.447572484030255555e-02
2.898648882818515293e+00 9.745881454820195522e-01 7.242099200996472064e+01 2.210718914628629836e-02 1.283555188397778879e-01 6.601279931015555102e-02 -8.375900281477968168e-01 1.633078946778757090e-02 7.316859707906632482e-02
3.139757255834733307e+00 9.921233800644181366e-01 7.457214511504183463e+01 2.245979023414703540e-02 1.257884566378484892e-01 3.325919565394826888e-02 -8.446523368549390121e-01 7.009923006053864203e-02 4.153466561919005179e-02
2.888987733256875412e+00 9.149868888498191577e-01 7.499052978262187708e+01 2.236167856859851144e-02 1.257031231542120042e-01 3.172235471972852106e-02 -8.795951172471423440e-01 6.520143610451757665e-02 6.052698625925703735e-02
2.852021818899992400e+00 9.730479314331756946e-01 7.618873435159333951e+01 2.209371894825628777e-02 1.248397575185621194e-01 4.642548991156077859e-02 -8.955603713872744009e-01 8.397063948216160201e-02 5.654888196760252117e-02
2.827044796283314287e+00 9.245151971037974814e-01 7.379727586618349733e+01 2.209859678493185028e-02 1.266931096520803601e-01 6.836681159106332284e-02 -8.629631810271791714e-01 2.249962201364398909e-02 1.135971291716540710e-02
3.001531882170632048e+00 9.016076907190996303e-01 7.193713440174916229e+01 2.223893150053626172e-02 1.155251606388176117e-01 9.350426868300479311e-02 -7.801544707482224172e-01 6.602808329678019894e-02 2.253167972557702792e-02
2.934457794296725819e+00 9.583879948075049171e-01 7.191218824163624390e+01 2.210599602857698034e-02 1.241307978288722497e-01 5.254339122553691038e-02 -7.962521763080696591e-01 3.088086883929839349e-02 5.614414623754714756e-02
2.834461035301768739e+00 9.586037028214623446e-01 7.107578796508494179e+01 2.210055396026992108e-02 1.180884970388410143e-01 9.740593181889091456e-02 -8.089143445506519203e-01 8.672917284338955632e-03 3.229957583342241145e-02
3.015519531795156194e+00 9.381319572965144404e-01 7.215890519138851289e+01 2.202076464040291642e-02 1.232168804376131410e-01 9.562384907345465590e-02 -8.300099756621155400e-01 3.375189153352969179e-02 4.766325813241473891e-02
3.048115345352623073e+00 9.278834881162296710e-01 7.434728840483074919e+01 2.250919136514855159e-02 1.267447709258084920e-01 2.385117082153836651e-02 -8.594016293782082982e-01 4.544350541466128657e-02 2.758907638932053819e-02
3.166011444715091105e+00 9.614484270035035252e-01 7.341453656258656224e+01 2.209740233220144207e-02 1.287207347643522792e-01 9.353655981057924784e-02 -8.485914651647932239e-01 3.036188989988103035e-02 3.780709289013815116e-02
3.090342845186706988e+00 9.236555462194157018e-01 7.726572934175445084e+01 2.228396660457252973e-02 1.279458893488685800e-01 4.190094726006522718e-02 -9.077845812240994405e-01 9.539490335362850459e-02 7.733924889896881538e-02
3.066449270778054625e+00 9.593183934192959228e-01 7.106054547795007181e+01 2.240305446574942724e-02 1.254072662633736179e-01 5.440237200441949694e-02 -8.041983947028561452e-01 6.725990474439892100e-05 6.057329413921922617e-02
2.937883072922021110e+00 9.879607191398098731e-01 7.157354047835055155e+01 2.210797725572076489e-02 1.203903879511961927e-01 3.482392862025940339e-02 -7.892704194402873075e-01 3.151559449080561931e-02 7.641429451257246430e-02
3.021106866715973727e+00 9.519905395468880593e-01 7.529160755965058627e+01 2.204726202638003854e-02 1.298430590751284419e-01 6.317183003976666045e-02 -9.180119587251820423e-01 2.339370774098150849e-02 6.397623542873447089e-02
3.058124499937102669e+00 9.766503127487744518e-01 7.417820669896246955e+01 2.204262226057509405e-02 1.288370355283313395e-01 6.416239882640832615e-02 -8.768168102686715315e-01 4.317502542772216900e-02 5.527627664137881730e-02
2.839840700566884202e+00 9.462552864426965193e-01 7.424828404227342560e+01 2.259656620846005326e-02 1.160259847437094816e-01 4.865867703971239744e-02 -8.319789923633886808e-01 9.546361206804643285e-02 5.588657542481544754e-02
3.007876954801121272e+00 9.171544313395951775e-01 7.336481138772043664e+01 2.248067097911892950e-02 1.189021523134600744e-01 7.016306174608945290e-02 -8.144286777485383322e-01 7.734631320200879845e-02 7.767755134778629722e-02
2.961521058052074551e+00 9.142884321490695188e-01 7.090875561315850462e+01 2.201695967053970276e-02 1.147359507235531928e-01 9.060107455037597415e-03 -7.459191893374683691e-01 4.832725838697130016e-02 3.518063867328870276e-02
2.891414195162359757e+00 9.075326590063722554e-01 7.458807110234025117e+01 2.216049358170437550e-02 1.273355982679934550e-01 1.285519177622959641e-02 -8.513413641596070391e-01 6.334237304251626177e-02 4.382307349118680362e-02
3.129699429118697918e+00 9.234142974990625641e-01 7.427626541708002605e+01 2.241225113951805098e-02 1.275390633108967608e-01 7.760854216395202121e-02 -8.753140338325646752e-01 4.720781915882495128e-02 6.943533383510978874e-02
3.196777205834334890e+00 9.978024314824358587e-01 7.338278871212666843e+01 2.205973957159641438e-02 1.255973270366970429e-01 1.902006147873983727e-02 -8.400355834025434731e-01 6.106748778869111605e-02 3.563870561862503977e-02
2.987797855179422868e+00 9.887787110539798530e-01 7.541572140177122208e+01 2.226630995126552617e-02 1.285402345769712240e-01 9.827400609017498956e-02 -9.149562455540363182e-01 3.592374827366452694e-02 7.434770854326928913e-02
2.921544780955140919e+00 9.365476067802493976e-01 7.507671345261806550e+01 2.241458666785079573e-02 1.248032563825891422e-01 3.154861327110902725e-03 -8.328930052168530551e-01 9.213631772174331325e-02 3.769467714225375327e-02
3.169823441484337145e+00 9.618211436429335848e-01 7.344268694157213417e+01 2.254013416306187637e-02 1.196014748775996728e-01 9.145360381316607057e-02 -7.812230433088793724e-01 8.080202356738236391e-02 7.997558029401576063e-02
3.199059368818759186e+00 9.386827198230904834e-01 7.361475777205210136e+01 2.201509362301386219e-02 1.289449103658536766e-01 5.535675976989731795e-02 -8.639112161476050211e-01 2.645654324767177101e-02 3.195335032591199026e-02
3.018217364179801354e+00 9.084973073753520589e-01 7.150041474461743007e+01 2.212695511430123538e-02 1.163588838807283060e-01 3.638278033056125110e-03 -7.818332709565294358e-01 4.558283458186238729e-02 6.640220527609892731e-02
3.164894446613081946e+00 9.262303218873306765e-01 7.325784992260804529e+01 2.212808363943465778e-02 1.227139843853530810e-01 7.131047510415060298e-02 -8.739030606203224139e-01 2.716563071180806699e-02 2.902737839312547613e-02
3.194966648396439179e+00 9.969927859508803669e-01 7.355753902665074406e+01 2.200149744580517930e-02 1.255212512038306472e-01 3.423219359376911131e-02 -8.205506878311268348e-01 6.283585921381897033e-02 7.685846925553310727e-02
3.177298773341419746e+00 9.680480852867859864e-01 7.163450237528959974e+01 2.237194513158360237e-02 1.277633883425097205e-01 2.962453301328738312e-03 -7.684344032109311495e-01 3.004391277819196127e-02 4.452841483589352334e-02
2.901161386028006106e+00 9.292865906130671760e-01 7.157012964989222326e+01 2.254834427291427246e-02 1.257595270040291202e-01 6.205253841228534212e-02 -7.804646641026897758e-01 2.114387964745826493e-02 3.598485689612620358e-02
2.937883072922021110e+00 9.879607191398098731e-01 7.157354047835055155e+01 2.210797725572076489e-02 1.203903879511961927e-01 3.482392862025940339e-02 -7.892704194402873075e-01 3.151559449080561931e-02 7.641429451257246430e-02
3.080870916756764277e+00 9.248028905049765491e-01 7.514910546315283568e+01 2.230542947324367503e-02 1.230683023819339611e-01 2.157561685311953914e-02 -8.451996626891069564e-01 7.687913454425625293e-02 2.557369813509182549e-02
2.831179139064813555e+00 9.437955385436568312e-01 7.369891438500448544e+01 2.213090723264903720e-02 1.241717095811000343e-01 7.473066656313891165e-02 -8.607201295901307780e-01 5.944544022326327115e-02 4.101641315065319288e-02
2.928081802818849777e+00 9.756850922203537113e-01 7.367738899162884536e+01 2.235320475831002740e-02 1.140390239965718838e-01 3.070256250058178704e-02 -8.150115031760822859e-01 8.900741112130189370e-02 3.968772614455653297e-02
2.961346180514518256e+00 9.258854725169234356e-01 7.428991331691308631e+01 2.245713062144159833e-02 1.231280708950323322e-01 6.368635691455493131e-02 -8.424982556571745107e-01 5.089710900843701785e-02 4.943574941870481493e-02
2.878623858390319867e+00 9.448709536330375247e-01 7.303678038984753584e+01 2.244412805980983833e-02 1.222507607304292587e-01 7.897104179104434685e-02 -8.592049093016012051e-01 8.782155806331638434e-03 5.091792886477100599e-02
3.160484729349532618e+00 9.289194516919653255e-01 7.561308461649015555e+01 2.259407269612583383e-02 1.187781347907719415e-01 1.463203330968586638e-02 -8.358782531020740869e-01 9.176117778292545990e-02 7.015020638617892879e-02
2.970382375135415920e+00 9.642577388032802510e-01 7.126617963827038693e+01 2.257754926994941930e-02 1.210836444200167616e-01 8.272907740145546418e-02 -8.114889367904047912e-01 1.481632410478690536e-02 7.757128625691722679e-02
3.020013611297440725e+00 9.548343499623694886e-01 7.505936079569534058e+01 2.256648603397360536e-02 1.284473038689126489e-01 9.106746573131628553e-02 -8.507969697236350548e-01 8.342053793247759808e-02 5.197497325768082183e-02
3.034664844407278572e+00 9.519981420234884251e-01 7.533789869750981438e+01 2.208229509201009230e-02 1.232972382497445479e-01 9.535545562154895682e-02 -8.515262455356495952e-01 9.655668622253799072e-02 3.073855241591772619e-02
3.190402949048894765e+00 9.139994445840690096e-01 7.067058968528520779e+01 2.202430144606764423e-02 1.183000212843745153e-01 7.124604681933513484e-02 -8.107380519769216143e-01 7.884784069178057964e-03 6.340661131595076716e-02
2.877471310820710837e+00 9.159155268012183493e-01 7.564540066712356747e+01 2.215967932015188921e-02 1.294914132361264791e-01 8.277834251034549284e-02 -8.990552275098702140e-01 8.384698510922139469e-02 7.213451699559837726e-02
3.023287293371575757e+00 9.104129495090116375e-01 7.083409674829290736e+01 2.203066379341565156e-02 1.264539774357977264e-01 7.604916122413801771e-02 -7.601549812594503575e-01 1.475792226858307910e-02 4.531728733363681733e-02
2.978660674019445231e+00 9.316013912377308914e-01 7.535549290646413567e+01 2.242102218846656753e-02 1.230561494242120857e-01 7.633194366248137464e-02 -8.513428364512416469e-01 9.356117088994325703e-02 1.072534404906354960e-02
2.937798824143728726e+00 9.849355319240161721e-01 7.255173827490835947e+01 2.219395912199584320e-02 1.206806364314256808e-01 2.280066606853493189e-02 -8.253575469838296819e-01 2.723173103299598996e-02 6.617239330842526746e-02
2.905811942789130242e+00 9.374275230670154890e-01 7.570134487446533456e+01 2.210500257763811302e-02 1.287054210899022111e-01 1.636713167212780137e-02 -8.807716589646825689e-01 8.909133888151775371e-02 5.805929860269064963e-02
2.881733411599487482e+00 9.787264168868229364e-01 7.843263022777314575e+01 2.246263817851465797e-02 1.285019447304611429e-01 2.510042965361132528e-02 -9.511155404164164384e-01 9.206449993493606709e-02 2.996336404941064152e-02
2.811236901848209513e+00 9.309731679228350210e-01 7.216185930803770532e+01 2.212999040022927202e-02 1.214646810092772367e-01 8.546142387972158194e-02 -8.213050607149798843e-01 3.602732594249671155e-02 6.248371252669992354e-02
3.184042258426309058e+00 9.625832206650997147e-01 7.340626628074608107e+01 2.230133719356567484e-02 1.115152393694993221e-01 4.319784182085049246e-02 -8.008856778142507959e-01 8.787058624471791313e-02 1.351145768403451235e-02
3.021293970982592558e+00 9.750905635786912828e-01 7.278022678367055676e+01 2.248118505114408971e-02 1.190257958363457325e-01 5.154175870426283557e-02 -7.941197328837799052e-01 6.214261402087123409e-02 6.683541568530662613e-02
3.187219667533353284e+00 9.146365859037076662e-01 7.368026312770942354e+01 2.212900781350415902e-02 1.212411135658035544e-01 4.231158078637715925e-02 -8.191243365239824215e-01 4.384159428813394488e-02 6.690720785661473380e-02
3.169802580000491865e+00 9.438287423792725006e-01 7.623427205047674704e+01 2.254043588841591478e-02 1.263202966404932681e-01 9.451637295758553992e-02 -9.362124333512882313e-01 5.013932495325460620e-02 6.559303392111870412e-02
3.015519531795156194e+00 9.381319572965144404e-01 7.215890519138851289e+01 2.202076464040291642e-02 1.232168804376131410e-01 9.562384907345465590e-02 -8.300099756621155400e-01 3.375189153352969179e-02 4.766325813241473891e-02
2.816123126842718261e+00 9.661411210105892433e-01 7.306513880787136372e+01 2.229820208887337007e-02 1.251387486225786494e-01 4.020286068586136768e-02 -8.243860009400127975e-01 1.865168803337807768e-02 2.667323907890385010e-02
2.804365960491728593e+00 9.299669340363644343e-01 7.519675498737073838e+01 2.243116995645358380e-02 1.246248271847949646e-01 8.450709690854318890e-02 -8.436127761213916276e-01 9.821581775924592694e-02 1.310578606628290746e-02
2.926476444845702574e+00 9.791803594954551215e-01 7.222953585872977555e+01 2.227842769341095361e-02 1.263583836770651447e-01 1.917325618739542867e-02 -8.245922581405278340e-01 5.302147077497399233e-03 1.213195482386359748e-02
3.135464547604284391e+00 9.744564671526037003e-01 7.088019497826081761e+01 2.210410288008451962e-02 1.269406754281502403e-01 9.500666888063130644e-02 -7.712666267338816883e-01 1.756545468123145090e-02 5.444153889942664193e-02
3.091519303715046796e+00 9.208847449988903922e-01 6.857846391450644319e+01 2.248260633381130372e-02 1.109356356446171837e-01 9.745009474838811636e-02 -7.221974589157613700e-01 5.117623228222368051e-03 5.047370573261387994e-02
2.962658135429858675e+00 9.737798167778426439e-01 7.209507515306555092e+01 2.203377031937718208e-02 1.199247543306203728e-01 4.753154599645353917e-02 -7.868674581992030070e-01 5.375636325784163838e-02 7.020263502875895290e-02
3.161100858168413463e+00 9.906728966002614767e-01 7.328686933249851165e+01 2.225649208474541133e-02 1.233038685281228619e-01 3.237160420360923191e-02 -8.374363380240956722e-01 4.273963289916602598e-02 6.430233929132121717e-02
3.048115345352623073e+00 9.278834881162296710e-01 7.434728840483074919e+01 2.250919136514855159e-02 1.267447709258084920e-01 2.385117082153836651e-02 -8.594016293782082982e-01 4.544350541466128657e-02 2.758907638932053819e-02
2.839902629408973755e+00 9.660474447181950364e-01 7.298451987982777212e+01 2.244840473651747367e-02 1.270895910673105200e-01 3.651041559893088845e-02 -8.383153857349059379e-01 2.533849275953921343e-02 4.287175773748189839e-02
3.098930268559348722e+00 9.405980661643693619e-01 7.659099044153492741e+01 2.246318559138062165e-02 1.295328539435735005e-01 6.611896247793090653e-02 -8.928688172032215320e-01 8.864631746584354655e-02 6.109461387079760664e-02
2.868353100321719307e+00 9.118652863222065363e-01 7.178374640412513941e+01 2.236902363529420096e-02 1.242533962643269374e-01 9.904720618250391351e-02 -8.058411319212552826e-01 2.011861227302477739e-02 2.553176057719629133e-02
2.847755493250140546e+00 9.511537771572806665e-01 7.289539999040152907e+01 2.211607632821954716e-02 1.246355893860091324e-01 5.541767979984298098e-02 -8.464830814949253490e-01 2.706657462524246840e-02 7.060824079327633618e-02
2.809936419876571279e+00 9.187669783788364741e-01 7.299004530538871904e+01 2.215661831551741373e-02 1.197105404894261843e-01 4.955511029965076197e-02 -8.169494146662317213e-01 6.314276985493016969e-02 7.717541684992097750e-02
3.004336019278009307e+00 9.161149542496925813e-01 7.216977734364435548e+01 2.206021957615542095e-02 1.280420697176014866e-01 5.830913848627090890e-02 -8.397802324862120305e-01 6.854440624988256299e-03 3.851603867206448983e-02
3.157624724950838679e+00 9.688992137426024609e-01 7.460982654567813199e+01 2.231552511391202143e-02 1.168173309823907630e-01 5.435634256986297125e-02 -8.478761835263362023e-01 7.985877309029515425e-02 1.155872918549104116e-02
2.839680231205800709e+00 9.028136439719341988e-01 7.440610762920753984e+01 2.243970645001726674e-02 1.235967944417083741e-01 5.786180866978757331e-02 -8.527516252852420653e-01 5.912496176755017985e-02 2.705722552720740692e-02
3.103391621106599274e+00 9.025278095216812124e-01 7.357687274484244710e+01 2.246682387169766926e-02 1.296536044550458122e-01 7.160900278722419354e-02 -8.400131579108003343e-01 2.847528339067050343e-02 5.150606326198568785e-02
3.181819599069289684e+00 9.016354484171167361e-01 7.674643938658253717e+01 2.209090107560433142e-02 1.263976141912221962e-01 9.317424521020052641e-02 -8.938647188830337598e-01 9.451728450571619811e-02 4.992225925411890308e-02
2.987797855179422868e+00 9.887787110539798530e-01 7.541572140177122208e+01 2.226630995126552617e-02 1.285402345769712240e-01 9.827400609017498956e-02 -9.149562455540363182e-01 3.592374827366452694e-02 7.434770854326928913e-02
2.814340718650806483e+00 9.817581498990911593e-01 7.399718759708962068e+01 2.214574524104943876e-02 1.294056082903631277e-01 6.743706324440823519e-03 -8.888173092314208823e-01 2.668813041395191182e-02 1.359945986594085846e-02
2.951673585238256958e+00 9.146901345629837587e-01 7.439829877128065050e+01 2.256430322853100745e-02 1.238828408665182679e-01 4.205785302040054852e-02 -8.386254875733389902e-01 6.983665681981342244e-02 1.503788064662664112e-02
3.109237344329839114e+00 9.772752264997170979e-01 7.410437687994431144e+01 2.249236675970995789e-02 1.170576717569747904e-01 5.699009596158876451e-02 -8.041677115777496887e-01 8.640482127803139623e-02 5.141582825024391262e-02
2.902830036092943100e+00 9.852932082933341107e-01 7.259973597318798966e+01 2.233188044904411973e-02 1.246294420727730029e-01 8.946712793768687999e-02 -8.086760563887493980e-01 4.646092241864164391e-02 1.943574301981851674e-02
2.935247394522449760e+00 9.015632926890074783e-01 7.392602837009044947e+01 2.207447460669635306e-02 1.296172327739070762e-01 4.583618213932057206e-02 -8.491916039431688379e-01 5.062868410813632647e-02 2.557315258625578180e-02
3.168474458394626492e+00 9.464268309391983269e-01 7.564141722913332444e+01 2.235675336075088754e-02 1.271044653228611543e-01 4.673861828781301041e-03 -9.007621965441350298e-01 6.300108318035299582e-02 2.142890212213372295e-02
3.035365442271050096e+00 9.306353140653556011e-01 7.441618940762953116e+01 2.236690697702729824e-02 1.290035095485718430e-01 9.494452539679977543e-02 -8.472915112800671888e-01 5.533648115685566027e-02 3.110295044724559893e-02
3.139295850492279882e+00 9.521129397538889982e-01 7.405088713655993615e+01 2.205333219747640863e-02 1.201187098502816686e-01 1.454527291348099022e-02 -8.307710959614591495e-01 8.187348206364732095e-02 5.677123159271613151e-02
2.838715279626655708e+00 9.155149379227824902e-01 7.291473147295877766e+01 2.215088358748925484e-02 1.240152722920232764e-01 4.542161264404002280e-02 -8.162664017639271741e-01 4.366822113022364449e-02 3.482044939564190450e-02
2.996389668654523053e+00 9.717951751768418855e-01 7.359236850794039242e+01 2.218317654159912902e-02 1.253155974792154737e-01 5.554382865581111717e-02 -8.334401408503149256e-01 6.884350115094724221e-02 2.841342487286827728e-02
