# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.411885469123e-10       2.167745192272e-15       1.959617029452e-13       4.063791710963e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    3       1.082687353580e-10       2.022311412820e-15       3.413217755566e-14       3.819103976056e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    4       9.742632939816e-11       1.654424596481e-15      -1.353945152492e-14       3.086892096115e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    5       9.298794272684e-11       1.179695232894e-15      -2.632129841530e-14       2.241141738460e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    6       9.042538168521e-11       7.767135180760e-16      -2.843413593081e-14       1.514226841577e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    7       8.883255330416e-11       5.278825024499e-16      -2.802991179134e-14       9.999292396204e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    8       8.776002182417e-11       4.311167796389e-16      -2.813470946441e-14       6.994774451553e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    9       8.697480235949e-11       4.435093616250e-16      -2.955576465429e-14       5.700248952462e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   10       8.634819876016e-11       5.183100571695e-16      -3.226196989001e-14       5.578673783623e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   11       8.580523504732e-11       6.223212424529e-16      -3.599173716230e-14       6.168710228393e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   12       8.530119286569e-11       7.387401698037e-16      -4.049434278401e-14       7.144252550759e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   13       8.480945481998e-11       8.616408460038e-16      -4.560371989296e-14       8.313952808490e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   14       8.431464546291e-11       9.904063272980e-16      -5.122608101001e-14       9.581658434653e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   15       8.380827305969e-11       1.125420808380e-15      -5.731697166790e-14       1.091138484494e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   16       8.328586798585e-11       1.267172000225e-15      -6.385856975494e-14       1.229049577974e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   17       8.274537160278e-11       1.415467781384e-15      -7.084093208117e-14       1.371732864771e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   18       8.218017936372e-11       1.569722389360e-15      -7.825616008191e-14       1.519347405538e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   19       8.160839691653e-11       1.729644033540e-15      -8.608994851261e-14       1.671768981509e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   20       8.101115785352e-11       1.895110764579e-15      -9.431663677748e-14       1.828845333355e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   21       8.039918334076e-11       2.066023550112e-15      -1.029129753831e-13       1.990385276261e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   22       7.976699543835e-11       2.242367527981e-15      -1.118506219519e-13       2.156198815124e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   23       7.912272943748e-11       2.424282466594e-15      -1.211006544226e-13       2.325983336327e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   24       7.846055650680e-11       2.611942710415e-15      -1.306306762120e-13       2.499428282845e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   25       7.778382244132e-11       2.805142805296e-15      -1.404133287623e-13       2.676342582816e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   26       7.708727954163e-11       3.003534530979e-15      -1.504211131659e-13       2.856574061758e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   27       7.638136970800e-11       3.206796905774e-15      -1.606286850654e-13       3.039856072511e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   28       7.566721916222e-11       3.414586374664e-15      -1.710096761626e-13       3.225884210388e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   29       7.493363562792e-11       3.626548097145e-15      -1.815366243880e-13       3.414353156062e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   30       7.418719552843e-11       3.842435516877e-15      -1.921856685888e-13       3.604972617280e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   31       7.343089910130e-11       4.062037254049e-15      -2.029337048671e-13       3.797457673745e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   32       7.265975461525e-11       4.285146463833e-15      -2.137573708739e-13       3.991518957387e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   33       7.187788135457e-11       4.511558423189e-15      -2.246335507713e-13       4.186842067312e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   34       7.108567353733e-11       4.741072756102e-15      -2.355391336076e-13       4.383099963709e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   35       7.027855232202e-11       4.973484015567e-15      -2.464510989451e-13       4.579979249521e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   36       6.946167428329e-11       5.208545595692e-15      -2.573470944579e-13       4.777254364407e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   37       6.863898970160e-11       5.445992906826e-15      -2.682051589664e-13       4.974740398758e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   38       6.780852303531e-11       5.685552174742e-15      -2.790036527706e-13       5.172275351874e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   39       6.696523061972e-11       5.926952794256e-15      -2.897213295253e-13       5.369687279185e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   40       6.611231565849e-11       6.169970905477e-15      -3.003374225792e-13       5.566678616048e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   41       6.525269107059e-11       6.414399679900e-15      -3.108316973634e-13       5.762904916312e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   42       6.438543573859e-11       6.660038041153e-15      -3.211845123183e-13       5.958004689807e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   43       6.350783413180e-11       6.906675680829e-15      -3.313766138583e-13       6.151628098325e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
