# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       6.611101647202e-11       6.169895230966e-15      -3.003441254007e-13       5.566540073935e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   41       6.525132606978e-11       6.414316491904e-15      -3.108379009958e-13       5.762745732502e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   42       6.438400577312e-11       6.659948239088e-15      -3.211902273263e-13       5.957821905099e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   43       6.350634166532e-11       6.906581115292e-15      -3.313819427703e-13       6.151418691924e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   44       6.262160615116e-11       7.153942748482e-15      -3.413933054921e-13       6.343299394936e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   45       6.173306048264e-11       7.401735216623e-15      -3.512047657175e-13       6.533269021701e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   46       6.084152403711e-11       7.649648979982e-15      -3.607972904559e-13       6.721147473322e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   47       5.994514658945e-11       7.897362278631e-15      -3.701524117913e-13       6.906770331356e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   48       5.904106136837e-11       8.144565367339e-15      -3.792536303613e-13       7.089972245251e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   49       5.813142660830e-11       8.391042704325e-15      -3.880909809419e-13       7.270529720998e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   50       5.721869577513e-11       8.636612895367e-15      -3.966578368144e-13       7.448203557317e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   51       5.630375694701e-11       8.881106527564e-15      -4.049497814859e-13       7.622754738766e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   52       5.538580104492e-11       9.124366834059e-15      -4.129647261223e-13       7.793944334930e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   53       5.446343795349e-11       9.366241151614e-15      -4.207007523827e-13       7.961548429907e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   54       5.353868514372e-11       9.606551184332e-15      -4.281487193840e-13       8.125407649813e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   55       5.261377504092e-11       9.845116251982e-15      -4.352979603394e-13       8.285390195224e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
