# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.455609166271e-10       1.997207129062e-15       1.811906882015e-13       3.677305333884e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    3       1.095765089815e-10       1.951369341969e-15       1.998087499132e-14       3.535490693654e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    4       9.800164063752e-11       1.673603261817e-15      -2.634338756882e-14       2.939512396879e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    5       9.334452010391e-11       1.251659724533e-15      -3.740829329628e-14       2.202753003439e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    6       9.068015223237e-11       8.574357113179e-16      -3.738510509586e-14       1.537653676294e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    7       8.903331067965e-11       5.870696691191e-16      -3.469689049753e-14       1.043351174776e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    8       8.792941156460e-11       4.582057810195e-16      -3.265398354094e-14       7.361207658588e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
    9       8.712625486904e-11       4.423424360697e-16      -3.223386312103e-14       5.880015496334e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   10       8.649151144507e-11       4.984211036855e-16      -3.345561204630e-14       5.555385765259e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   11       8.594822787192e-11       5.920981498273e-16      -3.603103669557e-14       5.978682810614e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
