# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       5.768249352889e+09       2.202773904892e-17       7.791446478222e-05       7.403311091650e+13       1.405991014606e+04       2.437465734137e-06       8.110106761576e+13       4.498393584313e-05       3.046177291998e+27       4.779748951062e+20       2.564843081025e+21       3.288541126773e+26       3.333331364655e-01       2.105867064481e+27       5.480901511975e+27       5.480901511975e+27       1.826966091645e+27      -9.379343548367e+31       1.435999443851e-04       9.746125767789e-02 
       5.763602449708e+09       2.206327308362e-17       7.797728358128e-05       7.391387679413e+13       1.405991014600e+04       2.439430940327e-06       8.103573257421e+13       4.502020412487e-05       3.036373142414e+27       4.768206553617e+20       2.558649358608e+21       3.277956928547e+26       3.333331363067e-01       2.099089311999e+27       5.463261182738e+27       5.463261182738e+27       1.821085984505e+27      -9.341624364590e+31       1.436112236520e-04       9.745360369075e-02 
       5.758959290072e+09       2.209886444003e-17       7.804015149304e-05       7.379483470444e+13       1.405991014594e+04       2.441397730964e-06       8.097045016658e+13       4.505650164789e-05       3.026600547576e+27       4.756692029381e+20       2.552470593129e+21       3.267406795657e+26       3.333331361479e-01       2.092333373774e+27       5.445677629056e+27       5.445677629056e+27       1.815224802544e+27      -9.304056869130e+31       1.436225029190e-04       9.744595090633e-02 
       5.754319870968e+09       2.213451321061e-17       7.810307215550e-05       7.367598433816e+13       1.405991014587e+04       2.443366107325e-06       8.090522035048e+13       4.509282843577e-05       3.016859405924e+27       4.745205311044e+20       2.546306748469e+21       3.256890618460e+26       3.333331359889e-01       2.085599179600e+27       5.428150668197e+27       5.428150668197e+27       1.809382484850e+27      -9.266640451970e+31       1.436337821861e-04       9.743829932435e-02 
       5.749684189381e+09       2.217021948798e-17       7.816604193067e-05       7.355732538650e+13       1.405991014581e+04       2.445336070689e-06       8.084004308354e+13       4.512918451210e-05       3.007149616226e+27       4.733746331458e+20       2.540157788595e+21       3.246408287668e+26       3.333331358298e-01       2.078886659490e+27       5.410680118015e+27       5.410680118015e+27       1.803558970710e+27      -9.229374505545e+31       1.436450614533e-04       9.743064894453e-02 
       5.745052242300e+09       2.220598336490e-17       7.822906445654e-05       7.343885754118e+13       1.405991014575e+04       2.447307622336e-06       8.077491832342e+13       4.516556990050e-05       2.997471077575e+27       4.722315023639e+20       2.534023677563e+21       3.235959694345e+26       3.333331356705e-01       2.072195743689e+27       5.393265796953e+27       5.393265796953e+27       1.797754199603e+27      -9.192258424735e+31       1.436563407205e-04       9.742299976659e-02 
       5.740424026716e+09       2.224180493431e-17       7.829213609511e-05       7.332058049441e+13       1.405991014568e+04       2.449280763546e-06       8.070984602782e+13       4.520198462461e-05       2.987823689389e+27       4.710911320762e+20       2.527904379517e+21       3.225544729905e+26       3.333331355112e-01       2.065526362661e+27       5.375907524037e+27       5.375907524037e+27       1.791968111205e+27      -9.155291606852e+31       1.436676199879e-04       9.741535179024e-02 
       5.735799539625e+09       2.227768428925e-17       7.835525866540e-05       7.320249393891e+13       1.405991014562e+04       2.451255495601e-06       8.064482615448e+13       4.523842870806e-05       2.978207351411e+27       4.699535156167e+20       2.521799858683e+21       3.215163286136e+26       3.333331353517e-01       2.058878447098e+27       5.358605118876e+27       5.358605118876e+27       1.786200645387e+27      -9.118473451638e+31       1.436788992552e-04       9.740770501520e-02 
       5.731178778021e+09       2.231362152295e-17       7.841843398637e-05       7.308459756789e+13       1.405991014556e+04       2.453231819783e-06       8.057985866117e+13       4.527490217454e-05       2.968621963706e+27       4.688186463353e+20       2.515710079379e+21       3.204815255138e+26       3.333331351921e-01       2.052251927912e+27       5.341358401660e+27       5.341358401660e+27       1.780451742210e+27      -9.081803361241e+31       1.436901785227e-04       9.740005944117e-02 
       5.726561738905e+09       2.234961672878e-17       7.848165842006e-05       7.296689107503e+13       1.405991014549e+04       2.455209737375e-06       8.051494350569e+13       4.531140504773e-05       2.959067426658e+27       4.676865175978e+20       2.509635006004e+21       3.194500529368e+26       3.333331350323e-01       2.045646736238e+27       5.324167193155e+27       5.324167193155e+27       1.774721341930e+27      -9.045280740216e+31       1.437014577903e-04       9.739241506789e-02 
       5.721948419276e+09       2.238567000025e-17       7.854493378545e-05       7.284937415452e+13       1.405991014543e+04       2.457189249664e-06       8.045008064587e+13       4.534793735135e-05       2.949543640976e+27       4.665571227863e+20       2.503574603046e+21       3.184219001634e+26       3.333331348724e-01       2.039062803435e+27       5.307031314706e+27       5.307031314706e+27       1.769009384997e+27      -9.008904995510e+31       1.437127370579e-04       9.738477189508e-02 
       5.717338816138e+09       2.242178143103e-17       7.860826008255e-05       7.273204650106e+13       1.405991014537e+04       2.459170357933e-06       8.038527003959e+13       4.538449910911e-05       2.940050507685e+27       4.654304552988e+20       2.497528835079e+21       3.173970565085e+26       3.333331347124e-01       2.032500061080e+27       5.289950588233e+27       5.289950588233e+27       1.763315812049e+27      -8.972675536459e+31       1.437240163256e-04       9.737712992245e-02 
       5.712732926498e+09       2.245795111494e-17       7.867163913033e-05       7.261490780982e+13       1.405991014530e+04       2.461153063471e-06       8.032051164475e+13       4.542109034478e-05       2.930587928131e+27       4.643065085491e+20       2.491497666760e+21       3.163755113216e+26       3.333331345523e-01       2.025958440971e+27       5.272924836228e+27       5.272924836228e+27       1.757640563918e+27      -8.936591774772e+31       1.437352955933e-04       9.736948914971e-02 
       5.708130747364e+09       2.249417914596e-17       7.873506729084e-05       7.249795777645e+13       1.405991014524e+04       2.463137367565e-06       8.025580541929e+13       4.545771108210e-05       2.921155803976e+27       4.631852759671e+20       2.485481062835e+21       3.153572539863e+26       3.333331343920e-01       2.019437875127e+27       5.255953881756e+27       5.255953881756e+27       1.751983581626e+27      -8.900653124524e+31       1.437465748612e-04       9.736184957660e-02 
       5.703532275747e+09       2.253046561819e-17       7.879854820203e-05       7.238119609712e+13       1.405991014518e+04       2.465123271503e-06       8.019115132119e+13       4.549436134488e-05       2.911754037200e+27       4.620667509984e+20       2.479478988131e+21       3.143422739207e+26       3.333331342316e-01       2.012938295784e+27       5.239037548450e+27       5.239037548450e+27       1.746344806382e+27      -8.864859002147e+31       1.437578541291e-04       9.735421120283e-02 
       5.698937508660e+09       2.256681062593e-17       7.886207822594e-05       7.226462246849e+13       1.405991014511e+04       2.467110776576e-06       8.012654930844e+13       4.553104115692e-05       2.902382530096e+27       4.609509271046e+20       2.473491407564e+21       3.133305605791e+26       3.333331340711e-01       2.006459635396e+27       5.222175660514e+27       5.222175660514e+27       1.740724179589e+27      -8.829208826425e+31       1.437691333971e-04       9.734657402810e-02 
       5.694346443118e+09       2.260321426360e-17       7.892566100054e-05       7.214823658768e+13       1.405991014505e+04       2.469099884074e-06       8.006199933909e+13       4.556775054204e-05       2.893041185274e+27       4.598377977630e+20       2.467518286131e+21       3.123221034458e+26       3.333331339104e-01       2.000001826637e+27       5.205368042712e+27       5.205368042712e+27       1.735121642835e+27      -8.793702018471e+31       1.437804126652e-04       9.733893805213e-02 
       5.689759076140e+09       2.263967662577e-17       7.898929470684e-05       7.203203815232e+13       1.405991014499e+04       2.471090595290e-06       7.999750137121e+13       4.560448952407e-05       2.883729905655e+27       4.587273564666e+20       2.461559588917e+21       3.113168920407e+26       3.333331337497e-01       1.993564802394e+27       5.188614520377e+27       5.188614520377e+27       1.729537137896e+27      -8.758338001729e+31       1.437916919333e-04       9.733130327466e-02 
       5.685175404746e+09       2.267619780717e-17       7.905298116384e-05       7.191602686051e+13       1.405991014492e+04       2.473082911516e-06       7.993305536291e+13       4.564125812690e-05       2.874448594476e+27       4.576195967241e+20       2.455615281088e+21       3.103149159172e+26       3.333331335887e-01       1.987148495773e+27       5.171914919401e+27       5.171914919401e+27       1.723970606738e+27      -8.723116201960e+31       1.438029712016e-04       9.732366969539e-02 
       5.680595425958e+09       2.271277790269e-17       7.911671673355e-05       7.180020241085e+13       1.405991014486e+04       2.475076834047e-06       7.986866127234e+13       4.567805637439e-05       2.865197155282e+27       4.565145120601e+20       2.449685327897e+21       3.093161646626e+26       3.333331334277e-01       1.980752840094e+27       5.155269066238e+27       5.155269066238e+27       1.718421991512e+27      -8.688036047238e+31       1.438142504699e-04       9.731603731405e-02 
       5.676019136803e+09       2.274941700737e-17       7.918050505396e-05       7.168456450241e+13       1.405991014480e+04       2.477072364178e-06       7.980431905766e+13       4.571488429045e-05       2.855975491930e+27       4.554120960145e+20       2.443769694679e+21       3.083206278973e+26       3.333331332665e-01       1.974377768891e+27       5.138676787900e+27       5.138676787900e+27       1.712891234555e+27      -8.653096967933e+31       1.438255297383e-04       9.730840613036e-02 
       5.671446534308e+09       2.278611521640e-17       7.924434430606e-05       7.156911283477e+13       1.405991014473e+04       2.479069503204e-06       7.974002867708e+13       4.575174189899e-05       2.846783508586e+27       4.543123421431e+20       2.437868346854e+21       3.073282952752e+26       3.333331331052e-01       1.968023215914e+27       5.122137911956e+27       5.122137911956e+27       1.707378278389e+27      -8.618298396708e+31       1.438368090067e-04       9.730077614403e-02 
       5.666877615502e+09       2.282287262512e-17       7.930823448987e-05       7.145384710797e+13       1.405991014467e+04       2.481068252423e-06       7.967579008885e+13       4.578862922397e-05       2.837621109725e+27       4.532152440171e+20       2.431981249923e+21       3.063391564843e+26       3.333331329438e-01       1.961689115123e+27       5.105652266529e+27       5.105652266529e+27       1.701883065724e+27      -8.583639768509e+31       1.438480882752e-04       9.729314735480e-02 
       5.662312377419e+09       2.285968932903e-17       7.937217742437e-05       7.133876702256e+13       1.405991014460e+04       2.483068613133e-06       7.961160325125e+13       4.582554628933e-05       2.828488200129e+27       4.521207952233e+20       2.426108369475e+21       3.053532012466e+26       3.333331327822e-01       1.955375400694e+27       5.089219680299e+27       5.089219680299e+27       1.696405539451e+27      -8.549120520555e+31       1.438593675439e-04       9.728551976235e-02 
       5.657750817092e+09       2.289656542378e-17       7.943617129058e-05       7.122387227955e+13       1.405991014454e+04       2.485070586633e-06       7.954746812257e+13       4.586249311906e-05       2.819384684886e+27       4.510289893638e+20       2.420249671177e+21       3.043704193146e+26       3.333331326205e-01       1.949082007013e+27       5.072839982493e+27       5.072839982493e+27       1.690945642647e+27      -8.514740092325e+31       1.438706468125e-04       9.727789336642e-02 
       5.653192931560e+09       2.293350100519e-17       7.950021608849e-05       7.110916258042e+13       1.405991014448e+04       2.487074174224e-06       7.948338466118e+13       4.589946973714e-05       2.810310469391e+27       4.499398200565e+20       2.414405120782e+21       3.033908004750e+26       3.333331324587e-01       1.942808868678e+27       5.056513002889e+27       5.056513002889e+27       1.685503318571e+27      -8.480497925551e+31       1.438819260813e-04       9.727026816673e-02 
       5.648638717861e+09       2.297049616920e-17       7.956431363709e-05       7.099463762716e+13       1.405991014441e+04       2.489079377207e-06       7.941935282544e+13       4.593647616761e-05       2.801265459342e+27       4.488532809344e+20       2.408574684125e+21       3.024143345471e+26       3.333331322968e-01       1.936555920495e+27       5.040238571812e+27       5.040238571812e+27       1.680078510665e+27      -8.446393464214e+31       1.438932053501e-04       9.726264416299e-02 
       5.644088173038e+09       2.300755101193e-17       7.962846211740e-05       7.088029712222e+13       1.405991014435e+04       2.491086196885e-06       7.935537257376e+13       4.597351243450e-05       2.792249560740e+27       4.477693656460e+20       2.402758327123e+21       3.014410113831e+26       3.333331321347e-01       1.930323097484e+27       5.024016520135e+27       5.024016520135e+27       1.674671162553e+27      -8.412426154527e+31       1.439044846191e-04       9.725502135494e-02 
       5.639541294136e+09       2.304466562966e-17       7.969266152941e-05       7.076614076855e+13       1.405991014428e+04       2.493094634560e-06       7.929144386458e+13       4.601057856185e-05       2.783262679891e+27       4.466880678551e+20       2.396956015776e+21       3.004708208680e+26       3.333331319724e-01       1.924110334871e+27       5.007846679274e+27       5.007846679274e+27       1.669281218040e+27      -8.378595444933e+31       1.439157638881e-04       9.724739974229e-02 
       5.634998078200e+09       2.308184011881e-17       7.975691369211e-05       7.065216826954e+13       1.405991014422e+04       2.495104691538e-06       7.922756665640e+13       4.604767457375e-05       2.774304723400e+27       4.456093812409e+20       2.391167716165e+21       2.995037529190e+26       3.333331318101e-01       1.917917568091e+27       4.991728881188e+27       4.991728881188e+27       1.663908621113e+27      -8.344900786092e+31       1.439270431571e-04       9.723977932476e-02 
       5.630458522280e+09       2.311907457596e-17       7.982121860550e-05       7.053837932910e+13       1.405991014416e+04       2.497116369124e-06       7.916374090771e+13       4.608480049429e-05       2.765375598175e+27       4.445332994977e+20       2.385393394455e+21       2.985397974868e+26       3.333331316476e-01       1.911744732788e+27       4.975662958377e+27       4.975662958377e+27       1.658553315939e+27      -8.311341630876e+31       1.439383224263e-04       9.723216010207e-02 
       5.625922623427e+09       2.315636909785e-17       7.988557445060e-05       7.042477365162e+13       1.405991014409e+04       2.499129668624e-06       7.909996657706e+13       4.612195634759e-05       2.756475211421e+27       4.434598163351e+20       2.379633016891e+21       2.975789445548e+26       3.333331314850e-01       1.905591764813e+27       4.959648743881e+27       4.959648743881e+27       1.653215246864e+27      -8.277917434356e+31       1.439496016955e-04       9.722454207392e-02 
       5.621390378696e+09       2.319372378138e-17       7.994998122740e-05       7.031135094191e+13       1.405991014403e+04       2.501144591347e-06       7.903624362302e+13       4.615914215777e-05       2.747603470644e+27       4.423889254781e+20       2.373886549800e+21       2.966211841365e+26       3.333331313223e-01       1.899458600221e+27       4.943686071276e+27       4.943686071276e+27       1.647894358413e+27      -8.244627653792e+31       1.439608809648e-04       9.721692524004e-02 
       5.616861785142e+09       2.323113872359e-17       8.001444075489e-05       7.019811090531e+13       1.405991014396e+04       2.503161138601e-06       7.897257200422e+13       4.619635794899e-05       2.738760283645e+27       4.413206206664e+20       2.368153959589e+21       2.956665062785e+26       3.333331311594e-01       1.893345175276e+27       4.927774774674e+27       4.927774774674e+27       1.642590595290e+27      -8.211471748627e+31       1.439721602342e-04       9.720930960016e-02 
       5.612336839825e+09       2.326861402169e-17       8.007895303308e-05       7.008505324761e+13       1.405991014390e+04       2.505179311695e-06       7.890895167928e+13       4.623360374543e-05       2.729945558526e+27       4.402548956552e+20       2.362435212749e+21       2.947149010595e+26       3.333331309964e-01       1.887251426445e+27       4.911914688720e+27       4.911914688720e+27       1.637303902378e+27      -8.178449180479e+31       1.439834395036e-04       9.720169515400e-02 
       5.607815539804e+09       2.330614977305e-17       8.014351624297e-05       6.997217767507e+13       1.405991014383e+04       2.507199111941e-06       7.884538260690e+13       4.627087957127e-05       2.721159203680e+27       4.391917442148e+20       2.356730275849e+21       2.937663585901e+26       3.333331308333e-01       1.881177290400e+27       4.896105648592e+27       4.896105648592e+27       1.632034224736e+27      -8.145559413131e+31       1.439947187732e-04       9.719408190127e-02 
       5.603297882144e+09       2.334374607517e-17       8.020813220355e-05       6.985948389445e+13       1.405991014377e+04       2.509220540650e-06       7.878186474578e+13       4.630818545072e-05       2.712401127797e+27       4.381311601301e+20       2.351039115541e+21       2.928208690125e+26       3.333331306700e-01       1.875122704018e+27       4.880347489999e+27       4.880347489999e+27       1.626781507599e+27      -8.112801912522e+31       1.440059980428e-04       9.718646984171e-02 
       5.598783863911e+09       2.338140302575e-17       8.027280091483e-05       6.974697161295e+13       1.405991014370e+04       2.511243599136e-06       7.871839805466e+13       4.634552140802e-05       2.703671239863e+27       4.370731372015e+20       2.345361698556e+21       2.918784225009e+26       3.333331305066e-01       1.869087604378e+27       4.864640049177e+27       4.864640049177e+27       1.621545696380e+27      -8.080176146737e+31       1.440172773125e-04       9.717885897502e-02 
       5.594273482171e+09       2.341912072261e-17       8.033752055780e-05       6.963464053826e+13       1.405991014364e+04       2.513268288712e-06       7.865498249233e+13       4.638288746742e-05       2.694969449153e+27       4.360176692442e+20       2.339697991706e+21       2.909390092620e+26       3.333331303431e-01       1.863071928762e+27       4.848983162893e+27       4.848983162893e+27       1.616326736668e+27      -8.047681586007e+31       1.440285565822e-04       9.717124930093e-02 
       5.589766733996e+09       2.345689926374e-17       8.040229295148e-05       6.952249037855e+13       1.405991014357e+04       2.515294610694e-06       7.859161801759e+13       4.642028365318e-05       2.686295665236e+27       4.349647500882e+20       2.334047961883e+21       2.900026195339e+26       3.333331301794e-01       1.857075614653e+27       4.833376668436e+27       4.833376668436e+27       1.611124574226e+27      -8.015317702689e+31       1.440398358521e-04       9.716364081914e-02 
       5.585263616459e+09       2.349473874731e-17       8.046711627685e-05       6.941052084244e+13       1.405991014351e+04       2.517322566398e-06       7.852830458929e+13       4.645770998960e-05       2.677649797972e+27       4.339143735787e+20       2.328411576058e+21       2.890692435844e+26       3.333331300156e-01       1.851098599736e+27       4.817820403619e+27       4.817820403619e+27       1.605939154991e+27      -7.983083971259e+31       1.440511151220e-04       9.715603352939e-02 
       5.580764126634e+09       2.353263927162e-17       8.053199235292e-05       6.929873163902e+13       1.405991014344e+04       2.519352157140e-06       7.846504216630e+13       4.649516650098e-05       2.669031757512e+27       4.328665335754e+20       2.322788801285e+21       2.881388717136e+26       3.333331298517e-01       1.845140821896e+27       4.802314206777e+27       4.802314206777e+27       1.600770425076e+27      -7.950979868310e+31       1.440623943920e-04       9.714842743139e-02 
       5.576268261600e+09       2.357060093513e-17       8.059692117968e-05       6.918712247786e+13       1.405991014338e+04       2.521383384239e-06       7.840183070753e+13       4.653265321166e-05       2.660441454294e+27       4.318212239530e+20       2.317179604694e+21       2.872114942527e+26       3.333331296876e-01       1.839202219219e+27       4.786857916767e+27       4.786857916767e+27       1.595618330766e+27      -7.919004872537e+31       1.440736736621e-04       9.714082252487e-02 
       5.571776018436e+09       2.360862383647e-17       8.066190275713e-05       6.907569306899e+13       1.405991014331e+04       2.523416249015e-06       7.833867017194e+13       4.657017014598e-05       2.651878799045e+27       4.307784386011e+20       2.311583953495e+21       2.862871015641e+26       3.333331295235e-01       1.833282729989e+27       4.771451372961e+27       4.771451372961e+27       1.590482818518e+27      -7.887158464735e+31       1.440849529322e-04       9.713321880956e-02 
       5.567287394223e+09       2.364670807443e-17       8.072693708527e-05       6.896444312291e+13       1.405991014325e+04       2.525450752787e-06       7.827556051849e+13       4.660771732830e-05       2.643343702782e+27       4.297381714240e+20       2.306001814979e+21       2.853656840411e+26       3.333331293591e-01       1.827382292690e+27       4.756094415253e+27       4.756094415253e+27       1.585363834964e+27      -7.855440127784e+31       1.440962322024e-04       9.712561628516e-02 
       5.562802386048e+09       2.368485374796e-17       8.079202234512e-05       6.885337235058e+13       1.405991014318e+04       2.527486896878e-06       7.821250170619e+13       4.664529478302e-05       2.634836076804e+27       4.287004163405e+20       2.300433156514e+21       2.844472321079e+26       3.333331291947e-01       1.821500846002e+27       4.740786884048e+27       4.740786884048e+27       1.580261326905e+27      -7.823849346644e+31       1.441075114727e-04       9.711801495141e-02 
       5.558320990997e+09       2.372306095615e-17       8.085716217465e-05       6.874248046344e+13       1.405991014312e+04       2.529524682609e-06       7.814949369409e+13       4.668290253455e-05       2.626355832698e+27       4.276651672844e+20       2.294877945548e+21       2.835317362210e+26       3.333331290301e-01       1.815638328805e+27       4.725528620267e+27       4.725528620267e+27       1.575175241315e+27      -7.792385608351e+31       1.441187907431e-04       9.711041480802e-02 
       5.553843206158e+09       2.376132979828e-17       8.092235293589e-05       6.863176717340e+13       1.405991014305e+04       2.531564111305e-06       7.808653644125e+13       4.672054060730e-05       2.617902882336e+27       4.266324182039e+20       2.289336149607e+21       2.826191868664e+26       3.333331288654e-01       1.809794680173e+27       4.710319465343e+27       4.710319465343e+27       1.570105525338e+27      -7.761048402001e+31       1.441300700136e-04       9.710281585470e-02 
       5.549369028624e+09       2.379966037376e-17       8.098759644781e-05       6.852123219280e+13       1.405991014299e+04       2.533605184289e-06       7.802362990680e+13       4.675820902573e-05       2.609477137872e+27       4.256021630621e+20       2.283807736297e+21       2.817095745600e+26       3.333331287005e-01       1.803969839377e+27       4.695159261219e+27       4.695159261219e+27       1.565052126289e+27      -7.729837218740e+31       1.441413492841e-04       9.709521809118e-02 
       5.544898455489e+09       2.383805278219e-17       8.105289271043e-05       6.841087523446e+13       1.405991014292e+04       2.535647902888e-06       7.796077404987e+13       4.679590781431e-05       2.601078511744e+27       4.245743958363e+20       2.278292673299e+21       2.808028898487e+26       3.333331285355e-01       1.798163745886e+27       4.680047850345e+27       4.680047850345e+27       1.560014991652e+27      -7.698751551765e+31       1.441526285548e-04       9.708762151719e-02 
       5.540431483848e+09       2.387650712330e-17       8.111824172374e-05       6.830069601168e+13       1.405991014286e+04       2.537692268429e-06       7.789796882963e+13       4.683363699751e-05       2.592706916671e+27       4.235491105187e+20       2.272790928375e+21       2.798991233101e+26       3.333331283704e-01       1.792376339359e+27       4.664985075680e+27       4.664985075680e+27       1.554994069078e+27      -7.667790896311e+31       1.441639078255e-04       9.708002613244e-02 
       5.535968110801e+09       2.391502349701e-17       8.118364348775e-05       6.819069423820e+13       1.405991014279e+04       2.539738282238e-06       7.783521420529e+13       4.687139659985e-05       2.584362265654e+27       4.225263011157e+20       2.267302469363e+21       2.789982655517e+26       3.333331282052e-01       1.786607559654e+27       4.649970780688e+27       4.649970780688e+27       1.549989306389e+27      -7.636954749640e+31       1.441751870962e-04       9.707243193666e-02 
       5.531508333449e+09       2.395360200339e-17       8.124909800244e-05       6.808086962823e+13       1.405991014273e+04       2.541785945646e-06       7.777251013610e+13       4.690918664584e-05       2.576044471973e+27       4.215059616485e+20       2.261827264180e+21       2.781003072116e+26       3.333331280398e-01       1.780857346819e+27       4.635004809336e+27       4.635004809336e+27       1.545000651575e+27      -7.606242611038e+31       1.441864663671e-04       9.706483892958e-02 
       5.527052148894e+09       2.399224274265e-17       8.131460344885e-05       6.797122189643e+13       1.405991014266e+04       2.543835259982e-06       7.770985658132e+13       4.694700716004e-05       2.567753449187e+27       4.204880861524e+20       2.256365280821e+21       2.772052389576e+26       3.333331278743e-01       1.775125641096e+27       4.620087006094e+27       4.620087006094e+27       1.540028052793e+27      -7.575653981805e+31       1.441977456380e-04       9.705724711091e-02 
       5.522599554243e+09       2.403094581520e-17       8.138016346493e-05       6.786175075795e+13       1.405991014260e+04       2.545886226577e-06       7.764725350026e+13       4.698485816701e-05       2.559489111134e+27       4.194726686774e+20       2.250916487355e+21       2.763130514897e+26       3.333331277086e-01       1.769412382922e+27       4.605217215935e+27       4.605217215935e+27       1.535071458365e+27      -7.545188365249e+31       1.442090249091e-04       9.704965648036e-02 
       5.518150546603e+09       2.406971132158e-17       8.144577623170e-05       6.775245592837e+13       1.405991014253e+04       2.547938846764e-06       7.758470085226e+13       4.702273969134e-05       2.551251371929e+27       4.184597032877e+20       2.245480851932e+21       2.754237355354e+26       3.333331275428e-01       1.763717512921e+27       4.590395284326e+27       4.590395284326e+27       1.530130816782e+27      -7.514845266671e+31       1.442203041801e-04       9.704206703766e-02 
       5.513705123085e+09       2.410853936252e-17       8.151144174917e-05       6.764333712373e+13       1.405991014246e+04       2.549993121875e-06       7.752219859669e+13       4.706065175762e-05       2.543040145964e+27       4.174491840618e+20       2.240058342777e+21       2.745372818524e+26       3.333331273769e-01       1.758040971911e+27       4.575621057235e+27       4.575621057235e+27       1.525206076700e+27      -7.484624193363e+31       1.442315834513e-04       9.703447878253e-02 
       5.509263280802e+09       2.414743003888e-17       8.157716183632e-05       6.753439406054e+13       1.405991014240e+04       2.552049053245e-06       7.745974669295e+13       4.709859439049e-05       2.534855347904e+27       4.164411050927e+20       2.234648928191e+21       2.736536812284e+26       3.333331272109e-01       1.752382700901e+27       4.560894381124e+27       4.560894381124e+27       1.520297186938e+27      -7.454524654597e+31       1.442428627226e-04       9.702689171470e-02 
       5.504825016867e+09       2.418638345171e-17       8.164293285517e-05       6.742562645574e+13       1.405991014233e+04       2.554106642209e-06       7.739734510048e+13       4.713656761459e-05       2.526696892692e+27       4.154354604874e+20       2.229252576554e+21       2.727729244806e+26       3.333331270447e-01       1.746742641088e+27       4.546215102949e+27       4.546215102949e+27       1.515404096484e+27      -7.424546161621e+31       1.442541419939e-04       9.701930583389e-02 
       5.500390328399e+09       2.422539970222e-17       8.170875662472e-05       6.731703402676e+13       1.405991014227e+04       2.556165890104e-06       7.733499377875e+13       4.717457145458e-05       2.518564695543e+27       4.144322443674e+20       2.223869256320e+21       2.718950024559e+26       3.333331268783e-01       1.741120733860e+27       4.531583070161e+27       4.531583070161e+27       1.510526754486e+27      -7.394688227645e+31       1.442654212653e-04       9.701172113983e-02 
       5.495959212518e+09       2.426447889176e-17       8.177463496395e-05       6.720861649147e+13       1.405991014220e+04       2.558226798267e-06       7.727269268726e+13       4.721260593514e-05       2.510458671946e+27       4.134314508681e+20       2.218498936020e+21       2.710199060305e+26       3.333331267119e-01       1.735516920791e+27       4.516998130698e+27       4.516998130698e+27       1.505665110257e+27      -7.364950367841e+31       1.442767005368e-04       9.700413763223e-02 
       5.491531666344e+09       2.430362112187e-17       8.184056605387e-05       6.710037356819e+13       1.405991014214e+04       2.560289368036e-06       7.721044178555e+13       4.725067108099e-05       2.502378737660e+27       4.124330741394e+20       2.213141584261e+21       2.701476261099e+26       3.333331265453e-01       1.729931143646e+27       4.502460132991e+27       4.502460132991e+27       1.500819113275e+27      -7.335332099326e+31       1.442879798084e-04       9.699655531082e-02 
       5.487107687003e+09       2.434282649425e-17       8.190654989448e-05       6.699230497571e+13       1.405991014207e+04       2.562353600752e-06       7.714824103318e+13       4.728876691683e-05       2.494324808716e+27       4.114371083450e+20       2.207797169726e+21       2.692781536313e+26       3.333331263786e-01       1.724363344377e+27       4.487968925958e+27       4.487968925958e+27       1.495988713180e+27      -7.305832941168e+31       1.442992590800e-04       9.698897417531e-02 
       5.482687271621e+09       2.438209511074e-17       8.197258648579e-05       6.688441043325e+13       1.405991014200e+04       2.564419497755e-06       7.708609038975e+13       4.732689346743e-05       2.486296801417e+27       4.104435476629e+20       2.202465661174e+21       2.684114795578e+26       3.333331262117e-01       1.718813465120e+27       4.473524359004e+27       4.473524359004e+27       1.491173859771e+27      -7.276452414359e+31       1.443105383517e-04       9.698139422542e-02 
       5.478270417326e+09       2.442142707338e-17       8.203867764678e-05       6.677668966050e+13       1.405991014194e+04       2.566487060388e-06       7.702398981490e+13       4.736505075754e-05       2.478294632333e+27       4.094523862852e+20       2.197147027438e+21       2.675475948824e+26       3.333331260447e-01       1.713281448201e+27       4.459126282015e+27       4.459126282015e+27       1.486374503012e+27      -7.247190041821e+31       1.443218176235e-04       9.697381546089e-02 
       5.473857121250e+09       2.446082248435e-17       8.210481973947e-05       6.666914237760e+13       1.405991014187e+04       2.568556289992e-06       7.696193926829e+13       4.740323881194e-05       2.470318218303e+27       4.084636184177e+20       2.191841237428e+21       2.666864906273e+26       3.333331258776e-01       1.707767236129e+27       4.444774545364e+27       4.444774545364e+27       1.481590593027e+27      -7.218045348395e+31       1.443330968954e-04       9.696623788143e-02 
       5.469447380527e+09       2.450028144600e-17       8.217101822083e-05       6.656176830512e+13       1.405991014181e+04       2.570627187911e-06       7.689993870961e+13       4.744145765544e-05       2.462367476436e+27       4.074772382807e+20       2.186548260128e+21       2.658281578438e+26       3.333331257103e-01       1.702270771599e+27       4.430468999904e+27       4.430468999904e+27       1.476822080101e+27      -7.189017860832e+31       1.443443761674e-04       9.695866148677e-02 
