# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       9.919731393751e+13       7.682123426049e-26       4.672983777709e-09       2.122826980461e+22       1.411442244007e+04       1.422863369966e-10       1.400112793834e+18       2.697892783206e-09       2.664272989453e+44       2.430931637170e+33       1.304453069372e+34       2.703836632944e+40       3.333333333219e-01       1.841851015702e+44       4.506394388973e+44       4.506394388973e+44       1.502131462940e+44      -1.285827235095e+53       5.553396940709e-06       1.968274372274e+00 
       9.911740055557e+13       7.694515840301e-26       4.676621756516e-09       2.119408058222e+22       1.411442244007e+04       1.424010553238e-10       1.398984862602e+18       2.700067958657e-09       2.655698002373e+44       2.425061291383e+33       1.301303005231e+34       2.695134309910e+40       3.333333333219e-01       1.835923001297e+44       4.491890517256e+44       4.491890517256e+44       1.497296839034e+44      -1.280656259511e+53       5.562206190910e-06       1.965157080176e+00 
       9.903755155187e+13       7.706928245378e-26       4.680259735323e-09       2.115994642333e+22       1.411442244007e+04       1.425158661427e-10       1.397857840033e+18       2.702244887842e-09       2.647150613969e+44       2.419205121626e+33       1.298160548036e+34       2.686459995362e+40       3.333333333219e-01       1.830014066260e+44       4.477433326382e+44       4.477433326382e+44       1.492477775409e+44      -1.275506079091e+53       5.571015441112e-06       1.962049646604e+00 
       9.895776687455e+13       7.719360673520e-26       4.683897714131e-09       2.112586723926e+22       1.411442244007e+04       1.426307695277e-10       1.396731725393e+18       2.704423572176e-09       2.638630735412e+44       2.413363093666e+33       1.295025679417e+34       2.677813599177e+40       3.333333333219e-01       1.824124149185e+44       4.463022666110e+44       4.463022666110e+44       1.487674221986e+44      -1.270376610207e+53       5.579824691314e-06       1.958952024869e+00 
       9.887804647179e+13       7.731813157027e-26       4.687535692938e-09       2.109184294148e+22       1.411442244007e+04       1.427457655536e-10       1.395606517951e+18       2.706604013074e-09       2.630138278163e+44       2.407535173353e+33       1.291898381049e+34       2.669195031499e+40       3.333333333218e-01       1.818253188862e+44       4.448658386681e+44       4.448658386681e+44       1.482886128843e+44      -1.265267769568e+53       5.588633941516e-06       1.955864168569e+00 
       9.879839029180e+13       7.744285728250e-26       4.691173671745e-09       2.105787344158e+22       1.411442244007e+04       1.428608542951e-10       1.394482216977e+18       2.708786211952e-09       2.621673153965e+44       2.401721326618e+33       1.288778634651e+34       2.660604202770e+40       3.333333333218e-01       1.812401124279e+44       4.434340338817e+44       4.434340338817e+44       1.478113446221e+44      -1.260179474216e+53       5.597443191717e-06       1.952786031600e+00 
       9.871879828286e+13       7.756778419593e-26       4.694811650552e-09       2.102395865131e+22       1.411442244007e+04       1.429760358268e-10       1.393358821740e+18       2.710970170227e-09       2.613235274847e+44       2.395921519476e+33       1.285666421987e+34       2.652041023713e+40       3.333333333218e-01       1.806567894619e+44       4.420068373721e+44       4.420068373721e+44       1.473356124523e+44      -1.255111641528e+53       5.606252441919e-06       1.949717568144e+00 
       9.863927039325e+13       7.769291263514e-26       4.698449629359e-09       2.099009848256e+22       1.411442244007e+04       1.430913102235e-10       1.392236331510e+18       2.713155889318e-09       2.604824553121e+44       2.390135718023e+33       1.282561724862e+34       2.643505405329e+40       3.333333333218e-01       1.800753439263e+44       4.405842343076e+44       4.405842343076e+44       1.468614114308e+44      -1.250064189214e+53       5.615061692121e-06       1.946658732672e+00 
       9.855980657134e+13       7.781824292524e-26       4.703906597570e-09       2.095629284736e+22       1.411442244007e+04       1.432066775603e-10       1.391114745559e+18       2.715343370644e-09       2.596440901380e+44       2.384363888439e+33       1.279464525129e+34       2.634997258915e+40       3.333333333218e-01       1.794957697784e+44       4.391662099042e+44       4.391662099042e+44       1.463887366297e+44      -1.245037035313e+53       5.623870942323e-06       1.943609479940e+00 
       9.848040676550e+13       7.794377539184e-26       4.707544576377e-09       2.092254165787e+22       1.411442244007e+04       1.433221379119e-10       1.389994063158e+18       2.717532615627e-09       2.588084232499e+44       2.378605996981e+33       1.276374804682e+34       2.626516496048e+40       3.333333333218e-01       1.789180609953e+44       4.377527494253e+44       4.377527494253e+44       1.459175831367e+44      -1.240030098195e+53       5.632680192524e-06       1.940569764988e+00 
       9.840107092417e+13       7.806951036110e-26       4.711182555184e-09       2.088884482641e+22       1.411442244007e+04       1.434376913534e-10       1.388874283579e+18       2.719723625688e-09       2.579754459633e+44       2.372862009993e+33       1.273292545460e+34       2.618063028591e+40       3.333333333218e-01       1.783422115732e+44       4.363438381819e+44       4.363438381819e+44       1.454479460556e+44      -1.235043296558e+53       5.641489442726e-06       1.937539543135e+00 
       9.832179899581e+13       7.819544815968e-26       4.714820533991e-09       2.085520226544e+22       1.411442244007e+04       1.435533379598e-10       1.387755406094e+18       2.721916402250e-09       2.571451496218e+44       2.367131893897e+33       1.270217729445e+34       2.609636768694e+40       3.333333333218e-01       1.777682155277e+44       4.349394615323e+44       4.349394615323e+44       1.449798205057e+44      -1.230076549426e+53       5.650298692928e-06       1.934518769980e+00 
       9.824259092893e+13       7.832158911478e-26       4.718458512798e-09       2.082161388754e+22       1.411442244007e+04       1.436690778063e-10       1.386637429977e+18       2.724110946738e-09       2.563175255967e+44       2.361415615197e+33       1.267150338663e+34       2.601237628791e+40       3.333333333218e-01       1.771960668938e+44       4.335396048818e+44       4.335396048818e+44       1.445132016223e+44      -1.225129776151e+53       5.659107943130e-06       1.931507401397e+00 
       9.816344667210e+13       7.844793355411e-26       4.722096491605e-09       2.078807960546e+22       1.411442244007e+04       1.437849109681e-10       1.385520354503e+18       2.726307260577e-09       2.554925652871e+44       2.355713140476e+33       1.264090355182e+34       2.592865521594e+40       3.333333333218e-01       1.766257597256e+44       4.321442536828e+44       4.321442536828e+44       1.440480845559e+44      -1.220202896406e+53       5.667917193332e-06       1.928505393537e+00 
       9.808436617390e+13       7.857448180593e-26       4.725734470412e-09       2.075459933206e+22       1.411442244007e+04       1.439008375202e-10       1.384404178944e+18       2.728505345194e-09       2.546702601198e+44       2.350024436402e+33       1.261037761116e+34       2.584520360092e+40       3.333333333218e-01       1.760572880961e+44       4.307533934345e+44       4.307533934345e+44       1.435844644732e+44      -1.215295830190e+53       5.676726443533e-06       1.925512702821e+00 
       9.800534938297e+13       7.870123419905e-26       4.729372449219e-09       2.072117298038e+22       1.411442244007e+04       1.440168575382e-10       1.383288902577e+18       2.730705202016e-09       2.538506015493e+44       2.344349469719e+33       1.257992538620e+34       2.576202057550e+40       3.333333333217e-01       1.754906460979e+44       4.293670096827e+44       4.293670096827e+44       1.431223365559e+44      -1.210408497823e+53       5.685535693735e-06       1.922529285940e+00 
       9.792639624798e+13       7.882819106274e-26       4.733010428026e-09       2.068780046355e+22       1.411442244007e+04       1.441329710972e-10       1.382174524677e+18       2.732906832472e-09       2.530335810574e+44       2.338688207254e+33       1.254954669893e+34       2.567910527538e+40       3.333333333217e-01       1.749258278421e+44       4.279850880196e+44       4.279850880196e+44       1.426616960016e+44      -1.205540819943e+53       5.694344943937e-06       1.919555099854e+00 
       9.784750671767e+13       7.895535272682e-26       4.736648406833e-09       2.065448169488e+22       1.411442244007e+04       1.442491782728e-10       1.381061044520e+18       2.735110237992e-09       2.522191901534e+44       2.333040615914e+33       1.251924137176e+34       2.559645683899e+40       3.333333333217e-01       1.743628274590e+44       4.266076140842e+44       4.266076140842e+44       1.422025380231e+44      -1.200692717511e+53       5.703154194139e-06       1.916590101788e+00 
       9.776868074077e+13       7.908271952168e-26       4.740286385641e-09       2.062121658781e+22       1.411442244007e+04       1.443654791404e-10       1.379948461383e+18       2.737315420007e-09       2.514074203741e+44       2.327406662683e+33       1.248900922754e+34       2.551407440748e+40       3.333333333217e-01       1.738016390979e+44       4.252345735612e+44       4.252345735612e+44       1.417448578488e+44      -1.195864111804e+53       5.711963444340e-06       1.913634249233e+00 
       9.768991826611e+13       7.921029177828e-26       4.745743353851e-09       2.058800505590e+22       1.411442244007e+04       1.444818737755e-10       1.378836774543e+18       2.739522379950e-09       2.505982632832e+44       2.321786314629e+33       1.245885008955e+34       2.543195712413e+40       3.333333333217e-01       1.732422569266e+44       4.238659521818e+44       4.238659521818e+44       1.412886507223e+44      -1.191054924415e+53       5.720772694542e-06       1.910687499940e+00 
       9.761121924252e+13       7.933806982800e-26       4.749381332658e-09       2.055484701288e+22       1.411442244007e+04       1.445983622538e-10       1.377725983279e+18       2.741731119254e-09       2.497917104719e+44       2.316179538897e+33       1.242876378148e+34       2.535010413602e+40       3.333333333217e-01       1.726846751320e+44       4.225017357229e+44       4.225017357229e+44       1.408339119027e+44      -1.186265077252e+53       5.729581944744e-06       1.907749811919e+00 
       9.753258361888e+13       7.946605400282e-26       4.753019311465e-09       2.052174237259e+22       1.411442244007e+04       1.447149446509e-10       1.376616086868e+18       2.743941639353e-09       2.489877535582e+44       2.310586302712e+33       1.239875012746e+34       2.526851459264e+40       3.333333333217e-01       1.721288879196e+44       4.211419100071e+44       4.211419100071e+44       1.403806366641e+44      -1.181494492540e+53       5.738391194946e-06       1.904821143439e+00 
       9.745401134412e+13       7.959424463522e-26       4.756657290272e-09       2.048869104904e+22       1.411442244007e+04       1.448316210425e-10       1.375507084590e+18       2.746153941683e-09       2.481863841873e+44       2.305006573377e+33       1.236880895205e+34       2.518718764630e+40       3.333333333217e-01       1.715748895134e+44       4.197864609029e+44       4.197864609029e+44       1.399288202961e+44      -1.176743092813e+53       5.747200445147e-06       1.901901453026e+00 
       9.737550236720e+13       7.972264205832e-26       4.760295269080e-09       2.045569295634e+22       1.411442244007e+04       1.449483915045e-10       1.374398975724e+18       2.748368027682e-09       2.473875940309e+44       2.299440318275e+33       1.233894008021e+34       2.510612245107e+40       3.333333333217e-01       1.710226741561e+44       4.184353743241e+44       4.184353743241e+44       1.394784581032e+44      -1.172010800919e+53       5.756009695349e-06       1.898990699458e+00 
       9.729705663714e+13       7.985124660568e-26       4.763933247887e-09       2.042274800877e+22       1.411442244007e+04       1.450652561126e-10       1.373291759551e+18       2.750583898787e-09       2.465913747881e+44       2.293887504869e+33       1.230914333734e+34       2.502531816482e+40       3.333333333217e-01       1.704722361090e+44       4.170886362299e+44       4.170886362299e+44       1.390295454051e+44      -1.167297540016e+53       5.764818945551e-06       1.896088841766e+00 
       9.721867410297e+13       7.998005861140e-26       4.767571226694e-09       2.038985612074e+22       1.411442244007e+04       1.451822149427e-10       1.372185435352e+18       2.752801556438e-09       2.457977181842e+44       2.288348100698e+33       1.227941854927e+34       2.494477394804e+40       3.333333333217e-01       1.699235696519e+44       4.157462326245e+44       4.157462326245e+44       1.385820775367e+44      -1.162603233569e+53       5.773628195753e-06       1.893195839230e+00 
       9.714035471380e+13       8.010907841013e-26       4.771209205501e-09       2.035701720679e+22       1.411442244007e+04       1.452992680709e-10       1.371080002408e+18       2.755021002075e-09       2.450066159713e+44       2.282822073382e+33       1.224976554223e+34       2.486448896386e+40       3.333333333216e-01       1.693766690827e+44       4.144081495575e+44       4.144081495575e+44       1.381360498477e+44      -1.157927805354e+53       5.782437445954e-06       1.890311651379e+00 
       9.706209841875e+13       8.023830633709e-26       4.774847184308e-09       2.032423118160e+22       1.411442244007e+04       1.454164155732e-10       1.369975460001e+18       2.757242237139e-09       2.442180599282e+44       2.277309390616e+33       1.222018414289e+34       2.478446237759e+40       3.333333333216e-01       1.688315287181e+44       4.130743731232e+44       4.130743731232e+44       1.376914577029e+44      -1.153271179451e+53       5.791246696156e-06       1.887436237989e+00 
       9.698390516699e+13       8.036774272806e-26       4.780304152519e-09       2.029149796000e+22       1.411442244006e+04       1.455336575256e-10       1.368871807414e+18       2.759465263073e-09       2.434320418600e+44       2.271810020177e+33       1.219067417831e+34       2.470469335733e+40       3.333333333216e-01       1.682881428927e+44       4.117448894605e+44       4.117448894605e+44       1.372482964820e+44      -1.148633280247e+53       5.800055946358e-06       1.884569559078e+00 
       9.690577490773e+13       8.049738791928e-26       4.783942131326e-09       2.025881745693e+22       1.411442244006e+04       1.456509940043e-10       1.367769043930e+18       2.761690081322e-09       2.426485535981e+44       2.266323929915e+33       1.216123547600e+34       2.462518107447e+40       3.333333333216e-01       1.677465059596e+44       4.104196847532e+44       4.104196847532e+44       1.368065615796e+44      -1.144014032431e+53       5.808865196560e-06       1.881711574910e+00 
       9.682770759023e+13       8.062724224757e-26       4.787580110133e-09       2.022618958750e+22       1.411442244006e+04       1.457684250855e-10       1.366667168832e+18       2.763916693330e-09       2.418675870004e+44       2.260851087763e+33       1.213186786387e+34       2.454592470283e+40       3.333333333216e-01       1.672066122900e+44       4.090987452295e+44       4.090987452295e+44       1.363662484050e+44      -1.139413360997e+53       5.817674446761e-06       1.878862245986e+00 
       9.674970316378e+13       8.075730605030e-26       4.791218088940e-09       2.019361426693e+22       1.411442244006e+04       1.458859508455e-10       1.365566181405e+18       2.766145100543e-09       2.410891339508e+44       2.255391461727e+33       1.210257117025e+34       2.446692341875e+40       3.333333333216e-01       1.666684562731e+44       4.077820571617e+44       4.077820571617e+44       1.359273523824e+44      -1.134831191240e+53       5.826483696963e-06       1.876021533048e+00 
       9.667176157772e+13       8.088757966544e-26       4.794856067747e-09       2.016109141060e+22       1.411442244006e+04       1.460035713606e-10       1.364466080933e+18       2.768375304409e-09       2.403131863596e+44       2.249945019893e+33       1.207334522387e+34       2.438817640059e+40       3.333333333216e-01       1.661320323162e+44       4.064696068666e+44       4.064696068666e+44       1.354898689507e+44      -1.130267448754e+53       5.835292947165e-06       1.873189397075e+00 
       9.659388278142e+13       8.101806343141e-26       4.798494046554e-09       2.012862093400e+22       1.411442244006e+04       1.461212867072e-10       1.363366866703e+18       2.770607306376e-09       2.395397361628e+44       2.244511730422e+33       1.204418985389e+34       2.430968283047e+40       3.333333333216e-01       1.655973348448e+44       4.051613807047e+44       4.051613807047e+44       1.350537935635e+44      -1.125722059435e+53       5.844102197367e-06       1.870365799281e+00 
       9.651606672430e+13       8.114875768719e-26       4.802132025361e-09       2.009620275278e+22       1.411442244006e+04       1.462390969618e-10       1.362268538000e+18       2.772841107895e-09       2.387687753225e+44       2.239091561554e+33       1.201510488989e+34       2.423144189276e+40       3.333333333216e-01       1.650643583022e+44       4.038573650808e+44       4.038573650808e+44       1.346191216889e+44      -1.121194949474e+53       5.852911447568e-06       1.867550701113e+00 
       9.643831335581e+13       8.127966277234e-26       4.805770004168e-09       2.006383678271e+22       1.411442244006e+04       1.463570022009e-10       1.361171094111e+18       2.775076710415e-09       2.380002958268e+44       2.233684481605e+33       1.198609016184e+34       2.415345277454e+40       3.333333333216e-01       1.645330971494e+44       4.025575464432e+44       4.025575464432e+44       1.341858488097e+44      -1.116686045362e+53       5.861720697770e-06       1.864744064250e+00 
       9.636062262546e+13       8.141077902701e-26       4.811226972379e-09       2.003152293970e+22       1.411442244006e+04       1.464750025010e-10       1.360074534323e+18       2.777314115390e-09       2.372342896894e+44       2.228290458965e+33       1.195714550012e+34       2.407571466457e+40       3.333333333215e-01       1.640035458655e+44       4.012619112838e+44       4.012619112838e+44       1.337539704232e+44      -1.112195273882e+53       5.870529947972e-06       1.861945850601e+00 
       9.628299448278e+13       8.154210679182e-26       4.814864951186e-09       1.999926113980e+22       1.411442244006e+04       1.465930979389e-10       1.358978857924e+18       2.779553324272e-09       2.364707489498e+44       2.222909462105e+33       1.192827073555e+34       2.399822675539e+40       3.333333333215e-01       1.634756989473e+44       3.999704461380e+44       3.999704461380e+44       1.333234820413e+44      -1.107722562114e+53       5.879339198174e-06       1.859156022305e+00 
       9.620542887735e+13       8.167364640795e-26       4.818502929993e-09       1.996705129919e+22       1.411442244006e+04       1.467112885912e-10       1.357884064203e+18       2.781794338515e-09       2.357096656731e+44       2.217541459568e+33       1.189946569934e+34       2.392098824185e+40       3.333333333215e-01       1.629495509092e+44       3.986831375847e+44       3.986831375847e+44       1.328943791902e+44      -1.103267837431e+53       5.888148448375e-06       1.856374541724e+00 
       9.612792575880e+13       8.180539821713e-26       4.822140908800e-09       1.993489333419e+22       1.411442244006e+04       1.468295745347e-10       1.356790152447e+18       2.784037159576e-09       2.349510319499e+44       2.212186419975e+33       1.187073022308e+34       2.384399832143e+40       3.333333333215e-01       1.624250962834e+44       3.973999722457e+44       3.973999722457e+44       1.324666574105e+44      -1.098831027497e+53       5.896957698577e-06       1.853601371449e+00 
       9.605048507677e+13       8.193736256169e-26       4.825778887607e-09       1.990278716126e+22       1.411442244006e+04       1.469479558462e-10       1.355697121947e+18       2.786281788911e-09       2.341948398963e+44       2.206844312023e+33       1.184206413882e+34       2.376725619376e+40       3.333333333215e-01       1.619023296197e+44       3.961209367862e+44       3.961209367862e+44       1.320403122574e+44      -1.094412060268e+53       5.905766948779e-06       1.850836474290e+00 
       9.597310678098e+13       8.206953978449e-26       4.829416866414e-09       1.987073269696e+22       1.411442244006e+04       1.470664326026e-10       1.354604971992e+18       2.788528227977e-09       2.334410816537e+44       2.201515104484e+33       1.181346727897e+34       2.369076106120e+40       3.333333333215e-01       1.613812454852e+44       3.948460179141e+44       3.948460179141e+44       1.316153393000e+44      -1.090010863989e+53       5.914576198981e-06       1.848079813283e+00 
       9.589579082117e+13       8.220193022893e-26       4.833054845221e-09       1.983872985803e+22       1.411442244006e+04       1.471850048808e-10       1.353513701874e+18       2.790776478235e-09       2.326897493890e+44       2.196198766204e+33       1.178493947638e+34       2.361451212896e+40       3.333333333215e-01       1.608618384649e+44       3.935752023800e+44       3.935752023800e+44       1.311917341220e+44      -1.085627367194e+53       5.923385449182e-06       1.845331351679e+00 
       9.581853714711e+13       8.233453423895e-26       4.838511813432e-09       1.980677856133e+22       1.411442244006e+04       1.473036727580e-10       1.352423310883e+18       2.793026541144e-09       2.319408352941e+44       2.190895266107e+33       1.175648056427e+34       2.353850860466e+40       3.333333333215e-01       1.603441031608e+44       3.923084769774e+44       3.923084769774e+44       1.307694923212e+44      -1.081261498704e+53       5.932194699384e-06       1.842591052953e+00 
       9.574134570864e+13       8.246735215906e-26       4.842149792239e-09       1.977487872383e+22       1.411442244006e+04       1.474224363110e-10       1.351333798312e+18       2.795278418165e-09       2.311943315861e+44       2.185604573190e+33       1.172809037629e+34       2.346274969847e+40       3.333333333215e-01       1.598280341925e+44       3.910458285422e+44       3.910458285422e+44       1.303486095094e+44      -1.076913187627e+53       5.941003949586e-06       1.839858880791e+00 
       9.566421645560e+13       8.260038433434e-26       4.845787771046e-09       1.974303026267e+22       1.411442244006e+04       1.475412956172e-10       1.350245163452e+18       2.797532110762e-09       2.304502305071e+44       2.180326656525e+33       1.169976874648e+34       2.338723462309e+40       3.333333333215e-01       1.593136261969e+44       3.897872439525e+44       3.897872439525e+44       1.299290813129e+44      -1.072582363355e+53       5.949813199788e-06       1.837134799097e+00 
       9.558714933791e+13       8.273363111042e-26       4.849425749853e-09       1.971123309509e+22       1.411442244006e+04       1.476602507537e-10       1.349157405597e+18       2.799787620398e-09       2.297085243242e+44       2.175061485261e+33       1.167151550927e+34       2.331196259366e+40       3.333333333215e-01       1.588008738282e+44       3.885327101289e+44       3.885327101289e+44       1.295109033717e+44      -1.068268955564e+53       5.958622449990e-06       1.834418771989e+00 
       9.551014430552e+13       8.286709283348e-26       4.853063728660e-09       1.967948713849e+22       1.411442244006e+04       1.477793017977e-10       1.348070524040e+18       2.802044948538e-09       2.289692053296e+44       2.169809028618e+33       1.164333049952e+34       2.323693282798e+40       3.333333333214e-01       1.582897717578e+44       3.872822140340e+44       3.872822140340e+44       1.290940713400e+44      -1.063972894215e+53       5.967431700191e-06       1.831710763796e+00 
       9.543320130839e+13       8.300076985026e-26       4.856701707467e-09       1.964779231039e+22       1.411442244006e+04       1.478984488266e-10       1.346984518074e+18       2.804304096649e-09       2.282322658399e+44       2.164569255893e+33       1.161521355247e+34       2.316214454632e+40       3.333333333214e-01       1.577803146740e+44       3.860357426721e+44       3.860357426721e+44       1.286785808861e+44      -1.059694109548e+53       5.976240950393e-06       1.829010739056e+00 
       9.535632029657e+13       8.313466250807e-26       4.860339686275e-09       1.961614852844e+22       1.411442244006e+04       1.480176919177e-10       1.345899386996e+18       2.806565066197e-09       2.274976981967e+44       2.159342136455e+33       1.158716450374e+34       2.308759697145e+40       3.333333333214e-01       1.572724972825e+44       3.847932830899e+44       3.847932830899e+44       1.282644276920e+44      -1.055432532085e+53       5.985050200595e-06       1.826318662519e+00 
       9.527950122011e+13       8.326877115476e-26       4.865796654485e-09       1.958455571044e+22       1.411442244006e+04       1.481370311486e-10       1.344815130099e+18       2.808827858651e-09       2.267654947662e+44       2.154127639750e+33       1.155918318938e+34       2.301328932862e+40       3.333333333214e-01       1.567663143059e+44       3.835548223751e+44       3.835548223751e+44       1.278516074538e+44      -1.051188092626e+53       5.993859450797e-06       1.823634499138e+00 
       9.520274402911e+13       8.340309613875e-26       4.869434633292e-09       1.955301377429e+22       1.411442244006e+04       1.482564665967e-10       1.343731746680e+18       2.811092475481e-09       2.260356479392e+44       2.148925735295e+33       1.153126944582e+34       2.293922084567e+40       3.333333333214e-01       1.562617604839e+44       3.823203476576e+44       3.823203476576e+44       1.274401158813e+44      -1.046960722251e+53       6.002668700998e-06       1.820958214076e+00 
       9.512604867373e+13       8.353763780903e-26       4.873072612099e-09       1.952152263806e+22       1.411442244006e+04       1.483759983396e-10       1.342649236035e+18       2.813358918158e-09       2.253081501309e+44       2.143736392681e+33       1.150342310988e+34       2.286539075284e+40       3.333333333214e-01       1.557588305730e+44       3.810898461083e+44       3.810898461083e+44       1.270299486982e+44      -1.042750352316e+53       6.011477951200e-06       1.818289772697e+00 
       9.504941510415e+13       8.367239651516e-26       4.876710590906e-09       1.949008221993e+22       1.411442244006e+04       1.484956264549e-10       1.341567597461e+18       2.815627188154e-09       2.245829937809e+44       2.138559581573e+33       1.147564401879e+34       2.279179828285e+40       3.333333333214e-01       1.552575193467e+44       3.798633049395e+44       3.798633049395e+44       1.266211016420e+44      -1.038556914454e+53       6.020287201402e-06       1.815629140569e+00 
       9.497284327059e+13       8.380737260724e-26       4.880348569714e-09       1.945869243821e+22       1.411442244006e+04       1.486153510204e-10       1.340486830255e+18       2.817897286942e-09       2.238601713534e+44       2.133395271711e+33       1.144793201016e+34       2.271844267088e+40       3.333333333214e-01       1.547578215951e+44       3.786407114047e+44       3.786407114047e+44       1.262135704637e+44      -1.034380340571e+53       6.029096451604e-06       1.812976283461e+00 
       9.489633312332e+13       8.394256643594e-26       4.883986548521e-09       1.942735321135e+22       1.411442244006e+04       1.487351721138e-10       1.339406933716e+18       2.820169215997e-09       2.231396753364e+44       2.128243432904e+33       1.142028692199e+34       2.264532315460e+40       3.333333333214e-01       1.542597321254e+44       3.774220527985e+44       3.774220527985e+44       1.258073509283e+44      -1.030220562850e+53       6.037905701805e-06       1.810331167343e+00 
