# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       9.919731393751e+13       7.448318451834e-26       4.531102604233e-09       2.189463162917e+22       1.405991022401e+04       1.417368038097e-10       1.394705328424e+18       2.615782575178e-09       2.664272989453e+44       2.430931637170e+33       1.304453069372e+34       2.876249364623e+43       3.333333333219e-01       1.841851015702e+44       4.793748941772e+44       4.793748941772e+44       1.597916313869e+44      -1.410755500433e+53       7.110455540509e-06       1.968274372284e+00 
       9.911740055557e+13       7.460333703688e-26       4.534740583040e-09       2.185936919673e+22       1.405991022401e+04       1.418510790759e-10       1.393581753448e+18       2.617891549292e-09       2.655698002373e+44       2.425061291383e+33       1.301303005231e+34       2.866992129630e+43       3.333333333219e-01       1.835923001297e+44       4.778320216788e+44       4.778320216788e+44       1.592773405541e+44      -1.405082123755e+53       7.121734723786e-06       1.965157080185e+00 
       9.903755155187e+13       7.472368337947e-26       4.538378561847e-09       2.182416355624e+22       1.405991022401e+04       1.419654464766e-10       1.392459083625e+18       2.620002223766e-09       2.647150613969e+44       2.419205121626e+33       1.298160548036e+34       2.857764689108e+43       3.333333333219e-01       1.830014066260e+44       4.762941149294e+44       4.762941149294e+44       1.587647049710e+44      -1.399431562654e+53       7.133013907063e-06       1.962049646615e+00 
       9.895776687455e+13       7.484422385871e-26       4.542016540654e-09       2.178901461625e+22       1.405991022401e+04       1.420799060859e-10       1.391337318225e+18       2.622114599970e-09       2.638630735412e+44       2.413363093666e+33       1.295025679417e+34       2.848566947192e+43       3.333333333219e-01       1.824124149185e+44       4.747611579470e+44       4.747611579470e+44       1.582537193102e+44      -1.393803725378e+53       7.144293090340e-06       1.958952024879e+00 
       9.887804647179e+13       7.496495878776e-26       4.545654519461e-09       2.175392228544e+22       1.405991022401e+04       1.421944579783e-10       1.390216456519e+18       2.624228679278e-09       2.630138278163e+44       2.407535173353e+33       1.291898381049e+34       2.839398808295e+43       3.333333333218e-01       1.818253188862e+44       4.732331348008e+44       4.732331348008e+44       1.577443782615e+44      -1.388198520544e+53       7.155572273618e-06       1.955864168580e+00 
       9.879839029180e+13       7.508588848028e-26       4.549292498268e-09       2.171888647263e+22       1.405991022401e+04       1.423091022281e-10       1.389096497779e+18       2.626344463061e-09       2.621673153965e+44       2.401721326618e+33       1.288778634651e+34       2.830260177147e+43       3.333333333218e-01       1.812401124279e+44       4.717100296111e+44       4.717100296111e+44       1.572366765316e+44      -1.382615857135e+53       7.166851456895e-06       1.952786031611e+00 
       9.871879828286e+13       7.520701325046e-26       4.552930477075e-09       2.168390708682e+22       1.405991022401e+04       1.424238389098e-10       1.387977441279e+18       2.628461952695e-09       2.613235274847e+44       2.395921519476e+33       1.285666421987e+34       2.821150958778e+43       3.333333333218e-01       1.806567894619e+44       4.701918265497e+44       4.701918265497e+44       1.567306088445e+44      -1.377055644499e+53       7.178130640172e-06       1.949717568155e+00 
       9.863927039325e+13       7.532833341299e-26       4.556568455882e-09       2.164898403710e+22       1.405991022401e+04       1.425386680980e-10       1.386859286291e+18       2.630581149554e-09       2.604824553121e+44       2.390135718023e+33       1.282561724862e+34       2.812071058516e+43       3.333333333218e-01       1.800753439263e+44       4.686785098387e+44       4.686785098387e+44       1.562261699409e+44      -1.371517792352e+53       7.189409823449e-06       1.946658732683e+00 
       9.855980657134e+13       7.544984928308e-26       4.560206434689e-09       2.161411723276e+22       1.405991022401e+04       1.426535898671e-10       1.385742032089e+18       2.632702055015e-09       2.596440901380e+44       2.384363888439e+33       1.279464525129e+34       2.803020382000e+43       3.333333333218e-01       1.794957697784e+44       4.671700637516e+44       4.671700637516e+44       1.557233545785e+44      -1.366002210769e+53       7.200689006726e-06       1.943609479951e+00 
       9.848040676550e+13       7.557156117646e-26       4.563844413497e-09       2.157930658321e+22       1.405991022401e+04       1.427686042919e-10       1.384625677947e+18       2.634824670455e-09       2.588084232499e+44       2.378605996981e+33       1.276374804682e+34       2.793998835168e+43       3.333333333218e-01       1.789180609953e+44       4.656664726120e+44       4.656664726120e+44       1.552221575320e+44      -1.360508810189e+53       7.211968190004e-06       1.940569764999e+00 
       9.840107092417e+13       7.569346940933e-26       4.567482392304e-09       2.154455199799e+22       1.405991022401e+04       1.428837114470e-10       1.383510223140e+18       2.636948997254e-09       2.579754459633e+44       2.372862009993e+33       1.273292545460e+34       2.785006324265e+43       3.333333333218e-01       1.783422115732e+44       4.641677207942e+44       4.641677207942e+44       1.547225735927e+44      -1.355037501410e+53       7.223247373281e-06       1.937539543146e+00 
       9.832179899581e+13       7.581557429843e-26       4.571120371111e-09       2.150985338683e+22       1.405991022401e+04       1.429989114073e-10       1.382395666944e+18       2.639075036791e-09       2.571451496218e+44       2.367131893897e+33       1.270217729445e+34       2.776042755838e+43       3.333333333218e-01       1.777682155277e+44       4.626737927230e+44       4.626737927230e+44       1.542245975690e+44      -1.349588195590e+53       7.234526556558e-06       1.934518769990e+00 
       9.824259092893e+13       7.593787616098e-26       4.574758349918e-09       2.147521065957e+22       1.405991022401e+04       1.431142042475e-10       1.381282008635e+18       2.641202790447e-09       2.563175255967e+44       2.361415615197e+33       1.267150338663e+34       2.767108036737e+43       3.333333333218e-01       1.771960668938e+44       4.611846728729e+44       4.611846728729e+44       1.537282242856e+44      -1.344160804244e+53       7.245805739835e-06       1.931507401408e+00 
       9.816344667210e+13       7.606037531474e-26       4.578396328725e-09       2.144062372621e+22       1.405991022401e+04       1.432295900426e-10       1.380169247489e+18       2.643332259603e-09       2.554925652871e+44       2.355713140476e+33       1.264090355182e+34       2.758202074109e+43       3.333333333218e-01       1.766257597256e+44       4.597003457687e+44       4.597003457687e+44       1.532334485843e+44      -1.338755239243e+53       7.257084923112e-06       1.928505393548e+00 
       9.808436617390e+13       7.618307207797e-26       4.582034307532e-09       2.140609249688e+22       1.405991022401e+04       1.433450688674e-10       1.379057382784e+18       2.645463445644e-09       2.546702601198e+44       2.350024436402e+33       1.261037761116e+34       2.749324775394e+43       3.333333333218e-01       1.760572880961e+44       4.582207959849e+44       4.582207959849e+44       1.527402653230e+44      -1.333371412810e+53       7.268364106390e-06       1.925512702832e+00 
       9.800534938297e+13       7.630596676946e-26       4.585672286339e-09       2.137161688187e+22       1.405991022401e+04       1.434606407969e-10       1.377946413797e+18       2.647596349953e-09       2.538506015493e+44       2.344349469719e+33       1.257992538620e+34       2.740476048326e+43       3.333333333217e-01       1.754906460979e+44       4.567460081453e+44       4.567460081453e+44       1.522486693765e+44      -1.328009237525e+53       7.279643289667e-06       1.922529285951e+00 
       9.792639624798e+13       7.642905970848e-26       4.589310265146e-09       2.133719679161e+22       1.405991022401e+04       1.435763059064e-10       1.376836339807e+18       2.649730973916e-09       2.530335810574e+44       2.338688207254e+33       1.254954669893e+34       2.731655800964e+43       3.333333333217e-01       1.749258278421e+44       4.552759669240e+44       4.552759669240e+44       1.517586556360e+44      -1.322668626315e+53       7.290922472944e-06       1.919555099866e+00 
       9.784750671767e+13       7.655235121481e-26       4.592948243953e-09       2.130283213669e+22       1.405991022401e+04       1.436920642708e-10       1.375727160093e+18       2.651867318919e-09       2.522191901534e+44       2.333040615914e+33       1.251924137176e+34       2.722863941657e+43       3.333333333217e-01       1.743628274590e+44       4.538106570439e+44       4.538106570439e+44       1.512702190094e+44      -1.317349492463e+53       7.302201656221e-06       1.916590101802e+00 
       9.776868074077e+13       7.667584160876e-26       4.596586222760e-09       2.126852282781e+22       1.405991022401e+04       1.438079159653e-10       1.374618873935e+18       2.654005386349e-09       2.514074203741e+44       2.327406662683e+33       1.248900922754e+34       2.714100379044e+43       3.333333333217e-01       1.738016390979e+44       4.523500632772e+44       4.523500632772e+44       1.507833544205e+44      -1.312051749597e+53       7.313480839498e-06       1.913634249247e+00 
       9.768991826611e+13       7.679953121124e-26       4.600224201567e-09       2.123426877584e+22       1.405991022401e+04       1.439238610653e-10       1.373511480612e+18       2.656145177596e-09       2.505982632832e+44       2.321786314629e+33       1.245885008955e+34       2.705365021990e+43       3.333333333217e-01       1.732422569266e+44       4.508941704446e+44       4.508941704446e+44       1.502980568096e+44      -1.306775311690e+53       7.324760022776e-06       1.910687499955e+00 
       9.761121924252e+13       7.692342034355e-26       4.603862180375e-09       2.120006989178e+22       1.405991022401e+04       1.440398996459e-10       1.372404979406e+18       2.658286694049e-09       2.497917104719e+44       2.316179538897e+33       1.242876378148e+34       2.696657779763e+43       3.333333333217e-01       1.726846751320e+44       4.494429634164e+44       4.494429634164e+44       1.498143211336e+44      -1.301520093065e+53       7.336039206053e-06       1.907749811935e+00 
       9.753258361888e+13       7.704750932754e-26       4.607500159182e-09       2.116592608679e+22       1.405991022401e+04       1.441560317827e-10       1.371299369597e+18       2.660429937099e-09       2.489877535582e+44       2.310586302712e+33       1.239875012746e+34       2.687978561890e+43       3.333333333217e-01       1.721288879196e+44       4.479964271114e+44       4.479964271114e+44       1.493321423653e+44      -1.296286008390e+53       7.347318389330e-06       1.904821143456e+00 
       9.745401134412e+13       7.717179848559e-26       4.611138137989e-09       2.113183727216e+22       1.405991022401e+04       1.442722575509e-10       1.370194650468e+18       2.662574908138e-09       2.481863841873e+44       2.305006573377e+33       1.236880895205e+34       2.679327278196e+43       3.333333333217e-01       1.715748895134e+44       4.465545464972e+44       4.465545464972e+44       1.488515154939e+44      -1.291072972675e+53       7.358597572607e-06       1.901901453043e+00 
       9.737550236720e+13       7.729628814068e-26       4.614776116796e-09       2.109780335932e+22       1.405991022401e+04       1.443885770262e-10       1.369090821301e+18       2.664721608560e-09       2.473875940309e+44       2.299440318275e+33       1.233894008021e+34       2.670703838693e+43       3.333333333217e-01       1.710226741561e+44       4.451173065886e+44       4.451173065886e+44       1.483724355243e+44      -1.285880901268e+53       7.369876755884e-06       1.898990699476e+00 
       9.729705663714e+13       7.742097861622e-26       4.618414095603e-09       2.106382425985e+22       1.405991022401e+04       1.445049902840e-10       1.367987881378e+18       2.666870039759e-09       2.465913747881e+44       2.293887504869e+33       1.230914333734e+34       2.662108153801e+43       3.333333333217e-01       1.704722361090e+44       4.436846924497e+44       4.436846924497e+44       1.478948974781e+44      -1.280709709861e+53       7.381155939162e-06       1.896088841785e+00 
       9.721867410297e+13       7.754587023612e-26       4.622052074410e-09       2.102989988547e+22       1.405991022401e+04       1.446214973999e-10       1.366885829985e+18       2.669020203129e-09       2.457977181842e+44       2.288348100698e+33       1.227941854927e+34       2.653540134213e+43       3.333333333217e-01       1.699235696519e+44       4.422566891927e+44       4.422566891927e+44       1.474188963924e+44      -1.275559314488e+53       7.392435122439e-06       1.893195839250e+00 
       9.714035471380e+13       7.767096332487e-26       4.627509042621e-09       2.099603014805e+22       1.405991022401e+04       1.447380984497e-10       1.365784666404e+18       2.671172100069e-09       2.450066159713e+44       2.282822073382e+33       1.224976554223e+34       2.644999690907e+43       3.333333333216e-01       1.693766690827e+44       4.408332819776e+44       4.408332819776e+44       1.469444273207e+44      -1.270429631516e+53       7.403714305716e-06       1.890311651400e+00 
       9.706209841875e+13       7.779625820749e-26       4.631147021428e-09       2.096221495958e+22       1.405991022401e+04       1.448547935091e-10       1.364684389922e+18       2.673325731974e-09       2.442180599282e+44       2.277309390616e+33       1.222018414289e+34       2.636486735090e+43       3.333333333216e-01       1.688315287181e+44       4.394144560117e+44       4.394144560117e+44       1.464714853321e+44      -1.265320577650e+53       7.414993488993e-06       1.887436238010e+00 
       9.698390516699e+13       7.792175520952e-26       4.634785000235e-09       2.092845423221e+22       1.405991022401e+04       1.449715826538e-10       1.363584999822e+18       2.675481100246e-09       2.434320418600e+44       2.271810020177e+33       1.219067417831e+34       2.628001178269e+43       3.333333333216e-01       1.682881428927e+44       4.380001965499e+44       4.380001965499e+44       1.460000655115e+44      -1.260232069927e+53       7.426272672271e-06       1.884569559101e+00 
       9.690577490773e+13       7.804745465698e-26       4.638422979042e-09       2.089474787824e+22       1.405991022401e+04       1.450884659598e-10       1.362486495391e+18       2.677638206282e-09       2.426485535981e+44       2.266323929915e+33       1.216123547600e+34       2.619542932298e+43       3.333333333216e-01       1.677465059596e+44       4.365904888952e+44       4.365904888952e+44       1.455301629599e+44      -1.255164025722e+53       7.437551855548e-06       1.881711574934e+00 
       9.682770759023e+13       7.817335687643e-26       4.642060957849e-09       2.086109581009e+22       1.405991022401e+04       1.452054435029e-10       1.361388875915e+18       2.679797051484e-09       2.418675870004e+44       2.260851087763e+33       1.213186786387e+34       2.611111909292e+43       3.333333333216e-01       1.672066122900e+44       4.351853183977e+44       4.351853183977e+44       1.450617727941e+44      -1.250116362743e+53       7.448831038825e-06       1.878862246010e+00 
       9.674970316378e+13       7.829946219498e-26       4.645698936656e-09       2.082749794033e+22       1.405991022401e+04       1.453225153591e-10       1.360292140682e+18       2.681957637255e-09       2.410891339508e+44       2.255391461727e+33       1.210257117025e+34       2.602708021632e+43       3.333333333216e-01       1.666684562731e+44       4.337846704546e+44       4.337846704546e+44       1.445948901464e+44      -1.245088999025e+53       7.460110222103e-06       1.876021533073e+00 
       9.667176157772e+13       7.842577094032e-26       4.649336915463e-09       2.079395418167e+22       1.405991022401e+04       1.454396816045e-10       1.359196288980e+18       2.684119964998e-09       2.403131863596e+44       2.249945019893e+33       1.207334522387e+34       2.594331181915e+43       3.333333333216e-01       1.661320323162e+44       4.323885305093e+44       4.323885305093e+44       1.441295101647e+44      -1.240081852932e+53       7.471389405380e-06       1.873189397101e+00 
       9.659388278142e+13       7.855228344055e-26       4.652974894270e-09       2.076046444696e+22       1.405991022401e+04       1.455569423151e-10       1.358101320095e+18       2.686284036117e-09       2.395397361628e+44       2.244511730422e+33       1.204418985389e+34       2.585981303138e+43       3.333333333216e-01       1.655973348448e+44       4.309968840533e+44       4.309968840533e+44       1.436656280127e+44      -1.235094843160e+53       7.482668588657e-06       1.870365799307e+00 
       9.651606672430e+13       7.867900002436e-26       4.656612873077e-09       2.072702864919e+22       1.405991022401e+04       1.456742975672e-10       1.357007233318e+18       2.688449852018e-09       2.387687753225e+44       2.239091561554e+33       1.201510488989e+34       2.577658298537e+43       3.333333333216e-01       1.650643583022e+44       4.296097166243e+44       4.296097166243e+44       1.432032388697e+44      -1.230127888732e+53       7.493947771934e-06       1.867550701140e+00 
       9.643831335581e+13       7.880592102095e-26       4.660250851884e-09       2.069364670151e+22       1.405991022401e+04       1.457917474369e-10       1.355914027938e+18       2.690617414107e-09       2.380002958268e+44       2.233684481605e+33       1.198609016184e+34       2.569362081635e+43       3.333333333216e-01       1.645330971494e+44       4.282270138068e+44       4.282270138068e+44       1.427423379306e+44      -1.225180908994e+53       7.505226955212e-06       1.864744064277e+00 
       9.636062262546e+13       7.893304676013e-26       4.663888830692e-09       2.066031851716e+22       1.405991022401e+04       1.459092920005e-10       1.354821703244e+18       2.692786723793e-09       2.372342896894e+44       2.228290458965e+33       1.195714550012e+34       2.561092566137e+43       3.333333333215e-01       1.640035458655e+44       4.268487612305e+44       4.268487612305e+44       1.422829204051e+44      -1.220253823616e+53       7.516506138489e-06       1.861945850629e+00 
       9.628299448278e+13       7.906037757215e-26       4.667526809499e-09       2.062704400957e+22       1.405991022401e+04       1.460269313344e-10       1.353730258527e+18       2.694957782485e-09       2.364707489498e+44       2.222909462105e+33       1.192827073555e+34       2.552849666147e+43       3.333333333215e-01       1.634756989473e+44       4.254749445727e+44       4.254749445727e+44       1.418249815192e+44      -1.215346552593e+53       7.527785321766e-06       1.859156022334e+00 
       9.620542887735e+13       7.918791378781e-26       4.671164788306e-09       2.059382309229e+22       1.405991022401e+04       1.461446655150e-10       1.352639693078e+18       2.697130591592e-09       2.357096656731e+44       2.217541459568e+33       1.189946569934e+34       2.544633296016e+43       3.333333333215e-01       1.629495509092e+44       4.241055495566e+44       4.241055495566e+44       1.413685165139e+44      -1.210459016243e+53       7.539064505044e-06       1.856374541754e+00 
       9.612792575880e+13       7.931565573844e-26       4.674802767113e-09       2.056065567902e+22       1.405991022401e+04       1.462624946188e-10       1.351550006189e+18       2.699305152525e-09       2.349510319499e+44       2.212186419975e+33       1.187073022308e+34       2.536443370375e+43       3.333333333215e-01       1.624250962834e+44       4.227405619512e+44       4.227405619512e+44       1.409135206454e+44      -1.205591135202e+53       7.550343688321e-06       1.853601371478e+00 
       9.605048507677e+13       7.944360375594e-26       4.678440745920e-09       2.052754168357e+22       1.405991022401e+04       1.463804187222e-10       1.350461197152e+18       2.701481466698e-09       2.341948398963e+44       2.206844312023e+33       1.184206413882e+34       2.528279804084e+43       3.333333333215e-01       1.619023296197e+44       4.213799675709e+44       4.213799675709e+44       1.404599891853e+44      -1.200742830426e+53       7.561622871598e-06       1.850836474320e+00 
       9.597310678098e+13       7.957175817276e-26       4.682078724727e-09       2.049448101992e+22       1.405991022401e+04       1.464984379019e-10       1.349373265260e+18       2.703659535524e-09       2.334410816537e+44       2.201515104484e+33       1.181346727897e+34       2.520142512291e+43       3.333333333215e-01       1.613812454852e+44       4.200237522759e+44       4.200237522759e+44       1.400079174203e+44      -1.195914023188e+53       7.572902054875e-06       1.848079813313e+00 
       9.589579082117e+13       7.970011932181e-26       4.687535692938e-09       2.046147360217e+22       1.405991022401e+04       1.466165522346e-10       1.348286209806e+18       2.705839360418e-09       2.326897493890e+44       2.196198766204e+33       1.178493947638e+34       2.512031410450e+43       3.333333333215e-01       1.608618384649e+44       4.186719019724e+44       4.186719019724e+44       1.395573006525e+44      -1.191104635078e+53       7.584181238153e-06       1.845331351710e+00 
       9.581853714711e+13       7.982868753659e-26       4.691173671745e-09       2.042851934457e+22       1.405991022401e+04       1.467347617969e-10       1.347200030084e+18       2.708020942794e-09       2.319408352941e+44       2.190895266107e+33       1.175648056427e+34       2.503946414271e+43       3.333333333215e-01       1.603441031608e+44       4.173244026115e+44       4.173244026115e+44       1.391081341989e+44      -1.186314588002e+53       7.595460421430e-06       1.842591052984e+00 
       9.574134570864e+13       7.995746315113e-26       4.694811650552e-09       2.039561816150e+22       1.405991022401e+04       1.468530666656e-10       1.346114725389e+18       2.710204284071e-09       2.311943315861e+44       2.185604573190e+33       1.172809037629e+34       2.495887439733e+43       3.333333333215e-01       1.598280341925e+44       4.159812401898e+44       4.159812401898e+44       1.386604133917e+44      -1.181543804181e+53       7.606739604707e-06       1.839858880822e+00 
       9.566421645560e+13       8.008644649999e-26       4.698449629359e-09       2.036276996749e+22       1.405991022401e+04       1.469714669177e-10       1.345030295016e+18       2.712389385667e-09       2.304502305071e+44       2.180326656525e+33       1.169976874648e+34       2.487854403086e+43       3.333333333215e-01       1.593136261969e+44       4.146424007488e+44       4.146424007488e+44       1.382141335780e+44      -1.176792206146e+53       7.618018787985e-06       1.837134799129e+00 
       9.558714933791e+13       8.021563791829e-26       4.702087608166e-09       2.032997467718e+22       1.405991022401e+04       1.470899626299e-10       1.343946738260e+18       2.714576249000e-09       2.297085243242e+44       2.175061485261e+33       1.167151550927e+34       2.479847220841e+43       3.333333333215e-01       1.588008738282e+44       4.133078703747e+44       4.133078703747e+44       1.377692901200e+44      -1.172059716742e+53       7.629297971262e-06       1.834418772021e+00 
       9.551014430552e+13       8.034503774166e-26       4.705725586973e-09       2.029723220538e+22       1.405991022401e+04       1.472085538792e-10       1.342864054418e+18       2.716764875491e-09       2.289692053296e+44       2.169809028618e+33       1.164333049952e+34       2.471865809788e+43       3.333333333214e-01       1.582897717578e+44       4.119776351990e+44       4.119776351990e+44       1.373258783948e+44      -1.167346259123e+53       7.640577154539e-06       1.831710763828e+00 
       9.543320130839e+13       8.047464630631e-26       4.709363565780e-09       2.026454246701e+22       1.405991022401e+04       1.473272407427e-10       1.341782242786e+18       2.718955266562e-09       2.282322658399e+44       2.164569255893e+33       1.161521355247e+34       2.463910086984e+43       3.333333333214e-01       1.577803146740e+44       4.106516813974e+44       4.106516813974e+44       1.368838937943e+44      -1.162651756752e+53       7.651856337817e-06       1.829010739088e+00 
       9.535632029657e+13       8.060446394896e-26       4.713001544587e-09       2.023190537716e+22       1.405991022401e+04       1.474460232975e-10       1.340701302662e+18       2.721147423635e-09       2.274976981967e+44       2.159342136455e+33       1.158716450374e+34       2.455979969747e+43       3.333333333214e-01       1.572724972825e+44       4.093299951904e+44       4.093299951904e+44       1.364433317252e+44      -1.157976133400e+53       7.663135521094e-06       1.826318662550e+00 
       9.527950122011e+13       8.073449100688e-26       4.716639523394e-09       2.019932085102e+22       1.405991022401e+04       1.475649016206e-10       1.339621233343e+18       2.723341348134e-09       2.267654947662e+44       2.154127639750e+33       1.155918318938e+34       2.448075375666e+43       3.333333333214e-01       1.567663143059e+44       4.080125628425e+44       4.080125628425e+44       1.360041876093e+44      -1.153319313145e+53       7.674414704371e-06       1.823634499169e+00 
       9.520274402911e+13       8.086472781790e-26       4.720277502201e-09       2.016678880394e+22       1.405991022401e+04       1.476838757894e-10       1.338542034129e+18       2.725537041484e-09       2.260356479392e+44       2.148925735295e+33       1.153126944582e+34       2.440196222598e+43       3.333333333214e-01       1.562617604839e+44       4.066993706627e+44       4.066993706627e+44       1.355664568827e+44      -1.148681220371e+53       7.685693887649e-06       1.820958214107e+00 
       9.512604867373e+13       8.099517472037e-26       4.723915481009e-09       2.013430915140e+22       1.405991022401e+04       1.478029458811e-10       1.337463704317e+18       2.727734505112e-09       2.253081501309e+44       2.143736392681e+33       1.150342310988e+34       2.432342428659e+43       3.333333333214e-01       1.557588305730e+44       4.053904050041e+44       4.053904050041e+44       1.351301349965e+44      -1.144061779763e+53       7.696973070926e-06       1.818289772727e+00 
       9.504941510415e+13       8.112583205321e-26       4.727553459816e-09       2.010188180901e+22       1.405991022401e+04       1.479221119730e-10       1.336386243209e+18       2.729933740444e-09       2.245829937809e+44       2.138559581573e+33       1.147564401879e+34       2.424513912228e+43       3.333333333214e-01       1.552575193467e+44       4.040856522635e+44       4.040856522635e+44       1.346952174163e+44      -1.139460916313e+53       7.708252254203e-06       1.815629140599e+00 
       9.497284327059e+13       8.125670015587e-26       4.733010428026e-09       2.006950669253e+22       1.405991022401e+04       1.480413741426e-10       1.335309650103e+18       2.732134748909e-09       2.238601713534e+44       2.133395271711e+33       1.144793201016e+34       2.416710591949e+43       3.333333333214e-01       1.547578215951e+44       4.027850988816e+44       4.027850988816e+44       1.342616996224e+44      -1.134878555311e+53       7.719531437480e-06       1.812976283491e+00 
       9.489633312332e+13       8.138777936836e-26       4.736648406833e-09       2.003718371784e+22       1.405991022401e+04       1.481607324673e-10       1.334233924302e+18       2.734337531937e-09       2.231396753364e+44       2.128243432904e+33       1.142028692199e+34       2.408932386724e+43       3.333333333214e-01       1.542597321254e+44       4.014887313426e+44       4.014887313426e+44       1.338295771094e+44      -1.130314622351e+53       7.730810620758e-06       1.810331167373e+00 
