# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       2.319938552044e-10       1.396299563513e-14      -6.578688303231e-14       5.632769297492e-15       8.386437690113e-11       9.248912123546e-12      -7.256864404650e-15 
   41       2.335944711828e-10       1.487718911845e-14      -8.588220833056e-14       5.832272771025e-15       7.971987716917e-11       8.835218776655e-12      -6.698018802844e-15 
   42       2.352203520825e-10       1.582860685278e-14      -1.072440327774e-13       6.030727589185e-15       7.585125383549e-11       8.447672624878e-12      -6.403816649624e-15 
   43       2.368767381603e-10       1.681763951236e-14      -1.298004899558e-13       6.227783861133e-15       7.221679233202e-11       8.079517145603e-12      -6.472096018316e-15 
   44       2.385675744574e-10       1.784456589607e-14      -1.535764821365e-13       6.423202740897e-15       6.881091030833e-11       7.730293616935e-12      -6.850928012986e-15 
   45       2.402917558463e-10       1.890958499537e-14      -1.786306242293e-13       6.616786121081e-15       6.563014680469e-11       7.400646248099e-12      -7.429186769262e-15 
   46       2.420413284650e-10       2.001282621037e-14      -2.050316129322e-13       6.808350257474e-15       6.265962610575e-11       7.090290953246e-12      -8.070206390496e-15 
   47       2.438008995091e-10       2.115434606923e-14      -2.328589467391e-13       6.997726527442e-15       5.987216772043e-11       6.797938140323e-12      -8.610285696940e-15 
   48       2.455543207058e-10       2.233416008902e-14      -2.621864823102e-13       7.184746326371e-15       5.723665593230e-11       6.521822288826e-12      -8.902687630831e-15 
   49       2.473083437131e-10       2.355235663347e-14      -2.930259423586e-13       7.369188952863e-15       5.474801501478e-11       6.261647368336e-12      -8.967792858643e-15 
   50       2.490746188439e-10       2.480900951380e-14      -3.253687203818e-13       7.550820336021e-15       5.240415450754e-11       6.017057152242e-12      -8.882703621931e-15 
   51       2.508627898672e-10       2.610414419841e-14      -3.592015020928e-13       7.729407565162e-15       5.019704006247e-11       5.787031194136e-12      -8.740250150032e-15 
   52       2.526802749060e-10       2.743773632512e-14      -3.945061097311e-13       7.904718838929e-15       4.811227585059e-11       5.569838575294e-12      -8.649816565144e-15 
   53       2.545322555969e-10       2.880971783340e-14      -4.312665982517e-13       8.076536440051e-15       4.613362606577e-11       5.363551998879e-12      -8.710261924286e-15 
