# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       6.699815518085e-11       5.953056104362e-15      -2.893880690736e-13       5.397213113189e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   41       6.617033190695e-11       6.191544613013e-15      -2.997790277600e-13       5.590353952217e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   42       6.533479870358e-11       6.431462884187e-15      -3.100608316595e-13       5.782740188837e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   43       6.448879447220e-11       6.672551651056e-15      -3.202165967757e-13       5.974172182438e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   44       6.363554608150e-11       6.914554114277e-15      -3.302261215984e-13       6.164417228966e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   45       6.277826884476e-11       7.157209234207e-15      -3.400682382992e-13       6.353233827590e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   46       6.191773496604e-11       7.400248964105e-15      -3.497217208995e-13       6.540380916686e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   47       6.105204573185e-11       7.643397917455e-15      -3.591653021564e-13       6.725617826168e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   48       6.017828594969e-11       7.886389306640e-15      -3.683797091118e-13       6.908709773354e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   49       5.929857029592e-11       8.129018848076e-15      -3.773544088564e-13       7.089446293733e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   50       5.841530995908e-11       8.371105480705e-15      -3.860827933264e-13       7.267627923710e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   51       5.752935066992e-11       8.612476906591e-15      -3.945604435901e-13       7.443061340053e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   52       5.663984092611e-11       8.852970088416e-15      -4.027852497277e-13       7.615559595068e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   53       5.574534943730e-11       9.092424755175e-15      -4.107553211268e-13       7.784944182491e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   54       5.484785813404e-11       9.330660813537e-15      -4.184618105694e-13       7.951051317535e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   55       5.394956626707e-11       9.567495995045e-15      -4.258944538420e-13       8.113727681574e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   56       5.305165345161e-11       9.802752539236e-15      -4.330436444236e-13       8.272829037668e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   57       5.215420027038e-11       1.003625739798e-14      -4.399004607194e-13       8.428220542486e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   58       5.125610887636e-11       1.026784243983e-14      -4.464566932950e-13       8.579777058236e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   59       5.035598672249e-11       1.049734293558e-14      -4.527048870591e-13       8.727381850192e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   60       4.945521773134e-11       1.072459214027e-14      -4.586384173978e-13       8.870921617638e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   61       4.855546528690e-11       1.094942581186e-14      -4.642514798844e-13       9.010290858192e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   62       4.765772602347e-11       1.117168396247e-14      -4.695391040594e-13       9.145393632695e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   63       4.676228307686e-11       1.139121100446e-14      -4.744971811709e-13       9.276143822410e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   64       4.586865933573e-11       1.160785589651e-14      -4.791224919153e-13       9.402465386220e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   65       4.497620877633e-11       1.182146735625e-14      -4.834124095557e-13       9.524284891200e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   66       4.408614103117e-11       1.203187799151e-14      -4.873638738878e-13       9.641506687981e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   67       4.319984328818e-11       1.223891705957e-14      -4.909742489244e-13       9.754032922190e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   68       4.231825168119e-11       1.244241511196e-14      -4.942416466557e-13       9.861770837480e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   69       4.144182238964e-11       1.264220400256e-14      -4.971649457092e-13       9.964632816598e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   70       4.057050273837e-11       1.283811689565e-14      -4.997438100102e-13       1.006253642246e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   71       3.970370229732e-11       1.302998827403e-14      -5.019787074422e-13       1.015540443921e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   72       3.884078326032e-11       1.321765968450e-14      -5.038706697751e-13       1.024316921590e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   73       3.798270477720e-11       1.340099823339e-14      -5.054204776340e-13       1.032578657138e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   74       3.713064349336e-11       1.357988167237e-14      -5.066293520793e-13       1.040322464507e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   75       3.628548548230e-11       1.375419311229e-14      -5.074992120125e-13       1.047545996786e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   76       3.544780920104e-11       1.392382116225e-14      -5.080326869296e-13       1.054247760134e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   77       3.461786844552e-11       1.408866006868e-14      -5.082331296746e-13       1.060427127716e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   78       3.379557530608e-11       1.424860985439e-14      -5.081046291919e-13       1.066084353632e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   79       3.298048312283e-11       1.440357645765e-14      -5.076520232801e-13       1.071220586845e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   80       3.217214437847e-11       1.455346883586e-14      -5.068804842242e-13       1.075837391818e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   81       3.137129345302e-11       1.469818939131e-14      -5.057941647613e-13       1.079935183903e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   82       3.057883911990e-11       1.483764212879e-14      -5.043973391453e-13       1.083514546387e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   83       2.979549790706e-11       1.497173562487e-14      -5.026948141505e-13       1.086576704378e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   84       2.902178399566e-11       1.510038311081e-14      -5.006919339156e-13       1.089123529600e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   85       2.825799911885e-11       1.522350255541e-14      -4.983945847868e-13       1.091157545186e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   86       2.750422246039e-11       1.534101674782e-14      -4.958092001613e-13       1.092681930476e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   87       2.676030055348e-11       1.545285338048e-14      -4.929427653313e-13       1.093700525812e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   88       2.602583717936e-11       1.555894513190e-14      -4.898028223270e-13       1.094217837331e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   89       2.530045977987e-11       1.565923024840e-14      -4.863970878707e-13       1.094238862523e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   90       2.458468860773e-11       1.575365421297e-14      -4.827322279988e-13       1.093768525090e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   91       2.387918594120e-11       1.584216849210e-14      -4.788148992473e-13       1.092812159853e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   92       2.318448583207e-11       1.592473014929e-14      -4.746521174905e-13       1.091375686185e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   93       2.250098814687e-11       1.600130193540e-14      -4.702512569882e-13       1.089465610119e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   94       2.182895260816e-11       1.607185237898e-14      -4.656200494334e-13       1.087089026459e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   95       2.116849283571e-11       1.613635587662e-14      -4.607665829995e-13       1.084253620889e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   96       2.051957038780e-11       1.619479278326e-14      -4.556993013878e-13       1.080967672081e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   97       1.988198880244e-11       1.624714950254e-14      -4.504270028750e-13       1.077240053812e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   98       1.925538763862e-11       1.629341857712e-14      -4.449588393603e-13       1.073080237066e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   99       1.863943563324e-11       1.633359707559e-14      -4.393039638140e-13       1.068497923177e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  100       1.803445426983e-11       1.636768129714e-14      -4.334704177028e-13       1.063501879398e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  101       1.744087187427e-11       1.639567148119e-14      -4.274660834747e-13       1.058100941548e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  102       1.685902887828e-11       1.641757351269e-14      -4.212990169515e-13       1.052304365945e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  103       1.628917427420e-11       1.643339899182e-14      -4.149774421140e-13       1.046121827037e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  104       1.573146206972e-11       1.644316530367e-14      -4.085097458878e-13       1.039563415040e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  105       1.518594774268e-11       1.644689568793e-14      -4.019044729286e-13       1.032639633581e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  106       1.465258469582e-11       1.644461930855e-14      -3.951703204085e-13       1.025361397330e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  107       1.413122071155e-11       1.643637132347e-14      -3.883161328007e-13       1.017740029641e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  108       1.362159440673e-11       1.642219295426e-14      -3.813508966660e-13       1.009787260189e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  109       1.312333168743e-11       1.640213155586e-14      -3.742837354378e-13       1.001515222604e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  110       1.263609444591e-11       1.637623822518e-14      -3.671236506772e-13       9.929360956287e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  111       1.216005588641e-11       1.634456012996e-14      -3.598787193893e-13       9.840609794272e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  112       1.169547967912e-11       1.630714732399e-14      -3.525567837446e-13       9.749008703766e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  113       1.124257113020e-11       1.626405516542e-14      -3.451656878089e-13       9.654669988987e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  114       1.080147513279e-11       1.621534436222e-14      -3.377132698372e-13       9.557708235949e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  115       1.037227411806e-11       1.616108101768e-14      -3.302073545676e-13       9.458240253799e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  116       9.954986006149e-12       1.610133667592e-14      -3.226557455151e-13       9.356385016163e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  117       9.549562157223e-12       1.603618836737e-14      -3.150662172658e-13       9.252263602481e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  118       9.155885322458e-12       1.596571865428e-14      -3.074465077706e-13       9.145999139354e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  119       8.773767595050e-12       1.589001567622e-14      -2.998043106389e-13       9.037716741882e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  120       8.402948361222e-12       1.580917319557e-14      -2.921472674332e-13       8.927543455005e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  121       8.043092251228e-12       1.572329064302e-14      -2.844829599620e-13       8.815608194846e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  122       7.693787090362e-12       1.563247316311e-14      -2.768189025748e-13       8.702041690048e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  123       7.354657792735e-12       1.553682776711e-14      -2.691624270034e-13       8.586973025517e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  124       7.025727222597e-12       1.543645119471e-14      -2.615203383233e-13       8.470518948983e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  125       6.707093120993e-12       1.533144073715e-14      -2.538992047622e-13       8.352793219683e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  126       6.398814751091e-12       1.522189801956e-14      -2.463054531476e-13       8.233909811427e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  127       6.100911761411e-12       1.510792901585e-14      -2.387453603559e-13       8.113982827198e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  128       5.813363049045e-12       1.498964406357e-14      -2.312250447604e-13       7.993126413771e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  129       5.536105622877e-12       1.486715787877e-14      -2.237504576803e-13       7.871454676313e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  130       5.269033466812e-12       1.474058957092e-14      -2.163273748286e-13       7.749081592998e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  131       5.011996402994e-12       1.461006265773e-14      -2.089613877613e-13       7.626120929617e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  132       4.764798955029e-12       1.447570508004e-14      -2.016578953251e-13       7.502686154184e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  133       4.527199211211e-12       1.433764921671e-14      -1.944220951067e-13       7.378890351545e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  134       4.298907687743e-12       1.419603189948e-14      -1.872589748807e-13       7.254846137992e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  135       4.079586191959e-12       1.405099442784e-14      -1.801733040584e-13       7.130665575868e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  136       3.868846685547e-12       1.390268258389e-14      -1.731696251362e-13       7.006460088177e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  137       3.666334168464e-12       1.375124149414e-14      -1.662523463964e-13       6.882338450137e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  138       3.471987416853e-12       1.359679958315e-14      -1.594260489381e-13       6.758400710025e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  139       3.285803196301e-12       1.343948297990e-14      -1.526951953512e-13       6.634743474429e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  140       3.107754064161e-12       1.327942050420e-14      -1.460640234800e-13       6.511461678179e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  141       2.937787766067e-12       1.311674364888e-14      -1.395365385141e-13       6.388648486746e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  142       2.775826632455e-12       1.295158656198e-14      -1.331165050793e-13       6.266395198646e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  143       2.621766975081e-12       1.278408602887e-14      -1.268074393293e-13       6.144791147841e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  144       2.475478483539e-12       1.261438145442e-14      -1.206126010364e-13       6.023923606149e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  145       2.336803621779e-12       1.244261484520e-14      -1.145349856830e-13       5.903877685641e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  146       2.205557024626e-12       1.226893079162e-14      -1.085773165524e-13       5.784736241044e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  147       2.081524894297e-12       1.209347645010e-14      -1.027420368205e-13       5.666579772152e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  148       1.964464396919e-12       1.191640152522e-14      -9.703130164629e-14       5.549486326219e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  149       1.854103059049e-12       1.173785825192e-14      -9.144697026367e-14       5.433531400371e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  150       1.750138164192e-12       1.155800137762e-14      -8.599059807219e-14       5.318787844002e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  151       1.652236149316e-12       1.137698814443e-14      -8.066342872837e-14       5.205325761184e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  152       1.560032001375e-12       1.119497827129e-14      -7.546638623688e-14       5.093212413067e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  153       1.473192796708e-12       1.101212794595e-14      -7.040038343801e-14       4.982512739832e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  154       1.391616233967e-12       1.082857121023e-14      -6.546729637529e-14       4.873291186539e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  155       1.315249487548e-12       1.064443680270e-14      -6.066906582516e-14       4.765609861680e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  156       1.244026448511e-12       1.045985394546e-14      -5.600738279443e-14       4.659527839224e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  157       1.177867447770e-12       1.027495229576e-14      -5.148368222278e-14       4.555101064176e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  158       1.116678979290e-12       1.008986189770e-14      -4.709913668536e-14       4.452382258139e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  159       1.060353423281e-12       9.904713133849e-15      -4.285465009532e-14       4.351420824866e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  160       1.008768769391e-12       9.719636676926e-15      -3.875085140639e-14       4.252262755825e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  161       9.617883399030e-13       9.534763441446e-15      -3.478808831540e-14       4.154950535755e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  162       9.192605129268e-13       9.350224535384e-15      -3.096642096488e-14       4.059523048225e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  163       8.810184455959e-13       9.166151211829e-15      -2.728561564557e-14       3.966015481192e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  164       8.468797972605e-13       8.982674820641e-15      -2.374513849902e-14       3.874459232560e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  165       8.166464526825e-13       8.799926760109e-15      -2.034414922013e-14       3.784881815739e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  166       7.901042452298e-13       8.618038428612e-15      -1.708149475969e-14       3.697306765205e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  167       7.670226800711e-13       8.437141176268e-15      -1.395570302695e-14       3.611753542056e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  168       7.471546573699e-13       8.257366256601e-15      -1.096497659218e-14       3.528237439570e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  169       7.302361954794e-13       8.078844778190e-15      -8.107186389233e-15       3.446769488769e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  170       7.159861541368e-13       7.901707656333e-15      -5.379865418068e-15       3.367356363972e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  171       7.041495474150e-13       7.726080545857e-15      -2.780719113325e-15       3.290004731175e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  172       6.946321147619e-13       7.552068266644e-15      -3.092173878214e-16       3.214734897774e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  173       6.873764924580e-13       7.379768980810e-15       2.034876113962e-15       3.141568125294e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  174       6.823195356498e-13       7.209279026352e-15       4.252012890971e-15       3.070522213282e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  175       6.793922193892e-13       7.040692848323e-15       6.342863775042e-15       3.001611422986e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  176       6.785195396723e-13       6.874102930021e-15       8.308323120364e-15       2.934846401044e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  177       6.796204144792e-13       6.709599724166e-15       1.014951299295e-14       2.870234103168e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  178       6.826075848131e-13       6.547271584077e-15       1.186778736007e-14       2.807777717828e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  179       6.873875157393e-13       6.387204694858e-15       1.346473627978e-14       2.747476589938e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
