# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       9.919731393751e+13       7.680048848143e-26       4.671164788306e-09       2.123400410401e+22       1.411127093190e+04       1.422545669008e-10       1.399800172689e+18       2.697164210069e-09       2.664272989453e+44       2.430931637170e+33       1.304453069372e+34       2.705297581295e+41       3.333333333219e-01       1.841851015702e+44       4.508829302891e+44       4.508829302891e+44       1.502943100912e+44      -1.286869521204e+53       5.568589053893e-06       1.968274372274e+00 
       9.911740055557e+13       7.692437915791e-26       4.674802767113e-09       2.119980564623e+22       1.411127093190e+04       1.423692596134e-10       1.398672493306e+18       2.699338798108e-09       2.655698002373e+44       2.425061291383e+33       1.301303005231e+34       2.696590556186e+41       3.333333333219e-01       1.835923001297e+44       4.494317594381e+44       4.494317594381e+44       1.498105864742e+44      -1.281694354049e+53       5.577422403062e-06       1.965157080176e+00 
       9.903755155187e+13       7.704846968865e-26       4.678440745920e-09       2.116566226684e+22       1.411127093190e+04       1.424840447970e-10       1.397545722381e+18       2.701515139408e-09       2.647150613969e+44       2.419205121626e+33       1.298160548036e+34       2.687911554695e+41       3.333333333219e-01       1.830014066260e+44       4.479852591938e+44       4.479852591938e+44       1.493284197261e+44      -1.276539998915e+53       5.586255752230e-06       1.962049646605e+00 
       9.895776687455e+13       7.717276039596e-26       4.682078724727e-09       2.113157387711e+22       1.411127093190e+04       1.425989225261e-10       1.396419859183e+18       2.703693235383e-09       2.638630735412e+44       2.413363093666e+33       1.295025679417e+34       2.679260486653e+41       3.333333333219e-01       1.824124149185e+44       4.465434145237e+44       4.465434145237e+44       1.488478048361e+44      -1.271406372105e+53       5.595089101398e-06       1.958952024869e+00 
       9.887804647179e+13       7.729725160277e-26       4.687535692938e-09       2.109754038849e+22       1.411127093190e+04       1.427138928754e-10       1.395294902981e+18       2.705873087447e-09       2.630138278163e+44       2.407535173353e+33       1.291898381049e+34       2.670637262155e+41       3.333333333218e-01       1.818253188862e+44       4.451062104440e+44       4.451062104440e+44       1.483687368096e+44      -1.266293390261e+53       5.603922450566e-06       1.955864168569e+00 
       9.879839029180e+13       7.742194363249e-26       4.691173671745e-09       2.106356171256e+22       1.411127093190e+04       1.428289559195e-10       1.394170853044e+18       2.708054697016e-09       2.621673153965e+44       2.401721326618e+33       1.288778634651e+34       2.662041791593e+41       3.333333333218e-01       1.812401124279e+44       4.436736320188e+44       4.436736320188e+44       1.478912106678e+44      -1.261200970359e+53       5.612755799734e-06       1.952786031600e+00 
       9.871879828286e+13       7.754683680908e-26       4.694811650552e-09       2.102963776104e+22       1.411127093190e+04       1.429441117331e-10       1.393047708641e+18       2.710238065508e-09       2.613235274847e+44       2.395921519476e+33       1.285666421987e+34       2.653473985643e+41       3.333333333218e-01       1.806567894619e+44       4.422456643605e+44       4.422456643605e+44       1.474152214484e+44      -1.256129029707e+53       5.621589148902e-06       1.949717568144e+00 
       9.863927039325e+13       7.767193145702e-26       4.698449629359e-09       2.099576844579e+22       1.411127093190e+04       1.430593603911e-10       1.391925469045e+18       2.712423194339e-09       2.604824553121e+44       2.390135718023e+33       1.282561724862e+34       2.644933755258e+41       3.333333333218e-01       1.800753439263e+44       4.408222926291e+44       4.408222926291e+44       1.469407642046e+44      -1.251077485950e+53       5.630422498070e-06       1.946658732672e+00 
       9.855980657134e+13       7.779722790134e-26       4.702087608166e-09       2.096195367881e+22       1.411127093190e+04       1.431747019683e-10       1.390804133524e+18       2.714610084930e-09       2.596440901380e+44       2.384363888439e+33       1.279464525129e+34       2.636421011687e+41       3.333333333218e-01       1.794957697784e+44       4.394035020327e+44       4.394035020327e+44       1.464678340059e+44      -1.246046257059e+53       5.639255847239e-06       1.943609479941e+00 
       9.848040676550e+13       7.792272646756e-26       4.705725586973e-09       2.092819337227e+22       1.411127093190e+04       1.432901365396e-10       1.389683701352e+18       2.716798738701e-09       2.588084232499e+44       2.378605996981e+33       1.276374804682e+34       2.627935666458e+41       3.333333333218e-01       1.789180609953e+44       4.379892778270e+44       4.379892778270e+44       1.459964259373e+44      -1.241035261339e+53       5.648089196407e-06       1.940569764988e+00 
       9.840107092417e+13       7.804842748176e-26       4.709363565780e-09       2.089448743843e+22       1.411127093190e+04       1.434056641800e-10       1.388564171800e+18       2.718989157074e-09       2.579754459633e+44       2.372862009993e+33       1.273292545460e+34       2.619477631388e+41       3.333333333218e-01       1.783422115732e+44       4.365796053147e+44       4.365796053147e+44       1.455265350999e+44      -1.236044417421e+53       5.656922545575e-06       1.937539543135e+00 
       9.832179899581e+13       7.817433127050e-26       4.713001544587e-09       2.086083578974e+22       1.411127093190e+04       1.435212849646e-10       1.387445544142e+18       2.721181341472e-09       2.571451496218e+44       2.367131893897e+33       1.270217729445e+34       2.611046818579e+41       3.333333333218e-01       1.777682155277e+44       4.351744698464e+44       4.351744698464e+44       1.450581566105e+44      -1.231073644266e+53       5.665755894743e-06       1.934518769980e+00 
       9.824259092893e+13       7.830043816089e-26       4.716639523394e-09       2.082723833876e+22       1.411127093190e+04       1.436369989683e-10       1.386327817650e+18       2.723375293317e-09       2.563175255967e+44       2.361415615197e+33       1.267150338663e+34       2.602643140417e+41       3.333333333218e-01       1.771960668938e+44       4.337738568196e+44       4.337738568196e+44       1.445912856015e+44      -1.226122861157e+53       5.674589243911e-06       1.931507401397e+00 
       9.816344667210e+13       7.842674848057e-26       4.720277502201e-09       2.079369499821e+22       1.411127093190e+04       1.437528062665e-10       1.385210991600e+18       2.725571014036e-09       2.554925652871e+44       2.355713140476e+33       1.264090355182e+34       2.594266509569e+41       3.333333333218e-01       1.766257597256e+44       4.323777516786e+44       4.323777516786e+44       1.441259172212e+44      -1.221191987704e+53       5.683422593079e-06       1.928505393537e+00 
       9.808436617390e+13       7.855326255770e-26       4.723915481009e-09       2.076020568094e+22       1.411127093190e+04       1.438687069343e-10       1.384095065264e+18       2.727768505054e-09       2.546702601198e+44       2.350024436402e+33       1.261037761116e+34       2.585916838974e+41       3.333333333218e-01       1.760572880961e+44       4.309861399148e+44       4.309861399148e+44       1.436620466333e+44      -1.216280943841e+53       5.692255942247e-06       1.925512702821e+00 
       9.800534938297e+13       7.867998072100e-26       4.727553459816e-09       2.072677029993e+22       1.411127093190e+04       1.439847010469e-10       1.382980037919e+18       2.729967767798e-09       2.538506015493e+44       2.344349469719e+33       1.257992538620e+34       2.577594041852e+41       3.333333333217e-01       1.754906460979e+44       4.295990070663e+44       4.295990070663e+44       1.431996690171e+44      -1.211389649823e+53       5.701089291415e-06       1.922529285940e+00 
       9.792639624798e+13       7.880690329965e-26       4.733010428026e-09       2.069338876834e+22       1.411127093190e+04       1.441007886798e-10       1.381865908840e+18       2.732168803698e-09       2.530335810574e+44       2.338688207254e+33       1.254954669893e+34       2.569298031725e+41       3.333333333217e-01       1.749258278421e+44       4.282163387175e+44       4.282163387175e+44       1.427387795675e+44      -1.206518026224e+53       5.709922640584e-06       1.919555099854e+00 
       9.784750671767e+13       7.893403062339e-26       4.736648406833e-09       2.066006099942e+22       1.411127093190e+04       1.442169699083e-10       1.380752677304e+18       2.734371614183e-09       2.522191901534e+44       2.333040615914e+33       1.251924137176e+34       2.561028722391e+41       3.333333333217e-01       1.743628274590e+44       4.268381204996e+44       4.268381204996e+44       1.422793734949e+44      -1.201665993941e+53       5.718755989752e-06       1.916590101789e+00 
       9.776868074077e+13       7.906136302250e-26       4.740286385641e-09       2.062678690658e+22       1.411127093190e+04       1.443332448079e-10       1.379640342588e+18       2.736576200682e-09       2.514074203741e+44       2.327406662683e+33       1.248900922754e+34       2.552786027918e+41       3.333333333217e-01       1.738016390979e+44       4.254643380896e+44       4.254643380896e+44       1.418214460249e+44      -1.196833474186e+53       5.727589338920e-06       1.913634249234e+00 
       9.768991826611e+13       7.918890082787e-26       4.743924364448e-09       2.059356640339e+22       1.411127093190e+04       1.444496134541e-10       1.378528903969e+18       2.738782564630e-09       2.505982632832e+44       2.321786314629e+33       1.245885008955e+34       2.544569862588e+41       3.333333333217e-01       1.732422569266e+44       4.240949772109e+44       4.240949772109e+44       1.413649923987e+44      -1.192020388490e+53       5.736422688088e-06       1.910687499940e+00 
       9.761121924252e+13       7.931664437080e-26       4.747562343255e-09       2.056039940353e+22       1.411127093190e+04       1.445660759225e-10       1.377418360725e+18       2.740990707458e-09       2.497917104719e+44       2.316179538897e+33       1.242876378148e+34       2.536380141062e+41       3.333333333217e-01       1.726846751320e+44       4.227300236328e+44       4.227300236328e+44       1.409100078727e+44      -1.187226658698e+53       5.745256037256e-06       1.907749811919e+00 
       9.753258361888e+13       7.944459398315e-26       4.751200322062e-09       2.052728582084e+22       1.411127093190e+04       1.446826322888e-10       1.376308712135e+18       2.743200630600e-09       2.489877535582e+44       2.310586302712e+33       1.239875012746e+34       2.528216778244e+41       3.333333333217e-01       1.721288879196e+44       4.213694631703e+44       4.213694631703e+44       1.404564877185e+44      -1.182452206969e+53       5.754089386424e-06       1.904821143439e+00 
       9.745401134412e+13       7.957274999732e-26       4.754838300869e-09       2.049422556927e+22       1.411127093190e+04       1.447992826286e-10       1.375199957478e+18       2.745412335492e-09       2.481863841873e+44       2.305006573377e+33       1.236880895205e+34       2.520079689318e+41       3.333333333217e-01       1.715748895134e+44       4.200132816842e+44       4.200132816842e+44       1.400044272232e+44      -1.177696955778e+53       5.762922735592e-06       1.901901453026e+00 
       9.737550236720e+13       7.970111274636e-26       4.758476279676e-09       2.046121856295e+22       1.411127093190e+04       1.449160270177e-10       1.374092096034e+18       2.747625823571e-09       2.473875940309e+44       2.299440318275e+33       1.233894008021e+34       2.511968789646e+41       3.333333333217e-01       1.710226741561e+44       4.186614650806e+44       4.186614650806e+44       1.395538216887e+44      -1.172960827909e+53       5.771756084761e-06       1.898990699458e+00 
       9.729705663714e+13       7.982968256372e-26       4.762114258483e-09       2.042826471610e+22       1.411127093190e+04       1.450328655319e-10       1.372985127084e+18       2.749841096275e-09       2.465913747881e+44       2.293887504869e+33       1.230914333734e+34       2.503883994970e+41       3.333333333217e-01       1.704722361090e+44       4.173139993112e+44       4.173139993112e+44       1.391046664322e+44      -1.168243746456e+53       5.780589433929e-06       1.896088841766e+00 
       9.721867410297e+13       7.995845978341e-26       4.767571226694e-09       2.039536394313e+22       1.411127093190e+04       1.451497982472e-10       1.371879049908e+18       2.752058155041e-09       2.457977181842e+44       2.288348100698e+33       1.227941854927e+34       2.495825221293e+41       3.333333333217e-01       1.699235696519e+44       4.159708703727e+44       4.159708703727e+44       1.386569567860e+44      -1.163545634824e+53       5.789422783097e-06       1.893195839230e+00 
       9.714035471380e+13       8.008744473999e-26       4.771209205501e-09       2.036251615855e+22       1.411127093190e+04       1.452668252394e-10       1.370773863788e+18       2.754277001310e-09       2.450066159713e+44       2.282822073382e+33       1.224976554223e+34       2.487792384883e+41       3.333333333216e-01       1.693766690827e+44       4.146320643071e+44       4.146320643071e+44       1.382106880975e+44      -1.158866416727e+53       5.798256132265e-06       1.890311651379e+00 
       9.706209841875e+13       8.021663776861e-26       4.774847184308e-09       2.032972127701e+22       1.411127093190e+04       1.453839465846e-10       1.369669568006e+18       2.756497636524e-09       2.442180599282e+44       2.277309390616e+33       1.222018414289e+34       2.479785402226e+41       3.333333333216e-01       1.688315287181e+44       4.132975672010e+44       4.132975672010e+44       1.377658557288e+44      -1.154206016183e+53       5.807089481433e-06       1.887436237989e+00 
       9.698390516699e+13       8.034603920494e-26       4.778485163115e-09       2.029697921333e+22       1.411127093190e+04       1.455011623589e-10       1.368566161845e+18       2.758720062124e-09       2.434320418600e+44       2.271810020177e+33       1.219067417831e+34       2.471804190087e+41       3.333333333216e-01       1.682881428927e+44       4.119673651862e+44       4.119673651862e+44       1.373224550572e+44      -1.149564357517e+53       5.815922830601e-06       1.884569559079e+00 
       9.690577490773e+13       8.047564938513e-26       4.782123141922e-09       2.026428988242e+22       1.411127093190e+04       1.456184726384e-10       1.367463644589e+18       2.760944279555e-09       2.426485535981e+44       2.266323929915e+33       1.216123547600e+34       2.463848665560e+41       3.333333333216e-01       1.677465059596e+44       4.106414444387e+44       4.106414444387e+44       1.368804814748e+44      -1.144941365359e+53       5.824756179769e-06       1.881711574910e+00 
       9.682770759023e+13       8.060546864591e-26       4.785761120729e-09       2.023165319937e+22       1.411127093190e+04       1.457358774993e-10       1.366362015521e+18       2.763170290260e-09       2.418675870004e+44       2.260851087763e+33       1.213186786387e+34       2.455918745983e+41       3.333333333216e-01       1.672066122900e+44       4.093197911794e+44       4.093197911794e+44       1.364399303883e+44      -1.140336964640e+53       5.833589528938e-06       1.878862245986e+00 
       9.674970316378e+13       8.073549732456e-26       4.789399099536e-09       2.019906907937e+22       1.411127093190e+04       1.458533770178e-10       1.365261273925e+18       2.765398095686e-09       2.410891339508e+44       2.255391461727e+33       1.210257117025e+34       2.448014348943e+41       3.333333333216e-01       1.666684562731e+44       4.080023916732e+44       4.080023916732e+44       1.360007972196e+44      -1.135751080595e+53       5.842422878106e-06       1.876021533049e+00 
       9.667176157772e+13       8.086573575897e-26       4.793037078343e-09       2.016653743778e+22       1.411127093190e+04       1.459709712702e-10       1.364161419088e+18       2.767627697280e-09       2.403131863596e+44       2.249945019893e+33       1.207334522387e+34       2.440135392236e+41       3.333333333216e-01       1.661320323162e+44       4.066892322294e+44       4.066892322294e+44       1.355630774050e+44      -1.131183638759e+53       5.851256227274e-06       1.873189397076e+00 
       9.659388278142e+13       8.099618428745e-26       4.796675057150e-09       2.013405819007e+22       1.411127093190e+04       1.460886603330e-10       1.363062450293e+18       2.769859096489e-09       2.395397361628e+44       2.244511730422e+33       1.204418985389e+34       2.432281794026e+41       3.333333333216e-01       1.655973348448e+44       4.053802992013e+44       4.053802992013e+44       1.351267663957e+44      -1.126634564967e+53       5.860089576442e-06       1.870365799281e+00 
       9.651606672430e+13       8.112684324890e-26       4.802132025361e-09       2.010163125187e+22       1.411127093190e+04       1.462064442826e-10       1.361964366828e+18       2.772092294764e-09       2.387687753225e+44       2.239091561554e+33       1.201510488989e+34       2.424453472708e+41       3.333333333216e-01       1.650643583022e+44       4.040755789862e+44       4.040755789862e+44       1.346918596573e+44      -1.122103785350e+53       5.868922925610e-06       1.867550701113e+00 
       9.643831335581e+13       8.125771298278e-26       4.805770004168e-09       2.006925653892e+22       1.411127093190e+04       1.463243231955e-10       1.360867167980e+18       2.774327293554e-09       2.380002958268e+44       2.233684481605e+33       1.198609016184e+34       2.416650346946e+41       3.333333333216e-01       1.645330971494e+44       4.027750580251e+44       4.027750580251e+44       1.342583526703e+44      -1.117591226339e+53       5.877756274778e-06       1.864744064250e+00 
       9.636062262546e+13       8.138879382916e-26       4.809407982975e-09       2.003693396712e+22       1.411127093190e+04       1.464422971482e-10       1.359770853035e+18       2.776564094311e-09       2.372342896894e+44       2.228290458965e+33       1.195714550012e+34       2.408872335571e+41       3.333333333215e-01       1.640035458655e+44       4.014787228027e+44       4.014787228027e+44       1.338262409295e+44      -1.113096814658e+53       5.886589623946e-06       1.861945850602e+00 
       9.628299448278e+13       8.152008612856e-26       4.813045961782e-09       2.000466345248e+22       1.411127093190e+04       1.465603662174e-10       1.358675421282e+18       2.778802698489e-09       2.364707489498e+44       2.222909462105e+33       1.192827073555e+34       2.401119357793e+41       3.333333333215e-01       1.634756989473e+44       4.001865598470e+44       4.001865598470e+44       1.333955199443e+44      -1.108620477329e+53       5.895422973114e-06       1.859156022305e+00 
       9.620542887735e+13       8.165159022206e-26       4.816683940589e-09       1.997244491117e+22       1.411127093190e+04       1.466785304798e-10       1.357580872008e+18       2.781043107540e-09       2.357096656731e+44       2.217541459568e+33       1.189946569934e+34       2.393391333055e+41       3.333333333215e-01       1.629495509092e+44       3.988985557297e+44       3.988985557297e+44       1.329661852385e+44      -1.104162141665e+53       5.904256322283e-06       1.856374541725e+00 
       9.612792575880e+13       8.178330645132e-26       4.820321919397e-09       1.994027825948e+22       1.411127093190e+04       1.467967900120e-10       1.356487204504e+18       2.783285322921e-09       2.349510319499e+44       2.212186419975e+33       1.187073022308e+34       2.385688181061e+41       3.333333333215e-01       1.624250962834e+44       3.976146970655e+44       3.976146970655e+44       1.325382323505e+44      -1.099721735272e+53       5.913089671451e-06       1.853601371449e+00 
       9.605048507677e+13       8.191523515855e-26       4.823959898204e-09       1.990816341384e+22       1.411127093190e+04       1.469151448910e-10       1.355394418059e+18       2.785529346088e-09       2.341948398963e+44       2.206844312023e+33       1.184206413882e+34       2.378009821732e+41       3.333333333215e-01       1.619023296197e+44       3.963349705122e+44       3.963349705122e+44       1.321116568327e+44      -1.095299186046e+53       5.921923020619e-06       1.850836474290e+00 
       9.597310678098e+13       8.204737668655e-26       4.829416866414e-09       1.987610029081e+22       1.411127093190e+04       1.470335951936e-10       1.354302511963e+18       2.787775178497e-09       2.334410816537e+44       2.201515104484e+33       1.181346727897e+34       2.370356175259e+41       3.333333333215e-01       1.613812454852e+44       3.950593627705e+44       3.950593627705e+44       1.316864542522e+44      -1.090894422176e+53       5.930756369787e-06       1.848079813283e+00 
       9.589579082117e+13       8.217973137859e-26       4.833054845221e-09       1.984408880710e+22       1.411127093190e+04       1.471521409967e-10       1.353211485507e+18       2.790022821609e-09       2.326897493890e+44       2.196198766204e+33       1.178493947638e+34       2.362727162121e+41       3.333333333215e-01       1.608618384649e+44       3.937878605841e+44       3.937878605841e+44       1.312626201900e+44      -1.086507372137e+53       5.939589718955e-06       1.845331351680e+00 
       9.581853714711e+13       8.231229957854e-26       4.836692824028e-09       1.981212887953e+22       1.411127093190e+04       1.472707823773e-10       1.352121337982e+18       2.792272276882e-09       2.319408352941e+44       2.190895266107e+33       1.175648056427e+34       2.355122703036e+41       3.333333333215e-01       1.603441031608e+44       3.925204507391e+44       3.925204507391e+44       1.308401502417e+44      -1.082137964693e+53       5.948423068123e-06       1.842591052953e+00 
       9.574134570864e+13       8.244508163082e-26       4.840330802836e-09       1.978022042507e+22       1.411127093190e+04       1.473895194125e-10       1.351032068680e+18       2.794523545778e-09       2.311943315861e+44       2.185604573190e+33       1.172809037629e+34       2.347542718981e+41       3.333333333215e-01       1.598280341925e+44       3.912571200644e+44       3.912571200644e+44       1.304190400168e+44      -1.077786128893e+53       5.957256417291e-06       1.839858880791e+00 
       9.566421645560e+13       8.257807788041e-26       4.843968781643e-09       1.974836336082e+22       1.411127093190e+04       1.475083521795e-10       1.349943676893e+18       2.796776629760e-09       2.304502305071e+44       2.180326656525e+33       1.169976874648e+34       2.339987131180e+41       3.333333333215e-01       1.593136261969e+44       3.899978554310e+44       3.899978554310e+44       1.299992851390e+44      -1.073451794074e+53       5.966089766460e-06       1.837134799097e+00 
       9.558714933791e+13       8.271128867284e-26       4.847606760450e-09       1.971655760402e+22       1.411127093190e+04       1.476272807553e-10       1.348856161916e+18       2.799031530289e-09       2.297085243242e+44       2.175061485261e+33       1.167151550927e+34       2.332455861107e+41       3.333333333215e-01       1.588008738282e+44       3.887426437524e+44       3.887426437524e+44       1.295808812462e+44      -1.069134889853e+53       5.974923115628e-06       1.834418771990e+00 
       9.551014430552e+13       8.284471435421e-26       4.851244739257e-09       1.968480307202e+22       1.411127093190e+04       1.477463052172e-10       1.347769523040e+18       2.801288248832e-09       2.289692053296e+44       2.169809028618e+33       1.164333049952e+34       2.324948830500e+41       3.333333333214e-01       1.582897717578e+44       3.874914719842e+44       3.874914719842e+44       1.291638239901e+44      -1.064835346135e+53       5.983756464796e-06       1.831710763796e+00 
       9.543320130839e+13       8.297835527116e-26       4.856701707467e-09       1.965309968233e+22       1.411127093190e+04       1.478654256426e-10       1.346683759562e+18       2.803546786853e-09       2.282322658399e+44       2.164569255893e+33       1.161521355247e+34       2.317465961342e+41       3.333333333214e-01       1.577803146740e+44       3.862443271237e+44       3.862443271237e+44       1.287481090366e+44      -1.060553093103e+53       5.992589813964e-06       1.829010739057e+00 
       9.535632029657e+13       8.311221177089e-26       4.860339686275e-09       1.962144735259e+22       1.411127093190e+04       1.479846421088e-10       1.345598870774e+18       2.805807145821e-09       2.274976981967e+44       2.159342136455e+33       1.158716450374e+34       2.310007175868e+41       3.333333333214e-01       1.572724972825e+44       3.850011962105e+44       3.850011962105e+44       1.283337320656e+44      -1.056288061223e+53       6.001423163132e-06       1.826318662519e+00 
       9.527950122011e+13       8.324628420118e-26       4.863977665082e-09       1.958984600056e+22       1.411127093190e+04       1.481039546933e-10       1.344514855974e+18       2.808069327202e-09       2.267654947662e+44       2.154127639750e+33       1.155918318938e+34       2.302572396564e+41       3.333333333214e-01       1.567663143059e+44       3.837620663255e+44       3.837620663255e+44       1.279206887706e+44      -1.052040181240e+53       6.010256512300e-06       1.823634499138e+00 
       9.520274402911e+13       8.338057291036e-26       4.867615643889e-09       1.955829554413e+22       1.411127093190e+04       1.482233634735e-10       1.343431714456e+18       2.810333332466e-09       2.260356479392e+44       2.148925735295e+33       1.153126944582e+34       2.295161546170e+41       3.333333333214e-01       1.562617604839e+44       3.825269245914e+44       3.825269245914e+44       1.275089748592e+44      -1.047809384176e+53       6.019089861468e-06       1.820958214076e+00 
       9.512604867373e+13       8.351507824730e-26       4.871253622696e-09       1.952679590133e+22       1.411127093190e+04       1.483428685270e-10       1.342349445517e+18       2.812599163084e-09       2.253081501309e+44       2.143736392681e+33       1.150342310988e+34       2.287774547668e+41       3.333333333214e-01       1.557588305730e+44       3.812957581723e+44       3.812957581723e+44       1.270985860529e+44      -1.043595601333e+53       6.027923210637e-06       1.818289772697e+00 
       9.504941510415e+13       8.364980056148e-26       4.874891601503e-09       1.949534699034e+22       1.411127093190e+04       1.484624699315e-10       1.341268048454e+18       2.814866820528e-09       2.245829937809e+44       2.138559581573e+33       1.147564401879e+34       2.280411324289e+41       3.333333333214e-01       1.552575193467e+44       3.800685542737e+44       3.800685542737e+44       1.266895180867e+44      -1.039398764288e+53       6.036756559805e-06       1.815629140569e+00 
       9.497284327059e+13       8.378474020290e-26       4.878529580310e-09       1.946394872943e+22       1.411127093190e+04       1.485821677645e-10       1.340187522565e+18       2.817136306270e-09       2.238601713534e+44       2.133395271711e+33       1.144793201016e+34       2.273071799512e+41       3.333333333214e-01       1.547578215951e+44       3.788453001420e+44       3.788453001420e+44       1.262817667095e+44      -1.035218804892e+53       6.045589908973e-06       1.812976283462e+00 
       9.489633312332e+13       8.391989752215e-26       4.883986548521e-09       1.943260103705e+22       1.411127093190e+04       1.487019621039e-10       1.339107867147e+18       2.819407621784e-09       2.231396753364e+44       2.128243432904e+33       1.142028692199e+34       2.265755897059e+41       3.333333333214e-01       1.542597321254e+44       3.776259830650e+44       3.776259830650e+44       1.258753276838e+44      -1.031055655273e+53       6.054423258141e-06       1.810331167344e+00 
