# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  121       5.064013337271e-10       1.480031458934e-13      -5.291323368500e-12       9.190116917665e-15       3.888796007837e-12       1.402679515024e-12      -5.522240929277e-15 
  122       5.108976585028e-10       1.490765473851e-13      -5.358791821546e-12       9.083123768050e-15       3.800527636106e-12       1.379662591599e-12      -5.471234728018e-15 
  123       5.154105957627e-10       1.500928909291e-13      -5.424762797976e-12       8.974702988613e-15       3.714532655905e-12       1.357112908554e-12      -5.419952954979e-15 
  124       5.199393712752e-10       1.510511729221e-13      -5.489172008125e-12       8.864971875753e-15       3.630778363314e-12       1.335026007797e-12      -5.368316703702e-15 
  125       5.244833934448e-10       1.519504809751e-13      -5.551955989318e-12       8.754044707969e-15       3.549272493759e-12       1.313405199097e-12      -5.316313886356e-15 
  126       5.290419596891e-10       1.527899534241e-13      -5.613051401782e-12       8.642035975326e-15       3.470011782576e-12       1.292251081930e-12      -5.263927059817e-15 
  127       5.336142531098e-10       1.535687808201e-13      -5.672395055115e-12       8.529060293828e-15       3.392981646044e-12       1.271561464859e-12      -5.211133265629e-15 
  128       5.381993391646e-10       1.542862074198e-13      -5.729923934757e-12       8.415232319797e-15       3.318155862406e-12       1.251331284911e-12      -5.157903869977e-15 
  129       5.427961623372e-10       1.549415326760e-13      -5.785575228462e-12       8.300666664251e-15       3.245496252890e-12       1.231552526953e-12      -5.104204403655e-15 
  130       5.474035428093e-10       1.555341127280e-13      -5.839286352768e-12       8.185477807276e-15       3.174952362741e-12       1.212214143070e-12      -5.049994402029e-15 
  131       5.520201731312e-10       1.560633618917e-13      -5.890994979468e-12       8.069780012410e-15       3.106461142238e-12       1.193301971940e-12      -4.995227245012e-15 
  132       5.566446148932e-10       1.565287541507e-13      -5.940639062080e-12       7.953687241011e-15       3.039946627721e-12       1.174798658217e-12      -4.939849997025e-15 
  133       5.612752953965e-10       1.569298246459e-13      -5.988156862319e-12       7.837313066644e-15       2.975319622618e-12       1.156683571901e-12      -4.883803246968e-15 
  134       5.659105043243e-10       1.572661711666e-13      -6.033486976569e-12       7.720770589447e-15       2.912477378463e-12       1.138932727721e-12      -4.827020948187e-15 
  135       5.705483904130e-10       1.575374556405e-13      -6.076568362350e-12       7.604172350516e-15       2.851303275927e-12       1.121518704508e-12      -4.769430258443e-15 
  136       5.751869581234e-10       1.577434056244e-13      -6.117340364792e-12       7.487630246278e-15       2.791666505839e-12       1.104410564576e-12      -4.710951379879e-15 
  137       5.798242995783e-10       1.578838401672e-13      -6.155743420402e-12       7.371253504001e-15       2.733449649932e-12       1.087581099938e-12      -4.651525853617e-15 
  138       5.844593245104e-10       1.579587472655e-13      -6.191721194523e-12       7.255142553138e-15       2.676635319397e-12       1.071029587895e-12      -4.591205086784e-15 
  139       5.890910998891e-10       1.579682172866e-13      -6.225218716277e-12       7.139394354494e-15       2.621227918564e-12       1.054761248275e-12      -4.530070725413e-15 
  140       5.937186196122e-10       1.579124209442e-13      -6.256181751597e-12       7.024104185175e-15       2.567226409021e-12       1.038780094074e-12      -4.468207042142e-15 
  141       5.983408026702e-10       1.577916109437e-13      -6.284556834000e-12       6.909365540657e-15       2.514624167725e-12       1.023088897332e-12      -4.405700956793e-15 
