# dimensionless [l(l+1)/2pi] C_l's for scalar mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.812988419597e-10       7.103112420820e-15       2.049232982997e-13       0.000000000000e+00       5.820696095204e-11       1.010101320379e-11      -3.062829195636e-15 
   41       1.842055501987e-10       7.720300376420e-15       1.944862028521e-13       0.000000000000e+00       5.523257276586e-11       9.713958307982e-12      -2.322601715115e-15 
   42       1.871322087786e-10       8.370307094345e-15       1.825235143588e-13       0.000000000000e+00       5.246208515982e-11       9.346900771563e-12      -1.718518143820e-15 
   43       1.900684736005e-10       9.053023260948e-15       1.690061817033e-13       0.000000000000e+00       4.986434427091e-11       8.998103111396e-12      -1.533299340292e-15 
   44       1.930179097187e-10       9.769111378302e-15       1.539127585188e-13       0.000000000000e+00       4.743475418294e-11       8.667780287972e-12      -1.757741075683e-15 
   45       1.959864757297e-10       1.051947704068e-14       1.372270233607e-13       0.000000000000e+00       4.517035780086e-11       8.355974766476e-12      -2.283126778067e-15 
   46       1.989779810422e-10       1.130506898169e-14       1.189371604770e-13       0.000000000000e+00       4.305992541008e-11       8.061693702008e-12      -2.973697596874e-15 
   47       2.019938499251e-10       1.212688218569e-14       9.903590447687e-14       0.000000000000e+00       4.108331268832e-11       7.782825672090e-12      -3.665040223856e-15 
   48       2.050339326560e-10       1.298579735367e-14       7.751584355360e-14       0.000000000000e+00       3.921755607730e-11       7.516880949884e-12      -4.203617349628e-15 
   49       2.080997599008e-10       1.388203852959e-14       5.435342600415e-14       0.000000000000e+00       3.745868866066e-11       7.263653372418e-12      -4.582297603182e-15 
   50       2.111918003131e-10       1.481556793131e-14       2.952069389991e-14       0.000000000000e+00       3.580497090721e-11       7.023165757510e-12      -4.840259938237e-15 
   51       2.143083154937e-10       1.578623113850e-14       2.989631084271e-15       0.000000000000e+00       3.425039932532e-11       6.794871640468e-12      -5.025661529968e-15 
   52       2.174451774633e-10       1.679375185482e-14      -2.526793917150e-14       0.000000000000e+00       3.278440821768e-11       6.577614023969e-12      -5.196124710031e-15 
   53       2.205979640405e-10       1.783784680289e-14      -5.527966090235e-14       0.000000000000e+00       3.139512560288e-11       6.370030871140e-12      -5.405751545311e-15 
   54       2.237692977015e-10       1.891861715144e-14      -8.707012077911e-14       0.000000000000e+00       3.008081042708e-11       6.171988950865e-12      -5.661126577662e-15 
   55       2.269630757361e-10       2.003624861199e-14      -1.206629019491e-13       0.000000000000e+00       2.884083655069e-11       5.983446802503e-12      -5.954849161153e-15 
   56       2.301822724651e-10       2.119089991995e-14      -1.560813902534e-13       0.000000000000e+00       2.767225014576e-11       5.804018253853e-12      -6.277939337037e-15 
