# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  115       4.388909594416e-10       1.470198022497e-13      -4.754795697391e-12       9.039137034195e-15       6.940169805223e-12       1.079472125739e-12      -6.315713627413e-15 
  116       4.430540752598e-10       1.484033315270e-13      -4.829195021436e-12       8.928308616905e-15       6.778949883895e-12       1.059862394225e-12      -6.248467604700e-15 
  117       4.472455637894e-10       1.497330313727e-13      -4.902504955454e-12       8.815519519371e-15       6.622825382172e-12       1.040779075375e-12      -6.179303302574e-15 
  118       4.514642946649e-10       1.510074710709e-13      -4.974657743869e-12       8.700902443349e-15       6.471605002873e-12       1.022203625245e-12      -6.108493180649e-15 
  119       4.557089504900e-10       1.522252504125e-13      -5.045585239889e-12       8.584591666845e-15       6.325057006768e-12       1.004112991192e-12      -6.036325026322e-15 
  120       4.599780214072e-10       1.533850009833e-13      -5.115218924978e-12       8.466722969005e-15       6.182908111394e-12       9.864794863263e-13      -5.963102217600e-15 
  121       4.642697996667e-10       1.544853874514e-13      -5.183489928326e-12       8.347433555013e-15       6.044842389877e-12       9.692706639634e-13      -5.889143985926e-15 
  122       4.685823741968e-10       1.555251088544e-13      -5.250329046313e-12       8.226861980982e-15       5.910500169750e-12       9.524491920801e-13      -5.814785679007e-15 
  123       4.729139155925e-10       1.565029435090e-13      -5.315667643182e-12       8.105144588460e-15       5.779555656682e-12       9.359814188530e-13      -5.740327119398e-15 
  124       4.772635797249e-10       1.574178868373e-13      -5.379440428720e-12       7.982404504123e-15       5.651962248672e-12       9.198644509186e-13      -5.665870402835e-15 
  125       4.816306981895e-10       1.582690318739e-13      -5.441583037860e-12       7.858761228917e-15       5.527733459977e-12       9.041019637982e-13      -5.591463874420e-15 
  126       4.860144940708e-10       1.590555286773e-13      -5.502031204191e-12       7.734333913744e-15       5.406866243610e-12       8.886957328638e-13      -5.517152219787e-15 
  127       4.904140787967e-10       1.597765859599e-13      -5.560720786361e-12       7.609241256897e-15       5.289340509547e-12       8.736455761715e-13      -5.442976319564e-15 
  128       4.948284489929e-10       1.604314727189e-13      -5.617587794484e-12       7.483601401485e-15       5.175118642946e-12       8.589492972953e-13      -5.368973103820e-15 
  129       4.992564833374e-10       1.610195198673e-13      -5.672568416535e-12       7.357531832873e-15       5.064145022356e-12       8.446026281608e-13      -5.295175406523e-15 
  130       5.036969394148e-10       1.615401218644e-13      -5.725599044760e-12       7.231149276111e-15       4.956345537930e-12       8.305991718784e-13      -5.221611819992e-15 
  131       5.081484505707e-10       1.619927383465e-13      -5.776616302070e-12       7.104569593365e-15       4.851627109641e-12       8.169303455777e-13      -5.148306549350e-15 
  132       5.126095227663e-10       1.623768957580e-13      -5.825557068450e-12       6.977907681351e-15       4.749877205493e-12       8.035853232403e-13      -5.075279266982e-15 
  133       5.170785314326e-10       1.626921889815e-13      -5.872358507358e-12       6.851277368766e-15       4.650963359735e-12       7.905509785343e-13      -5.002544966985e-15 
  134       5.215537183249e-10       1.629382829692e-13      -5.916958092128e-12       6.724791313722e-15       4.554732691073e-12       7.778118276472e-13      -4.930113819621e-15 
  135       5.260331883773e-10       1.631149143732e-13      -5.959293632373e-12       6.598560901174e-15       4.461011420884e-12       7.653499721200e-13      -4.857991025776e-15 
  136       5.305149065568e-10       1.632218931764e-13      -5.999303300383e-12       6.472696140357e-15       4.369604391428e-12       7.531450416806e-13      -4.786176671410e-15 
  137       5.349969227034e-10       1.632591256752e-13      -6.036926439395e-12       6.347304152515e-15       4.280336479059e-12       7.411789112086e-13      -4.714675893171e-15 
  138       5.394780789658e-10       1.632266826594e-13      -6.072106026874e-12       6.222484674596e-15       4.193182690273e-12       7.294505235233e-13      -4.643530870558e-15 
  139       5.439573699468e-10       1.631247414125e-13      -6.104786517377e-12       6.098333893640e-15       4.108150677073e-12       7.179624991967e-13      -4.572791883731e-15 
  140       5.484337196040e-10       1.629535667421e-13      -6.134913114632e-12       5.974945704263e-15       4.025239836021e-12       7.067164734333e-13      -4.502507220038e-15 
  141       5.529059795512e-10       1.627135127469e-13      -6.162431802903e-12       5.852411597130e-15       3.944441092363e-12       6.957130692069e-13      -4.432723093910e-15 
  142       5.573729273598e-10       1.624050245820e-13      -6.187289378361e-12       5.730820547450e-15       3.865736684160e-12       6.849518703962e-13      -4.363483566767e-15 
  143       5.618332648605e-10       1.620286402263e-13      -6.209433480441e-12       5.610258903453e-15       3.789099946412e-12       6.744313949206e-13      -4.294830466918e-15 
  144       5.662856164443e-10       1.615849922476e-13      -6.228812623211e-12       5.490810274878e-15       3.714495095196e-12       6.641490678766e-13      -4.226803309458e-15 
  145       5.707285273647e-10       1.610748095698e-13      -6.245376226738e-12       5.372555421456e-15       3.641877011785e-12       6.541011946735e-13      -4.159439216174e-15 
  146       5.751604620384e-10       1.604989192387e-13      -6.259074648448e-12       5.255572141396e-15       3.571191026782e-12       6.442829341691e-13      -4.092772835443e-15 
  147       5.795798023473e-10       1.598582481882e-13      -6.269859214496e-12       5.139935159869e-15       3.502372704246e-12       6.346882718064e-13      -4.026836262133e-15 
  148       5.839848459400e-10       1.591538250069e-13      -6.277682251128e-12       5.025716017492e-15       3.435347625823e-12       6.253099927487e-13      -3.961658957503e-15 
  149       5.883738045328e-10       1.583867817040e-13      -6.282497116048e-12       4.912982958813e-15       3.370031174872e-12       6.161396550165e-13      -3.897267669105e-15 
  150       5.927448022118e-10       1.575583554758e-13      -6.284258229778e-12       4.801800820795e-15       3.306328320598e-12       6.071675626224e-13      -3.833686350686e-15 
  151       5.970958737339e-10       1.566698904718e-13      -6.282921107030e-12       4.692230921301e-15       3.244133402175e-12       5.983827387081e-13      -3.770936082087e-15 
  152       6.014249628283e-10       1.557228395613e-13      -6.278442388064e-12       4.584330947579e-15       3.183329912877e-12       5.897728986796e-13      -3.709034989144e-15 
  153       6.057301069379e-10       1.547187423823e-13      -6.270780498005e-12       4.478156374571e-15       3.123814588400e-12       5.813270082751e-13      -3.647992229955e-15 
  154       6.100100143350e-10       1.536591534783e-13      -6.259897627709e-12       4.373765102857e-15       3.065572645170e-12       5.730432818146e-13      -3.587789493377e-15 
  155       6.142635376520e-10       1.525457108192e-13      -6.245757997651e-12       4.271213041139e-15       3.008609155432e-12       5.649218795253e-13      -3.528397620327e-15 
  156       6.184894915198e-10       1.513801605500e-13      -6.228327280795e-12       4.170552512293e-15       2.952925280181e-12       5.569623758325e-13      -3.469782273482e-15 
  157       6.226866518190e-10       1.501643586361e-13      -6.207572637161e-12       4.071832149647e-15       2.898518177073e-12       5.491637456608e-13      -3.411903826961e-15 
  158       6.268537549303e-10       1.489002725088e-13      -6.183462748381e-12       3.975096793256e-15       2.845380908328e-12       5.415243507347e-13      -3.354717256000e-15 
  159       6.309894969863e-10       1.475899827109e-13      -6.155967852271e-12       3.880387386178e-15       2.793502348647e-12       5.340419258797e-13      -3.298172026642e-15 
  160       6.350925331217e-10       1.462356845418e-13      -6.125059777387e-12       3.787740870752e-15       2.742867093113e-12       5.267135653228e-13      -3.242211985412e-15 
  161       6.391614767251e-10       1.448396897033e-13      -6.090711977590e-12       3.697190084869e-15       2.693455365105e-12       5.195357089939e-13      -3.186775248999e-15 
  162       6.431948986893e-10       1.434044279450e-13      -6.052899566610e-12       3.608763658254e-15       2.645242924203e-12       5.125041288264e-13      -3.131794093938e-15 
  163       6.471913266627e-10       1.419324487099e-13      -6.011599352607e-12       3.522485908736e-15       2.598200974096e-12       5.056139150581e-13      -3.077194846293e-15 
  164       6.511492443004e-10       1.404264227795e-13      -5.966789872736e-12       3.438376738528e-15       2.552296070495e-12       4.988594625320e-13      -3.022897771334e-15 
  165       6.550670905148e-10       1.388891439195e-13      -5.918451427708e-12       3.356451530500e-15       2.507490029037e-12       4.922344569975e-13      -2.968816963221e-15 
  166       6.589432587270e-10       1.373235305256e-13      -5.866566116357e-12       3.276721044457e-15       2.463739833198e-12       4.857318614109e-13      -2.914860234685e-15 
  167       6.627760961175e-10       1.357326272682e-13      -5.811117870194e-12       3.199191313415e-15       2.420997542197e-12       4.793439022366e-13      -2.860929006707e-15 
  168       6.665639028773e-10       1.341196067386e-13      -5.752092487982e-12       3.123863539873e-15       2.379210198906e-12       4.730620557476e-13      -2.806918198203e-15 
  169       6.703049314592e-10       1.324877710942e-13      -5.689477670288e-12       3.050733992095e-15       2.338319737761e-12       4.668770343270e-13      -2.752716115701e-15 
  170       6.739973858283e-10       1.308405537039e-13      -5.623263054053e-12       2.979793900380e-15       2.298262892668e-12       4.607787727681e-13      -2.698204343025e-15 
  171       6.776395640568e-10       1.291814155817e-13      -5.553440103599e-12       2.911035193001e-15       2.258983997014e-12       4.547585990243e-13      -2.643285823672e-15 
  172       6.812303010176e-10       1.275135215532e-13      -5.480001701095e-12       2.844468457863e-15       2.220474774159e-12       4.488159782466e-13      -2.587971966504e-15 
  173       6.847685613396e-10       1.258400401147e-13      -5.402942588018e-12       2.780106286719e-15       2.182737703697e-12       4.429523074386e-13      -2.532302625438e-15 
