# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       1.741329758710e+11       2.485565888007e-20       2.654058334883e-06       6.561008504079e+16       1.407971273275e+04       8.085609668273e-08       2.451742277577e+15       1.532321148923e-06       2.529898863866e+33       1.314970694840e+25       7.056214715341e+25       2.582810073133e+31       3.333333268120e-01       1.748956210750e+33       4.304683259059e+33       4.304683259059e+33       1.434894391614e+33      -2.162566684028e+39       7.719665940261e-05       1.459192530078e-01 
       1.739926943002e+11       2.489575477585e-20       2.656197466422e-06       6.550441661852e+16       1.407971273275e+04       8.092128689251e-08       2.449767153359e+15       1.533556582498e-06       2.521756361144e+33       1.311795232166e+25       7.039174984691e+25       2.574497275244e+31       3.333333268067e-01       1.743327179127e+33       4.290828596533e+33       4.290828596533e+33       1.430276170840e+33      -2.153869886204e+39       7.720573772697e-05       1.459020949491e-01 
       1.738525257404e+11       2.493591535232e-20       2.658340235939e-06       6.539891838070e+16       1.407971273275e+04       8.098652966188e-08       2.447793620302e+15       1.534793012141e-06       2.513640065141e+33       1.308627437771e+25       7.022176402509e+25       2.566211232180e+31       3.333333268015e-01       1.737716264594e+33       4.277018525365e+33       4.277018525365e+33       1.425672813851e+33      -2.145208062697e+39       7.721481605133e-05       1.458849409250e-01 
       1.737124701004e+11       2.497614071381e-20       2.660483005457e-06       6.529359005322e+16       1.407971273275e+04       8.105182503322e-08       2.445821677124e+15       1.536030438655e-06       2.505549891512e+33       1.305467293138e+25       7.005218869427e+25       2.557951857826e+31       3.333333267962e-01       1.732123408841e+33       4.263252902038e+33       4.263252902038e+33       1.421084272810e+33      -2.136581072857e+39       7.722389437569e-05       1.458677909341e-01 
       1.735725272893e+11       2.501643096481e-20       2.662627593963e-06       6.518843136244e+16       1.407971273275e+04       8.111717304894e-08       2.443851322543e+15       1.537268862844e-06       2.497485756181e+33       1.302314779794e+25       6.988302286316e+25       2.549719066345e+31       3.333333267909e-01       1.726548553746e+33       4.249531583496e+33       4.249531583496e+33       1.416510500030e+33      -2.127988776600e+39       7.723297270005e-05       1.458506449751e-01 
       1.734326972161e+11       2.505678621003e-20       2.664774001460e-06       6.508344203515e+16       1.407971273274e+04       8.118257375148e-08       2.441882555281e+15       1.538508285512e-06       2.489447575343e+33       1.299169879311e+25       6.971426554290e+25       2.541512772178e+31       3.333333267856e-01       1.720991641373e+33       4.235854427143e+33       4.235854427143e+33       1.411951447979e+33      -2.119431034405e+39       7.724205102441e-05       1.458335030464e-01 
       1.732929797900e+11       2.509720655428e-20       2.666922227945e-06       6.497862179859e+16       1.407971273274e+04       8.124802718332e-08       2.439915374058e+15       1.539748707464e-06       2.481435265464e+33       1.296032573304e+25       6.954591574698e+25       2.533332890042e+31       3.333333267804e-01       1.715452613973e+33       4.222221290844e+33       4.222221290844e+33       1.407407069280e+33      -2.110907707312e+39       7.725112934877e-05       1.458163651466e-01 
       1.731533749204e+11       2.513769210260e-20       2.669074092410e-06       6.487397038041e+16       1.407971273274e+04       8.131353338698e-08       2.437949777597e+15       1.540990129506e-06       2.473448743278e+33       1.292902843435e+25       6.937797249130e+25       2.525179334930e+31       3.333333267751e-01       1.709931413984e+33       4.208632032918e+33       4.208632032918e+33       1.402877316705e+33      -2.102418656921e+39       7.726020767314e-05       1.457992312744e-01 
       1.730138825165e+11       2.517824296017e-20       2.671225956874e-06       6.476948750873e+16       1.407971273274e+04       8.137909240500e-08       2.435985764621e+15       1.542232552445e-06       2.465487925787e+33       1.289780671407e+25       6.921043479411e+25       2.517052022105e+31       3.333333267698e-01       1.704427984028e+33       4.195086512144e+33       4.195086512144e+33       1.398362143180e+33      -2.093963745387e+39       7.726928599750e-05       1.457821014283e-01 
       1.728745024877e+11       2.521885923233e-20       2.673379640328e-06       6.466517291211e+16       1.407971273273e+04       8.144470427996e-08       2.434023333855e+15       1.543475977087e-06       2.457552730260e+33       1.286666038969e+25       6.904330167606e+25       2.508950867105e+31       3.333333267645e-01       1.698942266911e+33       4.181584587753e+33       4.181584587753e+33       1.393861501783e+33      -2.085542835420e+39       7.727836432187e-05       1.457649756070e-01 
       1.727352347434e+11       2.525954102461e-20       2.675533323782e-06       6.456102631951e+16       1.407971273273e+04       8.151036905449e-08       2.432062484023e+15       1.544720404239e-06       2.449643074233e+33       1.283558927915e+25       6.887657216014e+25       2.500875785759e+31       3.333333267592e-01       1.693474205626e+33       4.168126119429e+33       4.168126119429e+33       1.389375345741e+33      -2.077155790282e+39       7.728744264624e-05       1.457478538089e-01 
       1.725960791933e+11       2.530028844272e-20       2.677690645214e-06       6.445704746037e+16       1.407971273273e+04       8.157608677122e-08       2.430103213852e+15       1.545965834711e-06       2.441758875507e+33       1.280459320082e+25       6.871024527171e+25       2.492826694139e+31       3.333333267539e-01       1.688023743346e+33       4.154710967309e+33       4.154710967309e+33       1.384903628434e+33      -2.068802473785e+39       7.729652097061e-05       1.457307360326e-01 
       1.724570357470e+11       2.534110159250e-20       2.679849785636e-06       6.435323606454e+16       1.407971273273e+04       8.164185747285e-08       2.428145522070e+15       1.547212269310e-06       2.433900052146e+33       1.277367197350e+25       6.854432003849e+25       2.484803508593e+31       3.333333267486e-01       1.682590823429e+33       4.141338991979e+33       4.141338991979e+33       1.380446303390e+33      -2.060482750290e+39       7.730559929499e-05       1.457136222768e-01 
       1.723181043141e+11       2.538198058000e-20       2.682010745048e-06       6.424959186232e+16       1.407971273273e+04       8.170768120209e-08       2.426189407404e+15       1.548459708848e-06       2.426066522481e+33       1.274282541645e+25       6.837879549054e+25       2.476806145743e+31       3.333333267433e-01       1.677175389415e+33       4.128010054474e+33       4.128010054474e+33       1.376003324288e+33      -2.052196484701e+39       7.731467761936e-05       1.456965125400e-01 
       1.721792848044e+11       2.542292551142e-20       2.684173523448e-06       6.414611458442e+16       1.407971273272e+04       8.177355800170e-08       2.424234868586e+15       1.549708154133e-06       2.418258205102e+33       1.271205334933e+25       6.821367066026e+25       2.468834522478e+31       3.333333267380e-01       1.671777385024e+33       4.114724016277e+33       4.114724016277e+33       1.371574644954e+33      -2.043943542466e+39       7.732375594373e-05       1.456794068209e-01 
