# logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio
3.68906494e+00 1.08352178e+00 7.26203532e+01 2.79782185e-02 1.19614045e-01 9.04869007e-01 -5.59613615e-01 -9.39633712e-01 2.87626235e-01
2.01251580e+00 1.10785982e+00 8.06830009e+01 2.99376760e-02 1.61890481e-01 2.44566638e-01 -9.13269138e-01 -7.27257526e-02 7.21077263e-01
2.36898841e+00 1.12852688e+00 7.50832471e+01 2.39965532e-02 1.48918278e-01 2.58932710e-01 -8.15281294e-01 -4.28974425e-01 2.62930539e-01
2.73705190e+00 9.54734871e-01 8.08118056e+01 3.14790794e-02 2.06238492e-01 1.04566286e-01 -3.69065128e-01 -1.98997666e+00 7.34783915e-01
3.72011969e+00 1.17133843e+00 7.63678781e+01 2.92007224e-02 1.62191829e-01 6.98473178e-01 -4.76334847e-01 -1.79891508e+00 4.32862804e-01
3.67086707e+00 1.08604946e+00 6.06367001e+01 1.26959269e-02 7.35127622e-02 1.20454049e+00 -5.45841605e-01 -1.36784941e+00 1.98188236e-01
3.22431801e+00 9.48338122e-01 5.71047344e+01 8.06612538e-03 7.42104403e-02 1.02951053e+00 -5.48988846e-01 -1.45839886e+00 1.96756704e-01
1.84027230e+00 9.34996922e-01 6.03621149e+01 1.84871211e-02 3.56368286e-02 9.56474283e-01 -8.16985197e-01 5.00425333e-01 4.80584395e-01
2.87357924e+00 1.14432334e+00 7.59070643e+01 2.82938355e-02 1.16122318e-01 1.50423405e+00 -7.40868425e-01 -9.85210818e-01 7.34341805e-01
3.02380825e+00 1.19343619e+00 7.73255885e+01 2.99826233e-02 1.26056941e-01 1.01389578e+00 -7.16380404e-01 -9.12640210e-01 6.36011750e-01
2.87225646e+00 1.03105388e+00 7.12355972e+01 2.35998994e-02 1.49269677e-01 3.13062444e-01 -3.91180269e-01 -1.72518121e+00 5.73762518e-01
1.85748848e+00 1.17167708e+00 8.14676405e+01 2.86497303e-02 1.71425792e-01 1.31062291e-01 -9.31568987e-01 7.86105428e-03 4.66813034e-01
2.23101596e+00 9.55583726e-01 6.82974222e+01 2.61235911e-02 7.09125385e-02 1.86274664e+00 -4.95386561e-01 -1.13622460e+00 3.35366346e-01
1.73160766e+00 1.04648921e+00 7.21321156e+01 2.38681143e-02 1.51434316e-01 4.74849866e-01 -4.66788044e-01 -1.59382391e+00 5.81059465e-02
2.60491459e+00 9.36899013e-01 7.63293471e+01 2.98565946e-02 1.60770234e-01 6.27505994e-01 -4.87657814e-01 -1.52703297e+00 7.39482037e-02
2.26911293e+00 1.06397068e+00 6.93843181e+01 2.14101490e-02 7.15274314e-02 1.86312534e+00 -8.36056931e-01 -4.58354952e-01 3.02205051e-01
2.18493668e+00 9.20300602e-01 6.96075391e+01 2.15131274e-02 8.39801100e-02 1.57514687e+00 -7.36995390e-01 -7.94329319e-01 5.04363616e-01
2.06126960e+00 1.10288459e+00 6.40170006e+01 1.74700055e-02 6.43148172e-02 1.49477542e+00 -7.10714980e-01 -6.47225830e-01 1.03881077e-01
2.99238584e+00 8.95997690e-01 7.54326973e+01 2.85075235e-02 7.86488829e-02 1.55544272e+00 -1.09289972e+00 6.03576306e-01 1.76013775e-01
3.59456820e+00 9.92187190e-01 6.09392685e+01 1.68324260e-02 2.08841179e-02 1.58791826e+00 -9.82754622e-01 7.93083456e-01 1.89598301e-01
2.40730104e+00 1.03885413e+00 7.59245491e+01 3.14158160e-02 1.64029388e-01 7.55621113e-01 -3.44403124e-01 -1.82630866e+00 4.34044344e-01
2.53486351e+00 9.06793104e-01 7.25282646e+01 2.34833362e-02 8.68000839e-02 1.50985666e+00 -7.86807347e-01 -8.74749748e-01 1.18121879e-01
3.65812434e+00 9.63135085e-01 6.22570613e+01 1.06096391e-02 8.07254708e-02 1.19502041e+00 -7.40304963e-01 -1.27870575e+00 1.97365986e-01
3.04928860e+00 8.87937941e-01 6.85903330e+01 2.02300904e-02 1.14628163e-01 5.98405332e-01 -6.73293985e-01 -7.89124550e-01 1.11250520e-01
3.05572809e+00 1.18165917e+00 5.75234939e+01 1.11416106e-02 1.62473132e-02 1.72871104e+00 -9.67668929e-01 4.92841874e-01 1.22972540e-01
1.61514179e+00 1.15847194e+00 6.78256161e+01 1.86449186e-02 1.38990519e-01 1.77777026e-01 -4.13553416e-01 -1.62079288e+00 1.76282323e-01
2.82983377e+00 1.03185633e+00 7.09055515e+01 2.28144401e-02 1.50126193e-01 4.47102346e-01 -3.53770665e-01 -1.94601141e+00 3.76446686e-01
2.71167945e+00 1.14714318e+00 6.85124571e+01 2.00911829e-02 9.93482294e-02 1.19044491e+00 -5.56592993e-01 -1.59128483e+00 3.38565008e-01
2.65515702e+00 9.79349582e-01 6.13033263e+01 1.20023558e-02 9.52954702e-02 8.34851988e-01 -4.78993332e-01 -1.82442346e+00 2.87998972e-01
2.50558644e+00 8.85077850e-01 6.91226913e+01 2.45668027e-02 7.95651498e-02 1.84749560e+00 -5.83557523e-01 -1.02236285e+00 8.91266120e-02
2.82128091e+00 1.17065514e+00 7.11685941e+01 2.38987396e-02 1.22526474e-01 9.43042750e-01 -5.87977307e-01 -1.21896843e+00 2.08806783e-01
2.25214024e+00 8.75362300e-01 7.06564289e+01 2.32262749e-02 1.13014865e-01 9.54711653e-01 -5.97871923e-01 -1.24988501e+00 4.90189038e-01
2.92050111e+00 1.11294851e+00 7.25309724e+01 2.26180470e-02 1.03793285e-01 1.59709324e+00 -6.78721911e-01 -1.42596659e+00 5.51419869e-01
3.80243380e+00 1.06546067e+00 7.68410669e+01 2.99597630e-02 1.67063101e-01 5.61509538e-01 -3.93901574e-01 -1.95029442e+00 7.20808778e-01
2.58493291e+00 8.90193348e-01 7.24068186e+01 2.80036919e-02 1.11766738e-01 1.46006807e+00 -4.07523038e-01 -1.83137799e+00 6.30715391e-01
3.88043067e+00 8.83513440e-01 7.08806688e+01 2.74222387e-02 1.01162084e-01 1.02032532e+00 -5.79246616e-01 -8.51931273e-01 7.21954767e-01
3.50830360e+00 1.14883682e+00 6.60249405e+01 1.68030907e-02 1.15718555e-01 4.51256796e-01 -4.75942845e-01 -1.54263494e+00 9.81492822e-02
2.09612709e+00 8.80851318e-01 5.79020899e+01 1.31781910e-02 6.61587437e-02 1.30145350e+00 -3.59933073e-01 -1.46192190e+00 2.98886039e-01
3.72048044e+00 1.00662393e+00 7.24862657e+01 2.44860887e-02 1.30048173e-01 9.54942893e-01 -4.97053922e-01 -1.88380519e+00 5.88841070e-01
1.97093149e+00 9.27492772e-01 6.57172017e+01 2.03119503e-02 8.66994542e-02 1.57424266e+00 -3.95154630e-01 -1.70499435e+00 6.91870901e-02
3.34565759e+00 9.81446987e-01 7.54853201e+01 2.56885095e-02 1.10011199e-01 1.68174688e+00 -7.44108019e-01 -1.34255321e+00 1.87510600e-01
3.22610531e+00 9.42806774e-01 7.70794799e+01 2.83808729e-02 1.20015733e-01 1.24467109e+00 -7.68111804e-01 -7.40972634e-01 7.56752344e-02
1.90097265e+00 1.09252735e+00 6.66340807e+01 2.22370680e-02 7.89314613e-02 1.05257438e+00 -7.09814619e-01 -2.93332398e-01 4.93747747e-01
2.68475543e+00 1.19956380e+00 7.54182534e+01 3.14565737e-02 1.41030972e-01 8.25872558e-01 -5.68401878e-01 -9.48426013e-01 5.13776284e-01
2.55081110e+00 1.16537212e+00 7.55333334e+01 2.84288058e-02 1.10887894e-01 1.75249532e+00 -6.05200770e-01 -1.31642305e+00 7.52998014e-02
3.76879779e+00 9.77344100e-01 7.46262286e+01 3.07407621e-02 1.13810710e-01 1.56455035e+00 -4.37055641e-01 -1.86115626e+00 2.57751999e-01
3.00273304e+00 9.03600039e-01 7.96930901e+01 3.22471269e-02 1.68427639e-01 6.74265336e-01 -5.06059155e-01 -1.75207172e+00 7.26827157e-01
2.80063417e+00 9.84503627e-01 5.59216365e+01 9.09498643e-03 3.01341826e-02 1.67586809e+00 -7.74748612e-01 -2.85630853e-01 1.83240052e-01
1.83201122e+00 1.09123147e+00 5.97061948e+01 8.36343562e-03 7.63524482e-02 8.28411917e-01 -8.81332240e-01 -4.06696613e-01 1.64514693e-01
2.01009973e+00 8.12755218e-01 7.35911076e+01 2.89572032e-02 1.26625967e-01 1.24825208e+00 -3.92556233e-01 -1.91370783e+00 4.66805822e-01
2.70527404e+00 8.39263333e-01 6.92506759e+01 1.49021952e-02 1.10717876e-01 2.08610523e-01 -1.10315547e+00 5.46925002e-01 1.57827696e-01
2.90993567e+00 8.48143499e-01 6.28870805e+01 1.37992213e-02 9.41692391e-02 1.13860972e+00 -5.02702106e-01 -1.69085713e+00 3.71093509e-01
2.36026204e+00 9.84943431e-01 7.79224692e+01 2.68173372e-02 1.62489182e-01 2.88471152e-01 -7.93562335e-01 -5.40364489e-01 3.28619966e-01
2.12183683e+00 1.00913161e+00 5.97803205e+01 8.25174737e-03 1.08728227e-01 1.42039712e-01 -5.90789164e-01 -1.12525880e+00 2.53385924e-01
2.84911103e+00 1.16534719e+00 6.33712027e+01 1.19686820e-02 8.66673017e-02 1.17754241e+00 -7.61963693e-01 -9.42175945e-01 1.74958380e-01
2.72545895e+00 1.16108993e+00 7.61991425e+01 2.84473452e-02 1.72901413e-01 3.36165510e-01 -4.08302789e-01 -1.86268478e+00 1.05640534e-01
1.89321394e+00 9.99776780e-01 7.16448229e+01 2.65040193e-02 9.09842715e-02 1.56328546e+00 -6.88996123e-01 -6.99542531e-01 5.87607752e-02
2.55761663e+00 9.54801589e-01 7.66260669e+01 2.93087907e-02 1.52574199e-01 6.40513173e-01 -5.93099057e-01 -1.27079780e+00 7.13050727e-01
3.54676483e+00 9.86818208e-01 7.49211610e+01 2.93555731e-02 1.08522955e-01 1.26715781e+00 -7.83441736e-01 -4.37193516e-01 9.49205054e-02
3.72200096e+00 1.13938115e+00 6.26508170e+01 1.71435967e-02 3.65288536e-02 1.98427680e+00 -8.19363582e-01 -7.45499726e-02 5.00860156e-02
3.73091052e+00 1.07363447e+00 7.49222618e+01 2.25457362e-02 1.53761917e-01 5.42334754e-01 -6.85741247e-01 -1.20311067e+00 2.44351100e-01
3.00519485e+00 1.04959579e+00 5.92433233e+01 9.95210640e-03 9.34091743e-02 5.94653943e-01 -4.31336937e-01 -1.81818622e+00 1.88439806e-01
3.60357275e+00 1.01235935e+00 6.49072340e+01 2.08545034e-02 2.48463227e-02 1.61990523e+00 -1.04512201e+00 9.00974977e-01 4.22275159e-01
2.99825626e+00 8.18323700e-01 7.14255139e+01 2.53474736e-02 9.67487190e-02 1.28308582e+00 -6.58254223e-01 -8.15767574e-01 2.99543608e-01
3.67417016e+00 8.68577890e-01 6.95028222e+01 2.16518673e-02 1.27563760e-01 9.39163878e-01 -4.51129358e-01 -1.89082213e+00 4.45010387e-01
1.68331110e+00 9.37277718e-01 8.38349155e+01 2.70354740e-02 1.44911157e-01 4.47350979e-01 -1.31989597e+00 8.00533376e-01 4.14924653e-01
2.32411266e+00 1.01264800e+00 7.23745196e+01 1.78983107e-02 1.02995383e-01 5.68038654e-01 -1.22503718e+00 7.93994636e-01 3.22815613e-01
2.27190043e+00 1.13960250e+00 6.96606585e+01 2.65343963e-02 8.87875475e-02 1.98047535e+00 -3.45789141e-01 -1.87955720e+00 2.25482603e-01
2.99525949e+00 8.81614955e-01 6.54871903e+01 1.59652154e-02 5.01136434e-02 1.09936460e+00 -1.15211260e+00 1.12046004e+00 5.53375360e-01
3.43021786e+00 8.10535638e-01 6.72581503e+01 1.90520389e-02 6.75332357e-02 1.91754991e+00 -7.43036238e-01 -8.86180002e-01 1.20814983e-01
2.26911293e+00 1.06397068e+00 6.93843181e+01 2.14101490e-02 7.15274314e-02 1.86312534e+00 -8.36056931e-01 -4.58354952e-01 3.02205051e-01
3.81247273e+00 1.03838047e+00 6.64764761e+01 2.21409721e-02 7.65630745e-02 1.71525226e+00 -4.46490660e-01 -1.52562871e+00 3.51000706e-01
2.96345390e+00 1.19583858e+00 8.13738590e+01 3.08702739e-02 1.73965114e-01 6.97386852e-01 -6.35454387e-01 -1.54160536e+00 6.67473565e-01
3.28193281e+00 8.65339249e-01 6.56702082e+01 1.80303240e-02 8.36303445e-02 1.57348750e+00 -5.52693277e-01 -1.58344107e+00 4.41535525e-01
3.65635098e+00 8.16284017e-01 8.43577805e+01 2.98470544e-02 2.06320762e-01 2.64254163e-02 -8.53331153e-01 -6.43419760e-01 7.53502353e-02
2.84397254e+00 8.94289213e-01 7.52226887e+01 3.02175825e-02 1.37762707e-01 1.02897803e+00 -4.08738910e-01 -1.82184697e+00 5.29256132e-01
2.02521738e+00 1.10888188e+00 7.55817457e+01 2.99604561e-02 1.34410297e-01 7.50717604e-01 -5.47748280e-01 -1.20436854e+00 4.53570579e-01
2.66912903e+00 8.27037848e-01 6.88926589e+01 1.68115905e-02 1.33820303e-01 3.88300833e-01 -5.76127683e-01 -1.53794410e+00 1.00325280e-02
3.86301385e+00 1.09240853e+00 7.21514077e+01 2.55826193e-02 1.18904951e-01 1.41385317e+00 -5.35110512e-01 -1.40031366e+00 6.69463573e-02
3.49768514e+00 9.56012372e-01 6.30311133e+01 1.40386355e-02 1.00281680e-01 8.35990796e-01 -5.34641168e-01 -1.45478219e+00 2.96319386e-01
1.95157760e+00 9.78010767e-01 7.33937847e+01 1.97895156e-02 1.32510607e-01 3.87405365e-01 -1.01223730e+00 1.17280027e-01 5.32464265e-01
2.21094830e+00 8.69053948e-01 6.59419051e+01 1.68854533e-02 9.22612710e-02 1.49226200e+00 -5.32629441e-01 -1.70572598e+00 1.15967705e-01
2.73116810e+00 1.09606439e+00 6.09699066e+01 1.40954186e-02 7.15253240e-02 1.54217966e+00 -5.09139319e-01 -1.43980036e+00 1.67131809e-01
3.43735688e+00 8.41371374e-01 7.82539748e+01 3.04683250e-02 1.55783111e-01 4.50069968e-01 -6.21243615e-01 -1.06516171e+00 7.12995655e-01
2.31417027e+00 9.35886705e-01 6.87037525e+01 1.91762941e-02 1.00004071e-01 7.51285163e-01 -7.56191530e-01 -6.21020543e-01 1.86180585e-01
2.92324108e+00 1.11124796e+00 7.33809219e+01 2.62020567e-02 1.09422739e-01 7.71351670e-01 -8.70078311e-01 7.10392164e-02 5.94921396e-01
3.35882951e+00 1.11234819e+00 7.74773774e+01 3.10779559e-02 1.28218275e-01 1.82604111e+00 -4.47399386e-01 -1.96828363e+00 8.89435488e-02
2.04801275e+00 1.13802243e+00 6.56314469e+01 1.88605947e-02 2.43830994e-02 1.77308572e+00 -1.13742382e+00 1.01453301e+00 1.09366967e-01
1.89525173e+00 1.06806725e+00 6.21868523e+01 1.51637476e-02 9.55663481e-02 8.27309252e-01 -3.67566270e-01 -1.84297827e+00 3.13306252e-01
2.85953223e+00 8.97307006e-01 7.04347251e+01 2.76605154e-02 7.32700473e-02 1.83837052e+00 -6.60976615e-01 -6.66039679e-01 4.00695153e-01
2.81374758e+00 1.08316767e+00 7.44089529e+01 2.66644118e-02 1.35920018e-01 9.34873414e-01 -4.83668687e-01 -1.91845875e+00 6.58835247e-01
2.35464995e+00 1.10952698e+00 5.86285730e+01 1.21904105e-02 3.20291188e-02 1.68055712e+00 -8.75886555e-01 1.50274515e-01 1.84740356e-01
2.48875792e+00 8.50160768e-01 7.42632900e+01 2.59244844e-02 1.13152599e-01 8.80477252e-01 -8.20495278e-01 -3.38904429e-01 4.72888896e-01
3.48163226e+00 1.07078756e+00 6.79783696e+01 1.86361432e-02 9.35036840e-02 8.74233838e-01 -8.72180397e-01 -1.69257655e-01 5.08633204e-01
2.62491041e+00 8.13941577e-01 6.65547281e+01 1.79150619e-02 1.34622228e-01 1.95284413e-01 -3.45514868e-01 -1.98068708e+00 3.43577016e-01
2.10758128e+00 1.06032050e+00 7.34833181e+01 2.53642148e-02 1.40168748e-01 7.29627493e-01 -5.19525262e-01 -1.65976840e+00 4.58729884e-01
3.90717326e+00 8.38504147e-01 7.67605751e+01 2.93314526e-02 1.44962109e-01 8.53020116e-01 -5.12865618e-01 -1.62911598e+00 6.85403839e-01
2.70398573e+00 8.66488469e-01 6.74076855e+01 2.21343554e-02 7.73574181e-02 1.75024429e+00 -6.10895710e-01 -9.19019700e-01 2.48862012e-01
2.17879642e+00 1.00908447e+00 7.28771546e+01 2.43094052e-02 1.29539706e-01 8.16963450e-01 -5.74862876e-01 -1.40074634e+00 3.05239530e-01
2.90240328e+00 1.07812607e+00 7.79513073e+01 2.86670780e-02 1.63970812e-01 2.50633847e-01 -5.67536810e-01 -1.38632568e+00 3.33697757e-01
2.82465340e+00 1.14779367e+00 7.68355758e+01 3.02997395e-02 1.07137294e-01 1.37051382e+00 -8.07475645e-01 -5.26323605e-01 6.74376055e-01
2.85943835e+00 1.18303189e+00 6.52643306e+01 1.78768654e-02 8.20131630e-02 1.75687516e+00 -4.85190817e-01 -1.83186705e+00 1.62761005e-01
3.42570296e+00 1.07940732e+00 8.21166612e+01 3.19237174e-02 1.43911055e-01 1.33875681e+00 -7.88893425e-01 -9.56680471e-01 1.46763085e-01
2.97498217e+00 9.34770287e-01 7.41807958e+01 2.78013519e-02 9.40823477e-02 1.84837704e+00 -7.28516795e-01 -8.17186370e-01 4.06084514e-01
2.82702234e+00 1.03453587e+00 7.08668101e+01 1.91294441e-02 8.45357742e-02 1.82331725e+00 -9.39459490e-01 -6.12596175e-01 6.74789557e-02
2.40730104e+00 1.03885413e+00 7.59245491e+01 3.14158160e-02 1.64029388e-01 7.55621113e-01 -3.44403124e-01 -1.82630866e+00 4.34044344e-01
2.02355217e+00 9.61968230e-01 7.69441828e+01 2.89436978e-02 1.60275070e-01 7.94460684e-01 -4.44211735e-01 -1.99875163e+00 5.67824754e-01
3.11350721e+00 1.11668006e+00 8.03139598e+01 3.21159922e-02 1.40657086e-01 1.03562074e+00 -7.89432338e-01 -7.29677619e-01 2.35896048e-01
3.76780674e+00 9.53130801e-01 7.53400862e+01 2.66196587e-02 9.79403247e-02 1.02967828e+00 -9.93347313e-01 2.33359140e-01 6.75729574e-01
2.29190561e+00 1.02673109e+00 7.82471885e+01 2.66530825e-02 1.64869354e-01 4.43381026e-01 -7.67002999e-01 -8.24241913e-01 3.20870380e-01
2.26556077e+00 1.19347301e+00 7.72376732e+01 2.90592570e-02 1.41522414e-01 9.96396522e-01 -5.22923137e-01 -1.86962322e+00 5.89785230e-01
2.31903358e+00 8.26073949e-01 6.82423153e+01 1.74631828e-02 5.96778928e-02 1.95489120e+00 -9.60567048e-01 -2.97603295e-01 8.28123917e-02
2.76584354e+00 8.07736359e-01 7.27851499e+01 2.96282878e-02 1.16903661e-01 1.69830432e+00 -3.10512977e-01 -1.98575286e+00 4.13977392e-01
3.49142005e+00 1.14059455e+00 7.41317884e+01 2.84608580e-02 1.43872340e-01 7.75584830e-01 -3.85359387e-01 -1.88558184e+00 7.10557562e-01
3.66366538e+00 9.48667052e-01 7.11902054e+01 2.03772743e-02 1.29304467e-01 2.71879571e-01 -8.08156075e-01 -3.50696629e-01 2.59576445e-01
1.83347094e+00 1.06305864e+00 5.99785545e+01 1.55915040e-02 6.97458857e-02 1.58876871e+00 -3.04984977e-01 -1.91478531e+00 4.51751698e-01
1.87408624e+00 1.19152349e+00 6.18687301e+01 1.29169694e-02 9.78753124e-02 7.14100519e-01 -4.34160029e-01 -1.70042368e+00 8.03020601e-02
3.10468082e+00 9.98790783e-01 7.32725618e+01 2.90086177e-02 1.08567655e-01 1.83417828e+00 -3.99790006e-01 -1.86958639e+00 2.19141331e-01
3.39462809e+00 1.07531350e+00 7.07704483e+01 2.11178674e-02 1.24968512e-01 9.49523085e-01 -5.30832013e-01 -1.77865431e+00 1.66633339e-01
2.23101596e+00 9.55583726e-01 6.82974222e+01 2.61235911e-02 7.09125385e-02 1.86274664e+00 -4.95386561e-01 -1.13622460e+00 3.35366346e-01
3.26439015e+00 9.92054172e-01 6.79934948e+01 1.94696214e-02 5.99380882e-02 1.53084611e+00 -1.00704247e+00 2.73027334e-01 1.97411141e-01
3.67531911e+00 8.43307223e-01 6.42009174e+01 1.70845143e-02 8.75733569e-02 1.06639026e+00 -4.99655675e-01 -1.44543559e+00 1.99773874e-01
2.44621390e+00 8.38541969e-01 7.19910778e+01 2.47882964e-02 6.45185178e-02 1.50467162e+00 -1.03202904e+00 4.43804166e-01 4.12953068e-01
2.96223756e+00 1.15075344e+00 6.68487587e+01 1.81116580e-02 7.74111694e-02 1.26227709e+00 -8.42600611e-01 -3.15460526e-01 2.69718396e-01
1.70451657e+00 9.17296919e-01 7.62543759e+01 2.69419834e-02 1.47757044e-01 1.24775430e-01 -7.47872974e-01 -3.80750164e-01 3.07517648e-01
2.35835887e+00 1.11194517e+00 5.59614990e+01 8.19161163e-03 3.17268009e-02 1.81007884e+00 -8.18902172e-01 -2.14590443e-01 1.60556320e-01
3.15727708e+00 8.01430949e-01 7.64866199e+01 3.15022644e-02 1.07622549e-01 6.54946604e-01 -8.84926172e-01 1.88196480e-01 5.42871493e-01
2.75571600e+00 1.11774944e+00 7.72032455e+01 2.64498158e-02 1.38105672e-01 7.19668180e-02 -1.08066708e+00 6.71674126e-01 5.29285947e-01
3.18532884e+00 1.15709422e+00 7.15790536e+01 2.98387934e-02 7.79306747e-02 1.86550822e+00 -6.95359179e-01 -4.60279862e-01 3.63015504e-01
3.26037535e+00 9.36093788e-01 7.14453434e+01 2.16645219e-02 1.25169285e-01 6.22038146e-01 -7.37201191e-01 -7.81516498e-01 5.91313938e-01
3.22215249e+00 1.06800500e+00 5.77300350e+01 8.88716129e-03 4.27500376e-02 1.78875733e+00 -6.48377235e-01 -1.41263965e+00 2.93578793e-01
3.51738380e+00 9.64072944e-01 7.60803032e+01 3.22459221e-02 1.19934544e-01 1.36894650e+00 -5.80354464e-01 -1.14155755e+00 6.10641118e-01
3.44320280e+00 1.15590644e+00 7.13670240e+01 2.51000379e-02 1.23044127e-01 8.65418218e-01 -5.28019947e-01 -1.30521169e+00 6.05433178e-01
1.69858215e+00 1.06095008e+00 7.40639540e+01 2.53598831e-02 9.30931184e-02 1.89872635e+00 -8.39924363e-01 -4.71316222e-01 5.75392075e-01
3.28992253e+00 1.03659210e+00 7.44790091e+01 3.00753117e-02 1.37096546e-01 6.41984592e-01 -5.73909607e-01 -8.51904156e-01 5.89796514e-01
1.83401083e+00 8.69532331e-01 5.75732433e+01 9.67295775e-03 5.47152361e-02 1.45832410e+00 -6.54135517e-01 -9.22567798e-01 1.51344477e-01
3.49914427e+00 9.73827441e-01 7.65890728e+01 3.21554039e-02 1.36179714e-01 1.20433628e+00 -5.44575449e-01 -1.20843073e+00 5.38815053e-01
1.99733256e+00 1.02360656e+00 6.55631020e+01 1.65938282e-02 8.53434552e-02 1.19723049e+00 -6.51792585e-01 -1.18392634e+00 2.67139098e-01
2.69286919e+00 1.07492819e+00 6.71315835e+01 2.27455395e-02 7.31436796e-02 1.38298090e+00 -7.09475460e-01 -3.16927873e-01 6.38846489e-02
2.31417027e+00 9.35886705e-01 6.87037525e+01 1.91762941e-02 1.00004071e-01 7.51285163e-01 -7.56191530e-01 -6.21020543e-01 1.86180585e-01
2.06126960e+00 1.10288459e+00 6.40170006e+01 1.74700055e-02 6.43148172e-02 1.49477542e+00 -7.10714980e-01 -6.47225830e-01 1.03881077e-01
3.85876471e+00 1.03891577e+00 6.56850093e+01 1.72829762e-02 8.12494893e-02 1.73128618e+00 -5.24936612e-01 -1.74584822e+00 1.67446263e-01
2.90249486e+00 8.09953811e-01 7.45565571e+01 2.63123175e-02 1.24174078e-01 1.25939542e+00 -6.27600491e-01 -1.37409003e+00 6.69978055e-01
1.89495787e+00 1.00875629e+00 7.88192970e+01 2.88881726e-02 1.81126771e-01 3.25609966e-01 -4.65478751e-01 -1.95030422e+00 6.65568443e-01
2.70559792e+00 1.13104337e+00 7.35956792e+01 2.92358281e-02 7.24873935e-02 1.67984537e+00 -9.08118238e-01 2.16863623e-01 4.42789617e-01
2.19966030e+00 8.78703735e-01 6.70197224e+01 1.60087796e-02 1.20278060e-01 6.00833758e-01 -6.76667592e-01 -1.18100746e+00 4.45533288e-01
2.05044141e+00 9.22201190e-01 7.31988926e+01 2.87998960e-02 1.01032213e-01 1.89704299e+00 -3.72686619e-01 -1.95401340e+00 3.92322557e-01
1.70930434e+00 1.17110244e+00 7.39706998e+01 2.98958150e-02 1.22419709e-01 1.53208163e+00 -3.84042915e-01 -1.91556943e+00 7.11624960e-01
2.03784453e+00 1.13566531e+00 7.85926231e+01 3.07292089e-02 1.65072436e-01 4.19036880e-01 -5.45613388e-01 -1.37911197e+00 6.78327443e-01
3.45634659e+00 9.09948036e-01 6.40675431e+01 1.41554557e-02 8.63978288e-02 1.00405057e+00 -7.93707394e-01 -5.50070004e-01 4.29642976e-01
1.80917980e+00 8.83348876e-01 6.25509560e+01 1.25774984e-02 7.80197990e-02 7.92599591e-01 -8.80708035e-01 -4.49972216e-02 1.05536471e-01
3.84364089e+00 1.13732870e+00 6.37714730e+01 1.80704945e-02 6.76668523e-02 1.69900748e+00 -5.38614778e-01 -1.23154922e+00 1.45376957e-01
2.21375524e+00 8.70829656e-01 6.74967828e+01 1.99183252e-02 7.21269997e-02 1.40903957e+00 -8.79754588e-01 -4.99835928e-02 3.16059422e-01
2.64716013e+00 9.89383662e-01 8.19789052e+01 3.22627745e-02 1.53026708e-01 1.50751846e+00 -6.37886829e-01 -1.68792327e+00 7.68551565e-02
3.03167482e+00 1.02633353e+00 7.56862625e+01 2.25664266e-02 1.58215451e-01 2.02877227e-01 -7.27189801e-01 -9.94439622e-01 6.38835759e-02
3.42570296e+00 1.07940732e+00 8.21166612e+01 3.19237174e-02 1.43911055e-01 1.33875681e+00 -7.88893425e-01 -9.56680471e-01 1.46763085e-01
3.34159123e+00 1.17978408e+00 5.77974146e+01 1.06071464e-02 4.51487592e-02 1.90103403e+00 -5.43318010e-01 -1.51309795e+00 2.36812688e-01
2.83173033e+00 9.87261164e-01 7.08170752e+01 2.00301948e-02 1.37312089e-01 2.75763769e-01 -6.68457970e-01 -9.96962991e-01 3.61236383e-01
3.48765400e+00 8.11847429e-01 7.86110124e+01 3.22643846e-02 1.15647167e-01 1.84311226e+00 -5.89142615e-01 -1.52489033e+00 7.67223313e-02
3.83276583e+00 1.16988205e+00 7.58817811e+01 2.80473558e-02 1.11556711e-01 1.90801296e+00 -6.76020630e-01 -1.13541190e+00 1.71782339e-01
1.97453116e+00 9.81310866e-01 7.27538317e+01 2.35626263e-02 1.31845185e-01 8.23133400e-01 -5.89269792e-01 -1.49262632e+00 9.28663544e-02
3.72510579e+00 1.05336867e+00 6.72969846e+01 2.06349775e-02 1.15143829e-01 8.87063918e-01 -4.05416801e-01 -1.82795997e+00 5.18674935e-01
3.05507260e+00 1.19537803e+00 6.14706135e+01 1.43400208e-02 8.92577190e-02 1.11060662e+00 -4.03702848e-01 -1.85905001e+00 3.00043046e-01
1.85714823e+00 9.02606727e-01 6.99162871e+01 2.07212829e-02 6.44724034e-02 1.94317531e+00 -8.94422730e-01 -4.06490493e-01 5.97776361e-01
2.37556800e+00 9.02490277e-01 7.32782000e+01 3.12999870e-02 8.99703468e-02 1.37054445e+00 -7.28465140e-01 -2.81882607e-01 7.99521300e-01
3.58477157e+00 1.09900458e+00 6.73716205e+01 1.84212280e-02 8.75770289e-02 1.16816349e+00 -7.85395927e-01 -5.89851876e-01 3.78314022e-01
2.60565045e+00 8.45173186e-01 6.43546834e+01 1.36350234e-02 5.73869864e-02 1.80865470e+00 -8.37522042e-01 -7.36370838e-01 2.60557515e-02
3.73632011e+00 1.15186593e+00 6.61136021e+01 2.45872862e-02 3.42917368e-02 1.90293356e+00 -8.47767303e-01 2.89163714e-01 1.94542045e-01
