weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -4.386819985577702028e+03 3.053660640799229053e+00 9.668190354036632073e-01 6.177677446742102063e+01 2.210857005923475352e-02 1.214572733538231003e-01 5.665281573182250757e-02 -1.839629401691450283e+00 7.383549008435709438e-02 2.880887058086117891e-02
0.000000000000000000e+00 -4.375652618125622212e+03 2.822993661531717269e+00 9.854407690496523875e-01 6.099956231848759103e+01 2.231500018832172777e-02 1.197598460104835616e-01 3.810495963319672497e-02 -1.824075377733115566e+00 1.921128047497573654e-02 4.337783287048245506e-02
0.000000000000000000e+00 -4.352568545489517419e+03 3.045340150650447608e+00 9.119459108895463517e-01 6.241609766685948557e+01 2.202755399207864326e-02 1.182048307200844750e-01 9.906197631513974367e-02 -1.934080164844602212e+00 5.173775161628100389e-02 5.931479096801888645e-02
0.000000000000000000e+00 -4.243357884136859866e+03 3.115792968808403618e+00 9.992375436650199338e-01 6.076540944639315001e+01 2.223671142965623349e-02 1.286830849734351967e-01 7.610583486733958625e-02 -1.873686591691669179e+00 2.540325832915385496e-02 3.714688196128325404e-02
0.000000000000000000e+00 -4.241409332352442107e+03 2.848367423266421561e+00 9.273168647008144250e-01 6.212011540105210372e+01 2.256664287026716176e-02 1.259934924151767111e-01 4.585815681176119707e-02 -1.780316077749777071e+00 8.447486933390546682e-02 5.607431963037134981e-02
0.000000000000000000e+00 -4.216887075573643415e+03 3.163573860614821154e+00 9.821909340119716614e-01 6.315790481381747412e+01 2.235360171404054963e-02 1.290564790237210269e-01 6.085717008552559565e-02 -1.900087771085347654e+00 9.304518851485343856e-02 3.077727278041985509e-02
0.000000000000000000e+00 -4.135854174187214085e+03 2.913030708399618529e+00 9.524083863080006207e-01 6.086381983080451619e+01 2.248308184541621471e-02 1.161865840570301539e-01 4.192349748957564792e-02 -1.540297483375402843e+00 9.592868373279959948e-02 3.028492219043161376e-02
0.000000000000000000e+00 -4.135251487072501732e+03 3.029008839124269770e+00 9.906222060873859370e-01 6.072808470510124579e+01 2.231476572768829880e-02 1.200896892615306022e-01 4.998621314113668723e-02 -1.638775155866087463e+00 6.472624947896812864e-02 2.561949517940733528e-02
0.000000000000000000e+00 -4.134288012753154362e+03 2.811221183283461489e+00 9.463503547310710973e-01 6.389637358636388598e+01 2.229697474562045839e-02 1.261102158107268723e-01 3.620744273617194919e-02 -1.959120142285830424e+00 5.002179827593533634e-02 5.607301435278394530e-02
0.000000000000000000e+00 -4.064283454339039054e+03 3.169033302844952882e+00 9.265459196200488412e-01 6.076651245159945347e+01 2.252652217211345217e-02 1.289346282998197757e-01 3.065653071119105524e-02 -1.651636899263041469e+00 6.178119955758977488e-02 5.593285911431927077e-02
0.000000000000000000e+00 -4.045726941003264528e+03 3.074165943198260198e+00 9.558688226824175738e-01 6.074145903339311303e+01 2.255059533540240344e-02 1.157296256240855636e-01 2.506108988754427586e-02 -1.482361936452580853e+00 9.549276443662803315e-02 5.808384056756468738e-02
0.000000000000000000e+00 -4.007807775352380759e+03 2.853406019762441570e+00 9.192824418148065613e-01 6.768775776847488146e+01 2.206266804827448566e-02 1.111769226311157682e-01 9.230149922339428437e-02 -1.999312876343205980e+00 9.351038282798990187e-02 4.061067750262240678e-02
0.000000000000000000e+00 -3.990187943361900125e+03 3.094969848368894549e+00 9.088134245726311455e-01 6.041348056665092514e+01 2.245642027378117259e-02 1.125854038394611539e-01 4.276374284202131421e-02 -1.525404897304060592e+00 5.154821625367992516e-02 7.340313446503397843e-02
0.000000000000000000e+00 -3.976592032117950112e+03 3.060878204767449429e+00 9.646998304518621392e-01 6.041373078765055737e+01 2.203918725356276281e-02 1.176825567353217972e-01 1.041549776129822164e-02 -1.543286036745445511e+00 5.704534225242635648e-02 1.423370477983468621e-02
0.000000000000000000e+00 -3.949965495238221138e+03 3.174507126641638699e+00 9.055759905476913341e-01 6.124065609569855440e+01 2.232429518782844124e-02 1.204869954413358979e-01 9.185205614734165414e-02 -1.728543324820867477e+00 2.193406550747790951e-02 1.649969218267701224e-02
0.000000000000000000e+00 -3.908520211378358908e+03 2.862792269429275560e+00 9.946165420694934589e-01 6.276142471920436350e+01 2.206214754197920180e-02 1.220065277050863400e-01 6.476978757671386644e-02 -1.689481483837335762e+00 9.771106836854841216e-02 5.374309792077437697e-02
0.000000000000000000e+00 -3.822440899801043997e+03 3.140413085067216947e+00 9.072802206448362661e-01 6.159323609988703652e+01 2.232301623311263097e-02 1.198048013152074182e-01 6.645071287419322681e-02 -1.528420526838611293e+00 9.887675495405716386e-02 4.132530126691839889e-02
0.000000000000000000e+00 -3.811313091265860749e+03 3.151377885737400852e+00 9.634153798241495981e-01 6.211517428031051224e+01 2.258023549045227313e-02 1.228476228842697859e-01 5.431292455644037842e-02 -1.713507708704493204e+00 1.969977841072267921e-02 7.825535684800755121e-02
0.000000000000000000e+00 -3.792084454537602141e+03 3.092311286576863605e+00 9.744744762378613201e-01 6.404220336707479078e+01 2.246220251437894971e-02 1.121651115360249584e-01 7.588766043605588152e-02 -1.678817125050028558e+00 8.346165535845587180e-02 6.938003076651269585e-02
0.000000000000000000e+00 -3.781172397009225278e+03 2.875711131988671010e+00 9.195551379169920603e-01 6.131433520092955547e+01 2.256850850070250825e-02 1.284173163497985826e-01 9.468802460290161316e-02 -1.743737693382384712e+00 5.569901043013004115e-03 2.762495340842026359e-02
0.000000000000000000e+00 -3.761807305820746933e+03 2.841117668364926629e+00 9.745204146027177661e-01 6.116081157688812908e+01 2.232371127629668647e-02 1.186444847525625762e-01 8.415269778566963899e-02 -1.579353348302192650e+00 5.040485409238554260e-02 4.088455727385373328e-02
0.000000000000000000e+00 -3.738840854274087178e+03 3.129903686007335040e+00 9.321219021464896004e-01 6.038083069066007624e+01 2.259874530454151001e-02 1.291450790192040232e-01 5.331961559747389577e-03 -1.518435121417550659e+00 3.692284217052188566e-02 6.719624350167098525e-02
0.000000000000000000e+00 -3.688673225573460968e+03 2.942581761382679684e+00 9.354387241570880640e-01 6.132243941861475633e+01 2.241359859853514491e-02 1.287470837220573150e-01 7.447728091383711002e-02 -1.549127740461934577e+00 7.738228283672389518e-02 1.676973471820183623e-02
0.000000000000000000e+00 -3.680047667401277977e+03 3.187584325014811704e+00 9.566340920685678650e-01 6.474751245086406470e+01 2.215832184891813883e-02 1.228470594502366481e-01 7.611416991601897830e-02 -1.769993798736098078e+00 9.153299808448585317e-02 7.362336215192920308e-02
0.000000000000000000e+00 -3.671794351357228152e+03 2.908937523514924184e+00 9.568562188985615391e-01 6.351662134091092327e+01 2.253618030495492530e-02 1.235530830504031896e-01 4.124364416628234498e-02 -1.644610948557652552e+00 8.368487338925355290e-02 7.894078196734698183e-02
0.000000000000000000e+00 -3.661908248283330067e+03 3.162354318604227554e+00 9.923390651939141271e-01 6.001973041037519607e+01 2.254875048259826972e-02 1.192518872270365154e-01 1.221501284267899681e-02 -1.348078786819342678e+00 7.487132320393141693e-02 6.360503666126254840e-02
0.000000000000000000e+00 -3.655972567098604031e+03 2.808762519636629928e+00 9.980248175712316261e-01 6.420465989734893242e+01 2.243129695919253777e-02 1.167538294075603639e-01 3.194219100625783733e-04 -1.627408008356319602e+00 8.026485849967600339e-02 3.008011795726997506e-02
0.000000000000000000e+00 -3.651049051784601488e+03 2.921902440387654121e+00 9.873131522929489146e-01 6.426366048969262579e+01 2.200653235098052468e-02 1.122503481083054894e-01 7.801031124444242348e-02 -1.741273778980033882e+00 3.885042597101256295e-02 7.222038701622475465e-02
0.000000000000000000e+00 -3.635187470693435444e+03 2.985920827549236378e+00 9.192943407881056794e-01 6.285261447461954987e+01 2.245273379646918824e-02 1.263916093228055204e-01 6.516760117836806199e-03 -1.545193220466289485e+00 9.866137969060834179e-02 4.945047952620865161e-02
0.000000000000000000e+00 -3.619109990245369318e+03 2.971024686334414966e+00 9.777777256508397574e-01 6.577200254386659140e+01 2.252167938057838409e-02 1.196464279469561798e-01 1.016173271432563264e-03 -1.759947348231292841e+00 6.030021304825185224e-02 5.628899549456360674e-02
0.000000000000000000e+00 -3.590339038545723724e+03 3.070422264560724201e+00 9.895457320087235331e-01 6.264070575514170969e+01 2.218388672805310380e-02 1.218874661124855346e-01 9.423662527905787845e-02 -1.640525032621096724e+00 6.199171785159593440e-02 3.070169788757778212e-02
0.000000000000000000e+00 -3.586758135399585171e+03 3.051523464963311838e+00 9.104490528070773303e-01 6.198690367338711837e+01 2.223470432365193608e-02 1.109137383133971810e-01 2.116732203753582051e-02 -1.495673761630839094e+00 5.111989046607166159e-02 4.934978935577377657e-02
