logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
3.036083721835003857e+00 9.741931622339315977e-01 7.483859746350051978e+01 2.225795081057284006e-02 1.287293790111744551e-01 8.244766054479867046e-02 -9.046650267534159795e-01 4.805002805897772011e-02 5.221315079174731338e-02
3.070143798129629342e+00 9.901284423772839238e-01 7.510657098039908419e+01 2.225315533555042788e-02 1.250881556832072472e-01 4.280915139111512308e-02 -8.956737268306416144e-01 5.377734194290956227e-02 3.942515810224916234e-02
2.893858242846820250e+00 9.802056868412676316e-01 7.505711214051632396e+01 2.203720906265096632e-02 1.286527465880909216e-01 2.254651091454061909e-02 -8.763058058418038421e-01 5.719026957496964325e-02 5.892953556595705716e-02
3.075332011213003813e+00 9.021871346171697059e-01 7.199294207743614038e+01 2.237250223139469751e-02 1.240855293819508043e-01 5.049418108877006678e-02 -8.170608115728672516e-01 4.495525474110951235e-03 5.740847657061783071e-02
2.847638724156071000e+00 9.740713971948219418e-01 7.391601185683400388e+01 2.247286434924632842e-02 1.174995183046442793e-01 9.164543428802413016e-02 -8.614881132688918530e-01 4.203947097582642206e-02 2.667955394656403717e-02
3.086769046445846154e+00 9.779304356920982544e-01 7.541192270608488002e+01 2.203886220289974496e-02 1.250978802820198743e-01 1.043721236386772194e-02 -8.619111917147641577e-01 8.559268649694160014e-02 7.795068230577252566e-02
3.068109617594252825e+00 9.060656656261949493e-01 7.523661875766056539e+01 2.229259815170642894e-02 1.247840833676561734e-01 6.203553202384876064e-02 -8.770078558569731619e-01 6.668511163880773418e-02 3.076036550914830470e-02
3.123842201770181237e+00 9.686790318103107866e-01 7.396326756203058039e+01 2.253717950023027133e-02 1.297253130707434476e-01 9.923711206817401043e-02 -8.876174990381613394e-01 5.214126208569680974e-03 6.707450920769972291e-02
3.137309639123684768e+00 9.458142596203089614e-01 7.448152136677352075e+01 2.234965493012861654e-02 1.280516561986947688e-01 7.389262705337908133e-02 -8.699692949249986373e-01 5.549530572877423018e-02 4.999146152886865813e-02
2.852066876637210147e+00 9.924110960698938610e-01 7.553632070286535338e+01 2.251104157431008806e-02 1.296805455858558165e-01 7.832074526374804835e-02 -8.721194026590568527e-01 7.001007498133098028e-02 5.758573541282061004e-02
3.029674575963422267e+00 9.434783203191774437e-01 7.550858423329523816e+01 2.253072931072577431e-02 1.228901809819334806e-01 8.147311674920168501e-02 -8.623953689278618384e-01 7.754721108574973154e-02 1.476572202771391645e-02
2.880557647848156488e+00 9.840282315759051324e-01 7.549405118135086923e+01 2.216125269333918749e-02 1.293583977095288384e-01 8.992993396213669333e-02 -8.797155010835404632e-01 7.409183588655188224e-02 6.378082799672959990e-02
3.029674575963422267e+00 9.434783203191774437e-01 7.550858423329523816e+01 2.253072931072577431e-02 1.228901809819334806e-01 8.147311674920168501e-02 -8.623953689278618384e-01 7.754721108574973154e-02 1.476572202771391645e-02
2.905405822274670147e+00 9.218232803201584780e-01 7.241379240287652408e+01 2.207859239689432054e-02 1.217054089964396957e-01 1.414009049921578082e-02 -7.911977134450838278e-01 4.356611013728780429e-02 6.013575776561710939e-02
2.945507883399652194e+00 9.482725857561641325e-01 7.521590463208634958e+01 2.200622893922757686e-02 1.280201095609232176e-01 9.458739297684637393e-02 -8.747251675248348679e-01 8.539562474429941707e-02 4.773294231452009789e-02
3.168484122211083331e+00 9.243729931146553724e-01 7.286420811750693360e+01 2.214900896400799277e-02 1.282445680072060445e-01 4.298741819787318258e-02 -8.655401579430215264e-01 2.985978202711059553e-03 7.517176739221342885e-02
2.944911774205434707e+00 9.011843584249943362e-01 7.340808688696336048e+01 2.235344318237387010e-02 1.237646835564211178e-01 9.555789687172466795e-02 -8.560807045474936317e-01 3.125528471419238702e-02 1.891198039597385278e-02
3.124384768898620823e+00 9.376156504119027568e-01 7.795284063339596514e+01 2.249172592058078582e-02 1.292070032287888637e-01 6.257389133935375991e-02 -9.279146815710224150e-01 7.483719614376940776e-02 6.632404526125966482e-02
2.931473496991971572e+00 9.527471399500994087e-01 7.544643523221652970e+01 2.227321137953004043e-02 1.243817751468673793e-01 4.207898539138107963e-02 -8.508410129047885295e-01 8.289506090770418223e-02 5.463317017825798649e-02
3.183255789864099405e+00 9.703278489806796969e-01 7.641742414034197850e+01 2.234870621268543120e-02 1.283650013875888563e-01 5.449198401975042377e-03 -8.653046010598439697e-01 9.223410501263890060e-02 4.550343735238151360e-02
2.847870016408992733e+00 9.023690791920964127e-01 7.639615115695437453e+01 2.206863059207552977e-02 1.262272549674666733e-01 9.791461826507788513e-02 -9.123294794069636282e-01 8.219414090945169338e-02 4.328814323539451059e-02
3.168149370413872568e+00 9.923692948369271516e-01 7.601469156112665360e+01 2.205822384440898551e-02 1.227165206786688667e-01 4.702307113527929433e-02 -8.749030032337785645e-01 9.359334290055747185e-02 6.796111479172166348e-02
2.890411763820668334e+00 9.585687959226197874e-01 7.556343512170302290e+01 2.241462046600399549e-02 1.228685679995804164e-01 9.061462790223362429e-02 -8.553073218801034994e-01 9.884806978517798881e-02 3.822296348079453482e-02
2.805587039457396514e+00 9.051363829910916703e-01 7.663381682086375690e+01 2.234005546496798528e-02 1.284599089820248063e-01 6.329608740106539011e-02 -8.880469970633455556e-01 8.643959718217548993e-02 5.560936839688507966e-02
3.024762685877381507e+00 9.892972240304852560e-01 7.544759415529490809e+01 2.201142179796697698e-02 1.281443876067967502e-01 9.979121278886890489e-02 -8.658396232048832797e-01 8.720483614637486447e-02 3.366712730558663047e-02
3.004912336034784914e+00 9.618086162924628368e-01 7.715900486580655127e+01 2.221850123042244662e-02 1.294141956121506176e-01 8.184716909312111932e-02 -9.274102309758311957e-01 9.767492742060653044e-02 6.108777389098608152e-02
3.107962276784810740e+00 9.227715217552306948e-01 7.584020100010185672e+01 2.234934447381366554e-02 1.275825759614440114e-01 9.004004739416458791e-02 -8.714164705844356096e-01 8.736527031914258223e-02 4.538450153713364382e-02
3.043895508197230981e+00 9.446221915865170571e-01 7.627214686411733169e+01 2.210573202882111510e-02 1.267731195729241422e-01 5.170222961537383061e-02 -8.936210506326556224e-01 7.846109100506588885e-02 6.346319736830659253e-02
3.001937985683970744e+00 9.283750692214099987e-01 7.500430313171962382e+01 2.213092365781159365e-02 1.281510399510396025e-01 9.652765833169335563e-02 -8.828383142950066986e-01 6.492500497743533550e-02 2.527504574060032011e-02
3.187292020950057481e+00 9.292495760659514881e-01 7.591942762781192755e+01 2.245139813230060191e-02 1.285939742477166248e-01 7.271346908176124293e-03 -8.763399481114138023e-01 6.981003726497247985e-02 3.211454299693371900e-02
2.923770706050161206e+00 9.976926904774510163e-01 7.678505142158665819e+01 2.246020823578706235e-02 1.232989276598823042e-01 9.432419182365628374e-02 -8.898427012429497296e-01 8.347411485992423108e-02 6.493979984321915366e-02
3.183744109003936007e+00 9.463016978973343152e-01 7.299026376318333575e+01 2.225884418171119802e-02 1.240805448654684479e-01 7.492571355402764810e-02 -8.211542808956429074e-01 4.435691530735923205e-02 1.170189003110272581e-02
2.891405466712028804e+00 9.397906583591930652e-01 7.431123729419064716e+01 2.248223468888161172e-02 1.299352833087459025e-01 3.219040211808953805e-02 -8.705517290833868493e-01 3.128493090965919071e-02 1.141169452347366373e-02
3.134625490316285124e+00 9.254231890676684058e-01 7.232417707830077802e+01 2.200256469351601421e-02 1.238132213775483409e-01 9.145206482385247193e-02 -8.285921297036868971e-01 3.756335830881170346e-02 1.422379898353850168e-02
3.183042899293680783e+00 9.305735478952605888e-01 7.581789458412214344e+01 2.226984594560371677e-02 1.246047402901730994e-01 5.467131923731867460e-02 -8.692357279872378051e-01 8.428387923930463765e-02 4.191159689778396064e-02
3.165326770325386008e+00 9.716726883047288599e-01 7.326684676862888068e+01 2.211653531576451143e-02 1.288178695110787919e-01 4.299639821095368845e-03 -8.433668679434600524e-01 2.061767785008886827e-02 3.613507630375699387e-02
2.945576147799720879e+00 9.096733257065539036e-01 7.456667055470293803e+01 2.219544825684940936e-02 1.240859396783923069e-01 2.442587703384850595e-02 -8.615461999187372655e-01 6.684625731923235503e-02 2.467964638715811759e-02
2.856982164216095743e+00 9.968474675159174625e-01 7.688211212442439546e+01 2.230125114869037709e-02 1.288881274711540237e-01 1.264640012830057364e-02 -8.914639075765431464e-01 8.940736269265486813e-02 2.720417302283779926e-02
2.942865050565516505e+00 9.992712310926348263e-01 7.440477649666672733e+01 2.222409023751915902e-02 1.258907747998380955e-01 7.334605947391202585e-02 -8.618158280817971306e-01 5.457898889162805800e-02 2.558441023906660866e-02
2.929548595633882702e+00 9.992810937487199840e-01 7.587048817797978018e+01 2.201210857127926940e-02 1.223202638323738212e-01 7.287887598189241034e-03 -8.923248598082063054e-01 9.775146797457828773e-02 3.793822906282835750e-02
2.985444470461047217e+00 9.204143915770059969e-01 7.568426041001491456e+01 2.206841036747611909e-02 1.298181731798029037e-01 3.695450364151920547e-02 -8.989997378840022257e-01 6.481690877404332196e-02 3.271570426307213175e-02
3.173539883652211291e+00 9.416007625918660917e-01 7.568195717790024446e+01 2.200669982333378419e-02 1.244662948083454235e-01 7.228869666745182943e-02 -9.079840677365951240e-01 6.621541768434398290e-02 6.059398514439966882e-02
3.161315129628745613e+00 9.258656197770841478e-01 7.420879239753354284e+01 2.234396360996949299e-02 1.191794110538476476e-01 3.780370371568563675e-02 -8.290343851206349868e-01 9.210568619000386592e-02 5.742305963677785813e-02
2.909515946075772685e+00 9.356236575507785869e-01 7.548680104433125848e+01 2.224253369737515945e-02 1.263778605567231483e-01 3.982552790178806035e-02 -8.516774830346747205e-01 8.709476862372067529e-02 1.498856489332591260e-02
3.014799855002619378e+00 9.271114088412643062e-01 7.551068872057530257e+01 2.240144191983810956e-02 1.249432712609193918e-01 4.762323787859068513e-03 -8.713575900553600651e-01 7.431080583932096750e-02 5.303966161705857274e-02
2.804267668545987302e+00 9.534432500742608951e-01 7.393661164103662031e+01 2.225638908880514522e-02 1.253558762122787273e-01 2.642822180800501186e-02 -8.629122090758303276e-01 4.240036839927242840e-02 6.429078097274011638e-02
3.047986089883944150e+00 9.134759233204277074e-01 7.517245151542122983e+01 2.213213811534939582e-02 1.282695113149588118e-01 3.251038074408372364e-02 -8.601076491284322945e-01 8.581713351081883545e-02 3.042282137736557202e-02
2.996215952859775378e+00 9.689721264040239701e-01 7.546162312572150199e+01 2.214877367579149575e-02 1.293493723664895234e-01 7.387547368019690974e-02 -8.948364658153078466e-01 4.461683306303546731e-02 1.094838321285232507e-02
2.991848430431285788e+00 9.696297689946256071e-01 7.489463144554430585e+01 2.235426978739916276e-02 1.271773799247589154e-01 4.014747286747192417e-02 -8.828758416843456303e-01 4.022354247502401420e-02 7.292999932578628219e-02
3.196478491148882384e+00 9.803367461735159605e-01 7.203598362436403590e+01 2.213641303949573369e-02 1.227179846569956823e-01 7.357230645506439293e-02 -8.305846741946807388e-01 2.616839581166540904e-02 1.399191833389041434e-02
2.944150648712262175e+00 9.656818796305660646e-01 7.357925271661494548e+01 2.254515803073720362e-02 1.275338703745734215e-01 5.385740266977273594e-02 -8.291705186660995874e-01 5.059507903470470552e-02 2.492145800793435159e-02
2.882968379985110907e+00 9.430260643192185377e-01 7.633366236805402139e+01 2.205732717386977779e-02 1.253205143249396525e-01 6.759666282510669311e-02 -9.077382583607251920e-01 8.459143317082047642e-02 4.461748337451165031e-02
3.068262860878665510e+00 9.047824533891852816e-01 7.289350382460294497e+01 2.222037608809016712e-02 1.133141535212508072e-01 8.274915903280251339e-02 -8.151631027536265783e-01 6.287459832837914708e-02 5.879376972184779254e-02
3.163678664815797514e+00 9.273152391081325163e-01 7.655038645474135706e+01 2.201547661945767870e-02 1.231386859650521332e-01 7.534503485873561557e-02 -8.996174134864027838e-01 9.156754346824946822e-02 7.379349522713098131e-02
2.974732724180635390e+00 9.659224883276633644e-01 7.566611477464692825e+01 2.226311110886187300e-02 1.286272142644479810e-01 2.530435889266316463e-02 -8.787762011443276400e-01 7.253956644315211200e-02 4.248498128587723660e-02
2.856424200480521591e+00 9.711718586496419503e-01 7.547339855529790498e+01 2.211612368230423190e-02 1.299196824569004427e-01 3.937309204733017293e-02 -8.819268676442983956e-01 6.521735702122759271e-02 4.048163457401432463e-02
2.853432558264833663e+00 9.110891100648359497e-01 7.511265694769377887e+01 2.252737679219121020e-02 1.299585896373091076e-01 1.621488362399147246e-02 -8.807053668517119682e-01 5.198915661542694716e-02 4.069431870466456991e-02
3.073482875930600322e+00 9.298085939801270516e-01 7.697829786061487312e+01 2.205102238354006775e-02 1.284544062955069732e-01 4.093159747686037075e-03 -8.926970137341185829e-01 9.972205108772716486e-02 5.341299612716446377e-02
2.943226108842518229e+00 9.543658983515076466e-01 7.290150948826820354e+01 2.259875623695075872e-02 1.158564118366519069e-01 2.158892010458207320e-02 -8.217696227133135523e-01 3.119892046682925038e-02 5.755240735197084123e-02
2.885002495069451722e+00 9.520040860776298741e-01 7.374387676686478699e+01 2.210120890229615165e-02 1.240503444543330086e-01 4.360135696574543585e-02 -8.368822989337640905e-01 6.185974969933528966e-02 4.611580608282164068e-02
3.189122778301041627e+00 9.207095080472211812e-01 7.505010219689722817e+01 2.230216498761262642e-02 1.292019310840253898e-01 9.330772326815635342e-02 -8.722643791614368425e-01 6.225017094358971381e-02 3.724887314385645631e-02
2.931557173094584190e+00 9.537693446809659692e-01 7.682129258121186410e+01 2.228015485365997250e-02 1.255493457544100411e-01 8.200001019468861063e-02 -9.255162563536969422e-01 6.646156296531469110e-02 6.794745647890085283e-02
3.171973494635029311e+00 9.839400677638208137e-01 7.426079643389640239e+01 2.238142850900809097e-02 1.291458878830564760e-01 2.292705864372784896e-02 -8.736140584175526858e-01 1.622750566526168919e-02 7.212100407559263182e-02
2.969749761439591129e+00 9.108501602344589720e-01 7.490973701395454043e+01 2.259012163437715270e-02 1.211486356029472800e-01 4.574853218389299259e-02 -8.266866724814299072e-01 7.627220545003182695e-02 1.995303611386553197e-02
2.898277222158514910e+00 9.949696997820390854e-01 7.270253027202311102e+01 2.216137827683034925e-02 1.227903149464822236e-01 7.792358303476032595e-03 -8.290483676149309478e-01 3.527586406943685610e-02 4.307064437869671802e-02
3.018412312017367594e+00 9.952757600625209422e-01 7.582973350000131063e+01 2.252688347702599611e-02 1.276709027203422053e-01 5.541476287934191114e-02 -8.594840135454764329e-01 7.676567374844636693e-02 2.161196879904524193e-02
3.098074512421263638e+00 9.728394525185399822e-01 7.367911780514161535e+01 2.209880198172906735e-02 1.283891602859574543e-01 2.254933930160694933e-02 -8.765650456321782968e-01 1.910646183941130602e-02 7.627436076667515330e-02
3.114861659251263681e+00 9.733074223934883307e-01 7.354426605895153557e+01 2.241933977851720550e-02 1.254069663218798925e-01 7.707691886998904729e-02 -8.292011560352268162e-01 4.322355694045232344e-02 4.863404070954868014e-02
2.893511294474843787e+00 9.218473535497643256e-01 7.329853164918908703e+01 2.248344597177187598e-02 1.264221930241567204e-01 1.073210309958157541e-02 -8.046028122914090641e-01 4.459930306434961578e-02 3.821686184544556553e-02
3.075332011213003813e+00 9.021871346171697059e-01 7.199294207743614038e+01 2.237250223139469751e-02 1.240855293819508043e-01 5.049418108877006678e-02 -8.170608115728672516e-01 4.495525474110951235e-03 5.740847657061783071e-02
3.069533534792353358e+00 9.827230620010655171e-01 7.276504069868245494e+01 2.237958071130060483e-02 1.251687045118889396e-01 1.772943066167168708e-02 -8.241337777406876342e-01 2.292237101472576963e-02 7.359734009550623901e-02
3.083832841306783923e+00 9.076338664823752067e-01 7.530365922898305087e+01 2.252432165252729601e-02 1.215634450159023272e-01 7.901451431771522316e-02 -8.282518500702675812e-01 8.939023777748689170e-02 2.109914484283298766e-02
3.038642012227211975e+00 9.082252626336123624e-01 7.309629687978116408e+01 2.245897465518386163e-02 1.243305593780803520e-01 8.213808810292543006e-02 -8.397209865837615972e-01 3.010900736820144169e-02 5.644175782787605455e-02
3.028973268304775424e+00 9.671068856761486643e-01 7.314086121518155892e+01 2.242884545551419861e-02 1.176110026191109909e-01 3.000354088708761732e-02 -7.976528552573955988e-01 6.572160924684550265e-02 5.897073544071695927e-02
2.987475285976085360e+00 9.284652450852195482e-01 7.602007523254999910e+01 2.204013391711863099e-02 1.288202653996166069e-01 6.305265832624541711e-02 -9.283687578357358028e-01 5.157153048612233420e-02 4.850046379493169746e-02
3.124092408326224035e+00 9.908204578523497341e-01 7.536965601679629856e+01 2.206625071944893698e-02 1.295908772213962001e-01 2.124323148331075384e-02 -8.795273698817898111e-01 6.462442520470039475e-02 5.500121198139609757e-02
2.850687018994510602e+00 9.150811299675345456e-01 7.514039707776498744e+01 2.247243559737135618e-02 1.299555658071946396e-01 7.294354191145138722e-02 -8.859422413646618200e-01 5.779262952752689531e-02 5.729283527083314786e-02
3.188471965125319052e+00 9.572904396360586432e-01 7.560254017848723151e+01 2.255813257219951157e-02 1.290457091896111685e-01 8.810654575249603215e-02 -8.836015206650591480e-01 6.543253794701829607e-02 4.823234418760262432e-02
2.986785851874108833e+00 9.247367598874237649e-01 7.714973560529733732e+01 2.249747070511180086e-02 1.245991850678422885e-01 6.764625169862698018e-02 -8.923173336915317666e-01 9.550859371031616973e-02 4.760954307146467862e-02
2.804627264705663592e+00 9.694389487295168584e-01 7.416482408779602054e+01 2.235687699392371192e-02 1.211999350027756356e-01 3.141541694344864022e-02 -8.461969864309286660e-01 6.052024659891742930e-02 2.312117081340661975e-02
3.113135067443960402e+00 9.745528710661899296e-01 7.443241716304595457e+01 2.251868025792194694e-02 1.238687615504131256e-01 9.502538563083176570e-02 -8.625506218159979532e-01 5.887131390697139532e-02 3.951507279104232717e-02
2.858962452953563105e+00 9.988127771004020605e-01 7.580591831874681930e+01 2.248043880202916026e-02 1.257958071677430512e-01 6.202100270497944851e-02 -8.710405330303068183e-01 9.480364826161385983e-02 6.327892518369479524e-02
2.877042447027737371e+00 9.599825082461728165e-01 7.510592454252105199e+01 2.213838901364519746e-02 1.237306571132320981e-01 6.478259403948957718e-02 -8.602137873980146843e-01 7.044411973649504499e-02 5.568158498985235905e-02
3.110080208551207814e+00 9.581881916258740972e-01 7.610987353992030080e+01 2.224912189010633604e-02 1.254506738954522527e-01 1.371512762332776150e-02 -8.734453237521395685e-01 8.965763876804416777e-02 2.332826045588154429e-02
3.181977300985620705e+00 9.008403840274897822e-01 7.292837984937879980e+01 2.254754396545534390e-02 1.158875679018457339e-01 9.152686348756089441e-02 -8.305911170346540473e-01 3.170845114246162444e-02 3.049018234221060469e-02
3.032099659179526174e+00 9.372028257659255068e-01 7.400741662019294154e+01 2.246255880527110380e-02 1.296688894277291948e-01 8.521841416156439308e-02 -8.760224529819380379e-01 3.790099549549717090e-02 5.453703598601075675e-02
2.933207543349523494e+00 9.082476674425022933e-01 7.671638102739264298e+01 2.255795750881522954e-02 1.252542422161951052e-01 5.922558781439216102e-02 -9.109791608945032593e-01 9.665979452384743098e-02 1.263406190596227940e-02
3.171973494635029311e+00 9.839400677638208137e-01 7.426079643389640239e+01 2.238142850900809097e-02 1.291458878830564760e-01 2.292705864372784896e-02 -8.736140584175526858e-01 1.622750566526168919e-02 7.212100407559263182e-02
3.081056009556369712e+00 9.461043749056631258e-01 7.652952968620354568e+01 2.234315300649937844e-02 1.284050962909147331e-01 7.969392801326966036e-02 -9.000043852295651625e-01 7.461354395865520128e-02 7.983972587278215238e-02
3.080610386364012854e+00 9.649196162952968781e-01 7.238387539953536987e+01 2.254178683992834331e-02 1.202600683568228745e-01 7.071869649078377229e-02 -8.228585763373152950e-01 2.546719575625124021e-02 4.046491335224654956e-02
3.039773473019846239e+00 9.815132430449758916e-01 7.787649432288738183e+01 2.258105780671796833e-02 1.299117298172084989e-01 8.999078144732768070e-02 -9.220196372224189751e-01 9.796760870333261206e-02 1.569971634439461597e-02
3.040351961120610458e+00 9.088981245580469714e-01 7.340093798615927767e+01 2.230525574232674821e-02 1.201183960903126624e-01 5.881591220940982773e-02 -8.378542287973864688e-01 2.150615132846070074e-02 6.593604443767846213e-02
2.954102248814653553e+00 9.930437397609159778e-01 7.398440373263684933e+01 2.252096324907424535e-02 1.268097009827070520e-01 2.337673448239624072e-02 -8.602181156054837796e-01 4.032673181704481136e-02 7.275859135723194981e-02
3.157577695551473163e+00 9.464163234846179051e-01 7.628639794438220179e+01 2.242932460365319042e-02 1.241003541400732546e-01 9.805579969718825062e-02 -9.045875574088118043e-01 8.555181340131123857e-02 6.795208612350250865e-02
3.197688467568732040e+00 9.444887856961513561e-01 7.385206436785017559e+01 2.227568453146255498e-02 1.297764940714438708e-01 8.931414826094072335e-02 -8.760983771594115233e-01 2.948821297797366101e-03 2.901840003137362567e-02
3.121057242172309731e+00 9.236819208073205889e-01 7.259520037506933932e+01 2.211511727690389922e-02 1.168792055964491539e-01 5.842981905858554703e-02 -8.013750378605208891e-01 4.689432563525958164e-02 1.075175786383108546e-02
3.194776368162480118e+00 9.690205854303270971e-01 7.470817615884330110e+01 2.215880918239261990e-02 1.290240976359138814e-01 2.299283125090021557e-02 -8.593590791862006917e-01 6.781506631571111721e-02 3.877645278950302837e-02
3.100644847436750506e+00 9.556770455334268055e-01 7.459237278922505254e+01 2.211189720473391573e-02 1.286982454777536033e-01 8.932088614911923297e-02 -8.318609348748775556e-01 7.687396388719391904e-02 3.335562901340830000e-02
3.155566154940478985e+00 9.907477608129851010e-01 7.360284371742443454e+01 2.208508073617518330e-02 1.295520771847780694e-01 4.871061073264725677e-02 -8.592488496722452407e-01 3.388050689386581937e-02 2.229557733499268682e-02
3.122947621886671854e+00 9.453811326017753647e-01 7.237260426251238243e+01 2.250003236760496697e-02 1.168414147898030053e-01 8.839302285906613932e-02 -8.222385300738448421e-01 3.779943704315018305e-02 3.841484464193031106e-02
2.941959329898280462e+00 9.922181885434070425e-01 7.680012385712977618e+01 2.255278787302028576e-02 1.237515670486587921e-01 7.939747115347627060e-02 -9.276156937318500439e-01 6.819741986326537109e-02 4.334385687904692558e-02
2.980227772254418372e+00 9.881994582859019438e-01 7.489367716441242351e+01 2.210598149229156539e-02 1.233029706288791272e-01 9.407995886179845724e-02 -8.671077742264463595e-01 6.921522775968244612e-02 2.264510704921136874e-02
2.958483057558664253e+00 9.877888980906819327e-01 7.471201162095229620e+01 2.219257064827299258e-02 1.170733971041892363e-01 4.663574154044985987e-02 -8.415975776244666307e-01 7.804388755748309370e-02 6.002376263619164237e-02
3.181960749273895939e+00 9.607411906835290338e-01 7.280098873416649496e+01 2.213255176200686417e-02 1.269975699534597879e-01 6.160432191973011506e-02 -8.356024118856801852e-01 3.807608222762493217e-04 7.491016932419715391e-02
2.942699810927416504e+00 9.729961754424076847e-01 7.514114106518094616e+01 2.246265548537081796e-02 1.273206417398585200e-01 8.686053648366701130e-02 -8.820631925196433798e-01 5.739350754362119306e-02 5.081302036523643872e-02
2.945080645521437113e+00 9.160804996875271389e-01 7.374614664853388035e+01 2.213156064404947498e-02 1.258357338030789141e-01 9.238215428834153919e-02 -8.860384998146231261e-01 8.417208844477558002e-03 2.910493965890119383e-02
2.929368025415670651e+00 9.589132546398266843e-01 7.712115587630290747e+01 2.200223009899040377e-02 1.288706842957355325e-01 9.889066014558617335e-02 -9.178424563244076406e-01 7.599070463759828586e-02 2.475502151550767332e-02
3.150530763431560466e+00 9.618659595129114281e-01 7.574011864838499264e+01 2.245126337977056130e-02 1.282697665546014276e-01 1.497370313896001504e-02 -8.924693095747717742e-01 4.754386910210062211e-02 2.363046674291251897e-02
3.118456416488511795e+00 9.408622518721907468e-01 7.344933301804971393e+01 2.214438502483416504e-02 1.258115828403459369e-01 9.042044390382486529e-02 -8.874785494196431035e-01 7.284415082111751023e-04 2.004697320503136954e-02
3.108398864341859635e+00 9.586316864103234803e-01 7.557470677844111151e+01 2.204226515299937544e-02 1.291846811187049582e-01 8.114249016889835131e-02 -8.874179146303644572e-01 7.253624204026097588e-02 4.395988944808946336e-02
2.975469415126191119e+00 9.902594205231808333e-01 7.325747597507212561e+01 2.256289798407445577e-02 1.216397660532150399e-01 8.842080417032453787e-02 -8.469517094790466327e-01 7.805589380307398784e-04 5.251290902064692512e-02
2.803734278942019209e+00 9.138964337568220575e-01 7.279081941394818500e+01 2.257039694797354640e-02 1.288225946656886278e-01 6.741781811350984477e-02 -8.363452789805894128e-01 1.322091823456075788e-02 7.374700888106522356e-02
3.095043411778343856e+00 9.348820443401812952e-01 7.536985152679498867e+01 2.233173524349130884e-02 1.294043260916072358e-01 8.761526422863546992e-02 -8.667144766937275868e-01 7.712440261164724142e-02 7.464079265389315931e-02
2.820520423160652879e+00 9.457657896611193493e-01 7.623798178048939178e+01 2.220906224850714705e-02 1.273733667391537538e-01 2.292497187226698319e-02 -9.194708002077933706e-01 5.841583060283314643e-02 1.542728987846341687e-02
3.162955538220451501e+00 9.245927204493090690e-01 7.511415234461830437e+01 2.244601537073920988e-02 1.287830420356868011e-01 8.301112614037425841e-02 -8.905302583203167366e-01 4.808162049118171188e-02 7.053654369769583876e-02
3.062650554665983460e+00 9.575948342035520700e-01 7.474762891568710188e+01 2.255929456061294205e-02 1.289047365172161508e-01 5.080366301224697317e-02 -8.739003169250461056e-01 3.690537911691006701e-02 6.844045807058772579e-02
2.804627264705663592e+00 9.694389487295168584e-01 7.416482408779602054e+01 2.235687699392371192e-02 1.211999350027756356e-01 3.141541694344864022e-02 -8.461969864309286660e-01 6.052024659891742930e-02 2.312117081340661975e-02
2.871711227310371317e+00 9.969825809637637981e-01 7.655917673203174445e+01 2.259347384201880471e-02 1.296371265651732885e-01 2.461722351609653414e-02 -9.092660713445206433e-01 6.001288612022520619e-02 2.767698957555382588e-02
2.848152084446136101e+00 9.501507330084729697e-01 7.329471254375579292e+01 2.228075076896523024e-02 1.221264435181512176e-01 4.111324562645495007e-02 -8.399068473000923518e-01 5.010925652615066256e-02 3.333810403814439771e-02
3.145553336126597266e+00 9.136030377741065633e-01 7.302715036084524058e+01 2.228804042094614801e-02 1.250201218927888269e-01 5.932311965702367212e-02 -8.441633542094622022e-01 2.367103310792981197e-02 3.161537892466402544e-02
3.049258194468125183e+00 9.475499847972734813e-01 7.621003100209402703e+01 2.220219213232532338e-02 1.284036070169066179e-01 2.880045689960088195e-02 -9.037723071201884117e-01 7.855710593781017881e-02 6.262181180598602737e-02
2.861031301602944499e+00 9.013380599265553572e-01 7.224418055836541441e+01 2.216845741780094220e-02 1.240245315754413685e-01 2.667071369588057406e-02 -8.358491403599059844e-01 2.344228896705724541e-02 5.449657593932691335e-02
3.144857930583997430e+00 9.741926155104674301e-01 7.347344472739007415e+01 2.239546470392939082e-02 1.274410665123211217e-01 5.149833140499442824e-02 -8.580836378455656277e-01 1.959280457150593124e-02 1.113244519762778342e-02
3.018624279558979495e+00 9.918023822309782744e-01 7.390037173473392329e+01 2.244177944003581879e-02 1.227701055362927923e-01 8.485455630992778941e-02 -8.666420546022577387e-01 4.328038379625197274e-02 1.427055000601414048e-02
3.156484225397335752e+00 9.442420613024555820e-01 7.201834163230448382e+01 2.211353442367356911e-02 1.231143639828838621e-01 9.203165399635577365e-03 -8.127431961214925948e-01 8.910672185622071223e-03 7.854184394460643481e-02
2.840167053867278746e+00 9.109537154885265497e-01 7.496036407248621458e+01 2.203967632927064657e-02 1.287356044822026424e-01 4.985037030641001343e-02 -8.917770416921415588e-01 5.323117038889130237e-02 1.755125973574826401e-02
2.831300666986942272e+00 9.504852136896666526e-01 7.573098463025333160e+01 2.240854458648721542e-02 1.228030310823066407e-01 9.619571892202416485e-02 -8.963501335037129536e-01 6.584498442681464836e-02 6.104783391108263568e-02
3.078383338946676595e+00 9.504528242934093818e-01 7.354342903472334569e+01 2.214394480904064919e-02 1.125118292024171879e-01 5.870242410252812792e-02 -8.492182932863694411e-01 7.107704600018173446e-02 2.286383281086353664e-02
