weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -2.819422831288271027e+03 2.936533945811125701e+00 9.927494333400110893e-01 6.310930140103273800e+01 2.247773434250450314e-02 1.118811715491439263e-01 4.261715194089740755e-02 -1.600746004238581488e+00 2.826827870951100982e-02 3.073066966413125906e-02
0.000000000000000000e+00 -2.770451689326796895e+03 3.178536668384519093e+00 9.683713187042645165e-01 6.647313233350769224e+01 2.251068215676946260e-02 1.173949075351156113e-01 3.541710127266487623e-02 -1.739773834428758548e+00 8.959810991215201581e-02 4.661933696325878951e-02
0.000000000000000000e+00 -2.748061194407072890e+03 3.146255464655946632e+00 9.931833060048220752e-01 6.015248841383090905e+01 2.253420184813762980e-02 1.285326234774958332e-01 4.883209709895419692e-02 -1.390078486784271261e+00 5.175107340408693912e-02 4.750191986818112777e-02
0.000000000000000000e+00 -2.732509696786996301e+03 2.966954727441364792e+00 9.741947496762699554e-01 6.827389030835865924e+01 2.211078110892497617e-02 1.157647611280912675e-01 7.124819335232106254e-02 -1.925997700588921502e+00 6.663762658789737503e-02 3.139004420382165289e-02
0.000000000000000000e+00 -2.655834010481059977e+03 2.924534638980115897e+00 9.223156918840202945e-01 6.895231707348503392e+01 2.255974997773935176e-02 1.190624413193060865e-01 4.869984389365251964e-02 -1.927385747246433745e+00 6.028603941220204293e-02 3.244113198796735875e-02
0.000000000000000000e+00 -2.649250285789927602e+03 2.945979527561699118e+00 9.721980891901464972e-01 6.339911696202950253e+01 2.244661213538920105e-02 1.278012462128256810e-01 2.898709329776208085e-02 -1.667666836033758093e+00 1.558735022999261505e-02 1.301356070208447083e-02
0.000000000000000000e+00 -2.621220305973803988e+03 2.807919512860246769e+00 9.525254542297048044e-01 6.328124531511605255e+01 2.225274586600145890e-02 1.178141690334395669e-01 9.012422073384530885e-02 -1.636770989939355214e+00 2.118615833749874083e-02 6.240061298456553440e-02
0.000000000000000000e+00 -2.599065311104287957e+03 2.813815757200714085e+00 9.548615070185497711e-01 6.242920074901548588e+01 2.225782453479610221e-02 1.104282045229484366e-01 2.064339042987222220e-02 -1.475609554374612165e+00 2.631166876345852890e-02 3.567590965820054139e-02
0.000000000000000000e+00 -2.562852468627652797e+03 2.916301448827916420e+00 9.076807939640278988e-01 6.371305515899189942e+01 2.232853943337091349e-02 1.275499177946954610e-01 9.433032567568480631e-02 -1.696496094426430234e+00 2.444628411733089715e-02 6.847045945556855251e-02
0.000000000000000000e+00 -2.538732064100297521e+03 3.170948855682721668e+00 9.090167255049751427e-01 6.960474388597583584e+01 2.202386577797664502e-02 1.167642985740052347e-01 6.009144246166725489e-02 -1.888574436417838287e+00 9.653288687116082234e-02 4.578846028900879911e-02
0.000000000000000000e+00 -2.533787252837864344e+03 3.120525404515218426e+00 9.724696719343427498e-01 6.961262508044603692e+01 2.258049483823759349e-02 1.227123363510303489e-01 9.319395809572210421e-02 -1.924864318958863230e+00 9.440407790743812755e-02 2.618876754331030121e-02
0.000000000000000000e+00 -2.523828847351489912e+03 2.948333274318197361e+00 9.493440662697292254e-01 6.473730117377425586e+01 2.252675757566181824e-02 1.126681417343490810e-01 1.367410670884882176e-02 -1.482517196235839219e+00 9.612996538486319464e-02 6.653811911687186609e-02
0.000000000000000000e+00 -2.496899551455514484e+03 3.121589045719652233e+00 9.264559112615545766e-01 6.354084515777361020e+01 2.226417414671700429e-02 1.260915547331043218e-01 8.183624668536300384e-02 -1.615887148312292965e+00 3.836336018556507632e-02 3.295090942293561059e-02
0.000000000000000000e+00 -2.482727591084789310e+03 3.064072824667740669e+00 9.262062887312810799e-01 6.440940813589899960e+01 2.225871724750470848e-02 1.152072122856072078e-01 1.679200346069104066e-02 -1.607942059980605576e+00 1.067224139902694935e-02 5.993964746037354352e-02
0.000000000000000000e+00 -2.473916828892679860e+03 2.896715242578371097e+00 9.591008480912248668e-01 6.453930348784970761e+01 2.244517619437981851e-02 1.147356720445496664e-01 4.475831808700297260e-02 -1.575795032489174297e+00 4.085641487514381220e-02 4.364288090226354361e-02
0.000000000000000000e+00 -2.463365766798628556e+03 3.008585129209770948e+00 9.074019795484455919e-01 6.418187625910863403e+01 2.237586159882403933e-02 1.230400131050305157e-01 5.056051143796530534e-02 -1.537478429869210572e+00 7.471964677965070578e-02 4.369924132885669166e-02
0.000000000000000000e+00 -2.428344867226468523e+03 3.115476354960735161e+00 9.989823221187695834e-01 7.001790032502398731e+01 2.244970795728803287e-02 1.136202082087282988e-01 2.189634691515251943e-03 -1.803988630241618596e+00 7.787295394025597894e-02 4.453057583469427483e-02
0.000000000000000000e+00 -2.427847799831587963e+03 2.935163615033290707e+00 9.543531583796855955e-01 6.244127863249285326e+01 2.250951839397877935e-02 1.186581770334719649e-01 3.653102522052509293e-02 -1.440382108233321024e+00 3.399999960407178862e-02 6.356602200552954884e-02
0.000000000000000000e+00 -2.424287783299548209e+03 2.811983522773319866e+00 9.142051289449452112e-01 6.904414098848430115e+01 2.234366557402327202e-02 1.101627610841926230e-01 7.724565087842681643e-02 -1.875904640989833672e+00 4.758006562982253218e-03 5.327680900703327810e-02
0.000000000000000000e+00 -2.399807206690196381e+03 2.938380890745101226e+00 9.006066252205673361e-01 6.823118017600967278e+01 2.213358283119242625e-02 1.290720777721452439e-01 9.260858991830822617e-02 -1.958789085926144535e+00 3.226215510732523273e-02 1.717940819030788421e-02
0.000000000000000000e+00 -2.386507508144573421e+03 3.028560730236906640e+00 9.262403550578907074e-01 6.301246737929603370e+01 2.256769516110255017e-02 1.189273219783130719e-01 1.244363613116690297e-02 -1.417337994807587043e+00 5.242320843733352942e-02 1.240497719566925616e-02
0.000000000000000000e+00 -2.380056556962935247e+03 3.017666981031033480e+00 9.771114732837019590e-01 6.517939481458684270e+01 2.251142793501934719e-02 1.192899338725355307e-01 1.263746229973419268e-02 -1.572471428066597232e+00 4.702763408308500287e-02 4.236257200863825095e-02
0.000000000000000000e+00 -2.375079653068151401e+03 2.998021726255839070e+00 9.072448134024088118e-01 6.566623102683568902e+01 2.243034522960081836e-02 1.233536613805425175e-01 4.149107810992378603e-02 -1.705641256682997486e+00 1.061443868127710626e-02 1.272448895296607319e-02
0.000000000000000000e+00 -2.365888440566357076e+03 2.808630278085542997e+00 9.838863477569987914e-01 7.103228457649294114e+01 2.256568425775050402e-02 1.257620553927786544e-01 1.973591883676766370e-02 -1.916369705293603953e+00 9.092555664209014954e-02 2.472382023984509569e-02
