logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
2.935169799049118122e+00 9.416136623951100182e-01 7.374841925931153241e+01 2.240791985678174114e-02 1.276668461615803607e-01 4.140674618621324049e-02 -8.229505876906635375e-01 6.305100539160866935e-02 5.056619977459549109e-02
3.071255238369563934e+00 9.802281414952920269e-01 7.549154394229188370e+01 2.202790443727097036e-02 1.231305686768780910e-01 6.442302778309035027e-02 -8.614829465808271358e-01 9.134073375615374413e-02 5.498177685884145238e-02
2.944547403948565734e+00 9.972195534122896277e-01 7.062198627019199648e+01 2.249980996420795562e-02 1.141793445795545453e-01 9.081454200091997053e-02 -7.810755418103076941e-01 2.161723675301287229e-02 5.670124111688862323e-02
2.982028631367956706e+00 9.620421516011499197e-01 7.297077244311216759e+01 2.229182309828237757e-02 1.273165505312504608e-01 1.141948290704656449e-02 -8.077411356680270771e-01 2.557253531005945421e-02 7.225895718082671337e-02
2.871683140504175835e+00 9.868630362632092590e-01 7.270400369951383368e+01 2.240787319083775361e-02 1.217563422492868308e-01 8.423725948102625538e-02 -7.986440007174766542e-01 5.611546982014867235e-02 4.586580657193480015e-02
2.864045184721641490e+00 9.494313940169505361e-01 7.676561845760932101e+01 2.202074052676060087e-02 1.287342178383908409e-01 5.292136213294543895e-02 -8.868248104847351598e-01 8.996983752687444380e-02 4.309111406708749509e-02
3.182735076818011599e+00 9.465264361422338624e-01 7.241704816039575121e+01 2.207617488465025285e-02 1.289358173547191511e-01 2.831480415681095208e-02 -8.484639710181138827e-01 5.701301796382624541e-03 7.111018537348059998e-02
3.040818375616934688e+00 9.354621452199382015e-01 7.339262916472571874e+01 2.210220073263979151e-02 1.244520348381569219e-01 8.019486481319758331e-02 -8.110279871589911593e-01 7.006272143591836532e-02 3.358560138631989933e-02
2.817655216478623714e+00 9.435718737979357229e-01 7.365418622771647961e+01 2.205023555089661441e-02 1.239009368707731512e-01 3.060833698689859050e-02 -8.907644717383840227e-01 4.282702247884360297e-02 4.729010534065608562e-02
2.848517827181225925e+00 9.036889280467719221e-01 7.316679840168330884e+01 2.220384104202195383e-02 1.280181446916220378e-01 7.234062911857784550e-02 -8.731941546293611189e-01 3.200496429579633567e-02 5.548612802090039514e-02
2.871129261201395444e+00 9.347567482089911284e-01 7.534427571950597269e+01 2.228202311706463379e-02 1.260112078825606496e-01 6.788259982609561038e-02 -8.789878411370439792e-01 7.787712136541119490e-02 3.656810818858354656e-02
3.167376397387408282e+00 9.222156322755163949e-01 7.407482972142912558e+01 2.229109562149939397e-02 1.256064992913597522e-01 8.025197712046587550e-02 -8.342457116897616931e-01 7.822010032262395607e-02 7.293806394722712749e-02
2.872720835399751316e+00 9.803036124176107702e-01 7.436449257782318512e+01 2.206221246265699376e-02 1.297440864525538085e-01 8.739441411519165148e-02 -8.782768364703772423e-01 3.382514551240860950e-02 6.327908362028457356e-02
3.173778769053659854e+00 9.893190244343142981e-01 7.458073753588342925e+01 2.243066796241216868e-02 1.256498938575221214e-01 5.489879229920689024e-02 -8.840283076125843298e-01 2.077639908874306940e-02 6.021738437457920673e-02
3.030036023452995941e+00 9.790106081880169953e-01 7.168922771686416695e+01 2.256966742321934657e-02 1.107774458725223204e-01 3.497077357203159931e-02 -8.070322095079767166e-01 3.192870832746332044e-02 3.239748348672303463e-02
2.870040034419694575e+00 9.742569508700128500e-01 7.405518780740885632e+01 2.221682071590555183e-02 1.227256549767009458e-01 1.890119785102075886e-02 -8.183873580467506681e-01 7.875439003829165507e-02 1.202523171182069348e-02
3.126705922065654342e+00 9.794634617694903955e-01 7.598905298957076582e+01 2.216282180468369389e-02 1.266357217038968919e-01 1.479840324659966247e-02 -8.819853075536014941e-01 7.971356664353583532e-02 1.858807910296044960e-02
2.912477624809908683e+00 9.089996284069702392e-01 7.198085526374842402e+01 2.217682793554659124e-02 1.204096034814907540e-01 6.028584194188022632e-02 -8.405870010532126013e-01 1.778023269048072466e-02 2.835588897991235535e-02
3.140117707035970707e+00 9.059313471621728286e-01 7.358098051236228798e+01 2.223773771496319676e-02 1.204950045838392991e-01 8.466260112900050872e-02 -8.322070017192941815e-01 7.112414890719347127e-02 7.265035581237262730e-02
3.082665090129179220e+00 9.894067335294023380e-01 7.635883472375203951e+01 2.257251945556176462e-02 1.283606337319992408e-01 6.359705663358486416e-02 -8.601284722884487977e-01 9.371929804398962394e-02 6.572197326442377752e-02
3.145328279387129999e+00 9.142477489935372237e-01 7.482894506462636741e+01 2.235752334861638990e-02 1.275851735202942761e-01 9.005183611757848483e-02 -8.517670540169595128e-01 6.871993386009044025e-02 5.147173646748390979e-02
3.178428626451447858e+00 9.617410595719311228e-01 7.386538345372520098e+01 2.210207119465487299e-02 1.179778906622056533e-01 1.637546175288449174e-02 -8.063937898861399667e-01 9.445759428768976673e-02 7.489821016222517058e-02
3.055276496280471488e+00 9.400747171864437535e-01 7.140391336090706886e+01 2.249033071992130248e-02 1.235259090607253862e-01 7.341399372565671211e-02 -7.930286120834917352e-01 3.523213119047613646e-03 7.296179152510942623e-02
2.892951552154861883e+00 9.409689499196957074e-01 7.356732588010680729e+01 2.203609930240034084e-02 1.264158697876086868e-01 9.305404432817326876e-02 -8.866280714196193014e-01 2.664749524215128881e-02 4.678725050519755985e-02
3.015668407348828239e+00 9.435513181301082852e-01 7.097974921811038485e+01 2.203714576511932657e-02 1.138578420213736675e-01 5.925794303157477794e-02 -7.437877056197412795e-01 7.208623202657822582e-02 1.227181367546209372e-02
2.941717534452056082e+00 9.849507682044190693e-01 7.289417718488320475e+01 2.258608375261368650e-02 1.224674776761971451e-01 5.185247806661683057e-02 -8.289822904696486638e-01 3.212568689142974304e-02 7.622476069955699818e-02
2.846477782457013550e+00 9.023470911878909151e-01 7.594942791899752876e+01 2.245665196422520771e-02 1.219325705195444393e-01 1.583347144827427361e-02 -8.398182052732239278e-01 9.207350139073926243e-02 3.647044329562273979e-02
2.975336786936569666e+00 9.567601830982987998e-01 7.390514511535141651e+01 2.217647523051921588e-02 1.244263013104316140e-01 7.976321456918422648e-02 -8.373316387618015000e-01 7.697886021703891080e-02 5.558738827476668309e-02
2.964334174143467227e+00 9.101898584393109948e-01 7.289974071482808426e+01 2.213777575565820110e-02 1.272462544903747994e-01 4.174996274704371318e-02 -8.109099854177708178e-01 3.811841556885096211e-02 1.654794235982466610e-02
2.927150566576195434e+00 9.482498461909230070e-01 7.112398318952114096e+01 2.201811606649981337e-02 1.265066977660157244e-01 3.643585960829442277e-02 -7.679160837563281383e-01 3.287218275734909989e-02 3.904006184087413511e-02
2.809123443766302408e+00 9.270371884766619441e-01 7.665245628568044367e+01 2.219780210019042452e-02 1.292856754353505500e-01 4.518708827684077278e-02 -8.910978734476575625e-01 8.686470272386154212e-02 2.032869097575694048e-02
2.886426844047494722e+00 9.635956098117020030e-01 7.478410109486084423e+01 2.204787188899479458e-02 1.280878605540891335e-01 5.788597037226861364e-02 -8.438677917132673123e-01 7.357429799340038656e-02 2.767326251104398199e-02
2.832733920385091420e+00 9.356010421331638627e-01 7.316197390237050513e+01 2.227393627197774006e-02 1.286141145604850211e-01 8.877129562871706459e-02 -8.444054205831612592e-01 3.456730669189517907e-02 4.856779434307298415e-02
3.015148828093958233e+00 9.202109532423421445e-01 7.661695476454654852e+01 2.259443572190800165e-02 1.282922584864873150e-01 1.611350648207141717e-02 -9.109367898638671690e-01 9.164892765682924880e-02 1.805497392438718679e-02
2.873119113121086254e+00 9.442121133193157601e-01 7.295675978421495245e+01 2.205836817726756008e-02 1.243224858308879105e-01 9.282485891135830447e-02 -8.227439984370608084e-01 4.863412330023887675e-02 1.185656636046752282e-02
3.199802556565027434e+00 9.017483598520421584e-01 7.172056689566821319e+01 2.244989263675712873e-02 1.222562484727039017e-01 1.735397878099167665e-02 -7.777460497394073080e-01 3.274955588541852286e-02 5.313611065308278952e-02
2.803100734674485839e+00 9.064015098588223962e-01 7.354053095102955240e+01 2.206672881709134323e-02 1.216742619083539811e-01 6.778333130031799665e-03 -7.842503607837694179e-01 9.871472203525653855e-02 6.311371256676703845e-02
2.870709838069613440e+00 9.742361108296504479e-01 7.145851401057559826e+01 2.221640128526999880e-02 1.283250841610749649e-01 7.085047800940891261e-02 -7.916461619982397835e-01 3.185917095963552992e-03 2.643382998783526394e-02
3.010781872108438062e+00 9.200555891288824117e-01 7.521289180855075074e+01 2.214054677615091490e-02 1.205137309549335484e-01 9.704772906771069740e-02 -8.308638476543905860e-01 9.895788442853326039e-02 5.861787367366640827e-02
2.968884579143813873e+00 9.803182529103016130e-01 7.256259317078770721e+01 2.244319674799016145e-02 1.261666697879265109e-01 2.026333459584646335e-02 -8.304267731035019917e-01 1.622681418517579917e-03 4.586346956723777457e-02
3.161838082452161913e+00 9.021222086793967421e-01 7.123633758093660617e+01 2.235776274471600739e-02 1.286105459756749225e-01 9.646160451948936065e-02 -7.932892186028763781e-01 4.294104492182426736e-03 3.196379000745481341e-02
2.965277951746814633e+00 9.056260021877172717e-01 7.563685177001664783e+01 2.201602725955755652e-02 1.250553366362684160e-01 3.249774252122235307e-02 -8.409594631594288217e-01 9.912195906433028669e-02 2.456652813001087426e-02
3.095804232342906026e+00 9.906873806217886269e-01 7.119113183848757842e+01 2.235630779013894967e-02 1.192197807515858465e-01 8.727201470374019998e-02 -7.876677684726958173e-01 3.825895959823835679e-02 3.591344061834006451e-02
2.913070735742051998e+00 9.722595388372203828e-01 7.662936985995067118e+01 2.232992810884089352e-02 1.267051049626776726e-01 8.307841628687191726e-02 -8.704575512843686358e-01 9.533700678316059385e-02 6.536988747233685171e-02
2.979535933123811375e+00 9.350163525089271177e-01 7.338886666107873680e+01 2.201063403067836377e-02 1.265056342386046140e-01 5.790798049830839234e-02 -8.744180099016714003e-01 3.153193174041707403e-02 7.545992218526459405e-02
2.990824721305667566e+00 9.037225935608302896e-01 7.328915458731171384e+01 2.238302447850656213e-02 1.221509198834100640e-01 5.292526151201748519e-02 -8.401999247315803387e-01 5.385797764936912924e-02 4.630042060857738478e-02
3.113040189019546933e+00 9.712416022808038063e-01 7.224222740021505729e+01 2.252903940683654432e-02 1.281381283709787933e-01 3.860721444351579434e-02 -8.146417531316556548e-01 8.104240597391976567e-03 4.166178890056883993e-02
3.096698048755511135e+00 9.275075210183487684e-01 7.065508347008436374e+01 2.225326943211411793e-02 1.186056187857990885e-01 5.924832681718687072e-02 -7.231914566156989466e-01 6.412539916167510345e-02 5.153084368005234062e-02
2.851026214090810917e+00 9.383007946320883752e-01 7.265428377198144005e+01 2.204547935241600240e-02 1.284880377436556365e-01 8.833040126703556316e-02 -8.554901976569095901e-01 7.454132461332735500e-03 5.583973556903964325e-02
3.130358853570494482e+00 9.881521420031077474e-01 7.323177595392745332e+01 2.239116638454944144e-02 1.285141429468230623e-01 7.678822270071355982e-02 -8.282948107932304183e-01 3.078687527776563168e-02 1.459276742858992351e-02
3.112916376289925235e+00 9.137651697007890261e-01 7.516763576568476424e+01 2.248473246596645325e-02 1.289055491302982526e-01 9.085301027492449777e-02 -8.840927901080617435e-01 6.571538079737362925e-02 1.168880538457382767e-02
2.803100734674485839e+00 9.064015098588223962e-01 7.354053095102955240e+01 2.206672881709134323e-02 1.216742619083539811e-01 6.778333130031799665e-03 -7.842503607837694179e-01 9.871472203525653855e-02 6.311371256676703845e-02
3.066035368069084388e+00 9.214241204744335612e-01 7.373455051786805825e+01 2.255141660800268413e-02 1.240541232770644153e-01 5.660815261824948819e-02 -8.460213992997176469e-01 5.897617641161794627e-02 6.156530084732981384e-02
3.131503123299101521e+00 9.850784646825812008e-01 7.041903563417352530e+01 2.200109580170683116e-02 1.179255513625170892e-01 2.911808166860931080e-02 -7.503071486653802857e-01 2.984105025166200464e-02 7.732824158474674303e-02
2.994177551085244637e+00 9.737061033957432610e-01 7.349421383308111899e+01 2.229960507910816458e-02 1.275975098275002328e-01 9.848779958683800961e-02 -8.462676789872385363e-01 4.491576080955887035e-02 1.797509548428878612e-02
3.130941277165653958e+00 9.040824329348168265e-01 7.140206062107863261e+01 2.224717046286692201e-02 1.222147577899131421e-01 1.846592095760379512e-02 -7.739305336420834180e-01 2.733472969303205741e-02 5.190458223707162394e-02
3.079688912456802541e+00 9.267623100595118180e-01 7.271066040678422837e+01 2.205239119470752546e-02 1.291990476006350530e-01 9.438802104072790966e-02 -8.499988080568856574e-01 4.442016631676271206e-03 6.642122016417836838e-02
3.105512915624037085e+00 9.642580097633548508e-01 7.279240164778275357e+01 2.224226056768302887e-02 1.269853800220937523e-01 9.390201846290738286e-02 -8.237653590804354664e-01 3.893299792899784784e-02 4.932364027542599644e-02
2.817302614445439168e+00 9.417144969027112511e-01 7.486342468652593141e+01 2.239638756044793136e-02 1.265569109920413049e-01 9.343233186898158849e-02 -8.628394374780794518e-01 5.448688387347686013e-02 6.820621551128676352e-02
3.086552393706456066e+00 9.517238703388095633e-01 7.420985821765378887e+01 2.244620402967978032e-02 1.260370049648051605e-01 9.384529780635068874e-02 -8.499970682664594879e-01 6.326370536870373762e-02 4.772979005148464404e-02
2.907559582331245007e+00 9.501735293358595236e-01 7.564020335821319918e+01 2.233999394150614631e-02 1.273084912918716061e-01 8.141620464892904141e-02 -8.509639040387684261e-01 8.330453241452145940e-02 7.367903373496792474e-02
2.918962467178539022e+00 9.227061436999234312e-01 7.084398665582750709e+01 2.213814079823835448e-02 1.220537907764883551e-01 2.116215605266555042e-02 -7.919187989322102883e-01 6.847804730332896460e-03 3.915896408050085348e-02
2.922173720884958303e+00 9.940234858378719229e-01 7.304653396188467696e+01 2.241006299335014315e-02 1.124194629627227188e-01 8.006454788562900049e-02 -7.938207261992464847e-01 7.572312037293307818e-02 5.640125101097559490e-02
3.192284314226852882e+00 9.856518051200271469e-01 7.512480556813783039e+01 2.224626264576818474e-02 1.285968539036898839e-01 4.321897356780715627e-02 -8.683093342365140188e-01 4.495722815143099460e-02 2.970133615701038565e-02
3.066795271338016438e+00 9.869627078154177280e-01 7.810431948748052378e+01 2.246669155779239951e-02 1.283292745166504378e-01 6.273848218964071799e-02 -9.308722904890531780e-01 9.575681237410582636e-02 3.250221851170528864e-02
2.831707559028239896e+00 9.889694947912792689e-01 7.464839378097597944e+01 2.225780586157049754e-02 1.238686298615642584e-01 8.051159144509650867e-02 -8.472115733716958363e-01 8.820628498702320908e-02 5.482695674540839087e-02
3.187067453508459103e+00 9.874450758798788419e-01 7.493220449300279995e+01 2.203173255046702445e-02 1.192714511243177233e-01 4.076320107962486811e-02 -8.305089580590676590e-01 9.344626761050367492e-02 6.330231268225675056e-02
3.162150054749845562e+00 9.061322640387849958e-01 7.469725293218799322e+01 2.218156421982936735e-02 1.255715744566963388e-01 8.687527782088584616e-02 -8.820354286964735557e-01 5.667183818051166333e-02 3.129946957089802667e-02
3.197256613378051338e+00 9.923877898279747090e-01 7.575263951578041599e+01 2.234418082249951809e-02 1.251795506098499489e-01 8.664997058202549007e-02 -8.621510954696067763e-01 8.477164921831353839e-02 6.093224632837310195e-02
3.036212016206883746e+00 9.282647416010905150e-01 7.474367882218476211e+01 2.239585448678000495e-02 1.277028080411277411e-01 7.574202559275261537e-02 -8.813760946513342631e-01 3.792389687618968191e-02 2.124355744587457309e-02
2.929182746909286372e+00 9.666808927336596469e-01 7.533996608572743980e+01 2.206349714735764828e-02 1.290564001368580127e-01 8.807684016985482811e-02 -9.054629038717065814e-01 7.416601841544230578e-02 4.153852731334681248e-02
3.055276496280471488e+00 9.400747171864437535e-01 7.140391336090706886e+01 2.249033071992130248e-02 1.235259090607253862e-01 7.341399372565671211e-02 -7.930286120834917352e-01 3.523213119047613646e-03 7.296179152510942623e-02
2.997596436335757009e+00 9.923779451315137834e-01 7.387515581070179849e+01 2.238176249099635765e-02 1.201498393905916923e-01 5.444955742795085096e-02 -8.065947780876876472e-01 9.316573293504479270e-02 7.910682260097062768e-02
3.067266442808842530e+00 9.475978449095754375e-01 7.186530509693771762e+01 2.220003464218096856e-02 1.158178796583159559e-01 5.818406369934367439e-02 -7.823842066713948551e-01 5.716193095417196335e-02 2.809356655513430695e-02
2.958517278157658748e+00 9.897667114785574372e-01 7.413183105026645592e+01 2.245192455739308465e-02 1.293717869021564493e-01 3.400328084678708868e-02 -7.964201155952048694e-01 8.475628647748595368e-02 7.388162960206973162e-02
3.069312745919552388e+00 9.792062523600841839e-01 7.693113483749809234e+01 2.253897864538330353e-02 1.256726055174421097e-01 1.108652290413637657e-02 -8.835590735310938637e-01 9.782359175805283025e-02 5.615888804444918447e-02
2.948852843925929612e+00 9.506186889399809159e-01 7.170496440951258421e+01 2.248585482298112032e-02 1.243679371940471651e-01 2.456261795158766470e-02 -7.960749395713582199e-01 2.793994337039862330e-03 1.641144966074388478e-02
2.993145021795651672e+00 9.057726740042195690e-01 7.566188216964582125e+01 2.248680731003257355e-02 1.272706404400523739e-01 1.021462451073592605e-02 -8.700894075978742315e-01 6.248828057213318132e-02 6.698702967348334203e-02
3.131950125788725003e+00 9.471328828042575587e-01 7.042978915283870833e+01 2.245218146400331308e-02 1.158546402123022678e-01 7.507199670152650550e-02 -7.376233071532474206e-01 1.576773799669895990e-02 5.349965768794232024e-02
2.816289645605550618e+00 9.934971750101739829e-01 7.369188474576979786e+01 2.205369382861105745e-02 1.279260822964889133e-01 4.223264970790274742e-02 -7.933843050951032705e-01 7.998308388076974529e-02 1.465292644604964875e-02
3.055939322230811772e+00 9.946989121674897349e-01 7.337991366911276714e+01 2.233494819750640736e-02 1.150674243023892679e-01 5.445241391498150535e-02 -7.998403398886293481e-01 9.183366905358465726e-02 7.988803932999558044e-02
2.993086375578509983e+00 9.004611057158844467e-01 7.204014771002647421e+01 2.240110099296748272e-02 1.259428673278335520e-01 3.873001632759239671e-02 -8.063387585552370673e-01 3.903612804575795625e-03 6.869380045904005527e-02
3.023924050925583362e+00 9.518870410058558607e-01 7.598742556239368184e+01 2.202621477715495033e-02 1.257520653364943286e-01 3.399117294487809943e-02 -8.674214470136480948e-01 9.812335608462847969e-02 3.494757154247623426e-02
2.846186066146387361e+00 9.730722995009023490e-01 7.285482296828672588e+01 2.201060055645187238e-02 1.265930482744636598e-01 7.649076589311483432e-02 -8.274726531695362208e-01 5.304597456088971930e-02 7.421909973241576364e-02
2.913012317455216493e+00 9.223322689222033244e-01 7.487314330608418800e+01 2.208760534146092872e-02 1.261885102679721482e-01 9.194138752780400825e-02 -8.685906168777248748e-01 6.019123927594532270e-02 4.947287732324693460e-02
3.078870368713900962e+00 9.412528377863718099e-01 7.600953284409490607e+01 2.242175927677548045e-02 1.283861291276212624e-01 4.557778116686850289e-02 -8.731568145176995532e-01 8.365536803044580638e-02 5.775711664524726952e-02
2.977473835626450516e+00 9.967749104298742058e-01 7.356846698111743876e+01 2.204043516210357767e-02 1.265014926948468399e-01 7.531450791056182315e-02 -8.763831494000473565e-01 4.377267106772766980e-02 7.128782933624633333e-02
3.046411564402970562e+00 9.729545404253883145e-01 6.914207813705395722e+01 2.236241698939476011e-02 1.112932826194846653e-01 5.592029951534228938e-02 -7.376475093432743879e-01 4.651673409250301448e-03 5.697844988312834869e-02
3.023030195469158965e+00 9.662781012663024249e-01 7.463928012786672639e+01 2.235003807538035042e-02 1.282516071596314922e-01 3.754618078876286597e-02 -8.480969452424091948e-01 8.157459166127151162e-02 7.461556535387837974e-02
2.880924698531051487e+00 9.934207384444534439e-01 7.324102160942781836e+01 2.219515552469197156e-02 1.284777908547095338e-01 3.951597963754799325e-02 -8.267401581887861006e-01 5.095436516151764794e-02 2.749249656107387307e-02
2.925496418302377499e+00 9.427211851204176929e-01 7.368952266436041043e+01 2.236104149749788481e-02 1.284889004148997982e-01 9.131338342453165996e-04 -8.353155608188980175e-01 4.155400125224043700e-02 7.843609221969211065e-02
3.116160031302967148e+00 9.987883763779213941e-01 7.017797392145332935e+01 2.251311050973966998e-02 1.172969563309243374e-01 5.111001672906502480e-02 -7.615770447476526428e-01 2.744214246986070513e-02 7.332021697947395389e-02
3.069939784257460502e+00 9.653068680528816836e-01 7.393750901458128055e+01 2.221838713186265538e-02 1.294073604505865949e-01 4.293108825682139668e-02 -8.434245556189512438e-01 6.279909597247906872e-02 3.247169853117692906e-02
3.066953247507321123e+00 9.451925469646542677e-01 7.358324518390860192e+01 2.247997847521193693e-02 1.287667938977106741e-01 9.686789578897833652e-02 -8.390440993305436912e-01 2.909219559819350640e-02 2.019692810352225615e-02
3.091980367346561120e+00 9.797704944898806279e-01 7.148265336873103593e+01 2.220266634324693372e-02 1.205098235664149864e-01 8.683409725483362540e-02 -7.920401591314261136e-01 3.137090152853349440e-02 4.833381100216117832e-02
3.179567097071461568e+00 9.150325359758439969e-01 7.085004579832259708e+01 2.221007155426776847e-02 1.168551190121966676e-01 2.086342055074230303e-02 -7.604774220672996243e-01 3.434062163069924456e-02 2.399719474372046316e-02
2.968294778875457229e+00 9.044473963524171101e-01 7.120918905536694865e+01 2.201483766998815414e-02 1.174848904164506602e-01 2.927165985881957644e-02 -7.721811213744063096e-01 4.133413405604257490e-02 7.286562660509041112e-02
2.881357640040410395e+00 9.358779743467807721e-01 7.501688198499245175e+01 2.209005348651120124e-02 1.297619371365859586e-01 6.244121839505634326e-03 -8.502634878684485198e-01 7.872909461466248704e-02 3.543029537870095308e-02
3.091630184332108566e+00 9.361285675839977616e-01 7.186104840962845230e+01 2.208289038679249125e-02 1.265753843913151877e-01 1.897436259495883376e-02 -8.077270636386943981e-01 1.822679399787158899e-02 4.042980730659918170e-02
2.893029194932632109e+00 9.311741665519712718e-01 7.711749555295251923e+01 2.218504411391394870e-02 1.298580814486854085e-01 1.179804470236417435e-02 -8.818012535981092359e-01 8.517447273010672615e-02 4.624153526476890153e-02
3.176829943933483502e+00 9.720738262463756163e-01 7.481509103169521779e+01 2.226366429870635377e-02 1.288444594982361968e-01 4.231697602671555258e-02 -8.923257174032139805e-01 4.016433820475652505e-02 7.397682956698885259e-02
2.855238314333147009e+00 9.019434450051825314e-01 7.611905123922150551e+01 2.235592258784643155e-02 1.273672545448411020e-01 1.060310194262070694e-03 -8.604507037426372129e-01 8.996187067882442656e-02 2.451926106124071095e-02
3.097920544094075801e+00 9.858496429375906978e-01 7.177050812630230325e+01 2.246441234279674543e-02 1.227389794210375917e-01 8.472554804496422454e-02 -8.152908448257565333e-01 3.499559403651836525e-03 3.975053690832002634e-02
2.840494332375238518e+00 9.950471215797229707e-01 7.240666085182961353e+01 2.231245515390904016e-02 1.281405269474944486e-01 5.903274711024472654e-02 -8.368869265410188163e-01 1.432336258877520314e-03 2.815344884470889764e-02
2.827706737016779659e+00 9.743607165888119592e-01 7.140659811351706310e+01 2.251987218786463685e-02 1.238347462991487846e-01 4.078511047246325544e-02 -7.941532481527266985e-01 1.383227914003761806e-02 4.276604453116415738e-02
3.060967704223947816e+00 9.374889795100345147e-01 7.286326298669445123e+01 2.202020783739683935e-02 1.250961373803284871e-01 7.541200047702374676e-02 -8.202783045793340388e-01 4.403326408647176976e-02 3.887036570525908424e-02
3.012797882942299665e+00 9.579420540965016828e-01 7.236011714165152853e+01 2.214454981589812285e-02 1.169310205373795958e-01 8.537258609275193144e-02 -8.231512094143864644e-01 5.597439639321012683e-02 7.089260425498851437e-02
3.120855569682394748e+00 9.995960711291500544e-01 7.290524471141894480e+01 2.230723031944039508e-02 1.208408761093333894e-01 7.702668518358363192e-02 -7.685970961586965355e-01 9.600912006255138409e-02 1.138329619147069628e-02
2.872211733660612332e+00 9.822514247832352385e-01 7.171866239053173331e+01 2.228828228170095030e-02 1.233352794359264398e-01 1.625329270632985476e-02 -7.973934081235054538e-01 2.252644837021921739e-02 1.388793218765987936e-02
2.989558658762373256e+00 9.544821411907165043e-01 7.222229525915251713e+01 2.248279931616425226e-02 1.278210855557750103e-01 3.845533005559537143e-02 -8.047430595454874158e-01 3.187858930725806506e-02 5.439033642051865902e-02
3.005767052295575059e+00 9.370583120618615203e-01 7.252604989529983470e+01 2.231085201721915920e-02 1.199680806380002129e-01 3.356967390363031767e-02 -7.577796439320172439e-01 8.754250206829282399e-02 7.719637309762690525e-02
2.869688541655912584e+00 9.464020537821346002e-01 7.704548541385527471e+01 2.240908130409810170e-02 1.277002363166326038e-01 6.106523593255813037e-02 -8.786673409487812947e-01 9.612091303510159057e-02 2.579618911640536166e-02
2.944114392612976694e+00 9.708541073757488427e-01 7.251031172328785601e+01 2.205988421191114671e-02 1.297022260654371317e-01 4.493199325912105441e-02 -8.458800271804598481e-01 1.174520571080811017e-02 6.407844271059116859e-02
2.988814817666036738e+00 9.810370591424399933e-01 7.238774401351098220e+01 2.252327616217728035e-02 1.167259900028385922e-01 6.673983633609255339e-02 -7.905718137636152942e-01 6.419540175019837480e-02 4.338806933727074738e-02
3.089346658298132375e+00 9.683350010340762148e-01 7.341142057055691339e+01 2.247240116467162999e-02 1.271978386440482112e-01 1.675565154527726072e-02 -8.342900858305017930e-01 3.651754052716630478e-02 6.555961458607227621e-02
2.808171848288186556e+00 9.069221471392689971e-01 7.171238355425619204e+01 2.244796859164924566e-02 1.276205629359023763e-01 6.964141467350769277e-02 -7.782244412946823786e-01 7.356182605245231709e-03 7.865973106152580885e-02
3.143545583977723545e+00 9.835993763922653566e-01 7.188280961680348469e+01 2.235343123176548874e-02 1.250332623339582006e-01 1.610048177933524199e-02 -7.844851339900711373e-01 7.234375878406463373e-03 4.285617711874115110e-02
3.009736387591541718e+00 9.045875487259044112e-01 7.513347969420334493e+01 2.204605415649244990e-02 1.272403831301217869e-01 8.036621446375954991e-02 -8.946506641112104141e-01 5.558544101167994800e-02 6.707377670454194030e-02
3.172813950487478607e+00 9.726829840401951532e-01 7.252742874485541336e+01 2.245788114314170233e-02 1.273154644189457563e-01 4.376560714401206420e-02 -7.869192450563651242e-01 5.193779831560701998e-02 6.443728018167126093e-02
2.904138947522192371e+00 9.525984326291537796e-01 7.377858830389865830e+01 2.203518988110924823e-02 1.260293694579698587e-01 3.963491631450000857e-02 -8.698425887164913384e-01 3.023426141288276456e-02 6.610729832003606199e-02
2.953344622890829996e+00 9.774272259989659206e-01 7.539280526291923934e+01 2.256340026003208696e-02 1.243601417505173501e-01 5.177621657500517532e-02 -8.611191518717176141e-01 7.329612919875420907e-02 4.189308278114332179e-02
3.023697441336196778e+00 9.042923862962303216e-01 7.119830890822892400e+01 2.248638163778752738e-02 1.208173694100428963e-01 9.395959749826265917e-02 -7.953384639868987804e-01 7.953491709146455133e-03 1.972842129045664777e-02
2.979108938291465059e+00 9.409325150596822285e-01 7.271977225158022407e+01 2.233980697194671433e-02 1.160856234541506049e-01 6.621424607631121173e-02 -8.265914836102981056e-01 5.018116397626014996e-02 6.716023667513132400e-02
2.821388233350536456e+00 9.545805793351918034e-01 7.697858104167082161e+01 2.255216064356604586e-02 1.298012332642620170e-01 9.420364074419776412e-02 -9.046459896535121725e-01 9.786228365383381478e-02 5.838603320585529499e-02
2.831643334160656611e+00 9.518303391345284137e-01 7.527301895446069580e+01 2.214936112268154830e-02 1.263094022100660352e-01 9.719391037971965297e-02 -8.910347631216013475e-01 6.570074769058814601e-02 7.183462965287858160e-02
3.031956725380951401e+00 9.118732179499676738e-01 7.252760458933428822e+01 2.209475979676017721e-02 1.291724553981838663e-01 8.282556645577526799e-02 -8.403648168752650971e-01 1.419197151623052822e-02 7.001695738301469407e-02
2.935571241925042152e+00 9.444682629751207648e-01 7.164623495534841879e+01 2.203110386660889902e-02 1.163802636415064151e-01 8.941581540940719830e-02 -7.653519589429262915e-01 8.158585622326086639e-02 3.561952367471362541e-02
3.020045758147571480e+00 9.915629032226639383e-01 7.268609161562341114e+01 2.239021408998878582e-02 1.184883044746435771e-01 9.166460624623595788e-02 -7.925272509034457791e-01 7.387506472507075761e-02 4.510602596848579948e-02
