weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -2.351365863787414582e+03 6.926327479564267087e-01 9.147352034697830980e-01 4.066432748397326158e-01 2.624346411666887979e-01 6.541813461948532415e-01 3.887659417621396329e-01 1.102295502777899117e-01 3.392713527073779600e-01 3.539655725829931043e-01
0.000000000000000000e+00 -2.341962917663931421e+03 4.182127242165512016e-01 1.311744602056066356e-01 4.082724992726330937e-01 6.067530925580976175e-01 6.350008824867677815e-01 9.485941952665577492e-01 1.632243814248954816e-01 9.529115522284080653e-01 3.788365681402111607e-01
0.000000000000000000e+00 -2.286909128753487948e+03 6.450064611972283757e-01 2.591914131017268863e-01 4.127135356920246245e-01 1.310406882813182072e-01 2.421150975487997847e-01 6.808648553203073828e-01 1.388389771081780522e-01 2.826368579842847284e-01 2.492755443876194521e-01
0.000000000000000000e+00 -2.286726010781179866e+03 8.662367130784823788e-01 2.576241663634112333e-01 2.163718199073638715e-01 5.209903702957191518e-01 6.100538028777402477e-01 8.322144998695804041e-01 3.112290737244682859e-01 5.677538267415213058e-01 7.248719467637169123e-01
0.000000000000000000e+00 -2.279985585072804952e+03 8.496109226800183656e-01 5.748913881039015017e-01 5.363223801291852055e-01 4.777132807749123744e-01 9.834279722212291297e-03 6.690937061901292005e-02 1.159973142984419558e-01 3.525553326466590587e-01 3.384670490544602339e-01
0.000000000000000000e+00 -2.278174918764194445e+03 2.277482060851810930e-01 3.020671927679197122e-01 2.222040411871629706e-01 9.823844236735145286e-01 8.841922370630540540e-01 3.839122488197024285e-01 3.160142598504736000e-01 5.201071050389013406e-01 7.081336716415087551e-01
0.000000000000000000e+00 -2.272700211509504243e+03 4.287539906195193540e-01 8.445352493254878468e-01 4.503519266347972838e-01 5.391520911842795361e-02 2.355553361834821224e-01 3.035805122686595636e-01 1.919942421945272093e-01 9.454497911344795780e-01 7.637433321591385882e-01
0.000000000000000000e+00 -2.266964523294679111e+03 1.109042047073055537e-01 5.351656268879327882e-01 9.513653870226568277e-02 3.360754009024953248e-01 6.558259605482674726e-02 4.235314530861113980e-01 4.941366549125987273e-01 8.484502652074908946e-01 4.444536336913138541e-01
0.000000000000000000e+00 -2.236519090611241154e+03 6.390167009872073089e-01 1.967044624337985770e-01 5.118427409050140264e-01 8.017610859762658304e-02 7.137756316809704682e-01 5.008822462247339846e-01 8.654742218028677048e-02 8.120429888063419588e-01 8.996073179689715316e-01
0.000000000000000000e+00 -2.231325520447564941e+03 2.468512864012893937e-01 5.539500268993112764e-01 4.683994566406036730e-01 1.930864006031408620e-01 5.609924471157802239e-01 8.168826236729406221e-01 1.145588511049494551e-01 6.987941849557822716e-01 6.692981110790834354e-01
0.000000000000000000e+00 -2.224282893003429308e+03 5.398391480528760278e-01 6.828096845477171772e-02 5.978808560294245344e-01 8.682932923099955236e-01 2.164803493480782492e-01 2.663341547984660052e-01 1.061356799781778548e-01 8.753403711421614553e-01 1.600236337562440658e-01
0.000000000000000000e+00 -2.222164284536021114e+03 7.989787132436958483e-01 5.306190277864415439e-01 3.655969909880074642e-02 6.797701504044804111e-01 8.849882205124254275e-01 6.411135848662508074e-02 5.423823340154835249e-01 7.111708963304393949e-01 3.211453296149542336e-01
0.000000000000000000e+00 -2.200768101360485616e+03 5.699919680914027342e-01 4.920500004109624737e-01 4.032808908591709596e-01 4.240753530922388714e-01 9.073133689467510754e-01 1.652884926487483419e-01 1.663672192201255395e-01 5.060546485648974580e-01 8.782235193833615172e-01
0.000000000000000000e+00 -2.199610607579482348e+03 4.893400569862604854e-02 8.743497326656000102e-01 7.103232178820784171e-01 5.542446668296215906e-01 1.228900836403700181e-01 1.157749835657860826e-01 4.350362557678133513e-02 9.046273906116605312e-01 5.428692757122705048e-01
0.000000000000000000e+00 -2.199012770974981777e+03 9.861264925445824003e-01 7.822759327961792408e-02 2.740903873160699389e-01 3.527774156270513384e-02 1.787065336536797222e-01 6.782579296320545570e-02 2.985819546822581216e-01 2.494734136823987258e-01 3.891220311116226904e-01
