weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -2.972611250977374311e+03 2.881174606290231477e+00 9.566866315392386078e-01 6.131416408068030677e+01 2.216911669877032198e-02 1.245227161709585584e-01 9.648841844637544296e-02 -1.659748374741966126e+00 3.150176951453938223e-02 6.481946859150627960e-02
0.000000000000000000e+00 -2.960794596031866604e+03 3.196899628593297127e+00 9.981992302060939126e-01 6.311510072777630853e+01 2.228119519010666322e-02 1.206958527563734007e-01 3.859443550486585731e-03 -1.653919330000179988e+00 5.032986819695423053e-02 3.340174627338714924e-02
0.000000000000000000e+00 -2.943763969474722671e+03 3.045074345162987584e+00 9.519531081349795754e-01 6.769509398101452291e+01 2.221070313584552411e-02 1.150928651152537258e-01 8.099930962650177257e-02 -1.948817969369391889e+00 7.972123493211030754e-02 3.326672691691432565e-02
0.000000000000000000e+00 -2.941504922536264985e+03 3.164475570224451584e+00 9.435357256677562310e-01 6.056952850303495239e+01 2.233120788704909959e-02 1.126294120228390067e-01 8.079751469194844382e-02 -1.483508962891614935e+00 3.914228506226580251e-02 4.841131379063057932e-02
0.000000000000000000e+00 -2.860372742337905947e+03 2.928496386345563085e+00 9.182435125202665915e-01 6.323022496041532037e+01 2.249952638392165374e-02 1.246797353611903691e-01 7.211419267764497543e-02 -1.748952651281993287e+00 1.830651560460777594e-02 7.235436289601550330e-02
0.000000000000000000e+00 -2.745331067275370060e+03 3.077479822425759792e+00 9.737054396367194053e-01 6.408243241515299360e+01 2.217414450789475383e-02 1.229640283416648244e-01 7.453866942988014721e-02 -1.679185741969458023e+00 7.081104824235191775e-02 7.623447657922075016e-02
0.000000000000000000e+00 -2.731654132450132238e+03 2.975083410004778717e+00 9.857126505660954718e-01 6.635039105786762548e+01 2.259882198714524559e-02 1.256919974377398441e-01 5.608038108357983609e-02 -1.929560357786486380e+00 5.745608456908491216e-03 4.834178810061653259e-02
0.000000000000000000e+00 -2.728330324434078648e+03 2.847793430852034291e+00 9.645936739992924114e-01 6.689706449333492344e+01 2.218572843205059847e-02 1.189703730640518237e-01 4.923004415278068452e-02 -1.796147989711080140e+00 8.912227996038639410e-02 4.521221606464345677e-02
0.000000000000000000e+00 -2.716239815524653750e+03 3.190119783885147164e+00 9.855902339034273707e-01 7.037520762593426582e+01 2.221854000178897712e-02 1.182141187853974762e-01 4.276236104252621045e-02 -1.995842248499408500e+00 9.911917264379621617e-02 7.562996163997870447e-02
0.000000000000000000e+00 -2.663405902944206900e+03 3.087000593646709756e+00 9.380929952449289511e-01 6.456934217989973490e+01 2.222589743365816287e-02 1.103099261618161325e-01 4.139461086503055942e-02 -1.651645855273079500e+00 2.435436897232756692e-02 5.831006064257158311e-02
