logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
3.052934178708456070e+00 9.277798829711804141e-01 6.929903605702347136e+01 2.236889794975977994e-02 1.166515015527674060e-01 4.185309543155757428e-02 2.871276499036305996e-01
3.105133258651251005e+00 9.835489329665998426e-01 6.951873269873436811e+01 2.257359893078609778e-02 1.203118024703733330e-01 3.657465263980173159e-02 2.111923433711485609e-01
2.879328385754242881e+00 9.036131490867848060e-01 6.881353178535488269e+01 2.212871724539239304e-02 1.174505212073065352e-01 6.151861606038632607e-02 5.449859337529899816e-01
3.105176537947917925e+00 9.503048732615464456e-01 6.908894568992326413e+01 2.256521048217612069e-02 1.141529288785995966e-01 6.342950984157062766e-02 4.627876353362456729e-01
2.897004459068675875e+00 9.685151889208576392e-01 6.840322120832171038e+01 2.248320653727044552e-02 1.140858713936113988e-01 7.330418539943651945e-02 4.302113463164616847e-02
3.028103065130369309e+00 9.298399050415524503e-01 6.815831370674936807e+01 2.231061804863641515e-02 1.129144995651901046e-01 3.530880449436252233e-02 6.263380022232531985e-01
2.998859487958839498e+00 9.042301152026013256e-01 6.849379151961534262e+01 2.259233456150131630e-02 1.171636892182163908e-01 8.831556710355661921e-02 2.620049506150953778e-01
2.864809634843825670e+00 9.652501318619935988e-01 6.964281429838402460e+01 2.251221139976339325e-02 1.274209434447529654e-01 8.368363583453723720e-02 6.322623163214788344e-02
3.088496758706858358e+00 9.034207366589116495e-01 6.772317439073354706e+01 2.245721379861881362e-02 1.109452017034707333e-01 8.481960939795826770e-02 6.836652241764828997e-01
2.902298072939202722e+00 9.445085603729421742e-01 6.889492524176984034e+01 2.249966735839085616e-02 1.138410849307986555e-01 7.627377375623321798e-02 3.264238800098961946e-01
2.923095286393763370e+00 9.044299672440162530e-01 6.876510441228722925e+01 2.223137039163531475e-02 1.144190833356605180e-01 1.549070890189640018e-02 5.776068199082989851e-01
3.009745229279294776e+00 9.641085631276438139e-01 6.788016940691302636e+01 2.252781201783835355e-02 1.139363382546986769e-01 6.853284587830790753e-02 6.673051363908700795e-01
3.105544763666280073e+00 9.163634053918016109e-01 6.834975297545470596e+01 2.227338807592997919e-02 1.133690489391652595e-01 6.653084333948738882e-02 6.014249673278798669e-01
2.808095611237511946e+00 9.243974173558460183e-01 6.828103619770804755e+01 2.221911250160750473e-02 1.174261157609632483e-01 2.610122622972477300e-03 5.407219140593724216e-01
2.979015767120183789e+00 9.683569626291257393e-01 6.907309069778223432e+01 2.254838342113365743e-02 1.154504935742283744e-01 4.202259638551752996e-03 6.976190967044001989e-02
3.162936957486523148e+00 9.371238514697590727e-01 6.924313965372155621e+01 2.254274269846617829e-02 1.261627254867419834e-01 5.857933778300536409e-02 1.435588260207160405e-01
2.825863053108367051e+00 9.845750173572367370e-01 6.826212320868572192e+01 2.200897546191307730e-02 1.142831017742450411e-01 1.878000257687078775e-02 5.730552899874958861e-01
3.191261245018505388e+00 9.996484693379661390e-01 6.819205847318839631e+01 2.248022891093433284e-02 1.206003344416643613e-01 4.851301217657744136e-02 6.393812295481001717e-01
2.871278268092059882e+00 9.722618429280819319e-01 6.798992171998966683e+01 2.211629647439559629e-02 1.110502882619322090e-01 3.209762697256726000e-02 3.727485165538088618e-01
3.071486578538229928e+00 9.140573920810840525e-01 6.844408496063844893e+01 2.225115078320528267e-02 1.205113619214638609e-01 7.311892729041147287e-02 4.863046214593398919e-01
3.042919821459473262e+00 9.797768384852638679e-01 6.840772742322967304e+01 2.224682907512631411e-02 1.174813646411614343e-01 5.199074274921999111e-02 1.244810907166448433e-01
2.891827859910657050e+00 9.273016338137162196e-01 6.851200287943819944e+01 2.255849882557228736e-02 1.209811128220615734e-01 7.945234461338004928e-02 5.854082660864079468e-01
3.187925335639685276e+00 9.146290852002242344e-01 6.903748705705122291e+01 2.224219502742107515e-02 1.169520930694942923e-01 7.987045528756246682e-02 4.361673413180372494e-01
3.127950942839953896e+00 9.356910867643497554e-01 6.928046232857593623e+01 2.223465239562587986e-02 1.207470208695336777e-01 3.233526943636505502e-02 1.846434182956014081e-01
3.068801392021893282e+00 9.510636913941415971e-01 6.882113245429452775e+01 2.217660332072310392e-02 1.211635158787795902e-01 7.017468628391572427e-02 4.178454557157723626e-01
2.879975264745667118e+00 9.295897594289715959e-01 6.791676218747269900e+01 2.227926556911097311e-02 1.101596036409504820e-01 2.518366155936259398e-02 1.902720778145235159e-02
3.134930023753862649e+00 9.185344707620168858e-01 6.883976410068133589e+01 2.226773584736909187e-02 1.276124225404136336e-01 6.020012537490030541e-02 6.008275167478949186e-01
3.145514078369491706e+00 9.684205185826002538e-01 6.846841925324139311e+01 2.209834270014187849e-02 1.223170471197624481e-01 7.893495932329974707e-02 3.194763295043471230e-01
3.104768010609249895e+00 9.138720746117414695e-01 6.817242197969693507e+01 2.200045210755419839e-02 1.113142959376031277e-01 4.475646078772232972e-02 2.705816031881800865e-01
2.872257947110088860e+00 9.537826753398532809e-01 6.890873809512513049e+01 2.219634823482150021e-02 1.154080778144137009e-01 8.410505663821493672e-02 6.018715584297026355e-01
2.885876229704979590e+00 9.351583167606517533e-01 6.834927177924424768e+01 2.235885892711016523e-02 1.151776518655110854e-01 2.368716806774484596e-02 6.033534892437856234e-01
3.115865866886865287e+00 9.023333374181068400e-01 6.820222554269648185e+01 2.209992354621803656e-02 1.169058433700795457e-01 9.343203734258219428e-02 5.111705144007299140e-01
3.134348536821521591e+00 9.093543521060236667e-01 6.827164286621986378e+01 2.247866398099031965e-02 1.139518810405535099e-01 8.952482826025578988e-02 3.036071302594274823e-01
2.903166769556125182e+00 9.001872078716002257e-01 6.882350157083097031e+01 2.203569270952479217e-02 1.239827828538117016e-01 4.585429917918842219e-02 4.294960822069551765e-01
2.933683298925441552e+00 9.500192355512885323e-01 6.901787913388491802e+01 2.245035645046399714e-02 1.183917395006234413e-01 5.450901556373102808e-02 1.438466120499431837e-02
3.191323954981546418e+00 9.995773123332105659e-01 6.878785964100356409e+01 2.258729465695756902e-02 1.157079588648860374e-01 3.665832167262508129e-02 9.734325838835944378e-02
3.033564676491574907e+00 9.823799716384509217e-01 6.895133499709564262e+01 2.257166037743356737e-02 1.189140728632600424e-01 9.845670261202099649e-02 2.398046808458299539e-01
2.848874673205353591e+00 9.192152449025250416e-01 6.806243168792074982e+01 2.208397257270814512e-02 1.240222370436202537e-01 9.541093923553077560e-02 1.768074159647505250e-01
2.816313736697603876e+00 9.753712738226126833e-01 6.858674684387425202e+01 2.209890159009383556e-02 1.194863003399763146e-01 6.523892002336136031e-02 1.799321949732073378e-01
3.130952057580666636e+00 9.671259939406667838e-01 6.897213558993115612e+01 2.249477822384623668e-02 1.106616685882626794e-01 8.824281022431917920e-02 1.250921847840640311e-01
3.043529266323564020e+00 9.103704754073493888e-01 6.933263710664321877e+01 2.240557281359734434e-02 1.266746638524902935e-01 5.882853366758659247e-02 3.454398652794272162e-01
2.875567346038593097e+00 9.019043197665083111e-01 6.840339053293776317e+01 2.259446447108174119e-02 1.114349227173246221e-01 2.451540053062254559e-02 5.084611467709999888e-02
3.105564427895222579e+00 9.542802654308504273e-01 6.843900285238881054e+01 2.256989352036752050e-02 1.184461963825343411e-01 3.126400646334481781e-02 1.897025894733683771e-01
3.169592384184059863e+00 9.945552885304902446e-01 6.851432939078722484e+01 2.216383536226877726e-02 1.164847812708945385e-01 6.518598556777298325e-02 6.172490348818844286e-01
2.843057628351497446e+00 9.798921498801980157e-01 6.827200335730923086e+01 2.250433125249209215e-02 1.157957541297049142e-01 4.092405944894990377e-02 4.162491143285492190e-01
2.960449803214553199e+00 9.663839294967153659e-01 6.846080480455249528e+01 2.219311672691546417e-02 1.203402967637592219e-01 3.407236629077761703e-02 1.064131673224835845e-01
2.933372103643208106e+00 9.431757205008424183e-01 6.851226805082254145e+01 2.237383409376942495e-02 1.192721709844325045e-01 3.454879453994753880e-02 3.095444324172443307e-01
2.979629632711655596e+00 9.891394612829806920e-01 6.950196219172642031e+01 2.257889853817069553e-02 1.200830946126454357e-01 2.063070904396697991e-02 7.405521425608052599e-02
2.858688100138121246e+00 9.287321826767049870e-01 6.864364101348526503e+01 2.236542636059123471e-02 1.171881714795362794e-01 9.150880854964731081e-02 3.842094120871772378e-01
3.063331426418807624e+00 9.557838136624863257e-01 6.899436677171550514e+01 2.239436839303186530e-02 1.236787325978239288e-01 7.608952094380663778e-02 1.858926802513605203e-01
3.090794314263644260e+00 9.605430021744426616e-01 6.788834080324819809e+01 2.246485560267896808e-02 1.124942169293896982e-01 1.804524217999445984e-02 6.713570963826005489e-01
3.159838120308594789e+00 9.005171299569626475e-01 6.822309654660278966e+01 2.202367823570750699e-02 1.161206073478287804e-01 9.338685435742220819e-02 4.211841645009804513e-01
2.976703457731835645e+00 9.565747894551823727e-01 6.923048364499935303e+01 2.258185259920564639e-02 1.187462684360069964e-01 6.299774228072263504e-03 7.718257932972907853e-02
3.184520691634556755e+00 9.880029677594464044e-01 6.884101231489952966e+01 2.231972200544456858e-02 1.200662662968179084e-01 5.223020869939910132e-03 1.291622030052663739e-01
2.913489740514584536e+00 9.112949480833292260e-01 6.880761056657266295e+01 2.255815198194515217e-02 1.228219744739633412e-01 1.827833649048691417e-02 2.046763091173759985e-01
3.089811491054660575e+00 9.603659791597978224e-01 6.797506465576437051e+01 2.228590142130672594e-02 1.165192800170931214e-01 7.649686484361094274e-02 1.040322505268190950e-01
3.118526616222401682e+00 9.938666881766449190e-01 6.881204581660537656e+01 2.207803100482956526e-02 1.196909568814314567e-01 2.594397880694346986e-02 2.534502518490822642e-01
2.814110182001013261e+00 9.559649232441477240e-01 6.901864304387837024e+01 2.251866768155057555e-02 1.193940394520020820e-01 4.934384005753075786e-02 1.234418666176309021e-01
2.913308378546570321e+00 9.271748155374514022e-01 6.823511936698041325e+01 2.227840341963924567e-02 1.157582192299342894e-01 6.445597196007384067e-02 1.951702661119222859e-01
3.048563363350894839e+00 9.947457760463500609e-01 6.802923075529294294e+01 2.217309853137962652e-02 1.119646620081006377e-01 3.729963300462906667e-02 3.172825774754732819e-01
3.002516792253858924e+00 9.878907130809349013e-01 6.836911226889021975e+01 2.242879831867771942e-02 1.177456117479080411e-01 3.912657058225771367e-02 6.418322311108504152e-01
3.046695808965317109e+00 9.144911308053832455e-01 6.872386846750279688e+01 2.241648659742036254e-02 1.189200249425313022e-01 5.865900182832850702e-03 6.350862208605172476e-01
3.168911303008257629e+00 9.629016904139351407e-01 6.929811533321080219e+01 2.241625428954782673e-02 1.259163289954288445e-01 3.616205335258012438e-02 2.057884027681825545e-01
2.914535765508751819e+00 9.305204975124012901e-01 6.853768979849837706e+01 2.250991026196647038e-02 1.163305255966570612e-01 3.321115029176194278e-02 4.259484057579743244e-02
3.074653567418369260e+00 9.835102974200281567e-01 6.876974497308495415e+01 2.231270402616465295e-02 1.194161114320539535e-01 2.080342818616520706e-03 1.840283855510999600e-01
3.159326761684454254e+00 9.253662977022724112e-01 6.851907687382308154e+01 2.219548115626725215e-02 1.209403321202950909e-01 2.592829961073246647e-02 2.454275537618571812e-01
2.852508327174421154e+00 9.915118823448922925e-01 6.844553950621667582e+01 2.234679117302672616e-02 1.203741728076387213e-01 4.191455077187392769e-02 6.026551731774228982e-01
3.080302917024460463e+00 9.612679854724448525e-01 6.856142354703891328e+01 2.214563133165936906e-02 1.185712647445401474e-01 4.318547769937593206e-02 7.387696802731660850e-02
3.106770146981115310e+00 9.962763408252467423e-01 6.831756517317620592e+01 2.201261020333010812e-02 1.199996367653620027e-01 8.461140872724271997e-03 4.711725851426799005e-01
3.090835777992797961e+00 9.071507399032129326e-01 6.809833252056705533e+01 2.216095190133828344e-02 1.150030561318448191e-01 5.737170586082299822e-02 4.696450659906806213e-01
3.027809767391879348e+00 9.806136668635072606e-01 6.821446155301660497e+01 2.203262997733346565e-02 1.109432591290746561e-01 8.338027299898964628e-02 5.521319237151270931e-01
2.993650693516760164e+00 9.692392041802614377e-01 6.897015375993782982e+01 2.203539269146806770e-02 1.177606094399913789e-01 9.145599798445665229e-02 5.298218653263057076e-01
3.101072686764721809e+00 9.047606737728458581e-01 6.819280832888098587e+01 2.259656885168326301e-02 1.127333663057832613e-01 5.279048955203041044e-02 4.531262854656605277e-01
3.193868067441905101e+00 9.572446100405898051e-01 6.897671499046188615e+01 2.236563522251792252e-02 1.142805955987350325e-01 2.593031868488868824e-02 6.150773112607590409e-01
3.021775068684248833e+00 9.858025381625001859e-01 6.841019814849747149e+01 2.208154509023003628e-02 1.125618531937837841e-01 4.761857247748618738e-02 5.430841049748252880e-01
3.158069365132089690e+00 9.214497214436703221e-01 6.890872968280517341e+01 2.250404975114311118e-02 1.259916954690434576e-01 6.767406401522844950e-02 3.733552076250947205e-01
3.152897092612674257e+00 9.351497447223023896e-01 6.825462984857540505e+01 2.225091705556518640e-02 1.103720461045730461e-01 8.892610587045984838e-02 5.457936593271798253e-01
2.937762268801036747e+00 9.530046159184805132e-01 6.890257492112348814e+01 2.255737240276752334e-02 1.206333323235592864e-01 3.533474847196205193e-02 4.847410507424258080e-02
3.184410719651304955e+00 9.957678491688889411e-01 6.852651074358651329e+01 2.221326507068785427e-02 1.206777064796971805e-01 2.943367542877368959e-02 5.849646261736023423e-01
3.190060984926911480e+00 9.831905491271353270e-01 6.842073614786426106e+01 2.209396672172370471e-02 1.101981924337842866e-01 4.306794323123494528e-02 2.120123896136634212e-01
3.175485417421619161e+00 9.728643593098362796e-01 6.886092117417622660e+01 2.207351875494671309e-02 1.221436972239965946e-01 6.900470979518741853e-03 5.204033666467375308e-02
3.192229565580615436e+00 9.645020253778229247e-01 6.874710954624589476e+01 2.227950334190440668e-02 1.209674782818170036e-01 4.436694581206934718e-03 1.929383191080322746e-01
3.136418742617785860e+00 9.453113080730890516e-01 6.804052019458588063e+01 2.248666168222183612e-02 1.156252429700083129e-01 8.093291615405805162e-02 5.837417307505575748e-01
3.038977732954685873e+00 9.950049033634126294e-01 6.891915089077322421e+01 2.232237214355749580e-02 1.167265048645884373e-01 3.441273304532075500e-02 1.313287592703155926e-01
3.063320534923742233e+00 9.576313197123726972e-01 6.864846566259167560e+01 2.235081560814559942e-02 1.179695150083383548e-01 8.405866149063871695e-02 6.541540245303339995e-01
2.871332181668859285e+00 9.992468682497116506e-01 6.888372835902308111e+01 2.236210525011813818e-02 1.179026036153861257e-01 7.308013866958928961e-02 4.526477666030103153e-01
2.903833466830090693e+00 9.174160886575914997e-01 6.897270904273653969e+01 2.215984990141913955e-02 1.176833405473662192e-01 4.365524267324691343e-02 3.475586147379423618e-01
2.941622306246570506e+00 9.848562884100260373e-01 6.870337225118977642e+01 2.203397351877388333e-02 1.209022777586860053e-01 7.361413261090364590e-02 2.830917838215225024e-01
3.063852193803854984e+00 9.870776022278835438e-01 6.823976209015030747e+01 2.221414245659242628e-02 1.193596966092934919e-01 8.360934297383813829e-02 3.491772635734826102e-01
2.892913451419230064e+00 9.281072392647097269e-01 6.851051813769998944e+01 2.234140726348740960e-02 1.125863265284958031e-01 2.326999961633657854e-02 1.453793086539452717e-01
2.966058043082714146e+00 9.358972699256489225e-01 6.841464161690629453e+01 2.253777885761075808e-02 1.190722414095915088e-01 4.376006246308841718e-02 3.575597860255948501e-01
3.105133258651251005e+00 9.835489329665998426e-01 6.951873269873436811e+01 2.257359893078609778e-02 1.203118024703733330e-01 3.657465263980173159e-02 2.111923433711485609e-01
3.067492424620782199e+00 9.918564092989443637e-01 6.879092023518504107e+01 2.230520560596965796e-02 1.217393250792577625e-01 1.431060884213802321e-02 2.074468582221373203e-01
3.049006020022976493e+00 9.161242267412132989e-01 6.883719313344427349e+01 2.219873462216387719e-02 1.219893418689649983e-01 6.463288924452543355e-03 6.744660158354306434e-01
3.048093483921745506e+00 9.292199670909691012e-01 6.827886767537140145e+01 2.213705308591340168e-02 1.171955056532696660e-01 6.791536091869573855e-02 2.852803968061360940e-01
3.102310009245446309e+00 9.404301964137831149e-01 6.771851551803408142e+01 2.207989608215482624e-02 1.160858203614236889e-01 8.089039102979131424e-02 6.019536591206725573e-01
3.027872505734310327e+00 9.680463970278783137e-01 6.794665833734576665e+01 2.211934469925422656e-02 1.147905843060439968e-01 8.738440558921771462e-02 5.683218169368656758e-01
2.978753626379512909e+00 9.394971842565649212e-01 6.764989129672805745e+01 2.230861699368094295e-02 1.111799632076848204e-01 7.048989444536134241e-02 4.361540989985151495e-01
3.177666880027056440e+00 9.465823857692182708e-01 6.902264442530642441e+01 2.210776625989666413e-02 1.204965625627684861e-01 6.688240849132665033e-02 5.263412945204273274e-01
2.860708393714084696e+00 9.218262380940041023e-01 6.827659079671859388e+01 2.236897066702501005e-02 1.158863762089275828e-01 6.929963622003848522e-02 3.812527218149057151e-01
3.069323119512403775e+00 9.966188468064437478e-01 6.855618761629133928e+01 2.210776717696363164e-02 1.191942862610150811e-01 3.526690827312585486e-02 2.036946844696725101e-01
2.915429767795564064e+00 9.307178838775411744e-01 6.795165132921746931e+01 2.217206319602273504e-02 1.148512821134006906e-01 6.177137956703922239e-02 3.302946313269068956e-01
2.994364980384389696e+00 9.810590485690329210e-01 6.887155417459280216e+01 2.248086751320181945e-02 1.182668511201009215e-01 9.406712729068801224e-03 1.897800326752647204e-01
2.835008453851963761e+00 9.022012111898366493e-01 6.856401627046118108e+01 2.217350436115808621e-02 1.185459434609463375e-01 3.162025591477540809e-02 5.932270615900302468e-01
3.024332259394913791e+00 9.745040772707226351e-01 6.873945697034521629e+01 2.237052056676751277e-02 1.110333736651472891e-01 3.462623998566984052e-02 6.442002865635522157e-01
3.179338082382183739e+00 9.508692903784747852e-01 6.880104713097883007e+01 2.208798367386852549e-02 1.156931568846306241e-01 7.371603175002985897e-02 5.803289701176188309e-02
3.007726779309131349e+00 9.315320708226321189e-01 6.873857021762205477e+01 2.248484633612070349e-02 1.204409961967817244e-01 9.013882564297502620e-02 1.832561208912365791e-01
3.020528405621066170e+00 9.552786748022630281e-01 6.856928031669060886e+01 2.236552877082748428e-02 1.140756220399145177e-01 5.720283808158876937e-02 2.859628616435128112e-01
2.922259144891188765e+00 9.904077520429219739e-01 6.856447356556351735e+01 2.246956806662743500e-02 1.188228167737569452e-01 1.698898299866675662e-02 6.724258329321688432e-01
3.130771134157575020e+00 9.534024158952237871e-01 6.792120925221870209e+01 2.203267926752347505e-02 1.255553669283532570e-01 4.555723015669754794e-02 6.814954070628490568e-01
2.823032796664653787e+00 9.108774227053044736e-01 6.824637910837566324e+01 2.214444919257107375e-02 1.117136238724563135e-01 5.499554511243287319e-04 5.171017755169063923e-01
3.133199139468796801e+00 9.680908680072575212e-01 6.897945256487025745e+01 2.206698303719753854e-02 1.170447282453955934e-01 3.030654157618538694e-02 2.977762007534913713e-01
2.908099202427891772e+00 9.868936033701445343e-01 6.828793354809728555e+01 2.203824875783540888e-02 1.144674601564067834e-01 2.070072704609090750e-02 5.056551242762342691e-01
3.004793568931127812e+00 9.030280619686472665e-01 6.927464951343989696e+01 2.246339653465841482e-02 1.163029592868414369e-01 3.301884306713777362e-02 1.064980325415866014e-01
3.071318625850603112e+00 9.924608434751079900e-01 6.879294329599686364e+01 2.214947778576607101e-02 1.197644554108749093e-01 3.279098536058562552e-02 6.391883201700315764e-01
3.188699796740476877e+00 9.955281891047335074e-01 6.806608080175075770e+01 2.230867210622346913e-02 1.129288873449453279e-01 5.576162557798324676e-02 4.679232635151736597e-01
2.840799573758954200e+00 9.792817736699439557e-01 6.875461914720203538e+01 2.242207516039964807e-02 1.163889610050195811e-01 8.828651013198965392e-02 4.595512131791295446e-02
2.827336583017621585e+00 9.865694535874525162e-01 6.843621313844522547e+01 2.214461196805603271e-02 1.175713606449981796e-01 6.555915656777008826e-02 3.279247085364792036e-01
2.949177606192411982e+00 9.548602742105056773e-01 6.823708563797251259e+01 2.237036107067078006e-02 1.118128017643583161e-01 2.559461100095941286e-02 2.590467799163208018e-01
3.178218930866817171e+00 9.467483960873877002e-01 6.861626464208733012e+01 2.208279521458215294e-02 1.243603788866639165e-01 6.248433423605979226e-02 1.275729832809246733e-01
2.840307091789459282e+00 9.184830241765887804e-01 6.795010815209052168e+01 2.210604982136090205e-02 1.112266454190566217e-01 8.027468300076538721e-02 5.673557974966952910e-01
2.926341188169227614e+00 9.322041758989456639e-01 6.814529135673330984e+01 2.207085116084355966e-02 1.106011932438068363e-01 1.205027548079202863e-02 7.207169783267003416e-01
2.948358013782044207e+00 9.706352293252048513e-01 6.896399498761039126e+01 2.243141881427237680e-02 1.241891785756634031e-01 8.505389827218824694e-02 5.361078856048412389e-01
2.906881360595975572e+00 9.738524852559523604e-01 6.811711507487579809e+01 2.241920938623579232e-02 1.151746310475093155e-01 4.527786914125070394e-02 1.361720599537795118e-01
2.844285324979459961e+00 9.958042872814414359e-01 6.911795446548981658e+01 2.234498675703153192e-02 1.141792741055173005e-01 5.430505742075164566e-02 1.714036826447094819e-01
3.170469144050308330e+00 9.822025175440263212e-01 6.965552948061099414e+01 2.219554946203032217e-02 1.271766175169142532e-01 3.284515317806368379e-02 1.016808373838306440e-01
2.871278268092059882e+00 9.722618429280819319e-01 6.798992171998966683e+01 2.211629647439559629e-02 1.110502882619322090e-01 3.209762697256726000e-02 3.727485165538088618e-01
2.827357438195252204e+00 9.038663056821190089e-01 6.856842414519462636e+01 2.255862258734676190e-02 1.119474735188565884e-01 9.969646921563786457e-02 4.339536440080870583e-01
3.119627216345830512e+00 9.345446959145270460e-01 6.835403015374410529e+01 2.242708957113001556e-02 1.133218880621508773e-01 5.780592794291472547e-02 8.920047427927239869e-02
2.887033053593949905e+00 9.149632644683859395e-01 6.861282050212795980e+01 2.243386249443473507e-02 1.181493780092748164e-01 5.807768283935869219e-02 6.646755520263493144e-01
2.915322194493168872e+00 9.624187513371549318e-01 6.884129964624639797e+01 2.203600541767058302e-02 1.279455159538667175e-01 6.013590456840392506e-02 6.118043273848917663e-01
2.918753812555034077e+00 9.576932993373717951e-01 6.873515472237110657e+01 2.205627759557454715e-02 1.143714350318403711e-01 2.379277192082739426e-02 2.771874126306913544e-01
3.060733430401838984e+00 9.413623905794251678e-01 6.813434248296179874e+01 2.249658205116316853e-02 1.123367161736515824e-01 6.078213936402285938e-02 6.577060996883858923e-01
2.874159994898260795e+00 9.543461761789289177e-01 6.860388849797735134e+01 2.239546478090212803e-02 1.121926084425819842e-01 3.875064453490389277e-02 3.090516998681743788e-01
2.869283584524585873e+00 9.289854916839891397e-01 6.840338109238601305e+01 2.216845269275479965e-02 1.269230203755886133e-01 5.636278218050483693e-03 4.051401353724919385e-01
2.849803907767665123e+00 9.804812812419874124e-01 6.846267463591775027e+01 2.214399046996998535e-02 1.149604452859173676e-01 4.626686618044717481e-02 5.766053153432229017e-01
3.166903193623279211e+00 9.415060570882438640e-01 6.844948704254586858e+01 2.229112291195859893e-02 1.197891451763576365e-01 2.542958257731986580e-04 6.644763945711597286e-02
2.871938794379984561e+00 9.923152530292730367e-01 6.789966350799809902e+01 2.204016871104168274e-02 1.115297826386071056e-01 5.526620756029509279e-02 1.698928996779897407e-02
2.854845950088835682e+00 9.179406002125457542e-01 6.862812389411453751e+01 2.237886258679199630e-02 1.152967565293195606e-01 6.598771378075037053e-02 5.990523291733736988e-01
2.819157622326509571e+00 9.767574159187802918e-01 6.874172483286301372e+01 2.253025034482155145e-02 1.162591697943550356e-01 5.693145931076564609e-02 6.328893238924020448e-01
3.062013186413046650e+00 9.572184167058623849e-01 6.940848554023290262e+01 2.245667612580628386e-02 1.283179318414946479e-01 3.776456998586526226e-02 6.186003274577712707e-01
3.023342837275041273e+00 9.758202740191317393e-01 6.854848880994937588e+01 2.231124188094730718e-02 1.124009729025986920e-01 9.093033165512667826e-02 4.023542331713869658e-01
2.902919498592361425e+00 9.718588642412075984e-01 6.846146525342670941e+01 2.228202799264848016e-02 1.237661498314266417e-01 4.046986769156683122e-02 1.884779816017530529e-01
3.049968155420486937e+00 9.381052210839089245e-01 6.896078705438635836e+01 2.257503917595687568e-02 1.114990657232688004e-01 9.282204410333762257e-02 4.713819061778950492e-01
3.000950590892936809e+00 9.192430647071073713e-01 6.874085115206446517e+01 2.201405147654350927e-02 1.224100826687731514e-01 2.873684508914482738e-02 5.841054641302486639e-01
2.918656971053225302e+00 9.636577497950460369e-01 6.936149293803642024e+01 2.230118706204578180e-02 1.150939982427761632e-01 2.745331040778211870e-02 6.975146611586349188e-01
3.172887603046611105e+00 9.243515450206238881e-01 6.845131449044126271e+01 2.207476670214069542e-02 1.158336281890561814e-01 1.135339530157091804e-02 5.970161990614205605e-01
3.187746998503878881e+00 9.603798340743773254e-01 6.951932417975987732e+01 2.252249653383910782e-02 1.207159891110440031e-01 8.678141412300888202e-02 1.808808566576800003e-02
3.031649210673527328e+00 9.022133591894533344e-01 6.920532112061256669e+01 2.213317275932287845e-02 1.220534101305627284e-01 3.080961127328255694e-02 1.564922567369514961e-01
2.913679923716193443e+00 9.277872104035272960e-01 6.849516733630697729e+01 2.225820984887151577e-02 1.145405363417660305e-01 7.509778799810193362e-02 1.900914279269634577e-01
3.082783675413571345e+00 9.561410582682240422e-01 6.849927475999439253e+01 2.250936208987743686e-02 1.119774518813418246e-01 6.764605508018260716e-02 3.932119628052527238e-01
2.935700575589871963e+00 9.128404787530296494e-01 6.876941594542233815e+01 2.216461627784921049e-02 1.281287315231773027e-01 8.412655390857291804e-02 3.912962976167201623e-02
3.056347593683197861e+00 9.848120621696099253e-01 6.858968755556149688e+01 2.222084267089283194e-02 1.176499706231428494e-01 1.581512632397205284e-02 3.736350117799889792e-01
2.847395688471136221e+00 9.245226022473865823e-01 6.897331060662590119e+01 2.241305815005143962e-02 1.174890017223716443e-01 3.241165461431681771e-02 1.822812493859652938e-01
3.074146727238090016e+00 9.486193355616965306e-01 6.925291028732895882e+01 2.246974888564471154e-02 1.154390403010243787e-01 6.935144521314667854e-02 8.946156244776916344e-02
2.972239052881527677e+00 9.216035311225466709e-01 6.790683571328918333e+01 2.201479648813176038e-02 1.161152129560350521e-01 1.880247352396147154e-02 4.142813666191173527e-01
3.063907699930199069e+00 9.518810385654163930e-01 6.953093106625344433e+01 2.250493135019177374e-02 1.232850282695445165e-01 7.493338008569128475e-03 3.363943378088213865e-01
3.089439321898976409e+00 9.842799044874463998e-01 6.819515778973899955e+01 2.222762434338274029e-02 1.121386062490584284e-01 5.170283990626337034e-02 2.860978601811317024e-01
2.919335856297113008e+00 9.471679379930790788e-01 6.814852098181982853e+01 2.220998368416997326e-02 1.144323108185617693e-01 6.059255617720681747e-02 6.028421662490840438e-01
3.120062597378997271e+00 9.791185294866954214e-01 6.838143424207704868e+01 2.245872824035241924e-02 1.241828591574039020e-01 8.530462895035384463e-02 4.687898425949791337e-01
3.146257178499704654e+00 9.053313434371336177e-01 6.813587992359288137e+01 2.238640019456734562e-02 1.111258532313519898e-01 4.877243924303643029e-03 7.327041640004285927e-01
2.919595164451240787e+00 9.294797125145838335e-01 6.919506004934812893e+01 2.223550558094493368e-02 1.219249609810082735e-01 5.367350894250570020e-02 4.283986611319884896e-01
2.985060933801700678e+00 9.104017388228040630e-01 6.780642232237482858e+01 2.232763743042513738e-02 1.141183624203040009e-01 8.546351716920792818e-02 2.917509896972189098e-01
2.988039226577565266e+00 9.715748807289972255e-01 6.859330998489132014e+01 2.252916121951724707e-02 1.122644829343042716e-01 4.808674482656677407e-02 5.638471597499024046e-01
3.012729516770581206e+00 9.131695898260827615e-01 6.860543379751588589e+01 2.243790922014096689e-02 1.201421221886652402e-01 7.870915114558298120e-02 4.804502933080503912e-01
2.840849768490850913e+00 9.850278400293224212e-01 6.835221881286705070e+01 2.230894267850331431e-02 1.113759367413773571e-01 2.935191998478157288e-02 1.090889029714605940e-01
