weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
0.000000000000000000e+00 -inf 3.074181600338651954e+00 9.257119414579330074e-01 7.396306868047598471e+01 2.244973496548091987e-02 1.244821939627946128e-01 8.489522765335849597e-02 7.472506906919837988e-01
0.000000000000000000e+00 -inf 2.869063457681102491e+00 9.394470964136415470e-01 7.398648622283963050e+01 2.240974717329106969e-02 1.290026198984425831e-01 9.600134967142004427e-02 7.186219973824731211e-01
0.000000000000000000e+00 -inf 3.082966016980200674e+00 9.561053556564691469e-01 6.752959036566826967e+01 2.210642232262540613e-02 1.290878573313388733e-01 8.444494950644747255e-02 7.308091736356210344e-01
0.000000000000000000e+00 -inf 2.915660387684416044e+00 9.619872755352293359e-01 6.502174494630791912e+01 2.247393606925262091e-02 1.278891001503643654e-01 8.259843289622670337e-02 7.440441523106151589e-01
0.000000000000000000e+00 -inf 2.815348110270019966e+00 9.190866208118718683e-01 7.044922601269557560e+01 2.237103678470753892e-02 1.110209109922799670e-01 6.860283677163847571e-03 7.834474483710031079e-01
0.000000000000000000e+00 -inf 3.061506003296329492e+00 9.886668463888329539e-01 6.557078838539445087e+01 2.203363173268836975e-02 1.221296021773266571e-01 8.946294579268743163e-02 7.338789586911180773e-01
0.000000000000000000e+00 -inf 2.911447275794315726e+00 9.267423568703738734e-01 6.709945726407508459e+01 2.256737457146472739e-02 1.240713155899894338e-01 8.184972763681061525e-02 7.597326237696787610e-01
6.967776455158930789e-87 -2.006296139007808677e+02 3.140765484735688062e+00 9.438391057593996658e-01 7.495644457618392664e+01 2.209397492875431884e-02 1.100861570454843702e-01 1.702276557250639519e-02 5.392910130961576787e-01
2.181910112952141106e-81 -1.879751988084509833e+02 2.997914868686804013e+00 9.136115873269968768e-01 7.484735182743426662e+01 2.221716535950960664e-02 1.125205794286273236e-01 8.926088305542845269e-02 5.804023890943973418e-01
1.988015368439930179e-76 -1.765553371964376481e+02 2.910143048941976396e+00 9.460826801668748010e-01 7.478307450522670763e+01 2.214199842508585495e-02 1.148460233470960240e-01 3.887783882105921157e-02 5.880677026978354816e-01
3.401832909915075856e-74 -1.714129894717414686e+02 3.115640762363058869e+00 9.525334810185129841e-01 7.460058155843965721e+01 2.207093494806947054e-02 1.145936215147940751e-01 8.214916061512077261e-02 4.160284164031270437e-01
1.920262398035680714e-73 -1.696822569139182235e+02 2.878062085219937227e+00 9.484183947103514978e-01 7.499970366619568551e+01 2.233628465075582215e-02 1.176769319088608046e-01 9.103535003736891451e-02 5.314150715334402947e-02
1.933728602188940490e-73 -1.696752686988681944e+02 3.052558091416279318e+00 9.728904875411511499e-01 7.461748310985525734e+01 2.236977205531089780e-02 1.107161205318020897e-01 7.518438724885062596e-02 1.398389063543798924e-02
7.463475444421904025e-72 -1.660221124802726536e+02 2.846623894158479828e+00 9.584359800596774503e-01 7.475955995866642922e+01 2.254028160682247303e-02 1.107265967623082964e-01 8.880986116371903868e-03 8.573395325115368282e-02
2.194721295964233776e-69 -1.603383233180477987e+02 3.044263582953734559e+00 9.261583459248977634e-01 7.465341261430917541e+01 2.234300328519134987e-02 1.139405601765097059e-01 5.257044110995922953e-04 4.404724845889016471e-01
2.296851391277297948e-69 -1.602928391595487483e+02 3.057663962525389412e+00 9.472173597109759813e-01 7.462059210983662183e+01 2.213364580951549324e-02 1.169955884331281559e-01 3.183367737558742000e-02 4.799913403249134736e-01
7.847577314784675910e-66 -1.521564182434650547e+02 2.970733788973762390e+00 9.216131658578730068e-01 7.452719967324000550e+01 2.221767332288084734e-02 1.173642691630188972e-01 6.278751116539105226e-02 3.229123206030351523e-01
7.873949398276674618e-66 -1.521530633392360983e+02 2.983129987174246711e+00 9.055792026254079197e-01 7.495279418159856277e+01 2.229747757743461706e-02 1.224800521170434225e-01 3.868011709409202716e-05 4.063499246130200526e-01
1.660272361372892480e-65 -1.514070563502851030e+02 3.056389077710639501e+00 9.416061057956861546e-01 7.499306737407509615e+01 2.241706872502539916e-02 1.212951982241798204e-01 1.212391989694561276e-03 2.720225670188780587e-01
2.864963857845540310e-65 -1.508614822772867399e+02 2.888880403452160461e+00 9.711049840596825966e-01 7.480217555315022082e+01 2.205936876727271345e-02 1.243599841523926330e-01 1.613755176282385614e-02 4.544022394324213066e-01
1.049941408995707068e-64 -1.495627185576611566e+02 2.861212175089154375e+00 9.882173703519759878e-01 7.463752807436907233e+01 2.227047561575889664e-02 1.190020324130961205e-01 2.246741993710053148e-02 4.423325483565598293e-01
1.154161232302124417e-64 -1.494680790449576193e+02 3.061687147954101018e+00 9.077899616085240986e-01 7.478798423960574837e+01 2.235401789935807793e-02 1.213697692151754354e-01 4.113743681633689336e-02 4.820646068016946617e-01
8.822927518482743962e-63 -1.451315140931817780e+02 3.053539215880152646e+00 9.986597539028320147e-01 7.424806509506117891e+01 2.214191815309700731e-02 1.140925590566827935e-01 1.152253596203094491e-02 1.153638197538609834e-02
9.203890510120353266e-63 -1.450892415501225230e+02 2.920642824850322228e+00 9.558532991145840541e-01 7.484021421364401760e+01 2.252904639826037655e-02 1.224905985043212714e-01 6.040461572556660164e-02 5.279623678796908637e-01
1.688155663280999799e-61 -1.421800610308295347e+02 3.008871982396246203e+00 9.327094797771522394e-01 7.414022981210194985e+01 2.214412554564108154e-02 1.134184221495004863e-01 1.161466295610180666e-02 6.955207241239795557e-02
2.501566323963955063e-61 -1.417867805750630339e+02 2.809674091782722094e+00 9.654737521631278074e-01 7.426838333201015985e+01 2.257611476098465506e-02 1.137208717019324994e-01 8.184481807492623162e-02 5.308253102058143602e-01
