logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
3.164092420941285955e+00 9.993356102686866693e-01 6.816993906751999077e+01 2.205172241404029093e-02 1.212688080927635248e-01 2.690298938427404616e-03 4.954285605389341374e-02
3.092748506609270365e+00 9.934586237639948525e-01 6.882345033616441299e+01 2.256487180703641016e-02 1.186841493080474513e-01 6.162606457106631352e-02 7.435633895603621646e-02
2.958236068940623298e+00 9.436317068946507014e-01 6.851128159224522562e+01 2.207900762573588443e-02 1.119780714192896848e-01 5.410078039908257364e-02 5.029193439804161697e-02
3.109057900530261431e+00 9.864126720308203922e-01 6.848613170065353017e+01 2.243938587860035833e-02 1.137548920842040845e-01 2.808271710249155700e-02 3.052391342910400207e-02
3.145815903516179013e+00 9.562505822513929221e-01 6.908188014634245633e+01 2.200692930075935291e-02 1.186284588394258543e-01 6.208628302392538156e-02 4.729505749262303410e-02
2.935060307067294261e+00 9.326220768229120939e-01 6.910217323919194143e+01 2.224569315625329544e-02 1.272442765944034881e-01 3.031230372266977696e-02 4.337290462222720411e-02
2.849582319325940638e+00 9.279092103499940736e-01 6.818554499968050209e+01 2.213384272201793582e-02 1.195872119578474529e-01 4.546766959822958615e-02 5.666478641503982366e-02
3.084382577712870610e+00 9.487843090626957299e-01 6.830150007158971448e+01 2.215976252841698677e-02 1.216323861061823358e-01 7.726669432227442624e-02 7.624625848457025623e-02
2.902633548111793971e+00 9.029820784845515869e-01 6.892684425337407106e+01 2.220236103113265233e-02 1.206366839960769377e-01 8.167402330866375959e-02 4.548626084883794496e-02
3.185676351119588467e+00 9.895847906138878214e-01 6.843418048384816643e+01 2.251215879410676732e-02 1.293597978837448537e-01 4.014034381899668491e-02 7.458809912195857317e-02
3.158173862731894932e+00 9.288570670099477455e-01 6.973691203116700876e+01 2.252294920129121678e-02 1.256240115189617146e-01 5.031196246580248860e-02 6.033827680959260448e-02
3.142659486944595404e+00 9.474421619237092251e-01 6.828630707425020319e+01 2.204488527162722783e-02 1.201752765569193138e-01 1.302619026073361178e-02 2.413091874397648925e-02
2.869587727506778041e+00 9.929514555688185862e-01 6.891623524224846165e+01 2.237410777484220153e-02 1.187749119993201929e-01 2.320912284350484800e-02 2.112683135757547487e-02
2.842632301643096326e+00 9.598492644253044936e-01 6.843159234218533982e+01 2.219706328629178493e-02 1.182805639559979111e-01 7.481439376575509115e-02 5.381905415079320937e-02
2.953649067612396095e+00 9.296012599084838568e-01 6.902743260618944987e+01 2.213738400720059035e-02 1.266134671078865681e-01 2.995202989814943484e-02 2.251752794821488060e-02
3.024889329982180630e+00 9.513758263228456746e-01 6.870642920944636955e+01 2.214844659625722634e-02 1.275319872730435733e-01 7.425923738817261088e-02 5.191399368865509678e-02
2.893297279595508531e+00 9.082043092085622105e-01 6.842661809001370443e+01 2.204356399003235684e-02 1.181715006993502987e-01 3.521402996061325646e-02 7.311875115674748571e-02
2.964925107682411021e+00 9.913890418221397161e-01 6.836142076960020120e+01 2.231549154009627306e-02 1.249400495406112338e-01 4.428034559786876712e-02 4.669647748243424545e-02
2.843575830886847289e+00 9.965779894301435293e-01 6.855011845020791839e+01 2.201440061809296217e-02 1.162967529373293701e-01 3.699187603402598334e-02 4.369357520619034790e-02
3.100546103518851293e+00 9.763473017170776203e-01 6.838158991741623538e+01 2.253841858775540094e-02 1.187382207368672810e-01 5.359814223104214514e-02 3.162697745185562292e-02
2.814987023377035769e+00 9.182344364809745807e-01 6.882807458887387497e+01 2.236203063399814367e-02 1.176194560323527011e-01 8.302184654461025604e-02 3.216746579086055685e-02
3.062533678524120173e+00 9.820313337857331515e-01 6.878637984271958317e+01 2.229261761197700448e-02 1.206740346321782120e-01 7.855174760934716116e-02 5.186840613016234502e-02
2.878141356684887686e+00 9.449483253700365903e-01 6.746870601332280160e+01 2.246250310796517671e-02 1.189128130663095612e-01 7.471543191860625932e-02 1.113020746593285093e-02
2.913254825570750217e+00 9.767698663988713115e-01 6.859875192172998482e+01 2.247520177021222754e-02 1.194355346605327772e-01 3.773592738593509188e-02 1.286539461547639776e-02
2.833278909059021355e+00 9.206761445836266766e-01 6.901642885680747952e+01 2.238663013432028864e-02 1.255549243326091746e-01 5.123877454223310646e-02 4.908090449104991065e-02
3.159841359395263893e+00 9.559800403812120928e-01 6.837637245613584014e+01 2.250302208081981017e-02 1.220386642710042518e-01 5.665029144596753913e-02 1.946165070355315718e-02
2.875247287943389018e+00 9.341104283499302996e-01 6.840719112659890300e+01 2.201452171566552901e-02 1.168467566181454198e-01 2.435235634401341706e-02 3.320966205534272436e-02
3.068073480038635559e+00 9.091452758909911447e-01 6.883286887763146922e+01 2.216552910021653625e-02 1.231882036255033674e-01 8.271011844445666505e-02 6.779584168616729911e-02
3.120439460262004250e+00 9.654141220422753911e-01 6.876106378644919914e+01 2.207557975271039544e-02 1.256131005806440659e-01 5.675981769601529114e-02 4.416716332090583896e-02
3.085774980462885342e+00 9.142190529975431357e-01 6.829894946406460576e+01 2.206801433245927577e-02 1.282418961466928464e-01 9.508936142645169065e-02 5.416913821773734761e-02
2.958175882034701054e+00 9.933538853551366898e-01 6.899969065594440565e+01 2.233359865794949661e-02 1.287622077108178109e-01 5.646297180407681277e-02 5.362136119216861369e-02
2.953649067612396095e+00 9.296012599084838568e-01 6.902743260618944987e+01 2.213738400720059035e-02 1.266134671078865681e-01 2.995202989814943484e-02 2.251752794821488060e-02
2.804273104149385798e+00 9.826333439988975682e-01 6.891750288090698007e+01 2.240473933441209514e-02 1.155143280787963439e-01 2.919095837217343739e-02 1.702924129203102488e-02
3.158457046186408768e+00 9.229701036887704158e-01 6.920111531063305677e+01 2.247208239866868573e-02 1.249776555450410470e-01 8.550776648872504548e-02 4.227008074421804290e-02
3.120439460262004250e+00 9.654141220422753911e-01 6.876106378644919914e+01 2.207557975271039544e-02 1.256131005806440659e-01 5.675981769601529114e-02 4.416716332090583896e-02
3.124240843619158436e+00 9.979295502487696146e-01 6.774626468843385396e+01 2.215658973939228782e-02 1.170764610046584470e-01 7.891820305973980265e-02 3.343040865909189391e-02
2.885794788241638820e+00 9.584536625700652568e-01 6.945342510339499142e+01 2.231104222613116209e-02 1.256135496555968456e-01 9.318862950720364913e-02 5.068600838143716425e-02
3.047075658813570342e+00 9.184119358059140703e-01 6.883256445405399404e+01 2.209000007010355690e-02 1.265667073894217454e-01 9.948212526444467560e-03 1.811402126922598277e-02
2.884961595522569144e+00 9.053515962818193819e-01 6.868386106051366369e+01 2.220610134163000446e-02 1.293807599350846604e-01 2.068019039185309271e-02 1.289304827821039119e-02
3.135465338462017026e+00 9.796868901714415045e-01 6.911178435720223945e+01 2.239147947655667145e-02 1.285742229804964776e-01 4.857031721626055287e-02 1.679799005908234194e-02
2.837942290390940592e+00 9.822763138134571470e-01 6.974361613268695237e+01 2.247757984937961626e-02 1.254825654114941347e-01 5.923832140662841500e-02 5.172366376839455243e-02
3.029567817242449834e+00 9.879146625556388672e-01 6.872916558502720363e+01 2.216282162458338076e-02 1.188209269312094363e-01 3.893675678264702303e-03 5.993770676704148620e-02
2.848615170081615577e+00 9.030065159926367047e-01 6.968955565218642789e+01 2.231855069328496713e-02 1.268944124913766736e-01 6.057380793319408485e-02 4.209924182122556924e-02
3.100689128217695600e+00 9.937400810671701556e-01 6.948639391574310764e+01 2.226862385748035189e-02 1.270244553767148066e-01 4.710224770453142092e-03 4.356904486766655094e-02
3.115573242960393507e+00 9.453095339995398749e-01 6.930198383971449516e+01 2.239450788028730932e-02 1.263283823201056810e-01 1.147597009426620795e-02 1.937834727256382630e-02
3.186216849067635248e+00 9.787895791875742546e-01 6.927827561749188590e+01 2.245522976077074864e-02 1.216478062012206207e-01 6.930944215048880086e-02 5.624601357293036730e-02
2.827095159921750867e+00 9.328212724640407849e-01 6.861720984782326127e+01 2.253686870464104500e-02 1.247235739994471126e-01 5.790443456486104451e-02 1.033978373827685454e-02
3.097600277734826602e+00 9.100724619977161867e-01 6.865522608710703878e+01 2.206459766071878700e-02 1.229003996715454378e-01 3.939830614640495166e-02 6.559362426077861019e-02
3.069879409788922153e+00 9.223562836313212721e-01 6.885982635177474265e+01 2.227366131025738244e-02 1.154194469585174132e-01 1.334795021880886938e-02 2.078004143798587236e-02
3.190099807720707670e+00 9.609038241142464631e-01 6.861101526233572656e+01 2.226233019034008775e-02 1.231667308992260568e-01 4.172491673800351325e-02 2.961562083046630905e-02
2.914105645113016063e+00 9.922827364623588720e-01 6.851317854228220483e+01 2.237504748236183311e-02 1.214816147708461108e-01 7.826809689328030617e-02 2.123770149174625602e-02
2.871636365821129022e+00 9.218078112817240655e-01 6.823246838521731661e+01 2.204346059565605656e-02 1.158957187470247840e-01 6.189719447951600589e-02 2.399830057992164214e-02
3.072541587324877366e+00 9.539736661758615455e-01 6.865584767899235885e+01 2.258351631169280144e-02 1.169833913539925219e-01 4.796443512428810729e-02 5.817874149207109130e-02
2.821230483917434473e+00 9.496544056028106695e-01 6.894558142826979008e+01 2.257889621993961621e-02 1.198728633240110641e-01 9.961057391780765713e-02 5.139109417368317029e-02
2.856146701121460740e+00 9.949191961489886049e-01 6.920440239031249519e+01 2.237879745339304075e-02 1.206522834260527338e-01 2.448420786711788186e-02 7.498129639263213797e-02
2.925386366158430729e+00 9.047886166106398065e-01 6.842108122403556081e+01 2.212498596569885748e-02 1.190903770426141178e-01 4.576982679806752830e-02 2.744982263279060336e-02
3.003121890340324285e+00 9.041161262852737135e-01 6.921955202686973507e+01 2.248258453853710717e-02 1.230485377092330052e-01 7.033111614075316514e-03 2.840160377775291511e-02
2.822432724012312377e+00 9.904115256175576310e-01 6.914787776385604445e+01 2.254915043585650411e-02 1.215160574595637588e-01 5.336373628221532939e-02 7.927863546641082670e-02
3.163525602517643698e+00 9.033780236718039758e-01 6.909329450128403494e+01 2.229053576576353612e-02 1.260114072884608305e-01 2.415307128905047271e-02 2.833043301969671163e-02
2.915713735103058202e+00 9.133650214804207579e-01 6.866153846055999566e+01 2.233622599371594061e-02 1.193510865083365208e-01 2.499958783312702590e-02 2.188725432851534522e-02
2.892710312981380039e+00 9.385592366203886483e-01 6.869892075200809245e+01 2.208427617671325158e-02 1.142460443861587904e-01 5.074642648373398762e-02 3.683792126574057801e-02
2.966573513742289947e+00 9.861575714343790988e-01 6.823076001787285350e+01 2.239308332586851039e-02 1.252722357613638982e-01 3.407501767169656554e-02 4.321693769059987283e-02
2.849328622015624202e+00 9.978612458523896667e-01 6.889101276007349384e+01 2.244519086071191522e-02 1.205983500133653435e-01 8.525253111805358719e-02 3.505539695456804522e-02
3.171302812160345930e+00 9.277710045375672232e-01 6.877314016059165169e+01 2.204793800638024659e-02 1.176461255779948090e-01 8.033591760496495982e-02 3.923468880660263558e-02
2.914524907226209827e+00 9.400221382724394115e-01 6.907921116778075543e+01 2.245644835595981756e-02 1.247402196320687995e-01 3.409935241843783243e-02 5.043550648505410600e-02
2.988153820101818514e+00 9.200734740495837283e-01 6.825671411437157587e+01 2.216845741171323200e-02 1.138113170972914062e-01 3.290310025878993155e-02 2.680255717305968233e-02
3.022980142321694430e+00 9.917866755612687601e-01 6.782526425919159863e+01 2.232520830966245456e-02 1.126258065375751044e-01 9.775978539053455096e-02 2.835660115108408486e-02
3.051782357975795446e+00 9.641852252793090550e-01 6.912988755823008091e+01 2.257868075382989115e-02 1.192122953840341476e-01 4.011925817180500564e-02 3.022046635969233286e-02
2.944497044929429652e+00 9.203592933214687077e-01 6.898598608825996337e+01 2.254531940329763950e-02 1.229490254931416005e-01 1.962100852660923767e-02 6.276942259940759827e-02
2.854683082574065889e+00 9.515610044250210064e-01 6.839830463641737879e+01 2.212154070135504899e-02 1.192073778576884652e-01 9.380597006818561234e-02 5.550583485359718294e-02
3.129245312442977323e+00 9.627227671633694639e-01 6.889519969072297556e+01 2.221947447415631785e-02 1.179221184902910363e-01 6.287429877781629262e-02 7.070047433591125641e-02
3.094760857658250597e+00 9.945950296962071668e-01 6.884037656906751579e+01 2.227510544662451158e-02 1.225098524186003235e-01 4.319404728189323028e-02 2.082129862905762394e-02
2.844367954628079342e+00 9.008840713813506262e-01 6.867275107033228210e+01 2.201972799557406352e-02 1.230242869273449058e-01 9.828185480896185766e-02 1.393592010617507836e-02
3.083310165877756859e+00 9.087827530304800616e-01 6.858831089110472590e+01 2.211244030463570959e-02 1.214903264965148388e-01 2.038877125919790270e-02 7.556563180618126874e-02
2.957311598894253990e+00 9.088044384424865951e-01 6.876983743192853638e+01 2.232482583738694057e-02 1.203076200379396693e-01 5.521974944996474455e-02 3.973415972464393320e-02
2.903097230328760769e+00 9.091215542445408859e-01 6.836234844762472562e+01 2.208002663234630292e-02 1.208110988392999130e-01 8.729908338061867501e-02 2.508404824733992053e-02
3.171819395236417094e+00 9.956892865731945541e-01 6.905981247211795448e+01 2.253920703536287096e-02 1.240960523861260600e-01 6.564844361451821833e-03 6.498382685374388956e-02
2.960858331211855266e+00 9.959695299020100423e-01 6.865390286688534616e+01 2.210129015879344627e-02 1.233603793140085059e-01 6.604873290853224832e-02 6.410916822241737034e-02
2.894998561531251458e+00 9.923620905089730604e-01 6.830014499849725951e+01 2.213918777675490113e-02 1.201898472031443371e-01 9.542316861298555386e-02 4.612362897308858872e-02
3.090472497852010392e+00 9.172771269103130454e-01 6.828370143276717386e+01 2.239872857906688788e-02 1.189684098014769931e-01 2.163913605479286448e-02 4.572503966414594861e-02
2.822447064212791012e+00 9.319932163398552127e-01 6.915790397209774198e+01 2.231714107792640012e-02 1.249134143917318279e-01 6.903693983724619454e-02 1.733416269035745541e-02
3.096020377307914462e+00 9.664917571203388569e-01 6.809372981984802209e+01 2.233814694681375557e-02 1.186354308272453556e-01 2.130008243609237198e-02 4.543485783503757591e-02
3.195940913149418527e+00 9.837111424038195162e-01 6.860589223329762376e+01 2.238320421478602953e-02 1.154549500319364264e-01 8.555389469722986251e-02 1.254115671524496517e-02
2.891779929278333050e+00 9.811081426270085171e-01 6.845646004627791115e+01 2.232075541041925876e-02 1.188998779656764149e-01 7.323689460982557575e-02 2.015274657704205219e-02
3.158778876015595483e+00 9.167267799233332903e-01 6.811218467507016783e+01 2.203396808736729842e-02 1.175682856009233751e-01 5.437789575908705958e-02 2.017185178944218976e-02
3.135857131740863224e+00 9.678537511703848573e-01 6.902623405112592536e+01 2.208095044350733005e-02 1.227665304708879523e-01 8.915083743905821700e-02 7.882315695925502796e-02
2.804312090786685641e+00 9.187698122602310224e-01 6.887024507987570132e+01 2.242745878942088017e-02 1.155521208129898086e-01 8.107823818381844350e-02 4.107774809825270185e-02
3.111836268966870822e+00 9.792805683493599478e-01 6.890140132565585418e+01 2.233341603072058063e-02 1.224288362300390565e-01 1.612198669067389442e-02 3.094759333209227276e-02
2.937103541605166068e+00 9.028466344097402230e-01 6.835217628418284619e+01 2.238262379085072251e-02 1.187309487061108670e-01 3.200039344724354279e-02 4.020225773379487721e-02
2.853223588099252694e+00 9.084064810266507806e-01 6.862736467058245182e+01 2.249898956060011890e-02 1.196467786354366430e-01 3.538873017690295081e-02 6.690271272318566720e-02
3.198370667482846041e+00 9.618831010125611369e-01 6.904164309145764378e+01 2.225095426237755705e-02 1.252696288364897881e-01 4.066400380790863994e-02 1.348248954530972127e-02
3.149575220486230620e+00 9.557211422562920111e-01 6.890101627902869552e+01 2.238173937627109533e-02 1.176275636489815118e-01 4.451017848916936220e-02 7.618457674366996280e-02
2.946869184814014719e+00 9.435536762153392543e-01 6.914386596022177400e+01 2.212696278011675941e-02 1.275844732989312724e-01 2.533109323088200693e-03 2.347132837916052206e-02
2.891697748798859990e+00 9.997053673672720020e-01 6.844519112869733135e+01 2.250261675955403731e-02 1.192368711365437706e-01 6.844466942049039215e-02 3.040371791895474241e-02
2.890088178268742425e+00 9.572168388461753663e-01 6.847445842227695323e+01 2.217873610444383997e-02 1.162381042883618570e-01 8.147863240821308362e-02 6.993510755539991686e-02
2.967673160145511080e+00 9.407295056340090333e-01 6.910116855370694111e+01 2.201388921746175176e-02 1.193109556889349471e-01 4.351868802594417718e-02 3.944238848894544153e-02
2.873671217730116911e+00 9.881069967071272053e-01 6.926434956458876968e+01 2.254722592973701714e-02 1.214732163645571711e-01 2.880258628048481054e-02 3.951254510709922146e-02
2.998907266447685682e+00 9.132950399234263106e-01 6.860247530265951355e+01 2.225743659780863443e-02 1.198395626134920178e-01 1.067676774554785629e-02 1.041071133745205199e-02
2.837752399775000267e+00 9.395107446591637324e-01 6.895608670538743468e+01 2.214371151557524911e-02 1.254991620231404870e-01 6.631593212075410915e-02 2.737899162255226504e-02
3.131456318203396982e+00 9.613189374801612841e-01 6.826149259114328061e+01 2.216625331632053261e-02 1.177120568668979378e-01 5.445596001146835174e-02 4.117981865599599361e-02
3.079844084829661099e+00 9.586284864883736212e-01 6.872645836987358337e+01 2.257923781374755051e-02 1.197671639420472278e-01 4.535336236841640278e-02 1.650509871793759409e-02
3.019459188675771788e+00 9.847226754644213820e-01 6.884789970106011481e+01 2.219720839882334540e-02 1.198796660381154650e-01 2.457597254995329619e-02 7.151456724429385015e-02
2.889713090612249680e+00 9.062939342738689508e-01 6.876137618899281279e+01 2.216611332727229725e-02 1.229581268344710904e-01 8.083189051937278435e-02 2.986892394215285435e-02
3.010432566140106569e+00 9.948767743360247273e-01 6.926087792836045764e+01 2.259849412137472646e-02 1.287503916853836305e-01 3.174433055662385927e-02 7.127988165142520871e-02
3.007673625651655858e+00 9.867001288025356587e-01 6.849987776893959790e+01 2.239465123896210511e-02 1.252117035002092149e-01 7.121505294266249064e-02 7.924664997764857555e-02
2.909593997536151555e+00 9.951880071416832063e-01 6.845909324632923187e+01 2.249762015326979211e-02 1.146829465805109111e-01 2.188042556146671189e-02 5.015542929447304454e-02
3.011212976811498798e+00 9.485437054122689560e-01 6.887195348381823123e+01 2.244550986582565660e-02 1.158557655010065135e-01 3.009322594775404314e-02 2.022850730890888779e-02
3.102393104248936329e+00 9.311955639901902115e-01 6.914250184585915804e+01 2.246262353565835548e-02 1.251355292106502981e-01 9.212319102292755579e-02 4.131200203031273194e-02
3.122395476848535356e+00 9.815157064533386322e-01 6.806515791893804135e+01 2.201308283039514826e-02 1.150050437982783336e-01 3.127517212051888346e-02 1.080679077035038606e-02
3.104120656368126951e+00 9.619460730304033591e-01 6.897251482342493034e+01 2.256459604410140929e-02 1.239899958517341749e-01 9.044548095833655765e-02 3.206824039463437859e-02
3.100277845704361823e+00 9.339942155070775076e-01 6.770289506802964752e+01 2.212445886227749209e-02 1.164358886480625216e-01 6.831400105877107054e-02 6.010863032048663346e-02
2.855523708559361662e+00 9.702815031622444852e-01 6.836737193877287666e+01 2.215778551938575591e-02 1.195690240209706656e-01 2.608183133838856346e-02 6.291388977294662399e-02
3.126548884529185557e+00 9.408937526830952747e-01 6.864313690230548559e+01 2.208246995693983333e-02 1.246563187248892757e-01 7.832726762626507355e-02 2.679257425398423598e-02
3.038595190649286071e+00 9.961114615412127726e-01 6.894178389461427514e+01 2.254072121381748076e-02 1.203801915659170607e-01 1.724994946051221570e-02 5.373281018045292928e-02
2.996222476312967231e+00 9.635537447619576534e-01 6.854156637890541504e+01 2.232960029294630069e-02 1.201237276048022634e-01 5.417487861252850284e-02 2.647808916683514618e-02
2.944739374995256842e+00 9.747151712992052630e-01 6.873823532648044932e+01 2.238019962299125226e-02 1.180872482955588054e-01 3.538772741858679793e-02 2.969245138584169358e-02
3.039374605162587617e+00 9.780062869112313706e-01 6.867932769552902528e+01 2.245549207863585875e-02 1.270609635360598622e-01 1.064040221693887157e-02 4.999756766602658775e-02
3.022072349400893199e+00 9.877269912910144889e-01 6.885709890666072397e+01 2.203318288896044530e-02 1.202516370592691536e-01 7.815826987867355302e-02 1.465729786344500442e-02
3.046574919143623994e+00 9.118826732057598861e-01 6.833271104437866938e+01 2.227658144361828463e-02 1.258322803967841519e-01 5.780078099305509254e-02 7.603135403475318188e-02
2.942593065686009091e+00 9.634582045696035157e-01 6.917490262490908037e+01 2.242533959922134862e-02 1.267865291210615863e-01 2.864268910183501854e-02 5.177451146029083545e-02
2.966233242522205327e+00 9.440160293110112510e-01 6.806468610361457650e+01 2.258553767988315947e-02 1.228155747416040944e-01 9.803489063359382971e-02 5.047462585807602209e-02
3.118345785838938955e+00 9.656044481388924572e-01 6.841237059077730009e+01 2.245241628825299374e-02 1.197943308422790565e-01 1.192328496735726301e-02 3.622543885674539554e-02
2.819902531609248975e+00 9.604169993717445175e-01 6.882603685555521622e+01 2.228075123924554146e-02 1.226845488745544194e-01 5.434960923297683932e-02 4.436150883072087492e-02
3.067587674383011276e+00 9.243965068538316787e-01 6.927363635662607066e+01 2.209407129009361564e-02 1.228175898812547684e-01 4.947076411758466637e-03 4.518877326155098378e-02
2.829665614835370935e+00 9.350138271921027977e-01 6.864557882830280278e+01 2.211809569055653985e-02 1.230144553915403366e-01 9.950978649557661038e-02 1.483138651270853731e-02
3.116068494544799172e+00 9.477785215565946997e-01 6.892511138921484815e+01 2.211602048330305742e-02 1.230605383396272817e-01 7.170604916132708451e-02 1.146505307364300424e-02
3.158464121993851847e+00 9.108009589972444475e-01 6.974281879889129243e+01 2.256673605256931392e-02 1.236791237585787434e-01 8.490864906663869727e-02 7.660046690005928305e-02
2.816406317480132149e+00 9.031904999108611998e-01 6.922337610835278099e+01 2.232245042512838451e-02 1.211586881474525507e-01 3.815705119681579716e-02 6.261624109912033997e-02
2.831176455276344317e+00 9.067841280173504215e-01 6.891345766686606567e+01 2.207794682377483067e-02 1.213271723174943056e-01 6.832642111733629176e-02 4.232454893895358505e-02
2.869837222799307863e+00 9.391714761303128212e-01 6.973178809328015859e+01 2.223438165812352540e-02 1.295148492563213127e-01 8.039407049779344339e-02 6.725539524643213418e-02
2.853784751548580800e+00 9.903281609028362631e-01 6.990585752989790080e+01 2.247243671903388293e-02 1.276395523606303761e-01 8.647827799343721714e-03 2.308431603603900567e-02
2.893953388117690650e+00 9.496533248574950958e-01 6.920217434848589733e+01 2.234418605070735003e-02 1.246050718524429335e-01 2.066759434436172410e-02 1.585786994006604944e-02
3.070741492280241847e+00 9.695566656863974231e-01 6.834390122958616587e+01 2.225765838764945034e-02 1.184559144518088081e-01 3.258773036894425934e-02 5.867294817157159975e-02
2.932450220485876446e+00 9.731910872962068471e-01 6.858516978503820383e+01 2.233326146605237386e-02 1.184092965916286877e-01 5.266833949554914490e-02 2.924715487254290341e-02
3.047075658813570342e+00 9.184119358059140703e-01 6.883256445405399404e+01 2.209000007010355690e-02 1.265667073894217454e-01 9.948212526444467560e-03 1.811402126922598277e-02
3.069879409788922153e+00 9.223562836313212721e-01 6.885982635177474265e+01 2.227366131025738244e-02 1.154194469585174132e-01 1.334795021880886938e-02 2.078004143798587236e-02
2.918635222025235176e+00 9.947223958181763415e-01 6.892431171885222341e+01 2.208178452493146648e-02 1.221991772176061891e-01 2.783609682120012987e-02 6.436367815321122898e-02
3.197622550549946485e+00 9.927542357294457664e-01 6.936294748670692911e+01 2.250506762552616571e-02 1.203867372446790346e-01 4.086248644326090362e-02 7.214481614973956847e-02
3.009212315958963657e+00 9.386191517094788495e-01 6.897234648265153112e+01 2.208512458740301970e-02 1.267087681026221879e-01 2.878585136260829527e-02 6.976027298428438828e-02
2.976417509606695155e+00 9.465812038359839864e-01 6.899253141794544320e+01 2.217543669991901487e-02 1.195291181921426527e-01 1.732222484905004967e-02 5.709694113742546512e-02
3.103828363475634067e+00 9.254950038541374102e-01 6.825186259198592609e+01 2.220898474602618980e-02 1.182379039804057758e-01 9.504426751995453948e-02 6.747504878785418048e-02
2.902359435114734154e+00 9.362883654308322701e-01 6.904024705293754494e+01 2.220368905721170280e-02 1.176022996029349732e-01 5.840049611179726208e-02 6.595919833494238993e-02
2.930581571407613328e+00 9.155128292953398361e-01 6.954830086637149122e+01 2.242882752416022751e-02 1.202438627582265995e-01 6.365976962517792825e-02 6.655275282417448535e-02
2.919757641593074382e+00 9.987721559530321480e-01 6.921674840736703516e+01 2.236268654355903079e-02 1.277422363370105396e-01 3.710743215305240070e-03 6.775340555362616146e-02
3.149527808408286500e+00 9.495930818587856592e-01 6.867977460619758290e+01 2.214039416023943357e-02 1.183823555234146258e-01 5.038318887556737791e-02 3.459039274172617112e-02
3.158778876015595483e+00 9.167267799233332903e-01 6.811218467507016783e+01 2.203396808736729842e-02 1.175682856009233751e-01 5.437789575908705958e-02 2.017185178944218976e-02
3.187712166260975977e+00 9.637115720399020979e-01 6.838320698631481775e+01 2.224887482336117620e-02 1.198212376014195502e-01 6.250981372463441932e-02 6.839729460408701389e-02
2.935060307067294261e+00 9.326220768229120939e-01 6.910217323919194143e+01 2.224569315625329544e-02 1.272442765944034881e-01 3.031230372266977696e-02 4.337290462222720411e-02
3.139696268763817244e+00 9.320856255319212025e-01 6.893082026920484395e+01 2.230341860436491422e-02 1.184656609056927989e-01 5.528643745646460994e-02 2.606578530954022088e-02
3.153930669970775647e+00 9.115676118205020551e-01 6.935892358012264935e+01 2.259775041394036788e-02 1.277113918191465358e-01 3.873214603066731793e-02 5.773489692778761145e-02
2.864097265181677621e+00 9.218307019114903023e-01 6.859625786426235550e+01 2.205867223367688826e-02 1.194115166691786939e-01 7.759572879143691870e-02 4.877641785724774054e-02
2.999721405165460819e+00 9.391040831143954160e-01 6.859751949751770894e+01 2.215973643401394563e-02 1.208814675217017159e-01 7.652138934397414993e-02 4.036502814221491070e-02
2.903324189753896611e+00 9.193594553822420634e-01 6.921550573128405404e+01 2.239507254304828193e-02 1.223094202766697169e-01 4.269266570498765623e-02 7.276331600327505533e-02
3.136400290472430186e+00 9.364420189580783260e-01 6.897940675923128140e+01 2.236390587287448439e-02 1.266015168334771734e-01 4.692021932071329532e-02 5.989092619220956482e-02
2.990045036047436877e+00 9.624241336680328107e-01 6.838768641387936498e+01 2.207268543824049759e-02 1.198875724733019232e-01 5.872017669416091344e-03 5.766550186522179100e-02
2.850231848778921773e+00 9.733729166078797235e-01 6.831217177630068704e+01 2.229595072131095382e-02 1.120117287472195272e-01 2.711589708817466887e-02 4.093733937587652055e-02
2.901213373350210567e+00 9.799873897990872829e-01 6.847846724510127103e+01 2.228362817828455356e-02 1.193567339387335002e-01 5.187362919601889305e-02 4.138904403715949060e-02
2.981042365493135282e+00 9.382149853234231784e-01 6.880711083108846537e+01 2.209156987703931110e-02 1.208457456913774319e-01 6.000413768933744729e-02 3.998345826577338197e-02
2.820322402404118467e+00 9.940055840007518961e-01 6.820762511646633186e+01 2.225400636088012765e-02 1.155691735272828952e-01 6.949375194377636900e-02 5.262133528853005920e-02
2.926118693851302854e+00 9.617524458974537893e-01 6.828582263959924603e+01 2.231075319229818346e-02 1.163348809155419078e-01 5.625393466831522110e-02 4.103232710447840548e-02
3.009552056103840023e+00 9.169588511799281472e-01 6.908086177800593930e+01 2.236080213469132313e-02 1.282542032005173915e-01 1.173849208569855557e-02 5.610347666830046293e-02
3.030974899611021733e+00 9.260723415576248563e-01 6.876484733301109031e+01 2.221250529385896538e-02 1.225662454808618823e-01 6.746447842427946706e-02 7.965417926204923504e-02
3.191610926827163297e+00 9.819494136870993151e-01 6.851840061246575431e+01 2.218540636163190277e-02 1.132073630301681511e-01 6.153637498670429251e-02 4.270053525939014605e-02
2.818423486624405783e+00 9.564071178044616373e-01 6.832835969354151473e+01 2.212703808962673824e-02 1.157650762547269147e-01 4.361105876171520596e-02 6.993090955270110654e-02
2.976403976541666552e+00 9.175461866098635344e-01 6.914657841061722365e+01 2.215267907094627467e-02 1.228936595210504412e-01 6.092269832626077269e-02 1.369202977738275678e-02
3.107020695942934285e+00 9.481258268238191844e-01 6.858180454733313525e+01 2.257434038724475192e-02 1.208092436348342513e-01 8.331617496955893987e-02 2.621157816516794109e-02
