weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
8.139889504634641720e-121 -2.791708849678838078e+02 9.115114563330083408e-01 7.352902637406776298e-01 8.526416003346511951e-01 5.136473973844667418e-01 3.665027534390091768e-01 9.996881790040856863e-02 5.266846858062870229e-01
3.096740720959806353e-119 -2.755296412093812819e+02 4.191119558113542976e-02 4.052425045772346524e-01 8.277591852856482912e-01 8.073532110973080655e-02 2.779180946258011931e-01 9.390988674783470325e-01 9.773680644010782625e-01
5.166195832763702383e-118 -2.727127696924927136e+02 1.246550256880338825e-01 5.918697421323588781e-01 9.199607839055856662e-02 9.108769307161844742e-01 6.805106479998171976e-01 7.065905574908115661e-02 5.181015187441568859e-01
1.584006550490787088e-117 -2.715898637726662059e+02 6.670012143293242435e-01 2.199002957233822109e-01 6.547514328158432484e-02 2.903530148040278647e-02 4.970891832973585167e-01 5.520070475638126917e-01 7.364783624652910810e-01
3.883428146308759159e-117 -2.706906028950567134e+02 3.496633284207409931e-01 8.061241750306058496e-02 6.814477218674519499e-02 2.341638689250035155e-01 4.406979241941687553e-01 5.582754286823209400e-01 3.403447768006923058e-01
6.741902101335738360e-116 -2.678338940124758096e+02 1.897497611843969034e-01 8.694767675514525340e-01 6.925453974572715055e-02 5.132513839217430762e-01 2.044818321341207445e-01 3.820196771798142210e-01 6.213229083080051840e-01
1.276000894244897795e-114 -2.648908350367373714e+02 7.540978793212237408e-01 4.811873796277088555e-02 7.830664469533710204e-02 9.236340639020049759e-01 2.528881606464824516e-01 6.684688074710094519e-01 3.963617947783323325e-01
1.794827232932409727e-114 -2.645471571542333322e+02 4.722556690047489125e-01 1.282697100075934626e-01 8.084073881335096523e-02 2.921502833336923066e-01 5.744145285689985503e-01 1.631697410559586059e-01 8.198635553905820883e-01
5.203881607107279535e-113 -2.611775760194568079e+02 5.508853567794527173e-01 7.622680940047044107e-01 9.447031103054759349e-02 7.320741033701114731e-01 7.940815224898367664e-01 8.712895603586887638e-01 2.859403406579578144e-01
6.956350428997229376e-113 -2.608848258563147624e+02 1.956348171472688247e-02 9.466629662859176175e-01 8.232218056741411605e-01 5.993475340726067691e-01 1.987804339201114656e-01 8.350059359261549075e-01 6.186174408758874366e-01
1.107981896417543850e-111 -2.581142703942782077e+02 6.261378979676992529e-01 7.520973944284585766e-01 8.688284618310667673e-01 9.882643647237939755e-01 7.884407287931672892e-01 4.376361063542864027e-01 3.768665071192668359e-01
8.399612028087074974e-111 -2.560861251258463653e+02 4.662124527854127898e-01 3.114801058817329160e-02 7.211850094972949154e-02 1.922355178368899686e-01 2.341505812105336704e-01 3.105194283731947946e-01 6.647336627779971696e-01
2.238658772150821057e-110 -2.551033486263979739e+02 7.422901076418767508e-01 8.230932971345797933e-01 1.062576962078974896e-01 9.185210273676811532e-01 7.437448480520227889e-01 4.536858425893097735e-02 5.555740907679134200e-01
4.275960046134931803e-110 -2.544537169011309743e+02 7.163804993703698498e-01 2.658638941258654187e-01 8.270226927683788087e-02 9.949398584514872468e-01 1.941959650626884359e-01 9.071452650764521008e-01 9.840195131400849560e-01
