weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
1.486694478297148103e-151 -3.501011591786946724e+02 2.955643923231107362e+00 9.013800228885469057e-01 6.103587613417145974e+01 2.259610361964665276e-02 1.293889967882455860e-01 7.942655837732709445e-02 2.365299056062841743e-02
1.774279428956469177e-150 -3.476192348852766258e+02 3.103437616487457085e+00 9.238340760594109247e-01 6.052459959102314713e+01 2.236372187127184941e-02 1.155441236901298824e-01 3.338916944081336130e-02 1.865091682916471955e-02
3.707695899962264299e-150 -3.468797186378002380e+02 3.134206180845968692e+00 9.125684827916106245e-01 7.790963803668076082e+01 2.230633678760855082e-02 1.154941268312902614e-01 5.206643750021660438e-02 5.060398897102736521e-02
5.097584545251789272e-150 -3.465588624613047273e+02 2.911421662922445197e+00 9.489488324217100201e-01 6.075687355433696268e+01 2.259791891645502801e-02 1.185117881299532078e-01 4.262501757726844254e-02 7.896444726476475884e-02
6.929332799603738580e-150 -3.462493657388108090e+02 3.176880075266728554e+00 9.955148530224259273e-01 7.795919380982041957e+01 2.258134630705477611e-02 1.122554510762304586e-01 6.106290957270688394e-03 4.453632298248910021e-02
6.726549177104574645e-149 -3.439739819174035347e+02 2.896668048524712269e+00 9.606955802472995076e-01 7.735988910103102967e+01 2.206943777141916890e-02 1.106699653084722151e-01 5.209008582480548211e-02 5.193188233480058175e-02
1.236755046858684716e-148 -3.433624680324159613e+02 2.931539327041025267e+00 9.419359615166559285e-01 7.855613104781805589e+01 2.257871148117607252e-02 1.226212011956906850e-01 3.266008877303205882e-02 5.158307660628815711e-02
2.463533129968851994e-148 -3.426708625330314817e+02 3.043370853450230396e+00 9.734813175728319612e-01 7.765364483221532055e+01 2.246896335106096654e-02 1.110714143996615749e-01 6.383442051539631179e-02 3.363388194420372651e-02
4.370306120926599910e-148 -3.420951260270667831e+02 3.198432926132849907e+00 9.516507146800852190e-01 6.091091411260981658e+01 2.242170555239634058e-02 1.261644595631698507e-01 7.125860487007404376e-02 2.880184539370356234e-02
6.926594815340447875e-148 -3.416320907604732042e+02 3.175979756284935895e+00 9.914328840768339424e-01 7.796281736027015086e+01 2.222193927298144259e-02 1.187408193738901385e-01 6.408640549282494658e-02 2.317618109629670381e-02
7.883554518119996556e-148 -3.415001802011331051e+02 2.996244496649111522e+00 9.579168968459250699e-01 6.059239311114003357e+01 2.210448731790552387e-02 1.238285192707652971e-01 9.968688994830662842e-02 6.230379635618302908e-02
2.870437255378769960e-146 -3.379028245263306758e+02 3.068595616269965021e+00 9.137365107982141632e-01 7.811641690704213659e+01 2.246292288583988730e-02 1.178689725862558380e-01 1.227122621393866853e-02 1.182677690767802887e-02
7.614075499654270933e-146 -3.369247903244780105e+02 3.133896334774959769e+00 9.802647747913396659e-01 6.092850255954486016e+01 2.248276509589054381e-02 1.213901875846792877e-01 1.511803883734187497e-02 7.504804460143582601e-02
5.285514299238201529e-145 -3.349847338777001369e+02 3.025241524066260901e+00 9.989395608843631980e-01 7.807121741750455612e+01 2.237956017339483988e-02 1.188589788777138223e-01 1.212903548820961665e-02 5.389209018038466914e-02
5.928471454103594480e-144 -3.325648522974240677e+02 3.187554586750670271e+00 9.197301060747120616e-01 6.072004953285237150e+01 2.206775666054220167e-02 1.245208973763044513e-01 8.160400122263447575e-02 7.254615415951760904e-02
