weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio
0.000000000000000000e+00 -inf 2.888209160544449094e+00 9.284429616813723030e-01 7.751889175414197553e+01 2.208893492052845312e-02 1.119693023487683958e-01 9.354537906220422583e-02 -7.985479489792552954e-01 1.868930457226659847e+00 4.366323759668822024e-02
0.000000000000000000e+00 -inf 3.001557991241895706e+00 9.882501119178472848e-01 6.981600099997508835e+01 2.244011732690796845e-02 1.135008584952936911e-01 6.661940823223889974e-02 -7.866853403101674580e-01 1.389780086728017672e+00 3.719517310132793714e-02
0.000000000000000000e+00 -inf 2.883066209113822609e+00 9.779172528630971639e-01 6.860209794481507117e+01 2.239403615227655506e-02 1.275426692947507212e-01 3.357856388129924069e-02 -5.889630609958840246e-01 1.209977063729576141e+00 7.882006225957120804e-02
0.000000000000000000e+00 -inf 2.868856669408082372e+00 9.460982578271045496e-01 6.645317900965277147e+01 2.227835975674051158e-02 1.150829029668477416e-01 1.367563920978792646e-02 -1.274013169467765438e+00 1.553307822480737066e+00 1.198564798228175104e-02
0.000000000000000000e+00 -inf 3.046002649423789954e+00 9.709547247198238029e-01 6.150979596646895686e+01 2.238887661094678821e-02 1.203474540547913585e-01 8.834268273222573020e-02 -1.311898128900335747e+00 1.882594637092859458e+00 1.762655628594731252e-02
0.000000000000000000e+00 -inf 3.126228171836836989e+00 9.469583648834242195e-01 6.740450695525446179e+01 2.200953197124176294e-02 1.280402402128018036e-01 1.724322461108415347e-02 -9.573460164305991338e-01 1.983401779727262504e+00 3.293817144861978241e-02
0.000000000000000000e+00 -inf 2.951693510515196461e+00 9.486676857995925971e-01 6.136224677368360148e+01 2.203911181663147437e-02 1.157100183268186533e-01 3.012433624266335278e-02 -7.667526610794652697e-01 1.775737359731230480e+00 5.374450900950589194e-02
0.000000000000000000e+00 -inf 3.001379502602432581e+00 9.367138864376275409e-01 6.226948217705769650e+01 2.217421732042814189e-02 1.157479804482227786e-01 4.943457509251303339e-02 -1.122008435005282578e+00 1.874337794536468760e+00 5.598247969356372894e-02
0.000000000000000000e+00 -inf 3.083041258607243318e+00 9.860895528544081357e-01 6.396798172627412526e+01 2.218943814605322737e-02 1.159064065137966892e-01 7.170034057183191645e-02 -7.204831432600067309e-01 1.843111434682859873e+00 7.917549718151642435e-02
0.000000000000000000e+00 -inf 3.187564202989899620e+00 9.100348289071362728e-01 7.089178565263782161e+01 2.251259762133490591e-02 1.235162676605729842e-01 9.609973716239390840e-02 -6.941952310197834208e-01 1.667349968938516280e+00 7.350643933968986632e-02
0.000000000000000000e+00 -inf 2.822094944822840734e+00 9.032779400373361911e-01 6.971521465514254601e+01 2.229494440775087183e-02 1.218260250877473694e-01 9.553801324587236909e-02 -1.194617755764960654e+00 1.897037632680246055e+00 4.879307441815430163e-02
0.000000000000000000e+00 -inf 3.191936986616843885e+00 9.899689095251010817e-01 6.668641020524373175e+01 2.207378454717148428e-02 1.127827552455541865e-01 6.057161623956877627e-02 -9.444508858271358775e-01 1.794806134516424567e+00 7.619334731986752984e-02
0.000000000000000000e+00 -inf 3.022832953920407295e+00 9.989623910679826801e-01 6.866418599529652056e+01 2.220796450986933443e-02 1.131094544342523961e-01 9.323654868698169618e-02 -5.238264840102426767e-01 1.815335304211683543e+00 1.715824430171070461e-02
0.000000000000000000e+00 -inf 2.876644918146983088e+00 9.025718763979625470e-01 7.220293613207574879e+01 2.200515386009785357e-02 1.208462366439731484e-01 4.825819617490931246e-02 -6.190999372672991719e-01 1.942299704008916716e+00 2.638047229139075384e-02
0.000000000000000000e+00 -inf 3.061623253188477278e+00 9.183206807392650939e-01 7.655069708532900563e+01 2.232126994022741104e-02 1.119407792113743111e-01 5.157206690822307288e-02 -1.196278427108776743e+00 1.833297411709178704e+00 4.490969000246209514e-02
0.000000000000000000e+00 -inf 2.843557305082477171e+00 9.712279352250040576e-01 7.607296841790807207e+01 2.204589475013985292e-02 1.259655253251087403e-01 7.909016604442659082e-02 -7.542329553772360029e-01 1.973806208048376032e+00 5.088527568022306602e-02
0.000000000000000000e+00 -inf 3.029719987081876731e+00 9.482791116419473365e-01 6.024219421201865998e+01 2.228073587297061189e-02 1.147472258970437392e-01 1.913707353194601599e-02 -1.091194688860092521e+00 1.844205684445509252e+00 4.307351629694750050e-02
0.000000000000000000e+00 -inf 2.899613183705989083e+00 9.172738966068586519e-01 6.839953600158264635e+01 2.212375360233442834e-02 1.285920309191261324e-01 9.025586958040232588e-04 -1.237460864537236915e+00 1.962653939985256724e+00 5.619586853509878771e-02
0.000000000000000000e+00 -inf 2.972468881632996940e+00 9.354471995551892904e-01 7.198288772673899416e+01 2.240122395055810581e-02 1.273384842610834622e-01 4.446043468199563364e-02 -1.346595538314883100e+00 1.644813275223089288e+00 3.193478370421809487e-02
