weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio
0.000000000000000000e+00 -3.251463669980162649e+03 5.974697243714864880e-01 9.991551893764218928e-01 6.940489685671125120e-02 6.633501835045321204e-01 9.184516165683945799e-01 7.759989854556912370e-01 9.860653395744678473e-02 3.394528537545576929e-01 3.130350794446278284e-01
0.000000000000000000e+00 -3.204945065688702925e+03 9.924281887245250955e-01 9.736054605272134177e-01 5.264636503582098559e-02 4.348865202895261239e-01 2.992328498481959809e-01 6.655862237915503021e-01 2.006483505732021833e-01 1.822554720107811832e-01 4.461406021533003141e-01
0.000000000000000000e+00 -3.174911824877815889e+03 5.658227897976697562e-02 5.609486531932633691e-01 9.881290004706622110e-02 2.014073530745744689e-01 7.233767712330074762e-02 7.017546666273020151e-01 1.732985374300944903e-01 6.418035587156798449e-01 7.880954125794427112e-01
0.000000000000000000e+00 -3.144309572778754045e+03 8.278255571526182965e-01 1.595191241785368641e-01 1.131811867656620230e-01 6.312624909941989548e-01 1.734162094206570526e-01 7.510913629857143281e-01 1.616289764314022825e-01 8.975398574982899058e-01 7.381374535003195625e-01
0.000000000000000000e+00 -3.111506569471018338e+03 5.544836270371540365e-01 3.539531985844940332e-01 1.356656296108339488e-01 3.128347997989344709e-02 7.667122391270121406e-01 4.766284395051710865e-01 8.687193504927448462e-02 1.907799483339426283e-01 8.549977281718831312e-01
0.000000000000000000e+00 -3.099992449358436716e+03 7.004820296910335697e-01 9.467610427335523271e-01 4.838652347955951782e-02 9.688852212196151781e-01 5.234514555273377390e-01 2.721450817253401322e-02 2.545881864036929620e-01 6.313538719226865492e-01 9.804296967073998781e-01
0.000000000000000000e+00 -3.088979908855998019e+03 4.282567023999449551e-01 3.685005888345898040e-01 4.052186467686014204e-02 7.285465662419166044e-01 3.170607343484310725e-02 8.416067816803610713e-01 2.616801832330869493e-01 3.433837817655572833e-01 4.089314965725023843e-01
0.000000000000000000e+00 -3.063439988890163932e+03 2.347020808842615880e-01 6.371712464477785609e-02 1.120912417989822218e-01 2.358141269351632374e-01 8.619249702503279931e-01 9.595182569841926856e-01 8.739404988686561015e-02 4.403681936059687940e-01 5.679063280110387968e-01
0.000000000000000000e+00 -2.994228863940232714e+03 1.790663210313416798e-01 9.534403435612002209e-01 1.159393207051830910e-01 3.033386037347968189e-01 5.895643319953849382e-01 2.530248743082726959e-01 1.732632807112587381e-01 9.739881507647071279e-01 6.421300862052393699e-01
0.000000000000000000e+00 -2.961284849355165534e+03 2.100004756580221565e-01 3.212286915481255001e-02 1.718273227293698469e-02 1.139313474204836085e-01 1.608695327682636567e-01 3.853872591308883377e-01 3.131797992351134097e-01 8.325464840832641489e-02 5.258676656928138460e-01
0.000000000000000000e+00 -2.953425586488075169e+03 3.761538887689881427e-01 5.142771750986612211e-01 1.521082436143500471e-01 6.792497259758342176e-01 3.198450192180394280e-01 3.188043467403258724e-01 1.904162566065333850e-01 1.344763596905926839e-01 9.825000375256530694e-01
0.000000000000000000e+00 -2.930063064642867175e+03 5.689183147135904450e-01 1.772018242654224141e-01 1.659224655806565973e-01 4.275256314451995054e-01 4.694062182695084573e-01 2.954430107109584647e-02 1.791279218754671110e-01 1.186274532527720194e-01 3.476486677658116031e-01
0.000000000000000000e+00 -2.857794151897041502e+03 6.712294533135678698e-01 9.842642444785030253e-01 7.298968863240284932e-02 1.309730891052466317e-01 9.931531829202898676e-01 1.384984427203275192e-01 2.202617136684296151e-01 7.819410933554059584e-01 1.638732299644356516e-01
0.000000000000000000e+00 -2.844258777639540767e+03 7.963081650980835535e-01 1.176825473047796722e-01 3.315343700944058947e-01 6.261392152559142055e-02 6.635414368281356001e-02 9.736117914119123418e-01 2.914758357521973764e-02 5.041014651212478714e-01 9.568908002195751772e-01
0.000000000000000000e+00 -2.736998551361553382e+03 8.220078911753880835e-01 5.045083068516499347e-01 2.715880440139496477e-01 1.404660962967635429e-01 4.278252612160137192e-01 7.133001346036337287e-01 8.524595123944156416e-02 4.639388660864172120e-01 5.031929124628927719e-01
0.000000000000000000e+00 -2.642896591826679924e+03 7.597889447553795028e-01 9.968779175612733079e-01 6.390823383832289206e-02 3.176279318006874908e-01 8.218721575779477373e-01 3.560394155555296480e-01 2.986646127244776405e-01 3.023532302582239151e-01 5.881076369565589879e-01
0.000000000000000000e+00 -2.601158499230090456e+03 4.917525435574161552e-01 6.615936468737780851e-01 1.483440178605216486e-01 6.507819908774483686e-01 9.138103964317008110e-01 7.112061447623608812e-01 2.060756347928769383e-01 4.987037062503375529e-01 7.800440871374534346e-01
0.000000000000000000e+00 -2.593826153372420777e+03 7.749211579418198159e-01 7.414071681981094786e-01 3.091490539897503442e-01 1.610485913721604323e-02 4.772533528052652629e-01 3.386076382374826332e-01 1.067127287099073341e-01 2.625897626728947998e-01 1.947064627963781547e-01
0.000000000000000000e+00 -2.575632617662348366e+03 1.165378600851296742e-01 9.102719142173203437e-01 2.796100671591710274e-01 1.112282628175317312e-01 4.080511943446319956e-01 1.754209110667052096e-01 1.528703873748145092e-01 5.283052645872807762e-01 9.149081610171894141e-02
0.000000000000000000e+00 -2.457378472741356290e+03 2.426775173895133753e-01 8.860163765018874704e-01 5.232674332142495111e-02 6.833604549534866290e-01 5.620180857859937706e-01 6.254273390696285517e-01 3.666504374707900693e-01 4.847186919667468841e-01 2.626471212617909057e-02
0.000000000000000000e+00 -2.419426586055089501e+03 2.941127067936311068e-02 5.268339811974371845e-01 4.764656586420324969e-01 9.839132520711558749e-01 1.074504847430576282e-01 5.493295562394509002e-01 7.233245533639143243e-02 7.959549163248869075e-02 8.557875321868098073e-01
0.000000000000000000e+00 -2.413688703953424920e+03 3.976687941086298750e-02 5.426642424812576637e-01 4.450230105515600165e-01 2.534803896093926756e-01 6.267107743024775690e-01 4.605275978997693809e-01 2.189241889744097946e-02 5.551467839871717658e-01 3.093826012427719485e-01
0.000000000000000000e+00 -2.400465954357602641e+03 9.021396228313510735e-01 8.507581027676661689e-01 3.045796961364631850e-01 9.987827779787450400e-02 1.718908340626644771e-01 6.741728785309806238e-01 1.731182823300880802e-01 4.157715483581408966e-01 7.687956204669743610e-02
0.000000000000000000e+00 -2.399264416635622183e+03 2.547722324397950766e-01 8.635782347904845668e-01 3.942431557832204447e-01 3.468088174319802208e-01 6.989828129995830919e-01 7.908411722389462328e-01 4.241658392054103999e-02 6.807334097315567156e-01 6.153855735517792525e-01
0.000000000000000000e+00 -2.391923825910108008e+03 7.400319017040468683e-01 9.731078849196594938e-01 5.178112345506146186e-01 3.120429437409359963e-01 1.123411755733162432e-01 2.535367451800247807e-01 4.459260543488252626e-02 5.804665843742272680e-01 7.270229162668508938e-01
0.000000000000000000e+00 -2.346813482431467492e+03 2.902091395925394668e-01 3.041100529509521699e-02 1.691966679173314558e-01 5.746214101841822242e-01 8.239763051259793025e-01 7.731504604158618843e-01 2.630336414284702995e-01 3.924438470793623068e-02 6.254818049974468774e-01
0.000000000000000000e+00 -2.308456710160117382e+03 8.903682414582743121e-01 6.380468682575549666e-01 7.403988542086903379e-02 7.448470402243586586e-01 7.158914147528270266e-01 4.395018903782605957e-01 3.845250531701405183e-01 3.611421476472024272e-01 1.926275784686816150e-01
0.000000000000000000e+00 -2.261796301163804401e+03 5.857036803399017222e-01 4.067341976392802039e-02 5.326791742643826044e-01 4.774011415524137547e-03 1.302715761622972312e-01 5.604142805814434913e-01 4.622336081341038572e-02 1.177580809228558900e-01 4.891981024751043128e-01
0.000000000000000000e+00 -2.257174726460785223e+03 1.744398943740711472e-01 5.556674476632056381e-01 5.567056291757528363e-01 6.230492973138521684e-01 5.106057880583059205e-01 3.590095362191850770e-01 1.314094827370615448e-02 9.954214061308230832e-02 7.029807294628531711e-02
0.000000000000000000e+00 -2.250544325109031433e+03 4.938419158611329074e-01 9.377539587790223452e-01 1.864646606661071182e-01 5.424735070372603829e-01 9.861700164605233798e-01 6.199051170071807615e-01 2.593848748475678923e-01 8.930756827702167611e-01 8.949023010279284485e-01
0.000000000000000000e+00 -2.246366629280990765e+03 2.455819039734016274e-01 5.443423680825717481e-01 3.229002698515912595e-01 8.607524287266663521e-01 8.855751328125112121e-01 2.869779612675793512e-02 1.891430760340278017e-01 2.943074171028221553e-01 7.854194544464780936e-01
0.000000000000000000e+00 -2.229609454436129909e+03 6.409078792974045591e-01 3.439691477267698971e-01 3.426441634107965095e-01 4.642416385166050485e-01 9.227481675527300364e-01 2.743317704608316809e-02 1.662098156510422031e-01 1.214091676052490021e-01 1.851074880002642198e-01
0.000000000000000000e+00 -2.202832467474928762e+03 4.289620319709792629e-01 3.451487958326407979e-01 3.509464955963144117e-01 4.041120902014055938e-01 9.866406647389845963e-01 9.166151684215589901e-01 1.054569077395898224e-01 7.723783345298592673e-01 2.987080105210804248e-01
0.000000000000000000e+00 -2.188492438168917033e+03 6.866632469038005393e-01 5.950455640149886483e-01 2.297278297804683511e-03 7.965904519036814957e-02 6.371142269356639964e-01 6.051549308203028055e-01 4.615492804763016155e-01 5.270821585760816497e-01 2.410231979196016949e-01
0.000000000000000000e+00 -2.187058958435015484e+03 8.503321603726315958e-01 1.811106070321313322e-01 2.791996974739099358e-01 5.938144704382398720e-01 1.794702886669539144e-01 1.931740349463950679e-02 2.875031454155603239e-01 2.395576230633388315e-01 7.726085790950243393e-02
0.000000000000000000e+00 -2.175567102287414855e+03 7.071326471713779149e-01 5.152731464896225244e-01 2.674498064019505961e-01 9.516167185872059786e-02 9.439560621331799517e-01 8.143809384238691607e-01 1.966052293551262542e-01 9.809863184269163039e-02 8.232826267733336367e-01
0.000000000000000000e+00 -2.130452122653382503e+03 6.093278585007775305e-01 6.854526783027192760e-02 5.745701397362609208e-01 1.008973823417149696e-01 8.487772985379982149e-02 5.625778073862210960e-01 5.795962678836608095e-02 2.194592497260572372e-01 5.670578178026354221e-01
0.000000000000000000e+00 -2.089743183802662315e+03 3.254529052984357351e-01 4.758109871113623823e-01 1.523791204611590899e-01 9.539707635748820858e-01 1.572641802151688584e-01 8.132815994955511218e-01 3.763626205471376496e-01 9.968581522641118964e-01 6.941485073506831194e-01
0.000000000000000000e+00 -2.085832828790068561e+03 2.282869320314095951e-02 5.498420152420132601e-01 3.215728794944465729e-01 4.709797977588446871e-01 5.087269802788921824e-01 8.178511821261724712e-02 2.490593621529785251e-01 3.422111285852090790e-01 6.320258715095030677e-01
0.000000000000000000e+00 -2.082141964894320608e+03 1.287930477770213855e-01 6.818522879992328090e-02 1.195280431678900079e-01 4.570342000538195615e-01 7.395280821572145502e-01 4.464281275820832784e-01 3.863308436017204306e-01 6.853424558675819123e-01 9.818515930713750395e-01
0.000000000000000000e+00 -2.076613233190902974e+03 5.775893488545973398e-01 1.181245880782215707e-01 5.123448821634282169e-01 4.017881584766850311e-01 4.796907166831895220e-01 3.235967244659684328e-01 9.335316777715885195e-02 4.868007089929751174e-01 6.590852976279499842e-01
0.000000000000000000e+00 -2.065670880866315201e+03 3.676900318854191552e-01 9.517313455967957303e-01 4.789506988077735228e-01 3.905836350332848594e-01 7.371643428408973797e-01 7.974177747214401535e-01 7.180829969578372829e-02 4.824910468593659463e-01 2.694437606304139754e-01
0.000000000000000000e+00 -2.058924519376556873e+03 4.342566247849100058e-02 7.333374982038708412e-01 1.704283827429790010e-01 4.934815128399311357e-01 8.642542816505019987e-01 4.655707194310805264e-01 3.380055281019199720e-01 9.365675847716011804e-01 2.800770968726696841e-01
0.000000000000000000e+00 -2.057326941983281358e+03 3.211591408721666818e-01 6.032468810035918061e-01 3.419595656368816794e-01 6.451738460123613850e-01 4.875242270585562476e-01 5.521108125630065366e-01 2.222178898629452171e-01 4.889486130250337848e-01 4.699271942257861046e-01
0.000000000000000000e+00 -2.049700066797478939e+03 4.308506871945780858e-01 8.520002808031894581e-01 5.177107679767913861e-01 6.577035814042959672e-01 6.182189650422224014e-01 8.796747214042599516e-01 6.217162121578989620e-02 2.952809916821386160e-01 2.993679910354966056e-01
0.000000000000000000e+00 -2.020403804162043798e+03 2.200739719486304313e-01 8.654443816381074406e-01 3.433847591985895731e-01 6.038446331283080504e-01 9.564024088941975865e-01 4.630929359712318005e-01 2.001721678210669486e-01 4.597793147235457178e-01 9.945258720674137187e-01
0.000000000000000000e+00 -2.010820048493733339e+03 3.335593146626222305e-01 2.728116162191568383e-01 4.516901683125854605e-01 7.029198705624111199e-01 2.625933511092899408e-01 8.253465538864022122e-01 1.611175985278355816e-01 1.349828929527118193e-01 8.958152489708914867e-01
0.000000000000000000e+00 -2.001794706551986565e+03 9.704162831903406783e-01 5.992268464733174760e-02 6.550619168156728289e-01 6.741372303072044048e-01 3.019876237895866566e-01 8.031138732611320386e-01 9.896779987421111535e-03 6.489010924667941715e-01 2.406575501940753092e-01
0.000000000000000000e+00 -1.968626069885982588e+03 6.853475250552010234e-01 9.876693735819107589e-01 4.077325655122683301e-01 6.638401780984996003e-01 4.140333351459135613e-01 3.832920871471562352e-01 2.086797440566597883e-01 4.797003088148937833e-01 5.145882836248331094e-01
0.000000000000000000e+00 -1.968210815690667459e+03 8.281980817157919006e-02 5.536667140396012154e-01 2.665306217109031373e-02 3.897165665160938763e-01 2.581405208257375739e-01 2.032756155725173874e-01 5.136756762427258094e-01 9.897409697263030992e-01 7.026607097694608228e-01
0.000000000000000000e+00 -1.966487979473460655e+03 8.653991732797650105e-01 5.453798155627941346e-01 5.545694360902786446e-02 4.327552297523035163e-01 2.696423459069006157e-01 5.168849276605524956e-02 4.990949621780063072e-01 6.882946275892016796e-01 5.028315937394749469e-01
0.000000000000000000e+00 -1.954507309621465311e+03 4.262668754089388168e-01 4.886682035321899820e-01 1.699466093828905233e-02 4.941462780672535304e-01 2.539420818965985038e-01 9.507874381782295270e-01 5.153018265327344860e-01 8.965742622104588833e-04 4.754034705445728815e-01
0.000000000000000000e+00 -1.951789225614602628e+03 5.955067887519042147e-01 3.345873824204989022e-01 2.404595875189902143e-01 7.742768686841267067e-01 4.969269061206804672e-01 5.224165493952407369e-01 3.383047589731321692e-01 5.766281264703032594e-02 6.174239715941931550e-01
0.000000000000000000e+00 -1.945416470864397752e+03 8.622333169883664716e-01 4.212122525962775921e-01 4.290154039249975959e-01 9.480172895044999271e-01 8.178631454504226017e-01 1.920597496137791405e-01 1.822029222526152514e-01 5.863093169996506093e-01 8.228821621484984083e-01
0.000000000000000000e+00 -1.937000910168645760e+03 6.816858997633334916e-02 5.204163139350402867e-01 6.620937227303522743e-01 5.249792305051856900e-01 2.549267741474192661e-01 5.070734026022172269e-02 6.309752419138492385e-02 8.799202153773552082e-01 9.734752850117922574e-01
0.000000000000000000e+00 -1.929904766319719783e+03 3.800731024297365757e-02 1.296365105336285684e-01 6.982692337682713246e-01 1.282685117735469227e-01 3.468962565786348762e-02 7.363649437587060920e-02 6.112157872058976427e-02 3.752688529705804354e-01 3.023222006435839493e-01
0.000000000000000000e+00 -1.923165142337423958e+03 2.799892791295011119e-02 6.881507723019673062e-01 6.517574761281379470e-01 6.975476868558418975e-01 4.266881477370755293e-01 3.216557075969209700e-01 4.759777842812384918e-02 6.920998074725720484e-01 9.733511600781638018e-01
0.000000000000000000e+00 -1.922829837500357826e+03 2.405147832411267395e-01 1.377427937796944502e-01 5.890035083891003165e-01 5.642931169707026129e-01 4.983238216578967927e-01 8.578952114240027127e-01 5.556015770526889774e-02 4.732308435633943988e-01 7.676858641620053492e-01
0.000000000000000000e+00 -1.915427612530256283e+03 8.675565079833266191e-01 9.970401863847091484e-01 4.840624329619617194e-01 8.405979056357968382e-01 9.539441910595723995e-01 3.652285209226872054e-01 1.277050142241558106e-01 4.311071620680066996e-01 7.756966152756714639e-01
0.000000000000000000e+00 -1.907228830593830253e+03 2.564473059517370368e-01 6.437851178356698290e-01 4.276001170809134999e-01 5.526016364007995119e-01 6.094756916352893628e-01 7.418079831850085126e-01 1.768714304555445427e-01 4.092501404599357961e-01 6.312834542352313560e-01
0.000000000000000000e+00 -1.903741205837349753e+03 5.973000721856359663e-01 5.137851566826341365e-01 2.475265603812337734e-02 9.915744825025162301e-01 2.808759169723799021e-01 7.666976618196411630e-01 5.223267504786036630e-01 9.500281328019689608e-01 4.909760883861946645e-01
0.000000000000000000e+00 -1.877896071189129316e+03 6.649009507748876446e-01 4.797222309734728851e-01 5.569861664260415957e-01 5.490710692607519983e-01 9.553641535445100974e-01 7.880435099365082907e-01 4.915102789416159190e-02 8.395244182047744141e-01 3.958896363121429118e-01
0.000000000000000000e+00 -1.877764039976016647e+03 8.557656378895595051e-01 4.111763582118983518e-01 1.420881438568567523e-01 3.324756048787583795e-01 6.751878884137817449e-01 3.373447698467944011e-01 4.269470513755682095e-01 1.540864901296112865e-01 4.511969567905173006e-01
0.000000000000000000e+00 -1.864266473320353271e+03 1.525995020760504417e-01 5.154635418681841053e-01 4.476308864528233400e-01 5.491892817937357174e-01 7.349966782661248033e-01 6.381028650257267731e-01 1.700930842188352887e-01 2.893680872696204887e-01 4.767979652719550598e-01
0.000000000000000000e+00 -1.859760878230929848e+03 7.827110922669022752e-01 9.800546857669163447e-01 4.803293934176419144e-01 6.113202187045717606e-01 2.082345618708230095e-01 2.317842567877566040e-01 2.071399269496146944e-01 4.163226162737221347e-01 1.164193132816084830e-01
0.000000000000000000e+00 -1.851497717783812959e+03 9.033032303611908675e-01 6.255694477109506879e-01 2.023411824527796554e-01 2.278495749512557955e-01 4.657227338863688670e-01 2.537559879341504399e-01 3.893550622528796357e-01 4.732903543258117907e-01 6.216650873612070693e-01
0.000000000000000000e+00 -1.821575477669022121e+03 6.101794517630844128e-01 8.089625538102744873e-01 3.761012430139933915e-01 4.502106140792193623e-01 1.936976764727174061e-01 6.190834096193825742e-01 2.699031232598629870e-01 4.700931968965730290e-01 9.833467031586500262e-01
0.000000000000000000e+00 -1.808565537098094865e+03 3.526988073085920439e-01 8.424383003945448145e-01 4.475177510043194529e-01 3.379469996209163440e-01 6.529614963912557801e-01 5.247605922995313144e-01 1.929372924811152412e-01 2.792939211252157827e-01 1.263293457850396262e-01
0.000000000000000000e+00 -1.786041092790442690e+03 7.032806603547157032e-01 3.914691149742607346e-01 1.013970406133279933e-02 1.417391988267093783e-01 3.574058460378238822e-01 4.019439258465583586e-01 5.543511305973050085e-01 9.085584921516165480e-01 5.628580954492328203e-01
0.000000000000000000e+00 -1.782584263019800801e+03 3.635904254526463042e-01 2.984889718478953569e-01 3.209007384171771449e-01 9.436816112844229609e-01 5.902749642631571758e-01 8.556419453505322847e-01 2.974363987237759188e-01 5.235541974059481074e-01 7.705558159047712907e-01
0.000000000000000000e+00 -1.780982916333216053e+03 1.626512535184162500e-01 9.151916492926155389e-01 5.249396376756336746e-01 2.200623150495143454e-01 6.888549096835604457e-01 4.325539390123678274e-01 1.409309664077175173e-01 4.100013638290933571e-01 1.137081011301283029e-01
0.000000000000000000e+00 -1.748979190241192782e+03 2.760909053042808203e-01 5.284009707302517178e-02 3.147681204637720054e-02 4.083196213665670760e-01 4.255935833360818821e-01 8.174096079565240647e-01 5.378176504333014307e-01 7.446766827547626200e-01 3.905236489910549613e-01
0.000000000000000000e+00 -1.743263736863573740e+03 7.140070814285994771e-01 8.223610015356457303e-01 3.855872030002744921e-01 3.089813453561476297e-01 4.623964639775313135e-01 9.907605022645430415e-01 2.424145404824070704e-01 9.530183067403562580e-01 1.940529664019335909e-01
0.000000000000000000e+00 -1.709646416654893983e+03 4.946551849459641659e-01 7.036314845379146865e-01 5.978838974424954822e-01 3.305527464844026930e-03 5.862517656594868898e-01 6.074788518748232002e-01 1.019070909088268806e-01 6.961695805269736415e-01 5.086102082509255107e-01
0.000000000000000000e+00 -1.699457857641372584e+03 1.156490403625656249e-01 6.068586212929020229e-01 2.340758301779277684e-02 2.353424994373336521e-01 7.168717001809431499e-01 4.340763647279695103e-01 5.661722668272993753e-01 1.922722451898934981e-01 9.738372910017062400e-01
0.000000000000000000e+00 -1.693560603498361161e+03 2.800641526745256682e-01 5.825984867618716478e-01 3.385930177672906716e-01 6.745552680763922115e-02 9.796152464215518441e-01 5.156322694842758736e-01 2.804068376818220631e-01 6.075962818796728504e-01 5.017352402278665302e-01
0.000000000000000000e+00 -1.685923616898299088e+03 9.174495877614157191e-01 7.591334639651150518e-01 1.742221187366301827e-01 6.753318273880482003e-03 3.075094389911415815e-01 8.758515818010048637e-02 4.553584572696723898e-01 6.581751651346358090e-01 4.219667505796864670e-01
0.000000000000000000e+00 -1.681225442355213772e+03 4.284940023251513352e-01 6.865166775675990429e-01 6.847082544782627789e-01 4.086668991736698286e-01 2.298022659930128997e-01 5.727914786504101352e-01 1.006543323336742679e-01 1.704122225186430750e-01 4.073152343254352603e-01
0.000000000000000000e+00 -1.667789791247883841e+03 7.453769667808596289e-01 5.235828176924830490e-01 6.328916486632096827e-02 6.451388995679776528e-01 7.281151250080513115e-01 8.995195652334813108e-01 5.278919428150512516e-01 5.709737244415994395e-01 8.987257505747102693e-01
0.000000000000000000e+00 -1.660978811028489872e+03 6.137259350824595394e-01 8.939854001291258623e-01 2.472826696800817237e-01 9.960488620758698453e-01 7.530320249837106905e-01 4.018696475363959797e-01 4.004059699027661123e-01 2.896607677081938226e-01 3.059072726019529398e-01
0.000000000000000000e+00 -1.648963290628876166e+03 5.355432609507828623e-01 5.950805911656930069e-01 3.339986626747502019e-01 7.251597453480634892e-01 7.902409724713709283e-01 6.251390996446032355e-01 3.209053328147959405e-01 1.763892768501847952e-01 8.939722816701135555e-01
0.000000000000000000e+00 -1.625645775029355036e+03 3.805052060392438706e-01 1.627696046127357077e-01 4.984833079499340069e-01 9.536226881127288779e-01 3.314538739954816515e-01 3.055216549531504233e-01 2.438487121251614598e-01 8.851559935705431981e-01 2.759240976372117071e-01
0.000000000000000000e+00 -1.620096837690250140e+03 5.003386642092151337e-01 1.683416198596491276e-01 6.530448845299630101e-02 4.234172254956997117e-01 7.803792464383236815e-01 1.354541924231853489e-01 5.577954868245291742e-01 3.200796462900461492e-01 5.315363516432213276e-01
0.000000000000000000e+00 -1.619244516631064243e+03 2.691113849490416321e-01 8.490758413305500296e-01 4.903686039008435804e-01 6.050449389826417779e-01 3.185665134130154508e-01 9.080889490492657368e-01 2.233550999809227333e-01 6.170129587141651717e-01 8.060349205163208630e-02
