logz logzerr logvol nlive logl logwt insert_order
-2.845331127051332714e+03 1.503275891667798874e+02 -1.475887498750628746e-01 4.150000000000000000e+02 -2.762837065357094616e+03 -2.769012932627200371e+03 nan
-2.769012932627200371e+03 1.070526495638602000e+02 -1.500012962804467831e-01 4.140000000000000000e+02 -2.757408211284423487e+03 -2.763584078554529242e+03 nan
-2.763579700032870278e+03 1.092121882370716577e+02 -1.524196771447283993e-01 4.130000000000000000e+02 -2.704620597727389395e+03 -2.710796464997495150e+03 nan
-2.710796464997495150e+03 1.215721411223897661e+02 -1.548439207562347653e-01 4.120000000000000000e+02 -2.683667226462262079e+03 -2.689843093732367834e+03 nan
-2.689843093731573390e+03 2.218438440751802077e+01 -1.572740556095265363e-01 4.110000000000000000e+02 -2.680731487780458338e+03 -2.686907355050564092e+03 nan
-2.686855624938807523e+03 8.206784587689297528e-01 -1.597101104074076516e-01 4.100000000000000000e+02 -2.640459234328116509e+03 -2.646635101598222263e+03 nan
-2.646635101598222263e+03 1.932414059657690686e+01 -1.621521140629594016e-01 4.090000000000000000e+02 -2.631498757311989721e+03 -2.637674624582095475e+03 nan
-2.637674496205338528e+03 1.333505636127118876e+01 -1.646000957015994470e-01 4.080000000000000000e+02 -2.561509237814782864e+03 -2.567685105084888619e+03 nan
-2.567685105084888619e+03 3.475766364629277660e+01 -1.670540846631661525e-01 4.070000000000000000e+02 -2.555115349986638648e+03 -2.561291217256744403e+03 nan
-2.561289546908456487e+03 3.712820619943398981e+01 -1.695141105040285090e-01 4.060000000000000000e+02 -2.540209720323696274e+03 -2.546385587593802029e+03 nan
-2.546385587257063435e+03 3.416665869494525509e+01 -1.719802029992220094e-01 4.050000000000000000e+02 -2.530149255672075014e+03 -2.536325122942180769e+03 nan
-2.536325080206897837e+03 3.024091409243624540e+01 -1.744523921446110848e-01 4.040000000000000000e+02 -2.523264992395660101e+03 -2.529440859665765856e+03 nan
-2.529439836375640425e+03 8.838117604032577290e+00 -1.769307081590781594e-01 4.030000000000000000e+02 -2.496213599293820153e+03 -2.502389466563925907e+03 nan
-2.502389466563924088e+03 1.333675247943661901e+01 -1.794151814867400718e-01 4.020000000000000000e+02 -2.483194340038848168e+03 -2.489370207308953923e+03 nan
-2.489370205091742719e+03 1.846831487520378801e+01 -1.819058427991919469e-01 4.010000000000000000e+02 -2.427731902120014638e+03 -2.433907769390120393e+03 nan
-2.433907769390120393e+03 3.276507465747949510e+01 -1.844027229977791560e-01 4.000000000000000000e+02 -2.412585735548970661e+03 -2.418762852558659688e+03 1.715000000000000080e+00
-2.418762852558659688e+03 2.778179545657928173e+01 -1.869027229977791582e-01 4.000000000000000000e+02 -2.407723764150370698e+03 -2.413903381160059780e+03 1.270000000000000018e+00
-2.413895656490400597e+03 2.045599483416309994e+01 -1.894027229977791604e-01 4.000000000000000000e+02 -2.403681065556032536e+03 -2.409863182565721672e+03 1.610000000000000098e+00
-2.409845607503934389e+03 6.832030282110870267e+00 -1.919027229977791627e-01 4.000000000000000000e+02 -2.393412379906596925e+03 -2.399596996916286116e+03 1.925000000000000044e+00
-2.399596961510251731e+03 6.921786241473806278e+00 -1.944027229977791649e-01 4.000000000000000000e+02 -2.380533511871421979e+03 -2.386720628881111224e+03 6.500000000000000222e-02
-2.386720626323236502e+03 1.170527617388390951e+01 -1.969027229977791671e-01 4.000000000000000000e+02 -2.366059259015051794e+03 -2.372248876024741094e+03 1.110000000000000098e+00
-2.372248875505942578e+03 1.357532144104045635e+01 -1.994027229977791693e-01 4.000000000000000000e+02 -2.343964954737649350e+03 -2.350157071747338250e+03 1.385000000000000009e+00
-2.350157071747083592e+03 1.374614194790883204e+01 -2.019027229977791715e-01 4.000000000000000000e+02 -2.328947451097230896e+03 -2.335142068106919851e+03 1.850000000000000089e+00
-2.335142067805572879e+03 1.124073156871047807e+01 -2.044027229977791738e-01 4.000000000000000000e+02 -2.311804200713500904e+03 -2.318001317723189914e+03 7.500000000000000000e-01
-2.318001317687226219e+03 1.196744610654455698e+01 -2.069027229977791760e-01 4.000000000000000000e+02 -2.300175160547333235e+03 -2.306374777557022298e+03 1.385000000000000009e+00
-2.306374768631043935e+03 1.431233622955211793e+01 -2.094027229977791782e-01 4.000000000000000000e+02 -2.292877581987658687e+03 -2.299079698997347805e+03 4.499999999999999833e-02
-2.299079020350027804e+03 1.282918893782195902e+01 -2.119027229977791804e-01 4.000000000000000000e+02 -2.279902125333332151e+03 -2.286106742343021324e+03 1.549999999999999989e-01
-2.286106740019157314e+03 6.642618075985466497e+00 -2.144027229977791826e-01 4.000000000000000000e+02 -2.278222005357453781e+03 -2.284429122367143009e+03 5.749999999999999556e-01
-2.284257846158726352e+03 4.944146122711366331e+00 -2.169027229977791849e-01 4.000000000000000000e+02 -2.256280986317195129e+03 -2.262490603326884411e+03 1.499999999999999944e-02
-2.262490603326532437e+03 1.046979750559506428e+01 -2.194027229977791871e-01 4.000000000000000000e+02 -2.253728337623821517e+03 -2.259940454633510399e+03 9.649999999999999689e-01
-2.259865282175504944e+03 6.838623396611396288e+00 -2.219027229977791893e-01 4.000000000000000000e+02 -2.251047056703814178e+03 -2.257261673713503114e+03 6.500000000000000222e-02
-2.257190278086327453e+03 2.161560820678489314e+00 -2.244027229977791915e-01 4.000000000000000000e+02 -2.241430717316395658e+03 -2.247647834326084649e+03 6.550000000000000266e-01
-2.247647762587343095e+03 6.123863961274922829e+00 -2.269027229977791937e-01 4.000000000000000000e+02 -2.234768372620404989e+03 -2.240987989630094035e+03 2.300000000000000100e-01
-2.240986709013155632e+03 6.353444660008863210e+00 -2.294027229977791960e-01 4.000000000000000000e+02 -2.222531249701271918e+03 -2.228753366710961018e+03 9.500000000000000111e-02
-2.228753361845479048e+03 6.383490475588554425e+00 -2.319027229977791982e-01 4.000000000000000000e+02 -2.196212961086878749e+03 -2.202437578096567904e+03 8.800000000000000044e-01
-2.202437578096564266e+03 1.344620689421405579e+01 -2.344027229977792004e-01 4.000000000000000000e+02 -2.186861346556769149e+03 -2.193088463566458358e+03 4.550000000000000155e-01
-2.193088376527787659e+03 4.777469073713325187e+00 -2.369027229977792026e-01 4.000000000000000000e+02 -2.184517501269848253e+03 -2.190747118279537517e+03 1.445000000000000062e+00
-2.190655262686891547e+03 4.885871367195971260e+00 -2.394027229977792048e-01 4.000000000000000000e+02 -2.179847328299362744e+03 -2.186079445309052062e+03 1.610000000000000098e+00
-2.186069200092494611e+03 1.788257738303510758e+00 -2.419027229977792071e-01 4.000000000000000000e+02 -2.173369375944156218e+03 -2.179603992953845136e+03 3.599999999999999867e-01
-2.179602437495418599e+03 3.887943351329234076e+00 -2.444027229977792093e-01 4.000000000000000000e+02 -2.163448251640179024e+03 -2.169685368649867996e+03 1.334999999999999964e+00
-2.169685319325558794e+03 7.785288134226219015e+00 -2.469027229977792115e-01 4.000000000000000000e+02 -2.142967646381396662e+03 -2.149207263391085689e+03 1.500000000000000000e+00
-2.149207263389807849e+03 1.505294708326101372e+01 -2.494027229977792137e-01 4.000000000000000000e+02 -2.128616328474789952e+03 -2.134858445484479034e+03 1.854999999999999982e+00
-2.134858444897817662e+03 1.036797225456584570e+01 -2.519027229977792159e-01 4.000000000000000000e+02 -2.115222012456553330e+03 -2.121466629466242466e+03 1.495000000000000107e+00
-2.121466627938647889e+03 1.501046179200810471e+01 -2.544027229977792182e-01 4.000000000000000000e+02 -2.078275958344693663e+03 -2.084523075354382854e+03 1.860000000000000098e+00
-2.084523075354382854e+03 2.662733168228487557e+01 -2.569027229977792204e-01 4.000000000000000000e+02 -2.074090464875743237e+03 -2.080340081885432483e+03 1.399999999999999911e+00
-2.080324944259181848e+03 1.147557057644539391e+01 -2.594027229977792226e-01 4.000000000000000000e+02 -2.058426202545254000e+03 -2.064678319554943300e+03 9.500000000000000111e-02
-2.064678319394708524e+03 8.585726804055394012e+00 -2.619027229977792248e-01 4.000000000000000000e+02 -2.040798796636568795e+03 -2.047053413646257923e+03 1.479999999999999982e+00
-2.047053413624096265e+03 1.100121382597132857e+01 -2.644027229977792270e-01 4.000000000000000000e+02 -2.022285422286316361e+03 -2.028542539296005543e+03 4.550000000000000155e-01
-2.028542539286868077e+03 1.354848154858692233e+01 -2.669027229977792293e-01 4.000000000000000000e+02 -2.011024101247185627e+03 -2.017283718256874636e+03 1.695000000000000062e+00
-2.017283705363893205e+03 1.701068491894470469e+01 -2.694027229977792315e-01 4.000000000000000000e+02 -2.003073739704349464e+03 -2.009335856714038528e+03 1.340000000000000080e+00
-2.009335503354796174e+03 1.487653645613594300e+01 -2.719027229977792337e-01 4.000000000000000000e+02 -1.985639675815732744e+03 -1.991904292825421862e+03 1.195000000000000062e+00
-1.991904292798523784e+03 2.044464406165637982e+01 -2.744027229977792359e-01 4.000000000000000000e+02 -1.980315687042831996e+03 -1.986582804052521169e+03 1.629999999999999893e+00
-1.986577930472650678e+03 8.879507089109717199e+00 -2.769027229977792381e-01 4.000000000000000000e+02 -1.969170041400984701e+03 -1.975439658410673701e+03 1.709999999999999964e+00
-1.975439643865907328e+03 1.003928670512918941e+01 -2.794027229977792404e-01 4.000000000000000000e+02 -1.964680840167729002e+03 -1.970952957177418057e+03 1.010000000000000009e+00
-1.970941762192798251e+03 2.353555731780774263e+00 -2.819027229977792426e-01 4.000000000000000000e+02 -1.937228468603333795e+03 -1.943503085613022904e+03 1.100000000000000006e-01
-1.943503085613021767e+03 1.557071278901785405e+01 -2.844027229977792448e-01 4.000000000000000000e+02 -1.932442428164202738e+03 -1.938719545173891902e+03 1.310000000000000053e+00
-1.938711213651609569e+03 1.262584780217074609e+01 -2.869027229977792470e-01 4.000000000000000000e+02 -1.927134770410690180e+03 -1.933414387420379171e+03 8.100000000000000533e-01
-1.933409392454778299e+03 1.121628609047474789e+01 -2.894027229977792492e-01 4.000000000000000000e+02 -1.924133062365037858e+03 -1.930415179374726904e+03 4.949999999999999956e-01
-1.930366316815651317e+03 2.582686113691682106e+00 -2.919027229977792515e-01 4.000000000000000000e+02 -1.921512381707605073e+03 -1.927796998717294173e+03 1.455000000000000071e+00
-1.927723202165900375e+03 2.995156428909470758e+00 -2.944027229977792537e-01 4.000000000000000000e+02 -1.919479867924613245e+03 -1.925766984934302400e+03 7.700000000000000178e-01
-1.925634736132170019e+03 3.736060767508093683e+00 -2.969027229977792559e-01 4.000000000000000000e+02 -1.906179910401368488e+03 -1.912469527411057470e+03 1.350000000000000089e-01
-1.912469525494940171e+03 7.538966438552571425e+00 -2.994027229977792581e-01 4.000000000000000000e+02 -1.898259643122890111e+03 -1.904551760132579147e+03 1.465000000000000080e+00
-1.904551395983582324e+03 1.076939129936181061e+01 -3.019027229977792603e-01 4.000000000000000000e+02 -1.897052537738626597e+03 -1.903347154748315688e+03 8.299999999999999600e-01
-1.903084852423054826e+03 6.226316755032224037e+00 -3.044027229977792626e-01 4.000000000000000000e+02 -1.897046115510871914e+03 -1.903343232520561060e+03 8.850000000000000089e-01
-1.902512573367305095e+03 6.364687485404681766e+00 -3.069027229977792648e-01 4.000000000000000000e+02 -1.892805482127499545e+03 -1.899105099137188745e+03 1.804999999999999938e+00
-1.899072511179584126e+03 1.540393829987673824e+00 -3.094027229977792670e-01 4.000000000000000000e+02 -1.892791100866838633e+03 -1.899093217876527660e+03 1.949999999999999956e+00
