weight logl logA n_s H0 omega_b omega_cdm w0_fld wa_fld tau_reio
4.242703791393199564e-61 -8.452925576538087853e+02 2.469831958742652045e-01 1.692245295813168404e-01 2.908210737149408143e-01 2.169782102854175276e-01 6.762404626809920272e-01 5.048960186154567431e-01 6.625468595401819982e-01 2.996677255998525524e-02
5.264211015381949538e-61 -8.450743271267378987e+02 7.135152480873263592e-01 5.736739422316561310e-03 6.391983550724535945e-01 7.952183610434168104e-01 3.935603364801337767e-01 9.490812519290259264e-01 4.361153342234302954e-03 3.947672225618482633e-01
7.172444600995656753e-61 -8.447625118614295161e+02 5.493477707664112808e-01 4.394131725864003357e-02 7.096248816724012309e-01 8.660147085529845690e-02 3.651349915054858952e-01 6.204506280595138978e-01 1.183697396836029814e-01 4.123007987780699102e-01
7.448190568089010568e-61 -8.447222872803406517e+02 6.675910730131899840e-01 3.328135272204604256e-01 1.306657798588790609e-01 3.107911802381183586e-01 5.109497339218899148e-01 6.895057395738365402e-01 5.187080053002827151e-01 9.855025705673037262e-01
8.018632070736807110e-61 -8.446459905638816963e+02 2.046814934674577868e-01 4.057359022251760816e-02 9.756671486059379506e-01 3.131744954246091783e-01 9.775268191986472566e-01 3.116869406293391043e-01 7.427856654781529455e-01 4.589376047717727003e-01
8.964296918269169500e-61 -8.445320087276636514e+02 6.127324282603033856e-01 5.623225045661693899e-01 8.797872554299357439e-01 2.799567244340441796e-01 1.216882322101605629e-01 5.219047440078631306e-01 8.278178056386376049e-01 1.123455007296505492e-01
9.109734781642683727e-61 -8.445134148085003289e+02 9.617452527763825643e-02 1.223851244037985619e-01 3.749691664757797138e-01 2.921884875094674650e-01 8.104252579645498944e-01 6.421669013547179894e-01 2.708987837022458489e-01 9.643876191464455516e-01
1.489598532380041676e-60 -8.440191666711763219e+02 8.926701381819971415e-01 4.708500866655352946e-01 7.292257519139332400e-01 7.653116071403716081e-01 4.145003788494303620e-01 3.535916142867010503e-01 6.407145143856093350e-01 5.343507744502064005e-01
1.829808397675329277e-60 -8.438109620528241521e+02 2.848102068064395365e-02 3.101743519930844073e-02 2.411530091543897525e-01 6.276815886616876616e-01 1.498372659523954376e-01 8.586341653897296977e-01 2.602033696117189709e-02 4.202072361184470140e-01
2.083659613484381407e-60 -8.436785475361822364e+02 6.449297062740407815e-01 1.767992332741398220e-01 7.877914009656821204e-01 4.070824219245248177e-01 3.855057818382486845e-01 3.008804654123602429e-01 7.403187083968789661e-01 3.108238514366610250e-01
3.487132187812667999e-60 -8.431610936377467169e+02 1.339370023223385164e-01 5.587768059730633396e-01 7.804277170935943753e-01 1.019734860766479123e-01 4.813462554652044867e-01 5.952588301219373657e-01 5.472909481210300742e-01 5.446176089564636058e-01
3.553957018999701452e-60 -8.431396116775101746e+02 7.463755629296998650e-01 7.456370815092009385e-01 9.064221231099152121e-01 5.113044656841325697e-01 3.811001510419422811e-01 4.500156575398187586e-01 5.484796799422207991e-01 1.725507342204427585e-01
3.655956546393795294e-60 -8.431088155455105380e+02 2.920440175771539248e-01 5.655115503166007196e-01 6.950345935992012780e-01 2.451403467267536662e-01 6.215414549561090185e-01 7.837960567774473475e-01 3.009726853832460636e-01 4.619850021442818422e-01
4.670658390022010716e-60 -8.428613732688544360e+02 8.211280280091550754e-01 9.832230416204440493e-01 8.043808971713252154e-01 7.231667168438280502e-01 4.427720560536730909e-01 6.966545321845026839e-01 3.202123240875845989e-01 9.728696653957296103e-01
4.790524265841214205e-60 -8.428335334579672917e+02 3.982869544625774472e-01 5.929704322858112553e-01 9.082764556041132975e-01 3.242154404369623766e-01 8.324547510186426358e-01 5.664121258572654138e-01 1.822779589639728082e-01 6.661837616855167399e-01
5.115470755108959115e-60 -8.427654038840690873e+02 3.095221819181137590e-02 8.260235798388967376e-01 5.522082182361685021e-01 2.384963351381349517e-01 1.531870306912006541e-01 3.869933731175932978e-01 6.653525296453128846e-01 4.380799779495958557e-01
6.698215132851146096e-60 -8.424933322206474031e+02 9.733845458576982912e-01 4.697672923635952680e-01 2.400208703730147830e-01 8.517808796740001798e-01 7.343112427897358074e-02 6.371969967403390278e-01 4.634184304596044024e-01 4.526089162384957509e-01
8.577328350136372141e-60 -8.422435508295644695e+02 1.332709208920106470e-01 3.454821101322373966e-01 9.268789269885461257e-01 1.341200868874896646e-01 6.929005411299516970e-01 3.922705728605392350e-01 7.008801284930469278e-01 7.297162879147356396e-02
1.636561192064172283e-59 -8.415949910141837336e+02 4.633886719762241313e-01 9.018175073733906144e-01 3.418417278895954370e-01 7.904848944845549452e-01 5.090951269234181842e-01 4.547017310800984813e-01 7.193789475877438999e-01 8.329241449869748681e-01
1.807609744548142247e-59 -8.414930828310613151e+02 8.121876297637662390e-01 4.709175211631014824e-01 3.601014289478113861e-01 5.138454399631675606e-03 1.918568862590787072e-01 5.864886287624500039e-01 4.117793755583807336e-01 2.369644092399468827e-01
2.078606879378459912e-59 -8.413508903206902687e+02 1.219132047091506799e-01 8.388342728588510377e-01 7.468751463437847127e-01 8.903224443382240505e-01 7.354197291333729458e-01 4.388530227434056519e-01 4.332796483171349466e-01 6.346366705294512744e-01
4.084790957758190258e-59 -8.406728176666069885e+02 7.287461722412582610e-01 4.989190456661913853e-01 9.340999130379307180e-01 8.668241336264403962e-01 5.951582939349023826e-01 4.918783992408497507e-01 4.824493418542812329e-01 8.601411466530782812e-01
4.339331824023173445e-59 -8.406098678418168220e+02 1.287057259603685555e-01 7.237537063247053704e-01 2.253642209091724080e-01 6.287063745867613740e-01 3.728270652701338728e-01 7.699342952564104392e-01 7.175325693256938697e-01 6.776466753346643834e-03
4.436451789296677214e-59 -8.405852333100766600e+02 8.201506340092409308e-01 3.069291949570449596e-01 7.712683288895784139e-01 7.017038168731903891e-01 5.255118526014990188e-01 5.331745996190339065e-01 2.692968546258645013e-01 6.662569315507130829e-01
6.016681389834013240e-59 -8.402780523773064942e+02 5.215176106592374072e-01 7.093343932550956188e-01 4.708074722203372531e-01 5.710732697408343883e-01 5.867714398266631326e-01 6.208158390059570486e-01 2.377090257087903780e-01 3.187787239184376453e-01
6.223100916943094227e-59 -8.402418198982552440e+02 6.266585333238171573e-01 3.504531578668055314e-01 5.873912517123816013e-01 2.159795089014490133e-01 4.994950507664497330e-01 7.915411302977418684e-01 3.940739541620994491e-01 5.552282288855246994e-01
7.390933850603693456e-59 -8.400673341267081469e+02 9.214105699998712540e-01 4.158133175909134449e-01 8.581749844565772500e-01 1.043077696233580820e-01 7.713377812000126177e-01 2.601700264435398147e-01 7.918135060565857364e-01 3.424041872461369707e-03
1.500660472227360091e-58 -8.393565978014678421e+02 9.281769180509769068e-01 1.854630561887324891e-01 4.412162859751062038e-01 2.234009299771207990e-01 9.654004963714982734e-01 9.681906435480862605e-01 2.222866903485883894e-01 7.368484338426327662e-01
2.736135451999250918e-58 -8.387534566216395433e+02 3.362146851356641042e-01 4.715518099885753767e-01 3.700916697656541077e-01 2.976824555251575966e-01 7.233479623091667587e-01 4.507538717220580526e-01 6.884281586724134705e-01 2.080352699335316080e-01
3.209148326329955336e-58 -8.385914975444458150e+02 9.312319865221725390e-01 3.307191144398322624e-01 5.477731396776437389e-01 4.723299013027848492e-02 9.517701873806361235e-01 2.831836048571072517e-01 8.705104615813722413e-01 4.501692163881447772e-01
5.268420159198320012e-58 -8.380932725899120896e+02 9.562962466744744372e-01 1.983038287090730378e-01 8.393885177378181961e-01 3.005262905907416515e-01 5.755812826673676330e-01 2.767118586230414845e-01 7.856978500310329849e-01 6.949666313056858113e-01
5.334402098086666939e-58 -8.380783263205971707e+02 6.302407249712779214e-01 5.180370817274259077e-01 5.259776874195742913e-01 5.606762586918297986e-01 2.121142348218973961e-02 8.133813127360903783e-01 3.900718674438851119e-01 6.541377249229740620e-02
5.596320111266814558e-58 -8.380278938687309847e+02 4.643791790539795183e-01 7.457632749435043618e-01 7.348532804449962041e-01 7.527943399139547243e-01 3.486261858202571728e-01 5.333588397122880354e-01 3.050923788552449833e-01 7.502055807107249619e-01
6.045283141563806331e-58 -8.379482248055458058e+02 5.587612018954442039e-01 6.455378055375682322e-02 3.201210414029304063e-01 8.307996903274873501e-01 6.803634604810498976e-01 7.363754584459806241e-01 6.868029103871653440e-01 2.081376882092359493e-01
9.461724386486050446e-58 -8.374977484791620554e+02 7.370934242336178999e-01 8.123396089568628575e-01 2.185216438030862518e-01 8.187248324409807099e-01 9.763736204562661891e-01 8.923695045142774340e-01 1.464375606447709810e-02 1.130560923092361891e-01
1.114327341420949838e-57 -8.373316670928620624e+02 6.381145968989346828e-01 3.958371463699253967e-01 4.482893840230083304e-01 7.454948738427495947e-01 7.378391120100513678e-02 9.445847060356543645e-01 2.186913536737992159e-01 7.842054339883830494e-02
1.127157305545672524e-57 -8.373177192301614014e+02 4.502609473409873164e-01 2.321557352251328865e-01 8.184588908155576714e-02 9.856348734292932345e-01 6.268587344488439905e-01 7.082889662176962142e-01 6.575491900964310910e-01 7.975193408621864544e-01
1.677451497808551437e-57 -8.369176423584221993e+02 9.775911114582142014e-01 8.705752196784675156e-01 8.601373504865258424e-01 9.524755612038582342e-01 7.359488071799796804e-01 5.997516647970028147e-01 1.343766920659356101e-01 2.844586822437122908e-01
1.728543692036611482e-57 -8.368851387770006340e+02 1.704923997425167315e-01 6.707153472170130915e-01 8.899375609098604256e-01 2.536291814275248857e-01 8.228185695073524375e-01 3.619295088094865998e-01 8.176345108485522095e-01 1.876286260582259446e-01
2.845657683692129480e-57 -8.363841238218554963e+02 4.815006796237303321e-01 8.874082369247796587e-01 7.109961884788237318e-01 1.057761324340181774e-01 6.313573017086390182e-01 8.617871066345019759e-01 9.212458814432311627e-02 2.339074058055469196e-01
3.016956347089247254e-57 -8.363231695433971709e+02 6.321531282219411407e-01 7.527706548530086472e-01 8.098650092072521289e-01 9.630176564301684561e-01 5.492075089656394127e-01 9.114854216529263420e-01 6.677874089442777938e-01 7.963526321846914335e-02
4.936227646842681542e-57 -8.358283166292496844e+02 8.098299955582878296e-01 4.623431096636897442e-01 8.812235763980532655e-01 5.726179964398696587e-01 9.844636699329815110e-01 4.326821593416274592e-01 7.424600583475017279e-01 5.432778091416518018e-01
5.261446449478244447e-57 -8.357620120551482614e+02 2.151838377091993548e-01 3.962737946139099909e-01 1.594128293742762548e-01 7.375850176648882650e-01 4.687527809163134496e-01 8.754501128746213778e-01 5.549271100403302404e-01 2.625719632125245173e-01
6.432375335424672521e-57 -8.355585741499277219e+02 3.702329304734603976e-01 5.811547710290362323e-01 7.783874038433757914e-01 4.083827811256850460e-01 6.632236987784834170e-02 7.026109785510002981e-01 2.150641665679161596e-01 4.423611152826760762e-01
6.476003044095273609e-57 -8.355493145286168328e+02 9.749436441409020659e-01 7.572001470152092129e-01 1.186024230277298308e-01 1.676207119666138778e-01 9.216293461973802392e-01 9.653292114260502155e-01 3.052089652579981216e-02 4.279206169859872677e-02
1.108059993529258775e-56 -8.350097222088521676e+02 3.001516585856044417e-01 8.658161938318066353e-01 5.425027449349024700e-01 4.226926853551856711e-01 1.270821617553585803e-02 4.891169744360975846e-01 4.933259879335808451e-01 4.945249195910417228e-02
1.314817897748413584e-56 -8.348361347662553271e+02 4.180922298941444071e-01 6.965210755087298811e-01 1.480588771247830504e-01 7.731579617018327077e-01 9.925675060758036850e-01 7.981844427979049028e-01 6.421591961089524458e-01 2.861742089318020099e-02
1.499577309659569336e-56 -8.347021496666593521e+02 3.445792858830538652e-01 9.265093579520968792e-01 6.379677402766534833e-01 6.269745549043824751e-01 9.837845989746341058e-02 6.036342674600967406e-01 6.587135920227755737e-01 2.335376786641827351e-01
1.812923860624889080e-56 -8.345098920069510768e+02 8.981996318345832897e-01 9.134405110557651808e-01 7.484845426449302508e-01 8.544960645009848088e-01 8.410387555049975150e-01 7.412305365466203000e-01 3.428893480414748618e-01 9.224512182151159978e-01
2.982007648246740600e-56 -8.340097361603523041e+02 2.833594000731479712e-01 9.189495716650535329e-01 8.371429160463617070e-01 7.823506843031209357e-01 9.947092870824179034e-01 6.397367635532903440e-01 2.992657649856900193e-03 8.487004682088633567e-01
3.155172695994652210e-56 -8.339507897097601017e+02 2.223095855569038326e-01 2.333035946809136618e-01 2.139885948388179360e-01 5.028937364338468274e-01 6.036960508928610469e-01 6.186636688080096036e-01 5.575202361773052839e-01 3.231558737321302832e-01
3.735406301265489875e-56 -8.337794763466948780e+02 5.231198765777734794e-01 2.831576091159193620e-02 4.290417763504945636e-01 5.411633715328789673e-01 4.847226655195496781e-01 4.232722160978089621e-01 6.945022721187579240e-01 7.078311159806237596e-01
1.245552355209699149e-55 -8.325726687581698116e+02 4.213002499363215358e-01 8.461513030317925343e-01 7.567133126718039726e-02 5.805295339752987172e-01 2.352932775975643542e-01 6.719827699091134310e-01 6.661660163491315290e-01 8.554389915292185398e-01
3.741061305344397020e-55 -8.314703785058485437e+02 5.777949265619699570e-01 7.922512675930016846e-01 7.394479897291732495e-01 3.232925242485751305e-03 8.893852934830918100e-01 8.739612419211620908e-01 3.678746494485019003e-02 2.124537780696988953e-01
3.969940975452295828e-55 -8.314084966215576742e+02 1.845749213034715286e-01 7.799144770108173974e-01 5.856337898036226841e-01 5.895874640071446793e-01 7.531664219878166922e-01 3.637971574495274529e-01 6.838912648331434418e-01 8.538912588480670474e-01
4.914237654865264976e-55 -8.311926112127589477e+02 5.243567830028716958e-02 2.239348429589071987e-01 8.019560614135573529e-01 9.111462956000694335e-01 8.853613385846589301e-01 2.292798518155647614e-01 9.214102151632650450e-01 3.722389288077454506e-02
6.704092004189915738e-55 -8.308795297616409243e+02 8.962331484832425366e-01 2.096451272362942486e-01 9.107912210713564605e-02 3.139510498602037236e-01 4.285681154952455385e-01 6.641431026711382968e-01 7.253361066572394655e-01 7.357334663977653788e-01
7.926381471865638141e-55 -8.307095512257137671e+02 1.713036448689687630e-01 4.924021431806423488e-01 5.498112716025602698e-01 4.644505591376671960e-01 6.227338656932772665e-01 6.548681345016261757e-01 6.594026339149616778e-01 7.483755250764505540e-01
8.947875316500441235e-55 -8.305858317392021490e+02 9.115039527358496096e-01 7.321391985649386980e-01 2.663621453111197912e-01 6.320343106276460343e-02 7.982284124375126355e-01 5.164046198968361701e-01 8.047492950181117655e-01 5.741141247929522073e-01
2.063489562326803002e-54 -8.297477642435477492e+02 2.405521373641947847e-01 4.613843400875005107e-01 6.113383672130271451e-01 8.776489037295875928e-01 2.654969753075439032e-01 7.070855725569833439e-01 5.149732280677371543e-01 5.423002435670288834e-01
2.567049467131063940e-54 -8.295269055833989569e+02 9.749800548557583380e-01 3.102201707472913572e-01 9.114010126041754978e-01 2.249790539041334192e-01 7.267149222135931286e-01 5.336187963809218004e-01 3.639749027938377068e-01 8.673771961147269671e-02
4.534707707228525303e-54 -8.289554021266687869e+02 6.236168845240774861e-02 1.951809939004881533e-01 8.994526265816323862e-01 5.174640711195793719e-01 8.275492901560547176e-01 5.899904954003697410e-01 3.855182587040578701e-01 1.465516876886098219e-01
4.769067707018505338e-54 -8.289025119189726638e+02 5.396378289950320983e-01 4.173689592764158185e-01 5.429622815204143693e-01 3.973116923885934293e-01 8.393225228959408923e-01 4.599479349086053048e-01 5.086341740896730412e-01 4.283318197678240846e-01
5.357596686627462746e-54 -8.287836472603378297e+02 8.432835780247166513e-01 2.994612867424252256e-01 7.783669619003741325e-02 6.320921836942942074e-01 2.722389279630229586e-01 9.218071628910171622e-01 1.663952019028386298e-01 1.424206443395832355e-01
6.367530399824976276e-54 -8.286084510534310539e+02 4.242298570321964002e-01 3.281064371260721257e-01 4.028897184225462835e-01 4.960235650595169465e-01 6.283624763583650630e-02 7.431696003615515522e-01 6.067073805310274626e-01 2.991838066037419974e-01
1.336028876600110037e-53 -8.278648759734113582e+02 2.901343548955992446e-03 1.277862326777493562e-01 2.202172951534001610e-01 9.226275551322732360e-01 8.371016691013521971e-01 9.076501402795352780e-01 4.773701475273488537e-01 7.657654272836317277e-01
1.659265805703962413e-53 -8.276457024437030441e+02 5.955028005606030073e-01 7.312262710554184864e-01 1.347128782427972071e-01 1.944123843916458760e-01 9.041465710300059522e-01 7.030730643570455296e-01 7.150920807483701624e-01 3.653405459464040828e-01
2.532303866929884801e-53 -8.272204481547968271e+02 4.867968701209752780e-01 8.150164422606172021e-01 7.512208198521630464e-02 1.695040076687226449e-01 4.962076650492540653e-01 6.940821027452129810e-01 6.834223917938397896e-01 6.491511349239968975e-01
2.668130003097896557e-53 -8.271656998088492401e+02 9.091361546885899925e-01 3.465057748434874352e-02 7.992338495952241439e-01 8.456971174468506103e-01 3.763585522609499412e-01 5.984946883024104825e-01 2.208111655710717214e-01 2.974288432352144573e-01
3.259621606728818080e-53 -8.269629665454276619e+02 1.187854047575995775e-01 1.598750663775161396e-02 9.223604326970856748e-01 4.935598336117733576e-01 7.992512029632274917e-01 5.198500281865786610e-01 4.400339268299743312e-01 2.294369152823394487e-02
4.267995847313236081e-53 -8.266909333020566919e+02 9.176616812637988785e-01 2.687499138817128763e-02 6.482787207501878868e-01 1.512078462993937666e-02 2.141553919589411770e-01 8.226327907401204120e-01 2.049130429268066766e-01 2.737787144399561612e-01
4.571188248571490475e-53 -8.266198044807763381e+02 1.998403523006858640e-01 6.481588185000520808e-01 7.452174508966017408e-01 6.913324964597833411e-02 3.778333488527256812e-01 6.691120089727986553e-01 7.573755983952845661e-02 8.869779531330268529e-02
4.835293328993917012e-53 -8.265611358676113696e+02 4.489666900905204816e-01 5.361276652060729120e-01 3.894536003753013009e-01 2.877184828488962287e-01 5.952278793160648007e-02 8.022749801794730740e-01 5.167087255665425705e-01 4.914810053092688591e-03
5.540171119959463856e-53 -8.264225522741523946e+02 7.370073699811686696e-01 8.889465360073312006e-02 5.961831194613642637e-01 2.641052489338472364e-01 4.977821734134253440e-01 8.142076307010692737e-01 3.261287446919943767e-01 2.715059230536099877e-01
1.273385414705771327e-52 -8.255878135348044680e+02 7.608960947702811950e-01 6.592383680443641980e-01 8.288460956907142130e-01 6.059855070201531912e-01 9.900041778452909336e-01 4.081775702240729720e-01 4.803544852346871563e-01 9.497602748797417949e-02
1.552740557567488028e-52 -8.253869710981839489e+02 8.608524962569032990e-01 7.872740809193479183e-02 2.936593610703142065e-02 3.635880394683310701e-02 9.590426919253910443e-01 9.319137124475451728e-01 3.810005404738073809e-01 6.643651911402705945e-01
2.198244734892087643e-52 -8.250368333753817751e+02 1.325151316157170411e-01 9.196935920361773986e-01 8.606167933488858557e-01 2.443911230588881045e-01 8.728557248380689471e-01 7.516244063037456069e-01 5.287108179378641193e-02 8.716654273707169498e-01
4.759482683116766735e-52 -8.242618535872001075e+02 3.226987093513156157e-01 2.633035118818328746e-01 3.789776905046599031e-01 9.548716852169714109e-02 1.916344416146368301e-01 7.649405077443420797e-01 7.254798473839207951e-02 6.278555217440473513e-01
5.982102522318296740e-52 -8.240307204709904454e+02 7.369985602353359422e-01 2.326754304639818693e-01 7.137220375226099867e-01 3.269884000331990670e-01 3.786618010309661386e-02 4.131866373156521943e-01 6.018155885288941631e-01 8.551599312023423494e-01
6.651484091065648761e-52 -8.239221525681623461e+02 9.028372148564790534e-01 6.830525592120374467e-01 8.349868733803816889e-01 5.739914763464137870e-02 8.447947983547162698e-01 4.522518741918700735e-01 4.128035637265521363e-01 7.068769147351326998e-01
1.200758539065960014e-51 -8.233289540035445953e+02 3.426444837155324663e-01 1.717566143094201303e-01 7.652748131512353558e-01 8.973511967298453129e-02 7.692232236956686453e-02 5.718751467292834123e-01 3.336583605653156148e-01 2.995910495681486374e-02
1.323179011132446043e-51 -8.232293702935676265e+02 3.478020056635051649e-01 5.807871092256077228e-01 5.515926373231262447e-01 4.180778676322883802e-01 7.055864942267516815e-01 6.155854617290831277e-01 7.131848397388728111e-01 8.209227564195307192e-01
1.706102811874971319e-51 -8.229726957643981677e+02 4.813960227421977267e-01 6.260215854829972448e-01 2.348843533448452536e-02 4.823953712960865614e-01 7.922230322305207073e-01 9.368168214859199372e-01 4.293059593474196634e-01 7.504675664947835223e-03
2.429075324275592663e-51 -8.226168968165807200e+02 2.877595010099546213e-01 6.062937151497354016e-01 7.960245860178811750e-01 9.176943734709881451e-01 7.983140614054019535e-01 6.727816903574664886e-01 3.958187917607076667e-01 1.460699216174536907e-01
2.723723850154393735e-51 -8.224999074699727544e+02 6.945213378630281653e-01 5.756319791260269270e-01 7.129872386874251955e-01 4.610930370329571204e-01 1.468640791774102894e-01 6.661018601192231214e-01 4.430306096413442196e-01 9.760201528682752592e-01
4.131957383960981067e-51 -8.220806562389805094e+02 2.817970731673199447e-01 3.754906008937641815e-01 1.052917122179833909e-01 9.969421973243415280e-01 7.596587099213474303e-01 8.455874402272592905e-01 3.373528756115109495e-01 5.270181103208494422e-01
5.466012309317003777e-51 -8.217983581370434649e+02 3.039643501336607434e-01 3.455202312880480964e-01 4.203985025918989260e-01 4.997657778076693980e-01 2.256960787894579656e-01 4.695872921250582310e-01 8.363395844125599554e-01 4.833206339340793134e-01
5.931778194711126435e-51 -8.217140834442654977e+02 6.159616023533207585e-01 1.601404393285258410e-01 4.839223467658203548e-01 8.380660201801499731e-01 5.043761201277056072e-01 4.154864755502212237e-01 6.846003485831309021e-01 8.615469044261473419e-01
6.045144476406270952e-51 -8.216926520925946988e+02 7.036696998367450995e-01 3.534605980238677558e-01 5.208749901334198684e-01 9.540761862097815182e-01 4.305612096072639616e-01 4.725588443968615771e-01 5.428706146303283742e-01 1.444573471545796961e-01
8.443362745041362569e-51 -8.213560268177625403e+02 6.790346662542801059e-02 2.462375534319016790e-01 1.193693659652127481e-01 4.624579186936150776e-03 4.608730443749460282e-01 9.277441361626406202e-01 8.772724983356006145e-02 6.585488416979796700e-01
1.235990392223367979e-50 -8.209724497978085083e+02 9.099436421685455079e-01 6.338523589458631147e-01 4.964224451457188714e-02 8.683846821612817291e-02 7.671462310604807433e-01 8.399779531556020862e-01 5.503797540657393572e-01 6.378796948534466438e-01
1.343863808197125282e-50 -8.208862734797519352e+02 3.067312845770172602e-01 7.271163391610723226e-01 1.255187488643585425e-01 2.704055308983144279e-01 1.984059656798401461e-01 6.026581556343798551e-01 7.403459041375924921e-01 4.028693689170346204e-01
1.392619811290673487e-50 -8.208481356539895160e+02 1.230744796172137390e-01 1.694284632712416139e-01 6.906227993151924371e-01 8.056787470365414094e-01 4.612422316648013831e-01 6.674543878390317708e-01 7.863501054554511427e-02 5.785666705943849353e-01
2.101150640719856848e-50 -8.204343372647056185e+02 5.873974915518491713e-01 6.735434109856468510e-01 2.499485201087381370e-02 5.777439091905879343e-01 7.621449938926838641e-01 9.864558310267428354e-01 3.819129457520082926e-01 3.462904645856639263e-01
2.752656057735745300e-50 -8.201617560987991737e+02 1.089585110681333679e-01 3.126208867245638956e-01 2.075877415113407398e-01 2.593458933554940726e-01 7.327557645901519034e-01 6.036400253504689006e-01 6.275413370922334755e-01 8.848697711267756727e-01
2.833083020911430327e-50 -8.201304568581668946e+02 6.125701333667088466e-01 6.626965809835569932e-01 6.926095016197593157e-01 1.750425657422266523e-01 4.277363578434844049e-01 6.923179279581920254e-01 3.312347412559524251e-02 1.502490939062844921e-01
2.852345788313559471e-50 -8.201211806441799581e+02 8.544443200372460190e-01 4.932278486706009879e-01 4.435900749911266816e-01 4.555433261198946759e-01 2.221302195092637044e-01 5.340257358954140221e-01 4.800187455957009020e-01 6.513232111517446299e-01
2.984606121574397978e-50 -8.200733545979650216e+02 2.542303911652903370e-01 1.754825936984932833e-01 8.654675257895427798e-01 7.110074886012012207e-01 7.729932720698244886e-01 2.732773286563973114e-01 8.545369635807038566e-01 5.295051382033642007e-01
4.274105882688475986e-50 -8.197117474532662982e+02 1.343586678284329761e-01 7.728684633598100762e-01 1.492254716080554378e-01 8.809103153107342710e-01 3.503748221734085400e-01 6.676128794373255015e-01 5.763656076500268677e-01 3.826126612533240490e-01
1.347878805277601623e-49 -8.185607051891535093e+02 6.450161064711624759e-01 8.645192830169380338e-01 3.985810425344902264e-01 8.266120466670021649e-01 5.046559451069321245e-01 7.071371841360316601e-01 1.775095239181685436e-01 4.825922573459149323e-01
1.813266746442038805e-49 -8.182616072397242988e+02 9.014005060616527842e-01 4.596798936735548846e-01 5.602299243452476540e-01 2.889286037944817087e-01 7.874357133807735609e-01 5.692873235561538570e-01 2.861229036102688195e-01 5.388884166620039329e-01
1.844144632753502746e-49 -8.182422217342309523e+02 9.136213928663727835e-02 9.951191860511333642e-01 5.867073740406125726e-02 5.867862442569138359e-02 8.770585362549410124e-02 8.457868402736089530e-01 6.073530390549011226e-01 6.864588578949617492e-01
2.278509249579167034e-49 -8.180282158993204575e+02 9.047511150532351332e-01 6.206002720294114816e-01 4.253189568548846333e-01 5.888385286333704949e-01 1.687340280548620397e-01 7.519255771858587289e-01 8.255921895197393390e-02 7.403484560569619788e-01
4.970781198084767774e-49 -8.172456602800677956e+02 1.688252830006832239e-01 2.340269450862397793e-01 6.607048712850834837e-01 6.527372703742541082e-01 4.727442062442150927e-01 5.908466955594070535e-01 2.316025956625054061e-01 6.837295439906020400e-01
5.423530006701107630e-49 -8.171559903943359586e+02 6.957034194308260311e-01 8.463414263751292133e-01 5.892444963174204853e-01 4.196969586258432194e-01 4.552866051068117370e-01 5.646018308581756129e-01 3.098612448474368231e-01 6.094438412448859310e-01
7.775279587442896226e-49 -8.167932878733191728e+02 3.479497206561450451e-01 3.374101600607071205e-01 4.016726822758942550e-02 3.695072668529870707e-01 4.607394181666096822e-01 9.847317242622126710e-01 4.110604569649849438e-01 9.740474897314511660e-01
1.064896737496707360e-48 -8.164762743631802095e+02 3.857858956706381459e-01 5.045050139928339838e-01 8.250976155463978223e-01 6.085309941107484022e-01 4.686540816569265688e-01 5.912125644276526870e-01 2.710800634805792253e-01 3.685707639584117068e-01
1.692361109370897589e-48 -8.160105275375167366e+02 4.244307597393645048e-01 1.573313884908714710e-01 5.283293507596712457e-01 5.731569438774715142e-01 8.339736245672663140e-01 4.198358825943570016e-01 6.322120914653768242e-01 3.662363903693623968e-01
2.182679602127473551e-48 -8.157535989002722090e+02 5.116280359367911812e-01 5.721566873422597732e-01 6.531470625605358959e-01 9.767341833484991520e-01 6.474154690437655679e-01 6.148329569500213809e-01 1.748736845943951179e-01 8.364475045172216072e-01
3.391998402627720962e-48 -8.153102329505375110e+02 9.754818650814490733e-01 9.967826386906364355e-01 3.647022487018806158e-01 1.343690045376926268e-01 5.937161924304368288e-01 4.184945117578894314e-01 8.346866788127098591e-01 7.957986741419944554e-01
3.400194150450762376e-48 -8.153053196644780201e+02 7.589990928295442529e-01 8.312370278938419066e-02 3.330361357501047115e-01 1.266254387430638673e-01 5.298868585336014014e-03 5.537984265571297415e-01 5.436507187174343114e-01 4.766106135990284542e-01
5.534611191566538727e-48 -8.148156308792764548e+02 9.804376669218541895e-01 3.862906529011849166e-01 6.371051469350650365e-01 1.629218400600971339e-01 3.964605642379176453e-01 4.540772874994430941e-01 5.120369169515991414e-01 9.011903912729658517e-01
7.083332335317467526e-48 -8.145664077317376268e+02 6.811464112770138080e-01 6.433244994400909578e-01 1.741129045878476722e-01 3.907417521713174580e-01 7.557971217059948899e-01 8.756888124245483240e-01 1.383105399008469627e-01 3.196710044930518579e-01
8.168590192555591613e-48 -8.144213558626124723e+02 5.085126113069466935e-01 8.911281353908976355e-01 8.714267558259608526e-01 1.608285991450175700e-01 9.199380120322243615e-01 2.761130015289392503e-01 8.893250461902134640e-01 6.514492376854391642e-01
1.121404683543402694e-47 -8.141019850233362831e+02 7.142793530212274700e-01 3.442039025003890140e-01 4.468594957678697632e-01 7.216553619938463893e-01 1.504830006507705820e-01 9.165888700342996742e-01 2.553727855118730350e-01 4.688579401931500801e-01
