logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio
3.006418911315464904e+00 9.919478724412879034e-01 7.254632532963357505e+01 2.221704340503840094e-02 1.229775434998535838e-01 4.318277087805869052e-02 -9.874976075160128985e-01 5.631383413918951142e-01 5.976402222693089766e-02
3.128917647436331162e+00 9.777336351439447348e-01 7.263438258847349971e+01 2.235206522221602765e-02 1.240033449962015394e-01 8.074209373708350623e-02 -9.359256342332415990e-01 4.100836731583896722e-01 5.698183471946414308e-02
3.108238026773426643e+00 9.448016565508565723e-01 7.322431265936094746e+01 2.258667206026502422e-02 1.103965791567063648e-01 4.871235727814110517e-02 -1.070683334361859584e+00 8.403986221509476273e-01 1.279708000524843597e-02
2.942751406477474241e+00 9.758491448957073988e-01 6.787719610568726125e+01 2.222272572624966330e-02 1.263022328798432681e-01 9.637509463369077489e-02 -5.185706100748070924e-01 -7.341439655599479863e-01 3.029535314534672480e-02
3.096287667050243275e+00 9.746983930312665967e-01 7.546584734244954973e+01 2.250683975007037457e-02 1.292019184113686325e-01 8.905622628316930967e-02 -1.015756187763052987e+00 3.173359610260244601e-01 4.471227088758097240e-02
3.195106510569004854e+00 9.226080028793389731e-01 7.328361166541037619e+01 2.236509239765459636e-02 1.299065485905069317e-01 8.990860740460381029e-02 -9.124695438428471750e-01 9.038784077630079850e-02 5.614750216016022727e-02
2.910324932316657787e+00 9.277181554799740493e-01 7.438032858388564250e+01 2.205946778789788162e-02 1.236106696106745173e-01 7.586620883616231048e-02 -1.105181290295492946e+00 7.881339337372570419e-01 3.433203202967974321e-02
3.099558153496808632e+00 9.058324439802826200e-01 7.049184003444091218e+01 2.217160899520994807e-02 1.189292699982223145e-01 1.558157135673765570e-02 -7.929831719088302755e-01 6.112863027103943026e-02 6.094713145971892426e-02
3.035487636181973148e+00 9.546577880582485243e-01 7.456747585780431109e+01 2.233453572617118132e-02 1.278188388646664120e-01 4.500777801062651184e-02 -1.042754693497004448e+00 5.559028463611404014e-01 4.787766586499082877e-02
3.006671328748877769e+00 9.344834233131533718e-01 7.285966522634591058e+01 2.241523524543536511e-02 1.249003120806767286e-01 1.870621052671492257e-02 -9.452087075912967151e-01 4.276166124041971273e-01 5.662328993820953810e-02
3.040043675233424558e+00 9.975575708112738305e-01 7.325999334939331220e+01 2.256701412359373229e-02 1.122506495312402819e-01 2.564878355125400911e-02 -1.034212185380926519e+00 7.830272934600746026e-01 6.749368040868881924e-02
3.178130931390643621e+00 9.874453108595969697e-01 7.350328456746140660e+01 2.243814084011818560e-02 1.167951759645855792e-01 4.241600490862271894e-02 -9.892806622448711007e-01 4.831543114607352862e-01 1.924028119318216615e-02
3.006589577250784462e+00 9.928893994301476456e-01 7.573115123917644098e+01 2.218688280994979625e-02 1.148312360814045391e-01 5.569375754777072113e-02 -1.213035158351287279e+00 1.140942604443532016e+00 5.827432821793643303e-02
2.862925176714010256e+00 9.763494797360462440e-01 7.124025766203016019e+01 2.234636305174230939e-02 1.211637349907657424e-01 7.422380482939913704e-02 -8.354482465311492412e-01 6.791640169874479938e-02 2.194085444455949607e-02
2.813904221614124790e+00 9.714033949210765240e-01 7.263472671178170970e+01 2.239093422397480174e-02 1.256412390214008412e-01 1.736593990086763434e-02 -9.810953352358882107e-01 5.323363570516588261e-01 4.648006286099424372e-02
2.989573054746742287e+00 9.081565354030722848e-01 7.169269955099416336e+01 2.241801858925634994e-02 1.277334302261538268e-01 5.484426624709382025e-03 -8.169543148241908970e-01 1.256234313539037473e-01 7.654395944445539779e-02
3.022800522688007252e+00 9.520910784449874154e-01 7.440585347449327003e+01 2.258686775951918718e-02 1.202954329005398032e-01 3.094384642971455268e-02 -1.145320006201656193e+00 9.740551845943516973e-01 4.804839604382770551e-02
2.903000457470484630e+00 9.165128794880545993e-01 7.595974861857587257e+01 2.223132209957700764e-02 1.291287585806326077e-01 8.419747917845865279e-03 -1.091199295323987739e+00 5.866915150602749485e-01 1.669140847320868537e-02
3.109692604942864147e+00 9.482046459891307899e-01 7.254584231190160892e+01 2.247216943991431001e-02 1.280748135836866641e-01 2.877910827635061369e-02 -8.710562320899011279e-01 1.694831946794268518e-01 4.094059154302373549e-02
2.851761932006501077e+00 9.716613036784083057e-01 7.200195262238260341e+01 2.215570448282945179e-02 1.111967191883607153e-01 3.579194127841561074e-02 -1.021764866083356482e+00 7.760110125502923673e-01 5.763884714345802324e-02
2.977844309988955107e+00 9.745134043910759214e-01 7.104789666283438976e+01 2.233767487427303772e-02 1.211935950581739391e-01 2.647650058555766142e-02 -7.678157386824211450e-01 -9.874936802961453708e-02 5.419369309267452195e-02
2.813847078617477404e+00 9.064952961673111709e-01 7.441484095355828288e+01 2.225674771127968826e-02 1.212984926015125420e-01 2.221597510440994835e-02 -1.067854390224310945e+00 7.358893247899120915e-01 6.277808275416801864e-02
2.978333765289917778e+00 9.795814211213109690e-01 7.408326499740827842e+01 2.224132501678390689e-02 1.138370898715116292e-01 5.465161214558507397e-02 -1.143946311551226502e+00 9.797511441220430051e-01 7.369776354224863435e-02
2.815264524669049528e+00 9.181896938107887429e-01 7.456278576397730262e+01 2.205846453963272724e-02 1.215212940292721977e-01 8.082069317912350670e-02 -1.076391753104198212e+00 6.515030928178942027e-01 4.779718930732518301e-02
3.115970512697943562e+00 9.292524674092045300e-01 7.480443628466446171e+01 2.233427091240266366e-02 1.131731244345430959e-01 8.014418293377621738e-02 -1.150435230719209834e+00 1.088392112482362339e+00 4.392028387505250014e-02
3.058473335125235337e+00 9.314667593840451065e-01 6.826546988566687446e+01 2.232043847334959710e-02 1.122239593647099826e-01 3.369834278653029147e-02 -6.903116382691547592e-01 -1.000599209404726686e-01 1.560279650973184218e-02
3.017526631893545641e+00 9.613529425771009107e-01 7.588120893488871843e+01 2.221962974151667908e-02 1.159875793610306710e-01 7.875533417381894163e-02 -1.210394635304278044e+00 1.158976774610737337e+00 2.692183250765719377e-02
2.891844923198879425e+00 9.962292988975081087e-01 7.206110753000884017e+01 2.252559361517109809e-02 1.100584539911304283e-01 2.882714486871029800e-03 -9.707174261867648202e-01 6.771852202163235468e-01 7.772682470146657918e-02
2.973609574127936472e+00 9.463741117349131482e-01 7.125327866660904874e+01 2.229025921468445054e-02 1.270520970191008625e-01 4.391015185272467702e-02 -7.817191062563597637e-01 -3.831012988562276789e-02 1.104510211106150656e-02
2.973452652757443637e+00 9.058349425936720323e-01 7.159782273693494403e+01 2.214885473134058091e-02 1.283858426051454338e-01 5.092550115763985752e-02 -8.108286101698778392e-01 1.566634356237717185e-02 3.047777015375319892e-02
2.915664900278150728e+00 9.315306988895423190e-01 7.043659201211852405e+01 2.223228548024933082e-02 1.141551651571625497e-01 5.325604362595860730e-02 -8.156514474935669945e-01 5.227502273972151059e-02 4.552654371557218749e-02
3.150462594010619455e+00 9.865067292024927159e-01 7.597748665637203658e+01 2.215425133712211475e-02 1.250268166524054758e-01 8.522474088573304962e-02 -1.210877795406121393e+00 1.137259591927055613e+00 3.513735361141374913e-02
2.915652318059076542e+00 9.131612577822499910e-01 7.152031296322623177e+01 2.245957713803349576e-02 1.141269996417931809e-01 7.577594798657394382e-02 -8.860791810462949059e-01 2.947641308708597307e-01 1.723227281574895436e-02
2.988684048885080102e+00 9.212676854815256000e-01 7.326635555617316697e+01 2.254574679991380379e-02 1.133302505416788480e-01 9.092939011612594102e-02 -1.012930299615451224e+00 5.667932208095387558e-01 5.199811457735567521e-02
3.060010250007102250e+00 9.040303772028599472e-01 7.432487001246795444e+01 2.247105558834002967e-02 1.268347444654983891e-01 5.565108384319555901e-02 -1.070471144199133473e+00 6.786261820158805413e-01 4.608116901272320265e-02
2.992225727446519823e+00 9.564365841383147826e-01 7.572678172017546672e+01 2.234123579890981426e-02 1.297155219846655161e-01 9.260565958017547006e-02 -1.105567605262228748e+00 6.804265735194157116e-01 4.609333292696210505e-02
3.094558237355424346e+00 9.394163059855935582e-01 7.577734004589338213e+01 2.226992176578215105e-02 1.157851418668026655e-01 2.358795699600466783e-02 -1.183145445805369178e+00 1.099585445442314846e+00 3.685467717640372731e-02
2.988471639598922369e+00 9.547704751746295404e-01 7.241508995436974772e+01 2.252056817118237506e-02 1.203962862035139886e-01 8.008843971964822728e-02 -9.418982605238324091e-01 3.873625424112483451e-01 6.138084733539399956e-02
3.096294725306607099e+00 9.548816636701080718e-01 7.462809662488210449e+01 2.253972055925252543e-02 1.254394441899628621e-01 8.051360035722658626e-02 -9.490066112046755542e-01 3.010946749500118536e-01 1.418262144932639149e-02
3.074952028803685344e+00 9.876268882515010228e-01 7.350402336125844727e+01 2.235117643871159521e-02 1.214553380093606194e-01 4.619024267594173949e-02 -9.847964408385798674e-01 4.613798439343277380e-01 4.973612320234242767e-02
3.016089962291182758e+00 9.934156706331612741e-01 7.501860985294992190e+01 2.218021818412075491e-02 1.277675321819761178e-01 2.461461034816436744e-02 -1.087670914597731020e+00 7.321303733391175683e-01 7.106656157489678327e-02
3.178593976200422944e+00 9.387104099402318047e-01 7.266810009350079724e+01 2.204331749650889974e-02 1.299427807997533824e-01 8.017182508679283892e-02 -7.976106497949722041e-01 -1.711373938737357214e-01 7.024742675591517937e-02
3.178532077188381599e+00 9.762372851228642290e-01 7.241999835713359346e+01 2.242489808604453475e-02 1.168992893371798014e-01 2.881150566172639010e-02 -9.864023610532424158e-01 5.902652926621656526e-01 2.859910689101957670e-02
2.913514204990470979e+00 9.833476131616089022e-01 7.109661862417371481e+01 2.208390279620955562e-02 1.287866847290348726e-01 4.678602788073968344e-02 -8.117336700980533060e-01 3.562961214990112424e-02 6.932842855873500021e-02
2.869463866068986402e+00 9.726452485106057422e-01 7.140867204845156380e+01 2.226966363118903711e-02 1.162199972776942480e-01 6.299943562738577474e-02 -8.502997800748521851e-01 1.233138290660926728e-01 7.913455334107438732e-02
2.855542193476867219e+00 9.980665321345617569e-01 7.195205383544650601e+01 2.206086590240760939e-02 1.208111451996759234e-01 7.092961358799175497e-02 -9.275282871349617153e-01 3.701541868835671600e-01 7.808689867277406049e-02
3.091912433111920322e+00 9.365253566578062294e-01 7.490279123964737096e+01 2.208590119058698870e-02 1.278187367706188349e-01 6.477101472810413429e-02 -1.056703718093598976e+00 5.602802996410556347e-01 4.935166503339026567e-02
2.998873136943861262e+00 9.923601267980824980e-01 7.260081127379150701e+01 2.227049954893687775e-02 1.241608247414042326e-01 6.597079572183889296e-02 -8.551006417104103363e-01 -2.089896128005896969e-02 7.401494203442163244e-02
3.059248647737654370e+00 9.758826541899723317e-01 7.250814736359319568e+01 2.255494224804126605e-02 1.195680070909545811e-01 4.244281134481140555e-02 -9.279980417278350657e-01 4.409522607364393387e-01 2.854964345261586101e-02
2.819679520319467780e+00 9.839353121140436143e-01 7.314705737137327901e+01 2.234923028641381745e-02 1.144995741163343933e-01 7.086723164086397575e-02 -1.060257917693852692e+00 7.433724395845571209e-01 6.639898227298264566e-02
2.814662492840991348e+00 9.785249423430840698e-01 7.488713616989477373e+01 2.217593762755833489e-02 1.199422954209020398e-01 7.587242090207136150e-03 -1.101531118321644520e+00 7.650851208784406055e-01 7.714131893747963598e-02
3.144806820704728612e+00 9.946870027547505266e-01 7.181876379515976794e+01 2.238729299344689033e-02 1.202019155198312816e-01 8.581661234038567843e-02 -8.725615074678654270e-01 2.103410108590439975e-01 3.483750399288970678e-02
3.027810490513809238e+00 9.958869407906352222e-01 7.303472079930619998e+01 2.244573030828761820e-02 1.182431328353389099e-01 8.682283238653189239e-02 -1.039888234018330859e+00 7.598206446727155949e-01 2.308314540898654538e-02
2.913195960907812410e+00 9.733484188218817224e-01 7.149234833555270541e+01 2.207378021113403158e-02 1.105047033590279004e-01 6.318841082149793953e-02 -1.010447341709068469e+00 6.722551014767654820e-01 1.489132312831122767e-02
3.060010250007102250e+00 9.040303772028599472e-01 7.432487001246795444e+01 2.247105558834002967e-02 1.268347444654983891e-01 5.565108384319555901e-02 -1.070471144199133473e+00 6.786261820158805413e-01 4.608116901272320265e-02
2.837092392493963722e+00 9.527914603214205913e-01 7.176643389324394207e+01 2.230500374149172252e-02 1.157139972052437099e-01 7.553143823708981242e-02 -8.461242039926437641e-01 8.074134846926472875e-02 1.817577939809007781e-02
3.175099946752790281e+00 9.323228692898569703e-01 7.232236588662716770e+01 2.243943862896628783e-02 1.147469481770937993e-01 2.154183453753173716e-02 -9.849469239499537565e-01 5.962094067978105372e-01 6.982179995658958915e-02
3.190221971098373022e+00 9.589557150359513393e-01 7.967740928539481615e+01 2.225357278470238218e-02 1.271500323213710371e-01 8.670716222963303910e-02 -1.260220611998916773e+00 1.276867451178902435e+00 3.867172386788719080e-02
3.165748240461281338e+00 9.144712030002900560e-01 7.263339552887848072e+01 2.215200543164699831e-02 1.231505723574510131e-01 8.340343090819300753e-02 -9.586083815191595026e-01 4.346458019900389935e-01 4.941013137936077493e-02
3.056267199440155569e+00 9.599577301321272627e-01 7.081801020211166531e+01 2.210882505853115423e-02 1.245511000744836949e-01 9.794854114061823935e-02 -7.660543892990454573e-01 -1.164557114855657716e-01 7.055373171048917591e-02
3.157084294762048327e+00 9.058819488238689654e-01 7.582498875287481610e+01 2.252842138929102636e-02 1.155062604429588219e-01 5.972399954148741724e-02 -1.153634407598553402e+00 1.143144903180719485e+00 4.965341021272136335e-02
3.049029495251713850e+00 9.437912628067973708e-01 7.191382899599747702e+01 2.253618148930312814e-02 1.236842062331025699e-01 4.252892791285343282e-02 -8.740608286046698261e-01 2.616243634952919450e-01 6.837744680613384862e-02
2.805384214142539800e+00 9.971637411729525891e-01 7.253064078072023335e+01 2.201300321701011795e-02 1.223186938286098535e-01 8.796508568017791241e-02 -8.795191771690782367e-01 1.019904459469920255e-01 4.848398652751476773e-02
3.073577317304794665e+00 9.260954426316482246e-01 7.317266561913869793e+01 2.255451674464373224e-02 1.285500062078004935e-01 8.390026796503095852e-02 -9.045509012314605357e-01 1.288597910433986193e-01 7.829326206228083562e-02
3.133702250890605168e+00 9.338685340426484682e-01 6.941322404641454114e+01 2.211778179050189266e-02 1.131365149329898317e-01 8.879719854402393087e-02 -7.864410014535347937e-01 1.011728519756456279e-01 6.614026745455385548e-02
3.113046279714590359e+00 9.054120608724778307e-01 7.833430467428198085e+01 2.220301671307176039e-02 1.296611749849568285e-01 2.696836680983322188e-02 -1.310071059862522258e+00 1.208671279542173682e+00 5.800074573265687899e-02
2.968350049345886976e+00 9.445111529419525365e-01 7.578292939195699773e+01 2.211738208680586251e-02 1.256975886606966353e-01 1.014765803536033005e-03 -1.154555566194948035e+00 9.822282500055310450e-01 1.582401894175246987e-02
2.803055272274895593e+00 9.281986379655433606e-01 7.168495049743621905e+01 2.212545254803278960e-02 1.245815665449805515e-01 2.220387164029901869e-02 -8.566822826981934647e-01 1.586085337049110144e-01 2.293017772309753274e-02
3.074202766166846956e+00 9.742013661835471350e-01 7.353903440790891466e+01 2.202869298298831824e-02 1.156475606898525743e-01 2.343659980264725662e-02 -1.073616813024817596e+00 7.726463413915118927e-01 6.758806885973835110e-02
2.979060168021901323e+00 9.170666434431659075e-01 7.359234764882867808e+01 2.242647622156019455e-02 1.120481894735776418e-01 3.556501835443215583e-03 -1.007260512654869267e+00 6.193444948608965994e-01 6.830912387138668440e-02
3.192746060019380661e+00 9.825392909177852463e-01 7.143604853881382155e+01 2.211859782565494051e-02 1.174962722908925450e-01 2.605670506917912022e-02 -9.507616127325235755e-01 5.157386913841279785e-01 6.872098787281093191e-02
3.040498323028216543e+00 9.284793715047430229e-01 7.408534935703131907e+01 2.247784987645425753e-02 1.184834087690318227e-01 1.679105569699039860e-02 -1.102054736812824842e+00 8.835465126755468468e-01 7.045126096142488581e-02
3.182431785282267889e+00 9.014883199339365216e-01 7.228888844067348884e+01 2.216403343987667640e-02 1.215499627041682629e-01 7.066475218562418177e-03 -9.251306071971070466e-01 4.245545706937572383e-01 5.972382087728650424e-02
2.853504453010272446e+00 9.808581141181790253e-01 7.721134178437337425e+01 2.203111612578165235e-02 1.290164449220374543e-01 3.655533200151429851e-02 -1.195408708228724803e+00 8.046505419016973804e-01 3.928916679883253521e-02
3.189792974576504569e+00 9.274957455882109070e-01 6.973553325968569538e+01 2.245800477013154550e-02 1.261262887175981506e-01 4.816052165788611839e-02 -6.283669795790427504e-01 -4.761196069482309667e-01 5.845638907401547874e-02
2.974224042365993359e+00 9.235705634176318846e-01 7.378498233731053801e+01 2.215306408758460979e-02 1.299641770984554801e-01 2.854076410132762656e-02 -9.358589920944253571e-01 2.576056967919932994e-01 7.851068300830502111e-02
2.863413786433118613e+00 9.656468038291612377e-01 7.397071917303928501e+01 2.230630437523034929e-02 1.119530222829929617e-01 4.015231629231236221e-02 -1.114083787513098889e+00 9.514834561225300469e-01 4.330709802533520142e-02
2.948238362028734016e+00 9.672689317904630268e-01 7.812234852845166699e+01 2.235116916640582721e-02 1.264815256416938483e-01 2.755527729182749574e-02 -1.286503069592659587e+00 1.247519677470036559e+00 1.760515502207482194e-02
2.909283456525798339e+00 9.602838297551782309e-01 7.380787981191559766e+01 2.229306255574360976e-02 1.199715676977478745e-01 3.073535410588176461e-02 -1.055007130544751925e+00 7.104397641955659815e-01 1.794826874688601470e-02
3.079996491278087944e+00 9.270179181555769921e-01 7.319240068848095859e+01 2.202336313599696435e-02 1.283239369631914983e-01 3.350842644002821613e-02 -9.731921222361550328e-01 4.414203906502129904e-01 7.006056979368259496e-02
3.085844397373586734e+00 9.011009161012006885e-01 7.246701644875406600e+01 2.206347670168207556e-02 1.269168083339905218e-01 6.606837203019874649e-02 -8.872496204564683797e-01 1.532253533714382776e-01 6.775935570572587385e-02
3.062426641674385053e+00 9.019181185366406117e-01 7.272608634446173426e+01 2.220856612658608439e-02 1.249961404831610168e-01 2.683493381227363209e-02 -8.904530780285886404e-01 2.271987070593382008e-01 3.936490038083653026e-02
3.117263650185478241e+00 9.880842474323300317e-01 7.610264653588367878e+01 2.220105504179239325e-02 1.193962893225676836e-01 3.811624476979476317e-02 -1.233847562497916828e+00 1.158125378754429669e+00 6.769824647917313531e-02
2.805961363031683309e+00 9.905233246294172789e-01 7.132084462806770375e+01 2.236080665059270861e-02 1.276449390371625636e-01 5.465263899346352316e-02 -8.046351334728201188e-01 -2.625607502879656607e-02 4.850151921350854406e-02
3.062426641674385053e+00 9.019181185366406117e-01 7.272608634446173426e+01 2.220856612658608439e-02 1.249961404831610168e-01 2.683493381227363209e-02 -8.904530780285886404e-01 2.271987070593382008e-01 3.936490038083653026e-02
3.171942559945450046e+00 9.064007438468890676e-01 7.406759632499817769e+01 2.211893966499732522e-02 1.277122326166695854e-01 4.397227861446605796e-02 -1.025507964877745204e+00 5.291691556046864697e-01 5.506192610797978199e-02
2.920202314698684631e+00 9.366335258165255917e-01 7.284481863208453944e+01 2.209844098423575931e-02 1.174250005287438281e-01 8.593990418654376406e-02 -9.758852824733152964e-01 3.943247114744288240e-01 7.428245180184735175e-02
2.860036196573380707e+00 9.713275517383401780e-01 7.300348142868928392e+01 2.248254745715468420e-02 1.268177086346087834e-01 9.383804759307101673e-02 -9.202146724321118576e-01 2.605263226774718888e-01 3.119304806616734344e-02
3.151109771123457914e+00 9.942704830164675878e-01 7.575843289194105523e+01 2.201556809296325787e-02 1.240084610484058492e-01 2.921237802034595474e-02 -1.181207152216118050e+00 9.475351182869999889e-01 4.470418898280460046e-02
2.954959591199462832e+00 9.848305129314609552e-01 7.059375659930428526e+01 2.201735689254374906e-02 1.142729866831270757e-01 1.260581366332929124e-02 -8.825565929743550697e-01 3.086534681247918854e-01 7.791968536640875298e-02
2.851905330446359521e+00 9.024705836651580881e-01 7.267223122429106752e+01 2.244501295269067317e-02 1.226350445155748176e-01 4.248272827689049402e-02 -9.302540998533148642e-01 3.751314814815156495e-01 5.295472773318275761e-02
2.940515453649025446e+00 9.655514984180325611e-01 7.210969193669599520e+01 2.208187070461649706e-02 1.204464320903006758e-01 5.120897436557497046e-02 -9.586281708263726387e-01 4.462530518709990623e-01 4.970614190276800154e-02
3.185298862233251427e+00 9.685681126015174280e-01 7.206503453091505662e+01 2.202020405557209015e-02 1.149630259682416500e-01 6.236533263475479982e-02 -9.865038989357761690e-01 5.278394484713309076e-01 3.430466294411931710e-02
2.889175839262891010e+00 9.015037373249887853e-01 7.488985497922280388e+01 2.219700906651317016e-02 1.142720027521899884e-01 6.365030266893066668e-02 -1.156265444381415985e+00 1.009030720955466087e+00 4.336932988292643149e-02
3.031839819760501875e+00 9.564683255391775996e-01 7.092033314414507572e+01 2.215964974685945971e-02 1.208881128691015466e-01 3.104959531763694727e-02 -8.685949174977634080e-01 3.110707005998438746e-01 6.173198939418796799e-02
2.823522588074076189e+00 9.002512376123934512e-01 7.662271463056272580e+01 2.219042538761238290e-02 1.281718370926674400e-01 9.932112035301077918e-03 -1.208646728928695513e+00 1.077418994018029874e+00 1.279184918690601941e-02
2.986178262427498176e+00 9.328967273192368959e-01 7.354240479787455342e+01 2.218346938227103507e-02 1.183181260545941443e-01 1.923036864603656915e-02 -9.555860553674149216e-01 4.038718131974801118e-01 6.824509587884569628e-02
3.022615065730941186e+00 9.986598385914013942e-01 7.476743870417436710e+01 2.208885306103383975e-02 1.246697841719171945e-01 5.684620951007408884e-02 -1.052089968599255965e+00 5.616361819218562701e-01 1.935256624872503523e-02
3.182814695312003561e+00 9.493025953918238224e-01 7.327270372415061672e+01 2.201453664417811484e-02 1.181157197957386218e-01 8.068441278119314886e-02 -1.047826916621563464e+00 6.401974764245546012e-01 2.245515906123591102e-02
2.908190842232535989e+00 9.528540239912465237e-01 7.954824235963462797e+01 2.249513676165942888e-02 1.255256410947046819e-01 5.490670152289080230e-02 -1.133910543747911337e+00 1.170201153264521121e+00 6.463704000886841272e-02
3.190612471134622208e+00 9.837376958967869456e-01 7.071606348860235869e+01 2.203137472173597247e-02 1.185959943647225678e-01 9.058439858028384528e-02 -8.689219539252204250e-01 3.106395593056268112e-01 7.256666794392990782e-02
2.929608782850111393e+00 9.316102860869900359e-01 7.771681588027357179e+01 2.246250294783378593e-02 1.250495899400262401e-01 3.404008894818649766e-02 -1.261038587174550862e+00 1.169959190336654409e+00 3.754371697168908811e-02
3.153746880553296439e+00 9.905450778351863050e-01 7.143921447859663942e+01 2.229978857260833322e-02 1.172714107503709385e-01 9.154016064536536768e-02 -8.182951298663077022e-01 4.514037332554021731e-02 7.137669170528986029e-02
2.939913522496779397e+00 9.947009045109570513e-01 7.173224374010614213e+01 2.213000204974491236e-02 1.170054501861186730e-01 5.841606093738408584e-02 -8.796680955590345796e-01 1.778661984321163736e-01 5.355874989170642669e-02
3.143872386684451126e+00 9.971571382940558337e-01 7.492650121796418716e+01 2.249937969874898219e-02 1.279390483373410436e-01 1.639192882768447657e-02 -1.023299747863223086e+00 5.744731892958894193e-01 6.408589902554082118e-02
3.185748775509706032e+00 9.387819416212582757e-01 7.205784085098727587e+01 2.227105072717735015e-02 1.169752714342236072e-01 9.952961286232170357e-02 -9.035371251600261555e-01 3.638364091868986350e-01 4.936690034258353621e-02
2.851278066720758897e+00 9.603081614965371937e-01 7.388607209136198151e+01 2.257594656454706486e-02 1.277326787243065198e-01 7.867346859878926457e-02 -9.533312163316582932e-01 3.308634121590308119e-01 2.008047537638592978e-02
3.085544176104097591e+00 9.842862411061850114e-01 7.158179426951409141e+01 2.229424919344944606e-02 1.289024849782312299e-01 2.672730709959091414e-02 -7.891990666347021843e-01 -1.181414593249310307e-01 4.363884188495307376e-02
2.985647100815195021e+00 9.532246078673403122e-01 7.297378947657554704e+01 2.222622676382453658e-02 1.159872770282358856e-01 4.255193988809605199e-02 -1.055194090458350775e+00 8.730442376092328871e-01 7.853624055291280603e-02
2.801491533731179651e+00 9.180305872582784632e-01 6.968099726764373258e+01 2.214591853333487681e-02 1.222677070654609732e-01 3.457379163129770117e-02 -7.749313466100791192e-01 1.242134317276000210e-01 7.734618493672519579e-02
2.904980414773743913e+00 9.716245681572194259e-01 7.427465084922965843e+01 2.257071996015867429e-02 1.185847525939753289e-01 1.200788177385728878e-02 -1.034723691447729355e+00 5.450142551537426883e-01 7.783182545446881706e-02
2.951109427202957658e+00 9.998704305502933432e-01 7.455595409106331317e+01 2.252225239802390852e-02 1.267382076322544626e-01 3.836742862819153554e-03 -9.376226706749526407e-01 2.476116877090022150e-01 5.563122049008537018e-02
3.076682296001200356e+00 9.714457677104388900e-01 7.502262634570939781e+01 2.234849098405625525e-02 1.236292247765586189e-01 5.911440130424697181e-02 -1.100904356133650452e+00 7.637415174280142161e-01 6.146549806477143163e-02
3.088289305320151445e+00 9.240429511914732830e-01 7.165994854997671837e+01 2.250700151726035131e-02 1.246583056717931598e-01 8.693954793850050544e-02 -8.622615547601970576e-01 1.642703745821991745e-01 4.259464260279521852e-02
3.175002527542987618e+00 9.765898777913591955e-01 7.330327407354667457e+01 2.235612190805823241e-02 1.173731052431678107e-01 5.340967882145928464e-02 -9.602104431074760527e-01 4.003101801058202014e-01 5.081744656622010775e-02
3.161626232877662979e+00 9.442713130010451650e-01 7.143606749037945747e+01 2.229868203171597382e-02 1.184244620247701940e-01 2.375208191035506344e-02 -9.262466525518844307e-01 5.522351405710068661e-01 3.887254541631614962e-02
2.864947775512669548e+00 9.485864665364074355e-01 7.689186892150098629e+01 2.257739185629497464e-02 1.206281258468002299e-01 8.683102578839663188e-02 -1.201506429316071989e+00 9.601611511237426733e-01 3.339446778816467648e-02
3.164131776830970466e+00 9.875726807493199200e-01 7.310494648157845177e+01 2.246975575577262255e-02 1.220347823194990883e-01 2.129174177242929705e-02 -9.919128078666969994e-01 5.962774876421441661e-01 3.595910544980616963e-02
2.953240307767662109e+00 9.314986570082562922e-01 7.331974876241093853e+01 2.238369121676963072e-02 1.215372467836382808e-01 9.897006085101418826e-02 -9.466768698781664604e-01 3.531139789443220600e-01 1.054544214755540055e-02
2.922663907438632247e+00 9.146271934443671592e-01 7.191609039638113643e+01 2.234027619693008254e-02 1.113896153877875356e-01 3.031459928007004812e-02 -9.632628129773768144e-01 5.325923240886560883e-01 6.618378556070564356e-02
3.094239139220940515e+00 9.875984972314046928e-01 7.502925120549659255e+01 2.254908184550466835e-02 1.279782285918109053e-01 4.438616281548586617e-02 -1.038659588057908145e+00 5.051832282727839463e-01 3.871981816861674169e-02
2.800198662869765709e+00 9.621388090172223739e-01 7.140619739083948048e+01 2.234440786469337262e-02 1.243455092039588983e-01 9.821471053171593885e-03 -7.912284779547023028e-01 6.323282156388687625e-02 3.775175545197367172e-02
3.190612471134622208e+00 9.837376958967869456e-01 7.071606348860235869e+01 2.203137472173597247e-02 1.185959943647225678e-01 9.058439858028384528e-02 -8.689219539252204250e-01 3.106395593056268112e-01 7.256666794392990782e-02
3.117518931535104176e+00 9.396164247696818794e-01 7.047793155377544849e+01 2.255011077335430242e-02 1.282141327992440960e-01 1.929595301112673258e-02 -7.401311563017949346e-01 -1.372793162554244439e-01 2.941979912746594400e-02
3.124241680167968216e+00 9.501133423367467135e-01 7.198367444789722924e+01 2.242774852431422133e-02 1.237558512633405439e-01 5.194741167303043583e-02 -8.334291368869208849e-01 4.038810694905325960e-02 6.749917555402466796e-02
2.985647100815195021e+00 9.532246078673403122e-01 7.297378947657554704e+01 2.222622676382453658e-02 1.159872770282358856e-01 4.255193988809605199e-02 -1.055194090458350775e+00 8.730442376092328871e-01 7.853624055291280603e-02
3.109349867918425048e+00 9.518086250340567211e-01 7.471311158495592508e+01 2.241664492119125468e-02 1.282902355417726015e-01 5.323440524338629576e-02 -1.037211491967338084e+00 5.685762328270111965e-01 6.016886169745037233e-02
