logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.930000000000000000e+02 -inf -inf nan
-inf nan -2.030457550381993288e-03 4.920000000000000000e+02 -inf -inf nan
-inf nan -4.065046248169529308e-03 4.910000000000000000e+02 -inf -inf nan
-inf nan -6.103782938017813034e-03 4.900000000000000000e+02 -inf -inf nan
-inf nan -8.146684567818082007e-03 4.890000000000000000e+02 -inf -inf nan
-inf nan -1.019376818954293058e-02 4.880000000000000000e+02 -inf -inf nan
-inf nan -1.224505096010031734e-02 4.870000000000000000e+02 -inf -inf nan
-inf nan -1.430055014219634192e-02 4.860000000000000000e+02 -inf -inf nan
-inf nan -1.636028310520691240e-02 4.850000000000000000e+02 -inf -inf nan
-inf nan -1.842426732605840362e-02 4.840000000000000000e+02 -inf -inf nan
-inf nan -2.049252039011742466e-02 4.830000000000000000e+02 -inf -inf nan
-inf nan -2.256505999208980803e-02 4.820000000000000000e+02 -inf -inf nan
-inf nan -2.464190393692893347e-02 4.810000000000000000e+02 -inf -inf nan
-inf nan -2.672307014075350068e-02 4.800000000000000000e+02 -inf -inf nan
-inf nan -2.880857663177487787e-02 4.790000000000000000e+02 -inf -inf nan
-inf nan -3.089844155123413691e-02 4.780000000000000000e+02 -inf -inf nan
-inf nan -3.299268315434889659e-02 4.770000000000000000e+02 -inf -inf nan
-inf nan -3.509131981127010941e-02 4.760000000000000000e+02 -inf -inf nan
-inf nan -3.719437000804890620e-02 4.750000000000000000e+02 -inf -inf nan
-inf nan -3.930185234761362362e-02 4.740000000000000000e+02 -inf -inf nan
-inf nan -4.141378555075714979e-02 4.730000000000000000e+02 -inf -inf nan
-inf nan -4.353018845713473722e-02 4.720000000000000000e+02 -inf -inf nan
-inf nan -4.565108002627236983e-02 4.710000000000000000e+02 -inf -inf nan
-inf nan -4.777647933858585050e-02 4.700000000000000000e+02 -inf -inf nan
-inf nan -4.990640559641075502e-02 4.690000000000000000e+02 -inf -inf nan
-inf nan -5.204087812504338412e-02 4.680000000000000000e+02 -inf -inf nan
-inf nan -5.417991637379281078e-02 4.670000000000000000e+02 -inf -inf nan
-inf nan -5.632353991704424495e-02 4.660000000000000000e+02 -inf -inf nan
-inf nan -5.847176845533380574e-02 4.650000000000000000e+02 -inf -inf nan
-inf nan -6.062462181643485382e-02 4.640000000000000000e+02 -inf -inf nan
-inf nan -6.278211995645605059e-02 4.630000000000000000e+02 -inf -inf nan
-inf nan -6.494428296095126896e-02 4.620000000000000000e+02 -inf -inf nan
-inf nan -6.711113104604160551e-02 4.610000000000000000e+02 -inf -inf nan
-inf nan -6.928268455954944560e-02 4.600000000000000000e+02 -inf -inf nan
-inf nan -7.145896398214497680e-02 4.590000000000000000e+02 -inf -inf nan
-inf nan -7.363998992850517844e-02 4.580000000000000000e+02 -inf -inf nan
-inf nan -7.582578314848543999e-02 4.570000000000000000e+02 -inf -inf nan
-inf nan -7.801636452830405799e-02 4.560000000000000000e+02 -inf -inf nan
-inf nan -8.021175509173972262e-02 4.550000000000000000e+02 -inf -inf nan
-inf nan -8.241197600134216039e-02 4.540000000000000000e+02 -inf -inf nan
-inf nan -8.461704855965612726e-02 4.530000000000000000e+02 -inf -inf nan
-inf nan -8.682699421045896038e-02 4.520000000000000000e+02 -inf -inf nan
-inf nan -8.904183454001179943e-02 4.510000000000000000e+02 -inf -inf nan
-inf nan -9.126159127832469964e-02 4.500000000000000000e+02 -inf -inf nan
-inf nan -9.348628630043584464e-02 4.490000000000000000e+02 -inf -inf nan
-inf nan -9.571594162770497016e-02 4.480000000000000000e+02 -inf -inf nan
-inf nan -9.795057942912130389e-02 4.470000000000000000e+02 -inf -inf nan
-inf nan -1.001902220226260631e-01 4.460000000000000000e+02 -inf -inf nan
-inf nan -1.024348918764499128e-01 4.450000000000000000e+02 -inf -inf nan
-inf nan -1.046846116104653696e-01 4.440000000000000000e+02 -inf -inf nan
-inf nan -1.069394039975544858e-01 4.430000000000000000e+02 -inf -inf nan
-inf nan -1.091992919649919930e-01 4.420000000000000000e+02 -inf -inf nan
-inf nan -1.114642985958441274e-01 4.410000000000000000e+02 -inf -inf nan
-inf nan -1.137344471303832760e-01 4.400000000000000000e+02 -inf -inf nan
-inf nan -1.160097609675187769e-01 4.390000000000000000e+02 -inf -inf nan
-inf nan -1.182902636662439971e-01 4.380000000000000000e+02 -inf -inf nan
-inf nan -1.205759789470999821e-01 4.370000000000000000e+02 -inf -inf nan
-inf nan -1.228669306936558125e-01 4.360000000000000000e+02 -inf -inf nan
-inf nan -1.251631429540060458e-01 4.350000000000000000e+02 -1.089096668805485824e+06 -1.089102869314659853e+06 nan
-1.089102869314659853e+06 nan -1.274646399422852683e-01 4.340000000000000000e+02 -5.596526094174140599e+05 -5.596588099265880883e+05 nan
-5.596588099265880883e+05 2.610194471532923053e+05 -1.297714460402002723e-01 4.330000000000000000e+02 -8.152658069142128807e+04 -8.153278120059533103e+04 nan
-8.153278120059533103e+04 3.808945684714135714e+05 -1.320835857985798167e-01 4.320000000000000000e+02 -7.578486421724682441e+04 -7.579106472642086737e+04 nan
-7.579106472642086737e+04 2.979982944399087573e+05 -1.344010839389423451e-01 4.310000000000000000e+02 -6.290265094003360718e+04 -6.290885144920765015e+04 nan
-6.290885144920765015e+04 2.804114457224530634e+05 -1.367239653550820222e-01 4.300000000000000000e+02 -6.201608608040723630e+04 -6.202228658958127926e+04 nan
-6.202228658958127926e+04 2.835494523420076002e+05 -1.390522551146731456e-01 4.290000000000000000e+02 -5.203716677165695000e+04 -5.204336728083099297e+04 nan
-5.204336728083099297e+04 4.321000207227407373e+03 -1.413859784608933190e-01 4.280000000000000000e+02 -3.331739499259644799e+04 -3.332359550177049096e+04 nan
-3.332359550177049096e+04 8.824578144759314455e+03 -1.437251608140655557e-01 4.270000000000000000e+02 -3.025910217149572418e+04 -3.026530268066976714e+04 nan
