# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 508, i.e. number of multipoles equal to 507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.461106784491e-04       6.468038883274e-11      -1.503350190646e-08       0.000000000000e+00       3.647735064215e-04       3.148114353933e-05      -2.963485973555e-12 
   41       1.532826039563e-04       7.504174611016e-11      -1.659163548903e-08       0.000000000000e+00       3.553078559200e-04       3.100902167841e-05      -2.625007887820e-12 
   42       1.606224521532e-04       8.677624445379e-11      -1.826613930190e-08       0.000000000000e+00       3.462661381262e-04       3.053904547765e-05      -2.856821078130e-12 
   43       1.681292202302e-04       1.000276156979e-10      -2.006131389703e-08       0.000000000000e+00       3.375810555933e-04       3.006405035112e-05      -3.788914602201e-12 
   44       1.758070772490e-04       1.149524207268e-10      -2.198378483121e-08       0.000000000000e+00       3.292591798232e-04       2.958619812815e-05      -5.014764438270e-12 
   45       1.836623880348e-04       1.317189280169e-10      -2.404113414237e-08       0.000000000000e+00       3.213093391313e-04       2.910971978205e-05      -5.897363310692e-12 
   46       1.917026123243e-04       1.505069239642e-10      -2.624138848652e-08       0.000000000000e+00       3.137139145879e-04       2.863808998885e-05      -5.682072298734e-12 
   47       1.999363621590e-04       1.715080987261e-10      -2.859303638869e-08       0.000000000000e+00       3.064266380085e-04       2.817393899285e-05      -3.490156487934e-12 
   48       2.083710057783e-04       1.949256720099e-10      -3.110438092620e-08       0.000000000000e+00       2.993911625272e-04       2.771931578971e-05       1.315428027920e-12 
   49       2.170045466800e-04       2.209722454045e-10      -3.378134175413e-08       0.000000000000e+00       2.926081025340e-04       2.727677105036e-05       7.895660660025e-12 
   50       2.258315539745e-04       2.498720075665e-10      -3.662906313674e-08       0.000000000000e+00       2.860831081743e-04       2.684842803520e-05       1.483298151674e-11 
   51       2.348453499002e-04       2.818617799385e-10      -3.965250817423e-08       0.000000000000e+00       2.798066286384e-04       2.643558944676e-05       2.046094336192e-11 
   52       2.440379420381e-04       3.171913638120e-10      -4.285644214712e-08       0.000000000000e+00       2.737527699767e-04       2.603866721962e-05       2.285168354769e-11 
   53       2.534018903442e-04       3.561317410050e-10      -4.624630086330e-08       0.000000000000e+00       2.678904514587e-04       2.565697862514e-05       2.036037783293e-11 
   54       2.629366279117e-04       3.990013526692e-10      -4.983109618090e-08       0.000000000000e+00       2.622228717875e-04       2.528823464816e-05       1.345180344796e-11 
   55       2.726436474082e-04       4.461471827723e-10      -5.362122859152e-08       0.000000000000e+00       2.567562006759e-04       2.492879768385e-05       3.321629043658e-12 
   56       2.825247215640e-04       4.979381571007e-10      -5.762768760638e-08       0.000000000000e+00       2.514875561903e-04       2.457372959843e-05      -8.608873031450e-12 
   57       2.925819165122e-04       5.547658196153e-10      -6.186207220772e-08       0.000000000000e+00       2.464043782278e-04       2.421671591380e-05      -2.068200126018e-11 
   58       3.028176051271e-04       6.170450088065e-10      -6.633661130026e-08       0.000000000000e+00       2.414838019948e-04       2.384998999221e-05      -3.099279948573e-11 
   59       3.132343253603e-04       6.852131200478e-10      -7.106360734635e-08       0.000000000000e+00       2.367007644385e-04       2.346699209384e-05      -3.789044002215e-11 
   60       3.238342865345e-04       7.597261564851e-10      -7.605356994390e-08       0.000000000000e+00       2.320559448464e-04       2.307123984049e-05      -4.164292794987e-11 
   61       3.346197717674e-04       8.410629547784e-10      -8.131668418435e-08       0.000000000000e+00       2.275532171290e-04       2.266938740586e-05      -4.314054529022e-11 
   62       3.455932908142e-04       9.297271340595e-10      -8.686335023880e-08       0.000000000000e+00       2.231911636386e-04       2.226868831456e-05      -4.342403781113e-11 
   63       3.567575881524e-04       1.026247724355e-09      -9.270418425628e-08       0.000000000000e+00       2.189627446791e-04       2.187701233440e-05      -4.369115255893e-11 
   64       3.681156510666e-04       1.131179795009e-09      -9.885001926215e-08       0.000000000000e+00       2.148549680171e-04       2.150286236857e-05      -4.530317539013e-11 
   65       3.796702885065e-04       1.245109288008e-09      -1.053119704666e-07       0.000000000000e+00       2.108537261385e-04       2.115349222837e-05      -4.941027541349e-11 
   66       3.914227458364e-04       1.368667296157e-09      -1.121016452486e-07       0.000000000000e+00       2.069602410628e-04       2.082875869113e-05      -5.572063110753e-11 
   67       4.033738102992e-04       1.502519941073e-09      -1.192309793800e-07       0.000000000000e+00       2.031775217657e-04       2.052599376390e-05      -6.348154263272e-11 
   68       4.155242105077e-04       1.647365167207e-09      -1.267121791894e-07       0.000000000000e+00       1.995053212816e-04       2.024175336016e-05      -7.183357481007e-11 
   69       4.278746125232e-04       1.803933487889e-09      -1.345577242617e-07       0.000000000000e+00       1.959399507666e-04       1.997178106983e-05      -7.980643190920e-11 
   70       4.404256159339e-04       1.972988731372e-09      -1.427803701384e-07       0.000000000000e+00       1.924740935606e-04       1.971097192930e-05      -8.631483243631e-11 
   71       4.531777499334e-04       2.155328786869e-09      -1.513931510177e-07       0.000000000000e+00       1.890966192498e-04       1.945333619139e-05      -9.015438392221e-11 
   72       4.661312797307e-04       2.351792533545e-09      -1.604100563936e-07       0.000000000000e+00       1.857962611334e-04       1.919338887019e-05      -9.033210908414e-11 
   73       4.792855914754e-04       2.563280509370e-09      -1.698482053385e-07       0.000000000000e+00       1.825738790308e-04       1.893070767416e-05      -8.714064170709e-11 
   74       4.926396816325e-04       2.790739576332e-09      -1.797260963969e-07       0.000000000000e+00       1.794322252605e-04       1.866618856823e-05      -8.128372771043e-11 
   75       5.061923280780e-04       3.035157961148e-09      -1.900629884041e-07       0.000000000000e+00       1.763721937281e-04       1.840069390298e-05      -7.356329872530e-11 
   76       5.199420818473e-04       3.297566142463e-09      -2.008789185734e-07       0.000000000000e+00       1.733927221940e-04       1.813504873665e-05      -6.488298732498e-11 
   77       5.338872588833e-04       3.579037738060e-09      -2.121947205825e-07       0.000000000000e+00       1.704906945416e-04       1.787003715702e-05      -5.625164225524e-11 
   78       5.480259317842e-04       3.880690392064e-09      -2.240320426604e-07       0.000000000000e+00       1.676608430457e-04       1.760639860336e-05      -4.878684366463e-11 
   79       5.623559215521e-04       4.203686662147e-09      -2.364133656743e-07       0.000000000000e+00       1.648956506403e-04       1.734482418841e-05      -4.371841833489e-11 
   80       5.768757514780e-04       4.549235568091e-09      -2.493612493375e-07       0.000000000000e+00       1.621877441053e-04       1.708587502251e-05      -4.208022257778e-11 
   81       5.915877177292e-04       4.918595595328e-09      -2.628958802834e-07       0.000000000000e+00       1.595377672741e-04       1.682972894283e-05      -4.371611399835e-11 
   82       6.064953394514e-04       5.313073835067e-09      -2.770371291997e-07       0.000000000000e+00       1.569477031250e-04       1.657638287931e-05      -4.810695963956e-11 
   83       6.216024534133e-04       5.734026254848e-09      -2.918052886199e-07       0.000000000000e+00       1.544184534986e-04       1.632572190227e-05      -5.466481274940e-11 
   84       6.369132235717e-04       6.182858597993e-09      -3.072210767166e-07       0.000000000000e+00       1.519497874940e-04       1.607751409994e-05      -6.273065519028e-11 
   85       6.524321506373e-04       6.661027283065e-09      -3.233056410940e-07       0.000000000000e+00       1.495402898648e-04       1.583140545598e-05      -7.157213984834e-11 
   86       6.681640816400e-04       7.170040303312e-09      -3.400805625806e-07       0.000000000000e+00       1.471873094154e-04       1.558691472706e-05      -8.038133304284e-11 
   87       6.841142194944e-04       7.711458126131e-09      -3.575678590219e-07       0.000000000000e+00       1.448869073977e-04       1.534342832035e-05      -8.827245693551e-11 
   88       7.002881325652e-04       8.286894592511e-09      -3.757899890733e-07       0.000000000000e+00       1.426338059063e-04       1.510019517108e-05      -9.427963193987e-11 
   89       7.166908828581e-04       8.898011468116e-09      -3.947708382722e-07       0.000000000000e+00       1.404229833408e-04       1.485665016038e-05      -9.760428771392e-11 
   90       7.333242330116e-04       9.546499156320e-09      -4.145388462600e-07       0.000000000000e+00       1.382548600967e-04       1.461345367725e-05      -9.840679555925e-11 
   91       7.501890167580e-04       1.023409460276e-08      -4.351243793896e-07       0.000000000000e+00       1.361308350496e-04       1.437160645097e-05      -9.713543565876e-11 
   92       7.672859777081e-04       1.096258816747e-08      -4.565588103652e-07       0.000000000000e+00       1.340516843529e-04       1.413213533006e-05      -9.428924529833e-11 
   93       7.846157657120e-04       1.173382442927e-08      -4.788745367511e-07       0.000000000000e+00       1.320175345097e-04       1.389609308170e-05      -9.041950162943e-11 
   94       8.021789332209e-04       1.254970299008e-08      -5.021049994806e-07       0.000000000000e+00       1.300278354434e-04       1.366455819127e-05      -8.613120443178e-11 
   95       8.199759316481e-04       1.341217927926e-08      -5.262847013639e-07       0.000000000000e+00       1.280813335696e-04       1.343863466184e-05      -8.208455887603e-11 
   96       8.380071077305e-04       1.432326535800e-08      -5.514492255967e-07       0.000000000000e+00       1.261760448675e-04       1.321945181362e-05      -7.899645828640e-11 
   97       8.562726998901e-04       1.528503072362e-08      -5.776352542693e-07       0.000000000000e+00       1.243092279507e-04       1.300816408346e-05      -7.764196690335e-11 
   98       8.747728345952e-04       1.629960311392e-08      -6.048805868744e-07       0.000000000000e+00       1.224773571392e-04       1.280595082437e-05      -7.885580264623e-11 
   99       8.935079048652e-04       1.736914278227e-08      -6.332221590704e-07       0.000000000000e+00       1.206771453022e-04       1.261371458236e-05      -8.333418814301e-11 
  100       9.124797748236e-04       1.849575942641e-08      -6.626897387617e-07       0.000000000000e+00       1.189088359046e-04       1.243112759734e-05      -9.100517457973e-11 
  101       9.316907397935e-04       1.968158493280e-08      -6.933113673518e-07       0.000000000000e+00       1.171733293948e-04       1.225744924649e-05      -1.015714692614e-10 
  102       9.511431603565e-04       2.092879933293e-08      -7.251152741722e-07       0.000000000000e+00       1.154711610069e-04       1.209181171159e-05      -1.147011853892e-10 
  103       9.708394633460e-04       2.223963128600e-08      -7.581298707516e-07       0.000000000000e+00       1.138024865573e-04       1.193321612363e-05      -1.300269050448e-10 
  104       9.907821428406e-04       2.361635856181e-08      -7.923837450852e-07       0.000000000000e+00       1.121670682399e-04       1.178052870752e-05      -1.471447421743e-10 
  105       1.010973761157e-03       2.506130852347e-08      -8.279056559038e-07       0.000000000000e+00       1.105642604225e-04       1.163247692672e-05      -1.656134055721e-10 
  106       1.031416949846e-03       2.657685861020e-08      -8.647245269428e-07       0.000000000000e+00       1.089929954422e-04       1.148764562796e-05      -1.849532618654e-10 
  107       1.052114410680e-03       2.816543682009e-08      -9.028694412117e-07       0.000000000000e+00       1.074517694015e-04       1.134447318584e-05      -2.046453984981e-10 
  108       1.073068916653e-03       2.982952219293e-08      -9.423696352631e-07       0.000000000000e+00       1.059386279643e-04       1.120124764756e-05      -2.241306867147e-10 
  109       1.094283312972e-03       3.157164529293e-08      -9.832544934618e-07       0.000000000000e+00       1.044511521513e-04       1.105610287756e-05      -2.428088445445e-10 
  110       1.115760420200e-03       3.339433175653e-08      -1.025552408181e-06       0.000000000000e+00       1.029871445512e-04       1.090745341681e-05      -2.601824614954e-10 
  111       1.137502727479e-03       3.529992368875e-08      -1.069287206894e-06       0.000000000000e+00       1.015468182390e-04       1.075537058449e-05      -2.763120320063e-10 
  112       1.159512661727e-03       3.729073620659e-08      -1.114481254977e-06       0.000000000000e+00       1.001308627129e-04       1.060037609177e-05      -2.914176737550e-10 
  113       1.181792682002e-03       3.936911225486e-08      -1.161156532221e-06       0.000000000000e+00       9.873976128431e-05       1.044301952120e-05      -3.057398537182e-10 
