# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.212764788460e-04       3.530037336272e-11      -1.020825018978e-08       0.000000000000e+00       4.730179215500e-04       3.017498391825e-07       1.182102082686e-12 
   41       1.273680835653e-04       4.090327232089e-11      -1.126012967370e-08       0.000000000000e+00       4.593408239441e-04       3.063598555012e-07       1.233875493400e-12 
   42       1.336104738506e-04       4.723970283715e-11      -1.239258971665e-08       0.000000000000e+00       4.463185667020e-04       3.105653060274e-07       1.388062220816e-12 
   43       1.400038570734e-04       5.438716592922e-11      -1.360972181783e-08       0.000000000000e+00       4.338504424331e-04       3.139544225893e-07       1.702704620224e-12 
   44       1.465486743860e-04       6.243025443456e-11      -1.491568815826e-08       0.000000000000e+00       4.219421262926e-04       3.166085036453e-07       2.149066441600e-12 
   45       1.532454809386e-04       7.146004010315e-11      -1.631474096737e-08       0.000000000000e+00       4.106028875318e-04       3.187813763272e-07       2.665299830504e-12 
   46       1.600949023931e-04       8.157397499673e-11      -1.781122976871e-08       0.000000000000e+00       3.998044288125e-04       3.207787562815e-07       3.176475055453e-12 
   47       1.670976385609e-04       9.287611054805e-11      -1.940960113944e-08       0.000000000000e+00       3.894777897291e-04       3.229610737995e-07       3.593834272218e-12 
   48       1.742543202756e-04       1.054775850568e-10      -2.111435130841e-08       0.000000000000e+00       3.795398460817e-04       3.256597039224e-07       3.836723725377e-12 
   49       1.815650238103e-04       1.194977375378e-10      -2.292986871180e-08       0.000000000000e+00       3.699888659025e-04       3.288911391594e-07       3.907442303450e-12 
   50       1.890296258312e-04       1.350636842216e-10      -2.486054664245e-08       0.000000000000e+00       3.608305694066e-04       3.325671011665e-07       3.836209758250e-12 
   51       1.966479344570e-04       1.523103045570e-10      -2.691082395445e-08       0.000000000000e+00       3.520493375637e-04       3.365725493075e-07       3.660731111684e-12 
   52       2.044196854089e-04       1.713804739666e-10      -2.908518241639e-08       0.000000000000e+00       3.436066256071e-04       3.407640886193e-07       3.426607483176e-12 
   53       2.123446889278e-04       1.924254824014e-10      -3.138820732105e-08       0.000000000000e+00       3.354566859794e-04       3.449999875629e-07       3.183406093083e-12 
   54       2.204233237412e-04       2.156058805851e-10      -3.382479370460e-08       0.000000000000e+00       3.276021356379e-04       3.492429579230e-07       2.970738180634e-12 
   55       2.286561634064e-04       2.410912570341e-10      -3.639998854220e-08       0.000000000000e+00       3.200499124587e-04       3.534810293362e-07       2.829317135552e-12 
   56       2.370438390770e-04       2.690603064361e-10      -3.911893213843e-08       0.000000000000e+00       3.127943751567e-04       3.576979922032e-07       2.805209635192e-12 
   57       2.455870419748e-04       2.997010701958e-10      -4.198685813272e-08       0.000000000000e+00       3.058164425578e-04       3.618731310118e-07       2.950064466774e-12 
   58       2.542865258605e-04       3.332111769795e-10      -4.500909350485e-08       0.000000000000e+00       2.990827328708e-04       3.659809576601e-07       3.321341349605e-12 
   59       2.631430141606e-04       3.698016825345e-10      -4.819136500756e-08       0.000000000000e+00       2.925568836823e-04       3.700046236945e-07       3.943628715218e-12 
   60       2.721568905448e-04       4.097090841280e-10      -5.154080155241e-08       0.000000000000e+00       2.862385366435e-04       3.739803999167e-07       4.681587256297e-12 
   61       2.813284407320e-04       4.531865263065e-10      -5.506516503108e-08       0.000000000000e+00       2.801319010636e-04       3.779630733091e-07       5.337852059665e-12 
   62       2.906579407716e-04       5.005008020949e-10      -5.877257453650e-08       0.000000000000e+00       2.742339305311e-04       3.820133693338e-07       5.688281366391e-12 
   63       3.001456562837e-04       5.519327155515e-10      -6.267151675559e-08       0.000000000000e+00       2.685338750918e-04       3.861981489471e-07       5.480866375644e-12 
   64       3.097918416983e-04       6.077774443222e-10      -6.677085636213e-08       0.000000000000e+00       2.630128334264e-04       3.905906056145e-07       4.434641048546e-12 
   65       3.195967614433e-04       6.683474759275e-10      -7.107938282256e-08       0.000000000000e+00       2.576504154761e-04       3.952487866099e-07       2.313865276838e-12 
   66       3.295607604334e-04       7.339813250470e-10      -7.560431591404e-08       0.000000000000e+00       2.524473762288e-04       4.001454273217e-07      -8.287163905734e-13 
   67       3.396842071946e-04       8.050373159593e-10      -8.035250134394e-08       0.000000000000e+00       2.474069890172e-04       4.052235653427e-07      -4.845412091837e-12 
   68       3.499674730877e-04       8.818915981406e-10      -8.533084388217e-08       0.000000000000e+00       2.425281137635e-04       4.104165033128e-07      -9.563313734828e-12 
   69       3.604109321627e-04       9.649385808121e-10      -9.054630478655e-08       0.000000000000e+00       2.378049480506e-04       4.156473996197e-07      -1.478328164462e-11 
   70       3.710149610111e-04       1.054591367487e-09      -9.600589922812e-08       0.000000000000e+00       2.332267781941e-04       4.208288591006e-07      -2.027892921099e-11 
   71       3.817799386202e-04       1.151282190516e-09      -1.017166937166e-07       0.000000000000e+00       2.287777303132e-04       4.258625237429e-07      -2.579560753586e-11 
   72       3.927062972073e-04       1.255462243004e-09      -1.076862567353e-07       0.000000000000e+00       2.244417800638e-04       4.306650104244e-07      -3.108744671153e-11 
   73       4.037946863468e-04       1.367600171528e-09      -1.139241165089e-07       0.000000000000e+00       2.202194482858e-04       4.352523976302e-07      -3.603896738931e-11 
   74       4.150458402289e-04       1.488184078044e-09      -1.204405797041e-07       0.000000000000e+00       2.161138751525e-04       4.396712917953e-07      -4.056508632848e-11 
   75       4.264605304699e-04       1.617722510516e-09      -1.272463106537e-07       0.000000000000e+00       2.121257187859e-04       4.439741061450e-07      -4.457498409955e-11 
   76       4.380395671293e-04       1.756744883703e-09      -1.343523391290e-07       0.000000000000e+00       2.082530263892e-04       4.482192529268e-07      -4.797195860459e-11 
   77       4.497837997271e-04       1.905801899951e-09      -1.417700681127e-07       0.000000000000e+00       2.044911053789e-04       4.524713356422e-07      -5.065327859754e-11 
   78       4.616941182612e-04       2.065465969980e-09      -1.495112815713e-07       0.000000000000e+00       2.008323945168e-04       4.568013412780e-07      -5.251003720456e-11 
   79       4.737714542249e-04       2.236331633670e-09      -1.575881522276e-07       0.000000000000e+00       1.972663350427e-04       4.612868325383e-07      -5.342700544433e-11 
   80       4.860167066533e-04       2.419023357651e-09      -1.660131171438e-07       0.000000000000e+00       1.937825816060e-04       4.659929448464e-07      -5.332237497692e-11 
   81       4.984305032356e-04       2.614219561855e-09      -1.747984624870e-07       0.000000000000e+00       1.903815607583e-04       4.709111538416e-07      -5.227525715537e-11 
   82       5.110133993791e-04       2.822633553254e-09      -1.839566805028e-07       0.000000000000e+00       1.870655194473e-04       4.760101750091e-07      -5.042016250066e-11 
   83       5.237659491299e-04       3.045007068466e-09      -1.935006005426e-07       0.000000000000e+00       1.838352820946e-04       4.812540536862e-07      -4.790966120993e-11 
   84       5.366887048012e-04       3.282110831149e-09      -2.034433943885e-07       0.000000000000e+00       1.806901835757e-04       4.866020018268e-07      -4.491497536619e-11 
   85       5.497822166028e-04       3.534745109398e-09      -2.137985815780e-07       0.000000000000e+00       1.776280022009e-04       4.920082347661e-07      -4.162657114812e-11 
   86       5.630470322699e-04       3.803740273142e-09      -2.245800347282e-07       0.000000000000e+00       1.746448926955e-04       4.974218079845e-07      -3.825475103977e-11 
   87       5.764836966920e-04       4.089957351537e-09      -2.358019848609e-07       0.000000000000e+00       1.717353191796e-04       5.027864538728e-07      -3.503024604032e-11 
   88       5.900927515420e-04       4.394288590365e-09      -2.474790267271e-07       0.000000000000e+00       1.688919881494e-04       5.080404184961e-07      -3.220480787385e-11 
   89       6.038748057197e-04       4.717656755542e-09      -2.596262872018e-07       0.000000000000e+00       1.661079584363e-04       5.131297817410e-07      -3.000090439292e-11 
   90       6.178307601564e-04       5.061011703455e-09      -2.722599491353e-07       0.000000000000e+00       1.633834964940e-04       5.180511682065e-07      -2.845047138236e-11 
   91       6.319616177549e-04       5.425334297069e-09      -2.853968198696e-07       0.000000000000e+00       1.607201780083e-04       5.228154666829e-07      -2.753183958450e-11 
   92       6.462684163952e-04       5.811638143003e-09      -2.990541831427e-07       0.000000000000e+00       1.581187727229e-04       5.274349814273e-07      -2.721821184413e-11 
   93       6.607522296234e-04       6.220970130147e-09      -3.132498068560e-07       0.000000000000e+00       1.555792100337e-04       5.319234709260e-07      -2.747749281928e-11 
   94       6.754141673424e-04       6.654410968269e-09      -3.280019508425e-07       0.000000000000e+00       1.531005445827e-04       5.362961866576e-07      -2.827211869199e-11 
   95       6.902553765011e-04       7.113075726627e-09      -3.433293746341e-07       0.000000000000e+00       1.506809218529e-04       5.405699118552e-07      -2.955888687908e-11 
   96       7.052770417847e-04       7.598114372579e-09      -3.592513452292e-07       0.000000000000e+00       1.483175437619e-04       5.447630002695e-07      -3.128878574294e-11 
   97       7.204803863045e-04       8.110712310196e-09      -3.757876448606e-07       0.000000000000e+00       1.460066342568e-04       5.488954149316e-07      -3.340682430231e-11 
   98       7.358666722875e-04       8.652090918870e-09      -3.929585787630e-07       0.000000000000e+00       1.437434049079e-04       5.529887669155e-07      -3.585186194305e-11 
