# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       8.862387740648e-07       2.441557532948e-09       2.694900788081e-11       2.444529560568e-09       4.730179215500e-04       3.017498391825e-07       1.182102082686e-12 
   41       9.540197217177e-07       2.562105987739e-09       2.052864227008e-11       2.566726835650e-09       4.593408239441e-04       3.063598555012e-07       1.233875493400e-12 
   42       1.011202541990e-06       2.685508486319e-09       1.263524505563e-11       2.691750615548e-09       4.463185667020e-04       3.105653060274e-07       1.388062220816e-12 
   43       1.056081976516e-06       2.811821335361e-09       3.473542210536e-12       2.819591527325e-09       4.338504424331e-04       3.139544225893e-07       1.702704620224e-12 
   44       1.088383056452e-06       2.941100882179e-09      -6.723864934587e-12       2.950251890602e-09       4.219421262926e-04       3.166085036453e-07       2.149066441600e-12 
   45       1.108436811344e-06       3.073410204074e-09      -1.767612608198e-11       3.083740062344e-09       4.106028875318e-04       3.187813763272e-07       2.665299830504e-12 
   46       1.116878487691e-06       3.208821956007e-09      -2.904438534087e-11       3.220068439827e-09       3.998044288125e-04       3.207787562815e-07       3.176475055453e-12 
   47       1.114668494108e-06       3.347418845466e-09      -4.042858215033e-11       3.359253723041e-09       3.894777897291e-04       3.229610737995e-07       3.593834272218e-12 
   48       1.103069986212e-06       3.489283544167e-09      -5.136977780452e-11       3.501316900057e-09       3.795398460817e-04       3.256597039224e-07       3.836723725377e-12 
   49       1.083525277518e-06       3.634463952375e-09      -6.136537505022e-11       3.646282585927e-09       3.699888659025e-04       3.288911391594e-07       3.907442303450e-12 
   50       1.057780576427e-06       3.782998958893e-09      -6.985269233384e-11       3.794179948283e-09       3.608305694066e-04       3.325671011665e-07       3.836209758250e-12 
   51       1.027944576652e-06       3.934928086838e-09      -7.620096741145e-11       3.945043210281e-09       3.520493375637e-04       3.365725493075e-07       3.660731111684e-12 
   52       9.965071901307e-07       4.090291429572e-09      -7.970844019005e-11       4.098911898881e-09       3.436066256071e-04       3.407640886193e-07       3.426607483176e-12 
   53       9.661553820274e-07       4.249116816974e-09      -7.970925509480e-11       4.255825991440e-09       3.354566859794e-04       3.449999875629e-07       3.183406093083e-12 
   54       9.391219577828e-07       4.411377587399e-09      -7.593315555241e-11       4.415809318819e-09       3.276021356379e-04       3.492429579230e-07       2.970738180634e-12 
   55       9.177019700786e-07       4.577023845418e-09      -6.823319818409e-11       4.578882327215e-09       3.200499124587e-04       3.534810293362e-07       2.829317135552e-12 
   56       9.044509546933e-07       4.745993695004e-09      -5.648567874991e-11       4.745066839875e-09       3.127943751567e-04       3.576979922032e-07       2.805209635192e-12 
   57       9.021951561541e-07       4.918212640052e-09      -4.059181958237e-11       4.914386091469e-09       3.058164425578e-04       3.618731310118e-07       2.950064466774e-12 
   58       9.140417533894e-07       5.093592984892e-09      -2.047945702008e-11       5.086864762454e-09       2.990827328708e-04       3.659809576601e-07       3.321341349605e-12 
   59       9.427333112453e-07       5.272037379183e-09       3.637249137486e-12       5.262522890237e-09       2.925568836823e-04       3.700046236945e-07       3.943628715218e-12 
   60       9.885128466778e-07       5.453451775490e-09       3.041209005937e-11       5.441355873367e-09       2.862385366435e-04       3.739803999167e-07       4.681587256297e-12 
   61       1.050780158633e-06       5.637734426684e-09       5.801279945513e-11       5.623349876210e-09       2.801319010636e-04       3.779630733091e-07       5.337852059665e-12 
   62       1.128692250421e-06       5.824771556511e-09       8.435158596021e-11       5.808487374216e-09       2.742339305311e-04       3.820133693338e-07       5.688281366391e-12 
   63       1.221151325737e-06       6.014436900591e-09       1.070746991931e-10       5.996746980713e-09       2.685338750918e-04       3.861981489471e-07       5.480866375644e-12 
   64       1.326792784683e-06       6.206591247424e-09       1.235519958126e-10       6.188103273720e-09       2.630128334264e-04       3.905906056145e-07       4.434641048546e-12 
   65       1.443900451063e-06       6.401107864883e-09       1.315149903330e-10       6.382527387182e-09       2.576504154761e-04       3.952487866099e-07       2.313865276838e-12 
   66       1.570158349933e-06       6.597956069514e-09       1.311515024738e-10       6.579989319257e-09       2.524473762288e-04       4.001454273217e-07      -8.287163905734e-13 
   67       1.702824747296e-06       6.797134587560e-09       1.234372789675e-10       6.780455804724e-09       2.474069890172e-04       4.052235653427e-07      -4.845412091837e-12 
   68       1.838786503055e-06       6.998647491286e-09       1.095342140751e-10       6.983889444707e-09       2.425281137635e-04       4.104165033128e-07      -9.563313734828e-12 
   69       1.974545031544e-06       7.202504464053e-09       9.079805507708e-11       7.190248554860e-09       2.378049480506e-04       4.156473996197e-07      -1.478328164462e-11 
   70       2.106202262063e-06       7.408721065386e-09       6.878610776421e-11       7.399487013556e-09       2.332267781941e-04       4.208288591006e-07      -2.027892921099e-11 
   71       2.229446599404e-06       7.617318996047e-09       4.526494192876e-11       7.611554110068e-09       2.287777303132e-04       4.258625237429e-07      -2.579560753586e-11 
   72       2.340321207506e-06       7.828339164485e-09       2.190004671416e-11       7.826404138212e-09       2.244417800638e-04       4.306650104244e-07      -3.108744671153e-11 
   73       2.437730788916e-06       8.041883200809e-09      -7.612921267280e-13       8.044027646538e-09       2.202194482858e-04       4.352523976302e-07      -3.603896738931e-11 
   74       2.521392850305e-06       8.258080427543e-09      -2.245509012150e-11       8.264425940187e-09       2.161138751525e-04       4.396712917953e-07      -4.056508632848e-11 
   75       2.591101770474e-06       8.477076312165e-09      -4.289947624621e-11       8.487601936413e-09       2.121257187859e-04       4.439741061450e-07      -4.457498409955e-11 
   76       2.646732622141e-06       8.699033024444e-09      -6.179424885313e-11       8.713560235272e-09       2.082530263892e-04       4.482192529268e-07      -4.797195860459e-11 
