# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       1.000000000000e+14       7.536805833358e-26       4.622052074410e-09       2.163757331024e+22       1.559681435772e+04       1.559681435772e-10       1.559681435772e+18       2.668276432443e-09       2.751560535470e+44       2.490422367464e+33       1.336376166075e+34       2.809107472535e+42       3.333333333220e-01       1.902194177205e+44       4.681845787559e+44       4.681845787559e+44       1.560615262466e+44      -1.350717086027e+53       4.364787722029e-06       2.000000000000e+00 
       9.991943997396e+13       7.548963829202e-26       4.625690053217e-09       2.160272488346e+22       1.559681435772e+04       1.560938928579e-10       1.558424956001e+18       2.670427729762e-09       2.742704612622e+44       2.484408360229e+33       1.333149012305e+34       2.800066334327e+42       3.333333333220e-01       1.896071947780e+44       4.666777223904e+44       4.666777223904e+44       1.555592407915e+44      -1.345285154830e+53       4.371823104514e-06       1.996781488055e+00 
       9.983894484710e+13       7.561141437178e-26       4.629328032024e-09       2.156793258186e+22       1.559681435772e+04       1.562197435240e-10       1.557169488451e+18       2.672580761523e-09       2.733877192643e+44       2.478408875946e+33       1.329929651642e+34       2.791054294904e+42       3.333333333220e-01       1.889969422807e+44       4.651757158557e+44       4.651757158557e+44       1.550585719466e+44      -1.339875068233e+53       4.378858486998e-06       1.993573318265e+00 
       9.975851456713e+13       7.573338689372e-26       4.632966010831e-09       2.153319631506e+22       1.559681435772e+04       1.563456956571e-10       1.555915032306e+18       2.674735529161e-09       2.725078183797e+44       2.472423879544e+33       1.326718065266e+34       2.782071261065e+42       3.333333333220e-01       1.883886538866e+44       4.636785435431e+44       4.636785435431e+44       1.545595145091e+44      -1.334486738391e+53       4.385893869483e-06       1.990375440883e+00 
       9.967814908182e+13       7.585555617598e-26       4.636603989638e-09       2.149851599281e+22       1.559681435772e+04       1.564717493392e-10       1.554661586750e+18       2.676892034082e-09       2.716307494641e+44       2.466453336036e+33       1.323514234403e+34       2.773117139087e+42       3.333333333219e-01       1.877823232743e+44       4.621861898932e+44       4.621861898932e+44       1.540620632925e+44      -1.329120077806e+53       4.392929251968e-06       1.987187806456e+00 
       9.959784833896e+13       7.597792253571e-26       4.640241968445e-09       2.146389152501e+22       1.559681435772e+04       1.565979046519e-10       1.553409150971e+18       2.679050277685e-09       2.707565034029e+44       2.460497210521e+33       1.320318140325e+34       2.764191835984e+42       3.333333333219e-01       1.871779441427e+44       4.606986393972e+44       4.606986393972e+44       1.535662131272e+44      -1.323774999335e+53       4.399964634452e-06       1.984010365851e+00 
       9.951761228640e+13       7.610048629060e-26       4.643879947253e-09       2.142932282169e+22       1.559681435772e+04       1.567241616774e-10       1.552157724155e+18       2.681210261371e-09       2.698850711107e+44       2.454555468182e+33       1.317129764349e+34       2.755295259077e+42       3.333333333219e-01       1.865755102108e+44       4.592158765962e+44       4.592158765962e+44       1.530719588602e+44      -1.318451416186e+53       4.407000016937e-06       1.980843070247e+00 
       9.943744087203e+13       7.622324775892e-26       4.647517926060e-09       2.139480979305e+22       1.559681435772e+04       1.568505204975e-10       1.550907305488e+18       2.683371986543e-09       2.690164435313e+44       2.448628074284e+33       1.313949087836e+34       2.746427315954e+42       3.333333333219e-01       1.859750152181e+44       4.577378860809e+44       4.577378860809e+44       1.525792953551e+44      -1.313149241916e+53       4.414035399421e-06       1.977685871135e+00 
       9.935733404377e+13       7.634620725961e-26       4.651155904867e-09       2.136035234943e+22       1.559681435772e+04       1.569769811945e-10       1.549657894159e+18       2.685535454604e-09       2.681506116377e+44       2.442714994180e+33       1.310776092193e+34       2.737587914461e+42       3.333333333219e-01       1.853764529240e+44       4.562646524918e+44       4.562646524918e+44       1.520882174920e+44      -1.307868390428e+53       4.421070781906e-06       1.974538720315e+00 
       9.927729174959e+13       7.646936511239e-26       4.654793883674e-09       2.132595040129e+22       1.559681435772e+04       1.571035438503e-10       1.548409489356e+18       2.687700666960e-09       2.672875664320e+44       2.436816193302e+33       1.307610758873e+34       2.728776962656e+42       3.333333333219e-01       1.847798171082e+44       4.547961605184e+44       4.547961605184e+44       1.515987201676e+44      -1.302608775972e+53       4.428106164391e-06       1.971401569892e+00 
       9.919731393751e+13       7.659272163727e-26       4.658431862481e-09       2.129160385927e+22       1.559681435772e+04       1.572302085472e-10       1.547162090268e+18       2.689867625019e-09       2.664272989453e+44       2.430931637170e+33       1.304453069372e+34       2.719994368960e+42       3.333333333219e-01       1.841851015702e+44       4.533323949000e+44       4.533323949000e+44       1.511107982948e+44      -1.297370313143e+53       4.435141546875e-06       1.968274372276e+00 
       9.911740055557e+13       7.671627715475e-26       4.662069841288e-09       2.125731263412e+22       1.559681435772e+04       1.573569753676e-10       1.545915696085e+18       2.692036330188e-09       2.655698002373e+44       2.425061291383e+33       1.301303005231e+34       2.711240042105e+42       3.333333333219e-01       1.835923001297e+44       4.518733404246e+44       4.518733404246e+44       1.506244468030e+44      -1.292152916878e+53       4.442176929360e-06       1.965157080177e+00 
       9.903755155187e+13       7.684003198583e-26       4.665707820095e-09       2.122307663675e+22       1.559681435772e+04       1.574838443936e-10       1.544670305998e+18       2.694206783875e-09       2.647150613969e+44       2.419205121626e+33       1.298160548036e+34       2.702513891109e+42       3.333333333219e-01       1.830014066260e+44       4.504189819294e+44       4.504189819294e+44       1.501396606380e+44      -1.286956502460e+53       4.449212311844e-06       1.962049646606e+00 
       9.895776687455e+13       7.696398645195e-26       4.671164788306e-09       2.118889577822e+22       1.559681435772e+04       1.576108157078e-10       1.543425919197e+18       2.696378987490e-09       2.638630735412e+44       2.413363093666e+33       1.295025679417e+34       2.693815825313e+42       3.333333333219e-01       1.824124149185e+44       4.489693043004e+44       4.489693043004e+44       1.496564347616e+44      -1.281780985508e+53       4.456247694329e-06       1.958952024870e+00 
       9.887804647179e+13       7.708814087516e-26       4.674802767113e-09       2.115476996973e+22       1.559681435772e+04       1.577378893926e-10       1.542182534875e+18       2.698552942443e-09       2.630138278163e+44       2.407535173353e+33       1.291898381049e+34       2.685145754324e+42       3.333333333218e-01       1.818253188862e+44       4.475242924721e+44       4.475242924721e+44       1.491747641522e+44      -1.276626281984e+53       4.463283076813e-06       1.955864168570e+00 
       9.879839029180e+13       7.721249557799e-26       4.678440745920e-09       2.112069912261e+22       1.559681435772e+04       1.578650655305e-10       1.540940152223e+18       2.700728650147e-09       2.621673153965e+44       2.401721326618e+33       1.288778634651e+34       2.676503588046e+42       3.333333333218e-01       1.812401124279e+44       4.460839314277e+44       4.460839314277e+44       1.486946438041e+44      -1.271492308186e+53       4.470318459298e-06       1.952786031601e+00 
