# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       9.919731393751e+13       7.682353923476e-26       4.672983777709e-09       2.122763294696e+22       1.415189798880e+04       1.426641249350e-10       1.403830267606e+18       2.697973724926e-09       2.664272989453e+44       2.430931637170e+33       1.304453069372e+34       3.530299370118e-08      -1.000000000000e+00       1.841851015702e+44       4.506124005310e+44       4.506124005310e+44       1.502041335052e+44      -1.285711512380e+53       5.508271015401e-06       1.968274372116e+00 
       9.911740055557e+13       7.694746709356e-26       4.676621756516e-09       2.119344475026e+22       1.415189798880e+04       1.427791478537e-10       1.402699341577e+18       2.700148965626e-09       2.655698002373e+44       2.425061291383e+33       1.301303005231e+34       3.530299370118e-08      -1.000000000000e+00       1.835923001297e+44       4.491621003825e+44       4.491621003825e+44       1.497207001223e+44      -1.280541002176e+53       5.517008683187e-06       1.965157080025e+00 
       9.903755155187e+13       7.707159486782e-26       4.680259735323e-09       2.115931161542e+22       1.415189798880e+04       1.428942635096e-10       1.401569326622e+18       2.702325960121e-09       2.647150613969e+44       2.419205121626e+33       1.298160548036e+34       3.530299370118e-08      -1.000000000000e+00       1.830014066260e+44       4.477164680383e+44       4.477164680383e+44       1.492388226743e+44      -1.275391285266e+53       5.525746350973e-06       1.962049646457e+00 
       9.895776687455e+13       7.719592287926e-26       4.683897714131e-09       2.112523345374e+22       1.415189798880e+04       1.430094719774e-10       1.400440222008e+18       2.704504709818e-09       2.638630735412e+44       2.413363093666e+33       1.295025679417e+34       3.530299370118e-08      -1.000000000000e+00       1.824124149185e+44       4.462754884751e+44       4.462754884751e+44       1.487584961532e+44      -1.270262278027e+53       5.534484018759e-06       1.958952024723e+00 
       9.887804647179e+13       7.732045145336e-26       4.687535692938e-09       2.109121017670e+22       1.415189798880e+04       1.431247733321e-10       1.399312027000e+18       2.706685216146e-09       2.630138278163e+44       2.407535173353e+33       1.291898381049e+34       3.530299370118e-08      -1.000000000000e+00       1.818253188862e+44       4.448391467178e+44       4.448391467178e+44       1.482797155675e+44      -1.265153897177e+53       5.543221686544e-06       1.955864168414e+00 
       9.879839029180e+13       7.744518091582e-26       4.691173671745e-09       2.105724169590e+22       1.415189798880e+04       1.432401676485e-10       1.398184740867e+18       2.708867480529e-09       2.621673153965e+44       2.401721326618e+33       1.288778634651e+34       3.530299370118e-08      -1.000000000000e+00       1.812401124279e+44       4.434074278397e+44       4.434074278397e+44       1.478024759415e+44      -1.260066059765e+53       5.551959354330e-06       1.952786031419e+00 
       9.871879828286e+13       7.757011158680e-26       4.694811650552e-09       2.102332792309e+22       1.415189798880e+04       1.433556550015e-10       1.397058362875e+18       2.711051504368e-09       2.613235274847e+44       2.395921519476e+33       1.285666421987e+34       3.530299370118e-08      -1.000000000000e+00       1.806567894619e+44       4.419803169619e+44       4.419803169619e+44       1.473267723155e+44      -1.254998683175e+53       5.560697022116e-06       1.949717567933e+00 
       9.863927039325e+13       7.769524378892e-26       4.700268618762e-09       2.098946877016e+22       1.415189798880e+04       1.434712354661e-10       1.395932892295e+18       2.713237289072e-09       2.604824553121e+44       2.390135718023e+33       1.282561724862e+34       3.530299370118e-08      -1.000000000000e+00       1.800753439263e+44       4.405577992536e+44       4.405577992536e+44       1.468525997461e+44      -1.249951685125e+53       5.569434689902e-06       1.946658732434e+00 
       9.855980657134e+13       7.782057784468e-26       4.703906597570e-09       2.095566414914e+22       1.415189798880e+04       1.435869091175e-10       1.394808328393e+18       2.715424836050e-09       2.596440901380e+44       2.384363888439e+33       1.279464525129e+34       3.530299370118e-08      -1.000000000000e+00       1.794957697784e+44       4.391398599316e+44       4.391398599316e+44       1.463799533055e+44      -1.244924983661e+53       5.578172357687e-06       1.943609479685e+00 
       9.848040676550e+13       7.794611408175e-26       4.707544576377e-09       2.092191397220e+22       1.415189798880e+04       1.437026760307e-10       1.393684670440e+18       2.717614146732e-09       2.588084232499e+44       2.378605996981e+33       1.276374804682e+34       3.530299370118e-08      -1.000000000000e+00       1.789180609953e+44       4.377264842603e+44       4.377264842603e+44       1.459088280817e+44      -1.239918497160e+53       5.586910025472e-06       1.940569764719e+00 
       9.840107092417e+13       7.807185283439e-26       4.711182555184e-09       2.088821815167e+22       1.415189798880e+04       1.438185362810e-10       1.392561917707e+18       2.719805222575e-09       2.579754459633e+44       2.372862009993e+33       1.273292545460e+34       3.530299370118e-08      -1.000000000000e+00       1.783422115732e+44       4.363176575516e+44       4.363176575516e+44       1.454392191788e+44      -1.234932144329e+53       5.595647693258e-06       1.937539542831e+00 
       9.832179899581e+13       7.819779442138e-26       4.714820533991e-09       2.085457659998e+22       1.415189798880e+04       1.439344899436e-10       1.391440069464e+18       2.721998064968e-09       2.571451496218e+44       2.367131893897e+33       1.270217729445e+34       3.530299370118e-08      -1.000000000000e+00       1.777682155277e+44       4.349133651646e+44       4.349133651646e+44       1.449711217165e+44      -1.229965844198e+53       5.604385361043e-06       1.934518769644e+00 
       9.824259092893e+13       7.832393916847e-26       4.718458512798e-09       2.082098922975e+22       1.415189798880e+04       1.440505370938e-10       1.390319124981e+18       2.724192675329e-09       2.563175255967e+44       2.361415615197e+33       1.267150338663e+34       3.530299370118e-08      -1.000000000000e+00       1.771960668938e+44       4.335135925055e+44       4.335135925055e+44       1.445045308302e+44      -1.225019516125e+53       5.613123028829e-06       1.931507401038e+00 
       9.816344667210e+13       7.845028740167e-26       4.722096491605e-09       2.078745595371e+22       1.415189798880e+04       1.441666778069e-10       1.389199083532e+18       2.726389055075e-09       2.554925652871e+44       2.355713140476e+33       1.264090355182e+34       3.530299370118e-08      -1.000000000000e+00       1.766257597256e+44       4.321183250276e+44       4.321183250276e+44       1.440394416709e+44      -1.220093079793e+53       5.621860696614e-06       1.928505393168e+00 
       9.808436617390e+13       7.857683944987e-26       4.725734470412e-09       2.075397668474e+22       1.415189798880e+04       1.442829121585e-10       1.388079944389e+18       2.728587205636e-09       2.546702601198e+44       2.350024436402e+33       1.261037761116e+34       3.530299370118e-08      -1.000000000000e+00       1.760572880961e+44       4.307275482309e+44       4.307275482309e+44       1.435758494053e+44      -1.215186455206e+53       5.630598364398e-06       1.925512702453e+00 
       9.800534938297e+13       7.870359564944e-26       4.729372449219e-09       2.072055133586e+22       1.415189798880e+04       1.443992402241e-10       1.386961706824e+18       2.730787128473e-09       2.538506015493e+44       2.344349469719e+33       1.257992538620e+34       3.530299370118e-08      -1.000000000000e+00       1.754906460979e+44       4.293412476621e+44       4.293412476621e+44       1.431137492157e+44      -1.210299562692e+53       5.639336032183e-06       1.922529285561e+00 
       9.792639624798e+13       7.883055632434e-26       4.733010428026e-09       2.068717982023e+22       1.415189798880e+04       1.445156620791e-10       1.385844370112e+18       2.732988824991e-09       2.530335810574e+44       2.338688207254e+33       1.254954669893e+34       3.530299370118e-08      -1.000000000000e+00       1.749258278421e+44       4.279594089144e+44       4.279594089144e+44       1.426531362998e+44      -1.205432322897e+53       5.648073699968e-06       1.919555099469e+00 
       9.784750671767e+13       7.895772180428e-26       4.736648406833e-09       2.065386205114e+22       1.415189798880e+04       1.446321777992e-10       1.384727933526e+18       2.735192296620e-09       2.522191901534e+44       2.333040615914e+33       1.251924137176e+34       3.530299370118e-08      -1.000000000000e+00       1.743628274590e+44       4.265820176273e+44       4.265820176273e+44       1.421940058708e+44      -1.200584656788e+53       5.656811367753e-06       1.916590101402e+00 
       9.776868074077e+13       7.908509241950e-26       4.742105375044e-09       2.062059794203e+22       1.415189798880e+04       1.447487874600e-10       1.383612396343e+18       2.737397544790e-09       2.514074203741e+44       2.327406662683e+33       1.248900922754e+34       3.530299370118e-08      -1.000000000000e+00       1.738016390979e+44       4.252090594868e+44       4.252090594868e+44       1.417363531573e+44      -1.195756485648e+53       5.665549035537e-06       1.913634248851e+00 
       9.768991826611e+13       7.921266850106e-26       4.745743353851e-09       2.058738740648e+22       1.415189798880e+04       1.448654911374e-10       1.382497757836e+18       2.739604570934e-09       2.505982632832e+44       2.321786314629e+33       1.245885008955e+34       3.530299370118e-08      -1.000000000000e+00       1.732422569266e+44       4.238405202247e+44       4.238405202247e+44       1.412801734033e+44      -1.190947731079e+53       5.674286703322e-06       1.910687499566e+00 
       9.761121924252e+13       7.934045038224e-26       4.749381332658e-09       2.055423035822e+22       1.415189798880e+04       1.449822889071e-10       1.381384017282e+18       2.741813376493e-09       2.497917104719e+44       2.316179538897e+33       1.242876378148e+34       3.530299370118e-08      -1.000000000000e+00       1.726846751320e+44       4.224763856187e+44       4.224763856187e+44       1.408254618680e+44      -1.186158314997e+53       5.683024371106e-06       1.907749811553e+00 
       9.753258361888e+13       7.946843839435e-26       4.753019311465e-09       2.052112671109e+22       1.415189798880e+04       1.450991808450e-10       1.380271173958e+18       2.744023962900e-09       2.489877535582e+44       2.310586302712e+33       1.239875012746e+34       3.530299370118e-08      -1.000000000000e+00       1.721288879196e+44       4.211166414925e+44       4.211166414925e+44       1.403722138259e+44      -1.181388159631e+53       5.691762038891e-06       1.904821143083e+00 
       9.745401134412e+13       7.959663287027e-26       4.756657290272e-09       2.048807637909e+22       1.415189798880e+04       1.452161670270e-10       1.379159227141e+18       2.746236331592e-09       2.481863841873e+44       2.305006573377e+33       1.236880895205e+34       3.530299370118e-08      -1.000000000000e+00       1.715748895134e+44       4.197612737153e+44       4.197612737153e+44       1.399204245669e+44      -1.176637187523e+53       5.700499706676e-06       1.901901452679e+00 
       9.737550236720e+13       7.972503414345e-26       4.760295269080e-09       2.045507927635e+22       1.415189798880e+04       1.453332475290e-10       1.378048176108e+18       2.748450484007e-09       2.473875940309e+44       2.299440318275e+33       1.233894008021e+34       3.530299370118e-08      -1.000000000000e+00       1.710226741561e+44       4.184102682017e+44       4.184102682017e+44       1.394700893957e+44      -1.171905321529e+53       5.709237374460e-06       1.898990699118e+00 
       9.729705663714e+13       7.985364254787e-26       4.763933247887e-09       2.042213531714e+22       1.415189798880e+04       1.454504224272e-10       1.376938020139e+18       2.750666421586e-09       2.465913747881e+44       2.293887504869e+33       1.230914333734e+34       3.530299370118e-08      -1.000000000000e+00       1.704722361090e+44       4.170636109117e+44       4.170636109117e+44       1.390212036324e+44      -1.167192484813e+53       5.717975042245e-06       1.896088841431e+00 
       9.721867410297e+13       7.998245841593e-26       4.767571226694e-09       2.038924441588e+22       1.415189798880e+04       1.455676917976e-10       1.375828758511e+18       2.752884145760e-09       2.457977181842e+44       2.288348100698e+33       1.227941854927e+34       3.530299370118e-08      -1.000000000000e+00       1.699235696519e+44       4.157212878506e+44       4.157212878506e+44       1.385737626120e+44      -1.162498600848e+53       5.726712710030e-06       1.893195838903e+00 
       9.714035471380e+13       8.011148208358e-26       4.771209205501e-09       2.035640648711e+22       1.415189798880e+04       1.456850557164e-10       1.374720390505e+18       2.755103657974e-09       2.450066159713e+44       2.282822073382e+33       1.224976554223e+34       3.530299370118e-08      -1.000000000000e+00       1.693766690827e+44       4.143832850686e+44       4.143832850686e+44       1.381277616847e+44      -1.157823593415e+53       5.735450377814e-06       1.890311651060e+00 
       9.706209841875e+13       8.024071388618e-26       4.776666173711e-09       2.032362144552e+22       1.415189798880e+04       1.458025142599e-10       1.373612915401e+18       2.757324959672e-09       2.442180599282e+44       2.277309390616e+33       1.222018414289e+34       3.530299370118e-08      -1.000000000000e+00       1.688315287181e+44       4.130495886608e+44       4.130495886608e+44       1.376831962154e+44      -1.153167386602e+53       5.744188045599e-06       1.887436237675e+00 
       9.698390516699e+13       8.037015415965e-26       4.780304152519e-09       2.029088920593e+22       1.415189798880e+04       1.459200675043e-10       1.372506332478e+18       2.759548052297e-09       2.434320418600e+44       2.271810020177e+33       1.219067417831e+34       3.530299370118e-08      -1.000000000000e+00       1.682881428927e+44       4.117201847672e+44       4.117201847672e+44       1.372400615842e+44      -1.148529904802e+53       5.752925713384e-06       1.884569558768e+00 
       9.690577490773e+13       8.049980324046e-26       4.783942131326e-09       2.025820968329e+22       1.415189798880e+04       1.460377155259e-10       1.371400641019e+18       2.761772937294e-09       2.426485535981e+44       2.266323929915e+33       1.216123547600e+34       3.530299370118e-08      -1.000000000000e+00       1.677465059596e+44       4.103950595722e+44       4.103950595722e+44       1.367983531859e+44      -1.143911072713e+53       5.761663381169e-06       1.881711574600e+00 
       9.682770759023e+13       8.062966146442e-26       4.787580110133e-09       2.022558279271e+22       1.415189798880e+04       1.461554584013e-10       1.370295840306e+18       2.763999616102e-09       2.418675870004e+44       2.260851087763e+33       1.213186786387e+34       3.530299370118e-08      -1.000000000000e+00       1.672066122900e+44       4.090741993048e+44       4.090741993048e+44       1.363580664301e+44      -1.139310815333e+53       5.770401048954e-06       1.878862245678e+00 
       9.674970316378e+13       8.075972916939e-26       4.791218088940e-09       2.019300844942e+22       1.415189798880e+04       1.462732962068e-10       1.369191929620e+18       2.766228090171e-09       2.410891339508e+44       2.255391461727e+33       1.210257117025e+34       3.530299370118e-08      -1.000000000000e+00       1.666684562731e+44       4.077575902383e+44       4.077575902383e+44       1.359191967413e+44      -1.134729057965e+53       5.779138716739e-06       1.876021532741e+00 
       9.667176157772e+13       8.089000669322e-26       4.794856067747e-09       2.016048656879e+22       1.415189798880e+04       1.463912290190e-10       1.368088908245e+18       2.768458360947e-09       2.403131863596e+44       2.249945019893e+33       1.207334522387e+34       3.530299370118e-08      -1.000000000000e+00       1.661320323162e+44       4.064452186902e+44       4.064452186902e+44       1.354817395586e+44      -1.130165726210e+53       5.787876384523e-06       1.873189396768e+00 
       9.659388278142e+13       8.102049437429e-26       4.798494046554e-09       2.012801706632e+22       1.415189798880e+04       1.465092569145e-10       1.366986775464e+18       2.770690429880e-09       2.395397361628e+44       2.244511730422e+33       1.204418985389e+34       3.530299370118e-08      -1.000000000000e+00       1.655973348448e+44       4.051370710219e+44       4.051370710219e+44       1.350456903359e+44      -1.125620745970e+53       5.796614052308e-06       1.870365798973e+00 
       9.651606672430e+13       8.115119255146e-26       4.802132025361e-09       2.009559985765e+22       1.415189798880e+04       1.466273799700e-10       1.365885530562e+18       2.772924298417e-09       2.387687753225e+44       2.239091561554e+33       1.201510488989e+34       3.530299370118e-08      -1.000000000000e+00       1.650643583022e+44       4.038331336389e+44       4.038331336389e+44       1.346110445416e+44      -1.121094043443e+53       5.805351720093e-06       1.867550700805e+00 
       9.643831335581e+13       8.128210156546e-26       4.807588993572e-09       2.006323485858e+22       1.415189798880e+04       1.467455982622e-10       1.364785172823e+18       2.775159968014e-09       2.380002958268e+44       2.233684481605e+33       1.198609016184e+34       3.530299370118e-08      -1.000000000000e+00       1.645330971494e+44       4.025333929904e+44       4.025333929904e+44       1.341777976587e+44      -1.116585545125e+53       5.814089387878e-06       1.864744063939e+00 
       9.636062262546e+13       8.141322175568e-26       4.811226972379e-09       2.003092198500e+22       1.415189798880e+04       1.468639118678e-10       1.363685701532e+18       2.777397440121e-09       2.372342896894e+44       2.228290458965e+33       1.195714550012e+34       3.530299370118e-08      -1.000000000000e+00       1.640035458655e+44       4.012378355691e+44       4.012378355691e+44       1.337459451850e+44      -1.112095177809e+53       5.822827055663e-06       1.861945850286e+00 
       9.628299448278e+13       8.154455346253e-26       4.814864951186e-09       1.999866115297e+22       1.415189798880e+04       1.469823208638e-10       1.362587115976e+18       2.779636716190e-09       2.364707489498e+44       2.222909462105e+33       1.192827073555e+34       3.530299370118e-08      -1.000000000000e+00       1.634756989473e+44       3.999464479113e+44       3.999464479113e+44       1.333154826324e+44      -1.107622868579e+53       5.831564723448e-06       1.859156021984e+00 
       9.620542887735e+13       8.167609702708e-26       4.818502929993e-09       1.996645227867e+22       1.415189798880e+04       1.471008253270e-10       1.361489415441e+18       2.781877797675e-09       2.357096656731e+44       2.217541459568e+33       1.189946569934e+34       3.530299370118e-08      -1.000000000000e+00       1.629495509092e+44       3.986592165964e+44       3.986592165964e+44       1.328864055274e+44      -1.103168544815e+53       5.840302391233e-06       1.856374541399e+00 
       9.612792575880e+13       8.180785279093e-26       4.822140908800e-09       1.993429527842e+22       1.415189798880e+04       1.472194253344e-10       1.360392599213e+18       2.784120686031e-09       2.349510319499e+44       2.212186419975e+33       1.187073022308e+34       3.530299370118e-08      -1.000000000000e+00       1.624250962834e+44       3.973761282474e+44       3.973761282474e+44       1.324587094111e+44      -1.098732134188e+53       5.849040059018e-06       1.853601371119e+00 
       9.605048507677e+13       8.193982109619e-26       4.825778887607e-09       1.990219006868e+22       1.415189798880e+04       1.473381209630e-10       1.359296666581e+18       2.786365382713e-09       2.341948398963e+44       2.206844312023e+33       1.184206413882e+34       3.530299370118e-08      -1.000000000000e+00       1.619023296197e+44       3.960971695300e+44       3.960971695300e+44       1.320323898387e+44      -1.094313564660e+53       5.857777726803e-06       1.850836473957e+00 
       9.597310678098e+13       8.207200228553e-26       4.829416866414e-09       1.987013656604e+22       1.415189798880e+04       1.474569122899e-10       1.358201616832e+18       2.788611889180e-09       2.334410816537e+44       2.201515104484e+33       1.181346727897e+34       3.530299370118e-08      -1.000000000000e+00       1.613812454852e+44       3.948223271530e+44       3.948223271530e+44       1.316074423797e+44      -1.089912764483e+53       5.866515394588e-06       1.848079812948e+00 
       9.589579082117e+13       8.220439670211e-26       4.833054845221e-09       1.983813468721e+22       1.415189798880e+04       1.475757993923e-10       1.357107449256e+18       2.790860206889e-09       2.326897493890e+44       2.196198766204e+33       1.178493947638e+34       3.530299370118e-08      -1.000000000000e+00       1.608618384649e+44       3.935515878679e+44       3.935515878679e+44       1.311838626180e+44      -1.085529662196e+53       5.875253062372e-06       1.845331351345e+00 
       9.581853714711e+13       8.233700469196e-26       4.838511813432e-09       1.980618434906e+22       1.415189798880e+04       1.476947823475e-10       1.356014163142e+18       2.793110337308e-09       2.319408352941e+44       2.190895266107e+33       1.175648056427e+34       3.530299370118e-08      -1.000000000000e+00       1.603441031608e+44       3.922849384688e+44       3.922849384688e+44       1.307616461516e+44      -1.081164186629e+53       5.883990730157e-06       1.842591052615e+00 
       9.574134570864e+13       8.246982659882e-26       4.842149792239e-09       1.977428546857e+22       1.415189798880e+04       1.478138612326e-10       1.354921757779e+18       2.795362281896e-09       2.311943315861e+44       2.185604573190e+33       1.172809037629e+34       3.530299370118e-08      -1.000000000000e+00       1.598280341925e+44       3.910223657925e+44       3.910223657925e+44       1.303407885929e+44      -1.076816266894e+53       5.892728397942e-06       1.839858880450e+00 
       9.566421645560e+13       8.260286276718e-26       4.845787771046e-09       1.974243796287e+22       1.415189798880e+04       1.479330361250e-10       1.353830232458e+18       2.797616042112e-09       2.304502305071e+44       2.180326656525e+33       1.169976874648e+34       3.530299370118e-08      -1.000000000000e+00       1.593136261969e+44       3.897638567179e+44       3.897638567179e+44       1.299212855680e+44      -1.072485832390e+53       5.901466065727e-06       1.837134798753e+00 
       9.558714933791e+13       8.273611354258e-26       4.849425749853e-09       1.971064174923e+22       1.415189798880e+04       1.480523071021e-10       1.352739586470e+18       2.799871619422e-09       2.297085243242e+44       2.175061485261e+33       1.167151550927e+34       3.530299370118e-08      -1.000000000000e+00       1.588008738282e+44       3.885093981663e+44       3.885093981663e+44       1.295031327175e+44      -1.068172812801e+53       5.910203733512e-06       1.834418771642e+00 
       9.551014430552e+13       8.286957927112e-26       4.853063728660e-09       1.967889674502e+22       1.415189798880e+04       1.481716742415e-10       1.351649819107e+18       2.802129015289e-09       2.289692053296e+44       2.169809028618e+33       1.164333049952e+34       3.530299370118e-08      -1.000000000000e+00       1.582897717578e+44       3.872589771011e+44       3.872589771011e+44       1.290863256958e+44      -1.063877138091e+53       5.918941401296e-06       1.831710763447e+00 
       9.543320130839e+13       8.300326029943e-26       4.856701707467e-09       1.964720286778e+22       1.415189798880e+04       1.482911376206e-10       1.350560929661e+18       2.804388231180e-09       2.282322658399e+44       2.164569255893e+33       1.161521355247e+34       3.530299370118e-08      -1.000000000000e+00       1.577803146740e+44       3.860125805276e+44       3.860125805276e+44       1.286708601713e+44      -1.059598738509e+53       5.927679069081e-06       1.829010738706e+00 
       9.535632029657e+13       8.313715697469e-26       4.862158675678e-09       1.961556003516e+22       1.415189798880e+04       1.484106973170e-10       1.349472917424e+18       2.806649268562e-09       2.274976981967e+44       2.159342136455e+33       1.158716450374e+34       3.530299370118e-08      -1.000000000000e+00       1.572724972825e+44       3.847701954929e+44       3.847701954929e+44       1.282567318264e+44      -1.055337544582e+53       5.936416736866e-06       1.826318662168e+00 
       9.527950122011e+13       8.327126964463e-26       4.865796654485e-09       1.958396816495e+22       1.415189798880e+04       1.485303534084e-10       1.348385781690e+18       2.808912128902e-09       2.267654947662e+44       2.154127639750e+33       1.155918318938e+34       3.530299370118e-08      -1.000000000000e+00       1.567663143059e+44       3.835318090858e+44       3.835318090858e+44       1.278439363574e+44      -1.051093487117e+53       5.945154404650e-06       1.823634498790e+00 
       9.520274402911e+13       8.340559865897e-26       4.869434633292e-09       1.955242717508e+22       1.415189798880e+04       1.486501059724e-10       1.347299521753e+18       2.811176813674e-09       2.260356479392e+44       2.148925735295e+33       1.153126944582e+34       3.530299370118e-08      -1.000000000000e+00       1.562617604839e+44       3.822974084368e+44       3.822974084368e+44       1.274324694744e+44      -1.046866497199e+53       5.953892072435e-06       1.820958213728e+00 
       9.512604867373e+13       8.354014436655e-26       4.873072612099e-09       1.952093698360e+22       1.415189798880e+04       1.487699550870e-10       1.346214136908e+18       2.813443324348e-09       2.253081501309e+44       2.143736392681e+33       1.150342310988e+34       3.530299370118e-08      -1.000000000000e+00       1.557588305730e+44       3.810669807175e+44       3.810669807175e+44       1.270223269013e+44      -1.042656506192e+53       5.962629740220e-06       1.818289772349e+00 
       9.504941510415e+13       8.367490711637e-26       4.876710590906e-09       1.948949750869e+22       1.415189798880e+04       1.488899008299e-10       1.345129626449e+18       2.815711662396e-09       2.245829937809e+44       2.138559581573e+33       1.147564401879e+34       3.530299370118e-08      -1.000000000000e+00       1.552575193467e+44       3.798405131412e+44       3.798405131412e+44       1.266135043759e+44      -1.038463445733e+53       5.971367408004e-06       1.815629140222e+00 
       9.497284327059e+13       8.380988725853e-26       4.880348569714e-09       1.945810866868e+22       1.415189798880e+04       1.490099432790e-10       1.344045989671e+18       2.817981829291e-09       2.238601713534e+44       2.133395271711e+33       1.144793201016e+34       3.530299370118e-08      -1.000000000000e+00       1.547578215951e+44       3.786179929621e+44       3.786179929621e+44       1.262059976495e+44      -1.034287247737e+53       5.980105075789e-06       1.812976283115e+00 
