# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  143       6.644190001841e-06       3.066363150321e-08       1.179091638134e-10       3.066388393866e-08       6.634670158058e-05       7.187520192164e-06      -9.157900647144e-10 
  144       7.142950687357e-06       3.108376700595e-08       1.886820923068e-10       3.108907032651e-08       6.550990525680e-05       7.090516075414e-06      -9.472421992398e-10 
  145       7.676098536204e-06       3.150668255260e-08       2.621438263093e-10       3.151694392303e-08       6.468657708510e-05       6.995120336574e-06      -9.789189953056e-10 
  146       8.229974498552e-06       3.193248523074e-08       3.371758788749e-10       3.194762591455e-08       6.387648449860e-05       6.901305973209e-06      -1.010709446273e-09 
  147       8.790126485005e-06       3.236128805796e-08       4.125960999962e-10       3.238124450677e-08       6.307931466918e-05       6.809036734933e-06      -1.042496819276e-09 
  148       9.341295662931e-06       3.279321008224e-08       4.871575865984e-10       3.281793504596e-08       6.229467260218e-05       6.718266904459e-06      -1.074158561525e-09 
  149       9.867402752799e-06       3.322837648242e-08       5.595475925350e-10       3.325784014017e-08       6.152207923114e-05       6.628941078649e-06      -1.105566206601e-09 
  150       1.035153432450e-05       3.366691866859e-08       6.283864385821e-10       3.370110978042e-08       6.076096951257e-05       6.540993949571e-06      -1.136585280757e-09 
  151       1.077592909370e-05       3.410897438251e-08       6.922264224338e-10       3.414790146190e-08       6.001069052065e-05       6.454350085548e-06      -1.167075209221e-09 
  152       1.112196421814e-05       3.455468779806e-08       7.495507286968e-10       3.459838030517e-08       5.927049954197e-05       6.368923712210e-06      -1.196889222488e-09 
  153       1.137445778035e-05       3.500419367543e-08       7.989974835926e-10       3.505268103174e-08       5.853975021451e-05       6.284640840300e-06      -1.225903971154e-09 
  154       1.153505500897e-05       3.545756795534e-08       8.400576436190e-10       3.551078965931e-08       5.781847441963e-05       6.201508423903e-06      -1.254111664568e-09 
  155       1.161006579822e-05       3.591487274327e-08       8.724401903683e-10       3.597265099155e-08       5.710685108861e-05       6.119551242051e-06      -1.281536356490e-09 
  156       1.160626854238e-05       3.637617186205e-08       8.958528712687e-10       3.643820570303e-08       5.640502207910e-05       6.038790025375e-06      -1.308205063297e-09 
  157       1.153091841422e-05       3.684153087113e-08       9.100022562290e-10       3.690739026617e-08       5.571309122762e-05       5.959241350964e-06      -1.334147821587e-09 
  158       1.139175564342e-05       3.731101708572e-08       9.145937942834e-10       3.738013687817e-08       5.503112340196e-05       5.880917537230e-06      -1.359397745780e-09 
  159       1.119701379503e-05       3.778469959604e-08       9.093318702366e-10       3.785637338791e-08       5.435914355364e-05       5.803826538771e-06      -1.383991085722e-09 
  160       1.095542804788e-05       3.826264928652e-08       8.939198613079e-10       3.833602322289e-08       5.369713577033e-05       5.727971841233e-06      -1.407967284290e-09 
  161       1.067624347307e-05       3.874493885502e-08       8.680601937768e-10       3.881900531615e-08       5.304504232831e-05       5.653352356172e-06      -1.431369034993e-09 
  162       1.036922331232e-05       3.923164283202e-08       8.314543996273e-10       3.930523403321e-08       5.240276274489e-05       5.579962315918e-06      -1.454242339578e-09 
  163       1.004465725650e-05       3.972283759986e-08       7.838031731928e-10       3.979461909895e-08       5.177015283083e-05       5.507791168438e-06      -1.476636565630e-09 
  164       9.713369723999e-06       4.021860141189e-08       7.248064278012e-10       4.028706552458e-08       5.114702374281e-05       5.436823472198e-06      -1.498604504177e-09 
  165       9.386728139199e-06       4.071901441179e-08       6.541633524192e-10       4.078247353456e-08       5.053314103587e-05       5.367038791028e-06      -1.520202427295e-09 
