"logA_mean","logA_stdev","logA_median","logA_errlo","logA_errup","n_s_mean","n_s_stdev","n_s_median","n_s_errlo","n_s_errup","H0_mean","H0_stdev","H0_median","H0_errlo","H0_errup","omega_b_mean","omega_b_stdev","omega_b_median","omega_b_errlo","omega_b_errup","omega_cdm_mean","omega_cdm_stdev","omega_cdm_median","omega_cdm_errlo","omega_cdm_errup","m_ncdm_mean","m_ncdm_stdev","m_ncdm_median","m_ncdm_errlo","m_ncdm_errup","w0_fld_mean","w0_fld_stdev","w0_fld_median","w0_fld_errlo","w0_fld_errup","wa_fld_mean","wa_fld_stdev","wa_fld_median","wa_fld_errlo","wa_fld_errup","tau_reio_mean","tau_reio_stdev","tau_reio_median","tau_reio_errlo","tau_reio_errup"
3.002442270415758063e+00,1.149349737858378212e-01,3.003782788460377606e+00,2.865342575159225635e+00,3.138523311511730807e+00,9.501768054185543155e-01,2.888063277539993853e-02,9.506445402222646335e-01,9.164218975892393093e-01,9.840449460104661039e-01,7.317577450657643112e+01,2.058766794527848276e+00,7.310177932582575977e+01,7.110342496718376992e+01,7.521581779468061768e+01,2.229819765631216311e-02,1.725326020337360493e-04,2.229665327273323838e-02,2.209393942704437550e-02,2.250045238961453226e-02,1.214987070994297397e-01,5.667737010072586810e-03,1.223363807616164034e-01,1.147121947537154407e-01,1.279285243476685208e-01,5.261089208708440851e-02,2.940198911592728157e-02,5.399225181001224977e-02,1.692899732784441946e-02,8.686940030636171317e-02,-9.666853986521175557e-01,1.468173740472796529e-01,-9.699141912383608677e-01,-1.123650735849143212e+00,-8.150338516938853139e-01,4.324937454835923178e-01,4.041573487775400597e-01,4.584667795485803943e-01,1.750893126145820766e-02,8.437959404881265613e-01,4.501282548083815338e-02,2.042527040819565320e-02,4.476532221636297243e-02,2.125409749881643912e-02,6.860674979366887527e-02
