"logA_mean","logA_stdev","logA_median","logA_errlo","logA_errup","n_s_mean","n_s_stdev","n_s_median","n_s_errlo","n_s_errup","H0_mean","H0_stdev","H0_median","H0_errlo","H0_errup","omega_b_mean","omega_b_stdev","omega_b_median","omega_b_errlo","omega_b_errup","omega_cdm_mean","omega_cdm_stdev","omega_cdm_median","omega_cdm_errlo","omega_cdm_errup","m_ncdm_mean","m_ncdm_stdev","m_ncdm_median","m_ncdm_errlo","m_ncdm_errup","w0_fld_mean","w0_fld_stdev","w0_fld_median","w0_fld_errlo","w0_fld_errup","wa_fld_mean","wa_fld_stdev","wa_fld_median","wa_fld_errlo","wa_fld_errup","tau_reio_mean","tau_reio_stdev","tau_reio_median","tau_reio_errlo","tau_reio_errup"
3.002347107484381716e+00,1.155440120891067929e-01,3.004248290026102275e+00,2.864197530013257165e+00,3.137814972347991116e+00,9.493760276021346867e-01,2.928069200676007913e-02,9.488552898309285943e-01,9.150839677148625562e-01,9.847114845993273358e-01,7.173613114270648339e+01,1.220558559886467664e+00,7.179393136319043833e+01,7.049443483856906312e+01,7.295516409527346013e+01,2.229152281686967718e-02,1.777426195206381523e-04,2.229669932616924408e-02,2.207586895569041072e-02,2.250333284590077740e-02,1.237097464436015676e-01,4.948371932967168818e-03,1.249228972479562855e-01,1.181347912536635791e-01,1.286840596264547665e-01,5.518643691895997599e-02,2.860814177909692252e-02,5.870140669970343172e-02,1.996845461212285594e-02,8.725356966753199106e-02,-8.335983253568506335e-01,4.073147786002708631e-02,-8.349266282461818012e-01,-8.746416868524051758e-01,-7.906760604334546194e-01,5.313356187274423381e-02,2.853702199515617544e-02,5.438577151520915254e-02,1.921897220279266891e-02,8.633676592223442359e-02,4.516082185606782456e-02,2.040067089428966238e-02,4.523382409396051185e-02,2.126142174410384708e-02,6.930191155376770606e-02
