logz logzerr logvol nlive logl logwt insert_order
-1.550728577118587600e+04 4.458743392407644569e+04 -1.587910593837604800e-01 4.300000000000000000e+02 -1.519943290584968236e+04 -1.520565548211775422e+04 nan
-1.520565548211775422e+04 1.079430497570726584e+04 -1.611193491433516034e-01 4.290000000000000000e+02 -1.423199325212978147e+04 -1.423821582839785333e+04 nan
-1.423821582839785333e+04 3.605443234817014400e+02 -1.634530724895717768e-01 4.280000000000000000e+02 -1.339308582988144917e+04 -1.339930840614952103e+04 nan
-1.339930840614952103e+04 6.731866604339612650e+02 -1.657922548427440135e-01 4.270000000000000000e+02 -9.079252067019426249e+03 -9.085474643287498111e+03 nan
-9.085474643287498111e+03 2.547820176550864289e+03 -1.681369218019981571e-01 4.260000000000000000e+02 -8.293762530112047898e+03 -8.299985106380119760e+03 nan
-8.299985106380119760e+03 2.119095398292833124e+03 -1.704870991469517594e-01 4.250000000000000000e+02 -5.069413737112380659e+03 -5.075636313380451611e+03 nan
-5.075636313380451611e+03 2.564897388564411813e+03 -1.728428128394108310e-01 4.240000000000000000e+02 -4.378654419789733765e+03 -4.384876996057804718e+03 nan
-4.384876996057804718e+03 2.469950194529707005e+03 -1.752040890250906313e-01 4.230000000000000000e+02 -4.308158243962266170e+03 -4.314380820230337122e+03 nan
-4.314380820230337122e+03 3.322541788823983211e+01 -1.775709540353568039e-01 4.220000000000000000e+02 -4.288903211105561240e+03 -4.295125787373632193e+03 nan
-4.295125787369290265e+03 7.168437256599238694e+00 -1.799434343889871890e-01 4.210000000000000000e+02 -4.061819449164015623e+03 -4.068042025432087030e+03 nan
-4.068042025432087030e+03 1.148533363217871823e+02 -1.823215567939546200e-01 4.200000000000000000e+02 -4.045748017853163674e+03 -4.051970594121235081e+03 nan
-4.051970594016458108e+03 1.102477947883455727e+02 -1.847053481492308691e-01 4.190000000000000000e+02 -4.014806921650879758e+03 -4.021029497918951165e+03 nan
-4.021029497918951165e+03 7.925254745467775308e+01 -1.870948355466122981e-01 4.180000000000000000e+02 -3.892554430938203950e+03 -3.898777007206275357e+03 nan
-3.898777007206275357e+03 6.553909223491876901e+01 -1.894900462725671586e-01 4.170000000000000000e+02 -3.716448517227008779e+03 -3.722671093495080186e+03 nan
-3.722671093495080186e+03 1.482140737520450386e+02 -1.918910078101053185e-01 4.160000000000000000e+02 -3.652108492545019544e+03 -3.658331068813090951e+03 nan
-3.658331068813090951e+03 9.713024327725732121e+01 -1.942977478406703040e-01 4.150000000000000000e+02 -3.560921170788773452e+03 -3.567143747056844859e+03 nan
-3.567143747056844859e+03 1.215181951471992079e+02 -1.967102942460542125e-01 4.140000000000000000e+02 -3.524287518520618505e+03 -3.530510094788689912e+03 nan
