weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio
0.000000000000000000e+00 -inf 7.539958298391684632e-01 2.571676868479280120e-01 3.988988205927135322e-01 6.947842063109306299e-01 6.089609301474263603e-02 8.112483772455741926e-01 2.160125346811456737e-01 9.896305943130372373e-01 5.289924733921816946e-01
0.000000000000000000e+00 -inf 6.849511991616701323e-01 6.350302554199351857e-01 5.968016594340834757e-01 6.117974238514150009e-01 1.549484443764679309e-01 7.397958508615495310e-01 8.932072471507523925e-01 8.800401546131612074e-01 9.111259891921852372e-02
0.000000000000000000e+00 -inf 6.443918094125374862e-01 7.368928904642703115e-01 4.321800147532384173e-01 1.058167632000404090e-01 7.720141126216684135e-02 4.312115260081761381e-01 9.213974587476018163e-01 7.495961262108519207e-01 5.314467829012684552e-01
0.000000000000000000e+00 -inf 4.980921028356485314e-01 4.449864576169416663e-01 6.770551100587177684e-01 2.181740938147007647e-01 6.137491293864095754e-01 1.789391230600992921e-01 9.242915804089760767e-01 7.264667096294976645e-01 1.915277721751555973e-01
0.000000000000000000e+00 -inf 7.795541050604065658e-01 2.451719734229506065e-01 7.033835888819124360e-01 9.844774905692676992e-02 6.731877288650016666e-01 3.058398697794677545e-01 8.808626451734629104e-01 8.097019990197842354e-01 2.901326084217227264e-01
0.000000000000000000e+00 -inf 4.049605954065700342e-01 6.104194776172154890e-01 7.615934701785592731e-01 3.508890603864505131e-01 1.795798846407538063e-01 3.530876085097363060e-01 8.791925871912850132e-01 9.611362325008570018e-01 6.638398535868912376e-01
0.000000000000000000e+00 -inf 1.654642863993865953e-01 6.065177592393838912e-01 7.488431626253462259e-01 2.851513253538816572e-01 5.839321293262504931e-01 7.290759539525353272e-01 9.983942424131101445e-01 8.165110105024908638e-01 4.146398198126007850e-01
0.000000000000000000e+00 -inf 3.325102903356218498e-01 2.952108823583424746e-01 6.604929823230801800e-01 9.436170453189015594e-01 2.347712793447883639e-01 6.005533457423614108e-01 9.231059052216962213e-01 8.457758362434634192e-01 1.433435233622170069e-01
0.000000000000000000e+00 -inf 1.569065768497373003e-01 6.101254389867111216e-01 7.305451780137119933e-01 7.130499428355736580e-01 8.597952135071302848e-01 8.607532002220661393e-01 8.731648072398917604e-01 7.591281027625548239e-01 4.645772685002403923e-01
0.000000000000000000e+00 -inf 5.486949542975128047e-01 2.293020223756905285e-01 5.627465365873470793e-01 6.992961717376283692e-01 1.988555902646050866e-01 7.077973352381572436e-01 6.682662490617957696e-01 8.822199529658427686e-01 8.835114950467355399e-01
0.000000000000000000e+00 -inf 9.347643240363185946e-01 9.225259866235829831e-01 9.085806761437941192e-01 7.440213384976028799e-01 8.046991635330432713e-01 9.720068086689839237e-01 5.874326274937895498e-01 9.844818134785637831e-01 1.463633972600330013e-01
0.000000000000000000e+00 -inf 1.449273149229379776e-02 2.561578218558082654e-01 5.401620502334908425e-01 2.411088072933709192e-02 8.313335439963184248e-01 5.206655186307714844e-01 6.234763817349375792e-01 9.790678193698320042e-01 3.197692647574746916e-01
0.000000000000000000e+00 -inf 6.264791142351966435e-01 8.315036878880749383e-01 4.138057447738946459e-01 7.095236182222075527e-02 1.728559747907990607e-01 9.280710343181780564e-01 3.865050467244907084e-01 9.627417419387575004e-01 5.312961358445402738e-01
0.000000000000000000e+00 -inf 6.437882603020772532e-01 1.835343637512195647e-01 5.339187291256690671e-01 3.843283066831116868e-01 3.291607972929838644e-01 1.125160188200776679e-01 7.615962330586323326e-01 8.296032798959375176e-01 1.609394649202839922e-01
0.000000000000000000e+00 -inf 7.157106021033380339e-01 9.293810067851187018e-01 7.147951333144009212e-02 9.920974610480571831e-01 6.990988518689096320e-01 1.813452202152489035e-01 7.303313730290159622e-01 9.916772190073901427e-01 4.040442775625822103e-01
0.000000000000000000e+00 -inf 9.684828465496215788e-01 9.276436289224672116e-01 2.609289027654350113e-01 8.239626910610594601e-01 2.061604449229825775e-01 3.423086915670826569e-01 7.007134361498806863e-01 8.601731627623242504e-01 1.761746823568970388e-01
0.000000000000000000e+00 -inf 3.944951828923398685e-01 8.439891437277740049e-01 2.165914246622436812e-01 7.684061620955033867e-01 8.700137623890189520e-01 1.292103628852312447e-01 7.992672161612284221e-01 9.854353190350536584e-01 1.778559128707568604e-01
0.000000000000000000e+00 -inf 4.979218642329918953e-02 7.424433405465344915e-01 2.719806313943515796e-01 1.131269876324727530e-01 2.546055025602622646e-02 2.667179923269813457e-03 3.888575087944671216e-01 9.591662089694844573e-01 3.024812851826232940e-01
0.000000000000000000e+00 -inf 9.524078612372685049e-01 6.921504350071210343e-01 9.264669246724421825e-01 9.531424565078380207e-01 6.103942570768962073e-01 3.296076463278913016e-01 9.400909027775473659e-01 8.609677344945096955e-01 3.315905287531472068e-01
0.000000000000000000e+00 -inf 7.919278944783025853e-01 3.102971257950726258e-01 7.235014768172826072e-01 1.074412979689914893e-01 3.145897090731100132e-01 2.998319795905514118e-01 5.010468359314106390e-01 9.095001598695297007e-01 2.592385892133189929e-01
0.000000000000000000e+00 -inf 4.507600577116751550e-01 9.796490099437303867e-01 5.691400246997404544e-01 5.901514315602853777e-01 9.219687512584572309e-01 2.954335437760235994e-01 8.006331814464070495e-01 9.451594334735304859e-01 9.365798305613000085e-01
